,BT084
ctrp_BIX-01294,0.29739873392597854
ctrp_pitstop2,0.2967836653250167
gdsc_HG-5-113-01,0.29662907232818186
ctrp_BRD-K44224150,0.29598653207564757
gdsc_MPS-1-IN-1,0.29583479965870924
ctrp_necrostatin-1,0.2950007932186057
ctrp_BRD-K51831558,0.29485795051537883
ctrp_NSC95397,0.29469234282547946
ctrp_AZD1480,0.2945561294059609
ctrp_BRD-K30019337,0.2935334315939318
ctrp_tivozanib,0.2926468629292701
ctrp_tandutinib,0.29241549569073494
gdsc_BMS-754807,0.29198697607263907
ctrp_ISOX,0.2919485535691411
ctrp_BRD8899,0.29188964058806566
ctrp_omacetaxine mepesuccinate,0.29162853695746793
ctrp_SB-225002,0.29122592295986816
ctrp_SN-38,0.29041345671503993
ctrp_VX-680,0.29037573433431163
ctrp_NSC48300,0.289953688900457
ctrp_apicidin,0.2894169486236834
ctrp_ceranib-2,0.28931340074343237
ctrp_itraconazole,0.28926713607784715
ctrp_erastin,0.2891700263619962
ctrp_triazolothiadiazine,0.2882820825063407
ctrp_teniposide,0.2882177820832236
ctrp_sunitinib,0.2873273071041896
ctrp_CIL70,0.28725600738615675
ctrp_FGIN-1-27,0.2865811822102536
gdsc_YM201636,0.2862586952748782
ctrp_AZD6482,0.28606246741243635
ctrp_TGX-221,0.28585562487511557
ctrp_IC-87114,0.28566989063573717
ctrp_BRD-K96431673,0.28509838124589326
ctrp_vorapaxar,0.2849751592232525
ctrp_manumycin A,0.2849256915779143
ctrp_GSK-3 inhibitor IX,0.28468904956468016
ctrp_PX-12,0.2844756645217897
ctrp_ML334 diastereomer,0.2843674786834896
ctrp_BRD-K78574327,0.28417602867400804
ctrp_BRD-K02492147,0.2833274135552248
ctrp_BRD-K66532283,0.2831633966935293
ctrp_pifithrin-alpha,0.28234766864493877
ctrp_ML006,0.2818414219916328
ctrp_navitoclax,0.28182076841283976
ctrp_BRD-K80183349,0.2813573674314107
ctrp_ML083,0.28132208711781415
ctrp_KU-55933,0.28029408742740897
ctrp_hyperforin,0.2802470618443776
ctrp_importazole,0.2799815006979514
ctrp_cyclophosphamide,0.27902874700045666
ctrp_topotecan,0.2788825632101379
ctrp_NSC19630,0.2781752981141027
ctrp_KPT185,0.2778343100060655
ctrp_BIRB-796,0.2775068629597171
ctrp_JW-480,0.2772133645879839
gdsc_ZG-10,0.2762009029431332
ctrp_sorafenib,0.2754005141973493
ctrp_CAL-101,0.273953110341398
ctrp_ML031,0.2736746640438663
ctrp_MK-2206,0.2724054905155832
ctrp_temozolomide,0.27221247969419604
ctrp_RO4929097,0.27129328870574704
ctrp_YK 4-279,0.2712600300816046
ctrp_QS-11,0.270818044232184
ctrp_parbendazole,0.2705660146287235
gdsc_NSC-207895,0.2699858615508873
ctrp_MG-132,0.26947525107515913
ctrp_BRD1812,0.26862882886463024
ctrp_GMX-1778,0.26837841696538806
ctrp_LY-2157299,0.26824825474652636
gdsc_Camptothecin,0.26734987388646864
ctrp_KU-0063794,0.2673497915800465
ctrp_NVP-TAE684,0.267035899094112
ctrp_BRD-A05715709,0.26636415293456694
ctrp_HLI 373,0.2658090660210923
ctrp_fluvastatin,0.26501554911325753
ctrp_NPC-26,0.26490289783077287
ctrp_cytochalasin B,0.26488891136820325
ctrp_BRD-K75293299,0.2642789835416304
ctrp_gossypol,0.2639652540666402
ctrp_dacarbazine,0.26370979799919547
ctrp_cucurbitacin I,0.2636145836006771
ctrp_pandacostat,0.26327372500775015
ctrp_PL-DI,0.2630246768571801
ctrp_BRD-K37390332,0.2624635740678423
ctrp_BRD-K17060750,0.2624325341115335
ctrp_CD-1530,0.2624056599861555
ctrp_AM-580,0.262055300888898
ctrp_NVP-231,0.26070076523480623
ctrp_GSK1059615,0.2606419174814849
ctrp_QW-BI-011,0.2592237625704447
ctrp_GSK461364,0.25910181490409107
ctrp_pluripotin,0.25873779278139114
ctrp_tivantinib,0.25808659070727064
ctrp_LRRK2-IN-1,0.25785196646784125
ctrp_quizartinib,0.25762734001335197
ctrp_BRD-K34099515,0.25751935022676914
gdsc_QL-X-138,0.2572710266152337
gdsc_CX-5461,0.2572681093486601
ctrp_BRD-K41334119,0.25709889836039757
ctrp_AT7867,0.2570309877716466
ctrp_ZSTK474,0.2568989574792987
ctrp_thalidomide,0.2567373636444806
gdsc_CAY10603,0.25665973428562344
ctrp_FQI-2,0.25614048149512014
ctrp_momelotinib,0.2560234479646814
ctrp_vincristine,0.2545492290855252
gdsc_AR-42,0.25423849558775236
ctrp_BRD-K70511574,0.2537280315404138
ctrp_BRD-K27224038,0.25356623373137077
ctrp_BRD-K35604418,0.2533318690185
ctrp_BMS-536924,0.25319475250196194
ctrp_ML210,0.2529268652983151
ctrp_PIK-93,0.25254475350722194
ctrp_FQI-1,0.2522746584980799
ctrp_tipifarnib-P2,0.251630088571741
gdsc_TW 37,0.2515540839445233
ctrp_SU11274,0.25144684800390527
ctrp_ML312,0.2511303544028587
ctrp_mitomycin,0.2511120928683568
ctrp_BRD-K94991378,0.2503379954280077
gdsc_PI-103,0.24977005619695591
ctrp_semagacestat,0.24947446509227014
ctrp_BRD-K14844214,0.2490552262863439
ctrp_GSK2636771,0.24890356502906008
ctrp_purmorphamine,0.2481163287359813
ctrp_silmitasertib,0.24727178381569814
ctrp_alvocidib,0.24716349318027223
ctrp_curcumin,0.24675621830947178
ctrp_doxorubicin,0.24664942609972054
ctrp_cimetidine,0.24660146031187793
ctrp_STF-31,0.24647639483865064
ctrp_SRT-1720,0.24603309530286682
ctrp_crizotinib,0.24596329602468386
ctrp_KX2-391,0.2454044439986954
ctrp_ML311,0.24533940375578742
ctrp_GANT-61,0.2451795835110481
ctrp_BRD-K34222889,0.24507778544178993
ctrp_PF-573228,0.24502871868015325
ctrp_NVP-BSK805,0.24472254411515226
ctrp_palmostatin B,0.24434809207102134
ctrp_CAY10594,0.24411499876152865
ctrp_tamatinib,0.24395563457022468
gdsc_Belinostat,0.2439088937585291
ctrp_BRD-K66453893,0.2438642631577625
ctrp_BRD-K96970199,0.2435803481691483
ctrp_CI-976,0.2434020573070385
ctrp_niclosamide,0.24275759596427418
ctrp_AZD7762,0.24251449119456464
gdsc_WIKI4,0.24233735832567982
ctrp_TG-101348,0.2417942938156805
ctrp_salermide,0.2410727123415726
gdsc_UNC0638,0.2409101972808524
"ctrp_1S,3R-RSL-3",0.2408259029421701
ctrp_R428,0.24039880671585945
ctrp_clofarabine,0.23973009570063197
ctrp_rigosertib,0.23963679893833625
ctrp_CIL56,0.23946844966721065
ctrp_CHIR-99021,0.23936749694455178
ctrp_B02,0.23868421637576417
ctrp_ouabain,0.23847627688982
ctrp_GDC-0941,0.23834548022983426
ctrp_KH-CB19,0.23806688375005883
ctrp_BRD-K86535717,0.23763086073821532
ctrp_YM-155,0.23761264613630448
ctrp_cerulenin,0.23689112075916074
ctrp_BI-2536,0.23646834914178463
ctrp_CAY10618,0.23578826671126946
ctrp_PHA-793887,0.2349858922215071
ctrp_GSK525762A,0.23475564213304692
ctrp_UNC0321,0.2345571065737319
ctrp_simvastatin,0.23431703168760193
ctrp_I-BET151,0.23368769314457707
ctrp_AGK-2,0.23346500563814976
ctrp_BRD-K45681478,0.2328081894328539
ctrp_leptomycin B,0.23278066626691038
ctrp_bardoxolone methyl,0.23269156894003423
ctrp_prochlorperazine,0.23231917105395827
ctrp_ML320,0.23131350380556814
ctrp_PRL-3 inhibitor I,0.23041350714673184
ctrp_OSI-027,0.22988276106765262
ctrp_BRD-A94377914,0.22940343880492975
ctrp_Ch-55,0.22933071738703312
ctrp_neopeltolide,0.22928860595770625
ctrp_nakiterpiosin,0.22927333999794017
ctrp_CD-437,0.22797514004657388
ctrp_paclitaxel,0.22511693284538348
ctrp_SCH-529074,0.22463623622406376
ctrp_daporinad,0.22455720456977363
ctrp_JQ-1,0.22447552843101765
ctrp_CIL55A,0.2243121738305946
ctrp_PRIMA-1,0.22429988976092483
ctrp_WZ4002,0.22429084260625629
ctrp_dinaciclib,0.2240187149603745
ctrp_bleomycin A2,0.22383930585380504
ctrp_BRD9876,0.22380274554160964
ctrp_3-Cl-AHPC,0.22377307432235508
ctrp_MK-0752,0.22357226698714122
ctrp_Bax channel blocker,0.22288932509546644
ctrp_MK-1775,0.2227222967450926
ctrp_nutlin-3,0.22217564975236193
ctrp_TPCA-1,0.22154749140357963
ctrp_narciclasine,0.22072266226999399
ctrp_ciclosporin,0.22050073671858902
ctrp_AZ-3146,0.22040080122188316
ctrp_obatoclax,0.2191718065531734
ctrp_methylstat,0.21910710098684452
ctrp_lovastatin,0.2184467260955493
ctrp_CHM-1,0.2181917314608626
ctrp_SMER-3,0.21809101373744627
ctrp_tigecycline,0.2171084643850417
ctrp_NSC632839,0.21632992485117117
ctrp_dexamethasone,0.21622312365623902
ctrp_gemcitabine,0.2161158016594247
ctrp_BRD-A02303741,0.21206424679107885
ctrp_regorafenib,0.21118705418754027
ctrp_masitinib,0.21071528948016835
ctrp_SCH-79797,0.2100535495949839
ctrp_MLN2480,0.21004219525090223
ctrp_DBeQ,0.21002192012800056
gdsc_Genentech Cpd 10,0.2096576624011207
ctrp_RAF265,0.20703466011565305
ctrp_SB-743921,0.20605998015447605
ctrp_fulvestrant,0.20483190457808434
ctrp_PF-3758309,0.20476168840613668
ctrp_docetaxel,0.20436319658792648
ctrp_parthenolide,0.20382738044778723
ctrp_NVP-BEZ235,0.20381144294033313
ctrp_BMS-345541,0.20296016964953764
ctrp_sirolimus,0.2029597397489978
ctrp_phloretin,0.2020316654800195
ctrp_vandetanib,0.20130887495100086
ctrp_EX-527,0.20018627394515523
ctrp_BRD4132,0.19849492704298485
ctrp_AZD8055,0.19764637586853567
ctrp_TW-37,0.19730631985926378
ctrp_LE-135,0.19469362167086648
ctrp_temsirolimus,0.19071778298566475
ctrp_SID 26681509,0.189033286563427
ctrp_KU 0060648,0.1876575578497262
ctrp_myricetin,0.18417241372165313
ctrp_pevonedistat,0.17618927760598205
gdsc_Sepantronium bromide,0.17557977950560089
ctrp_BRD-K71935468,0.15259116737666584
ctrp_BRD-K30748066,0.14819115242699774
ctrp_BRD-K01737880,-0.16297157589053343
ctrp_HBX-41108,-0.18265581151499768
ctrp_bortezomib,-0.1884999520590354
ctrp_SNX-2112,-0.1929439860521177
gdsc_THZ-2-102-1,-0.19305432817195928
ctrp_methotrexate,-0.19645016074188554
ctrp_oligomycin A,-0.198165529882602
gdsc_Mitomycin-C,-0.19869973456940396
ccle_AEW541,-0.19871863901190248
ccle_Topotecan,-0.19948579038878933
ctrp_SNS-032,-0.20101731998973213
ctrp_PAC-1,-0.20283055023483215
gdsc_Etoposide,-0.20357770885891024
gdsc_Doxorubicin,-0.20522263497334042
gdsc_Nilotinib,-0.20698652614430302
ccle_RAF265,-0.20790658237065837
ctrp_StemRegenin 1,-0.21048399244999008
ctrp_WP1130,-0.21060367939764724
ctrp_avicin D,-0.21104760148329552
ccle_Paclitaxel,-0.21200096975453722
ccle_Sorafenib,-0.21310750426313882
ctrp_BRD-K97651142,-0.21491150362550387
ctrp_PF-750,-0.21557336239734698
ctrp_SB-525334,-0.21746271442558582
ctrp_BRD-K63431240,-0.22003588696805756
ctrp_WZ8040,-0.22180268229053257
ctrp_betulinic acid,-0.22410590033362665
ctrp_brefeldin A,-0.22433258448880852
ctrp_SR-II-138A,-0.22473112772751913
ctrp_bosutinib,-0.22516479009454454
gdsc_QL-XII-47,-0.22871948710125617
ctrp_pyrazolanthrone,-0.230247172878732
ctrp_bafilomycin A1,-0.2308119524671431
ctrp_BEC,-0.23135437164792377
ccle_Irinotecan,-0.23138361947395383
ctrp_CID-5951923,-0.23162864257949092
ctrp_piperlongumine,-0.23191102422323445
ctrp_triptolide,-0.23256644839231186
gdsc_JW-7-24-1,-0.23430948324142725
ctrp_BRD-A86708339,-0.2345695865102223
ctrp_canertinib,-0.23550845371578202
ctrp_CR-1-31B,-0.23551560916200173
gdsc_Vinorelbine,-0.2360192705141728
ctrp_GW-405833,-0.236250680274277
ctrp_BRD8958,-0.23728797030803836
ctrp_MLN2238,-0.2380588050722748
gdsc_Lestauritinib,-0.23843075597274996
gdsc_Elesclomol,-0.23844608594854505
ccle_AZD0530,-0.23926060537476354
ctrp_tosedostat,-0.2398959283840366
ctrp_saracatinib,-0.2404626730211573
ccle_TKI258,-0.24047298008584556
ccle_ZD-6474,-0.2416009507436121
ctrp_GSK-J4,-0.2418412438898618
gdsc_Gemcitabine,-0.24226566287179976
ctrp_VU0155056,-0.24271281180883691
ccle_17-AAG,-0.24286764598069252
ctrp_veliparib,-0.24344672796248723
ccle_TAE684,-0.24460358306952962
ctrp_neuronal differentiation inducer III,-0.24503571789350911
ctrp_neratinib,-0.2470285473837769
gdsc_DMOG,-0.24712446279730915
ctrp_selumetinib,-0.2475460242197108
gdsc_BX796,-0.24805760363145585
ctrp_C6-ceramide,-0.248063572941626
ctrp_KHS101,-0.24810360326442388
gdsc_JQ1,-0.2482226644998517
ctrp_spautin-1,-0.24841960582748243
ctrp_ciclopirox,-0.24921917273134137
gdsc_OSI-027,-0.2496092769621391
ctrp_marinopyrrole A,-0.2501450072167436
gdsc_CUDC-101,-0.25037103625799007
ctrp_gefitinib,-0.25057433717573296
gdsc_Epothilone B,-0.25126956261182964
ctrp_BRD-K55116708,-0.2513007903857663
ctrp_tanespimycin,-0.25149294693551777
ctrp_Ko-143,-0.2516352293460445
gdsc_XMD8-92,-0.2521967903468925
gdsc_Vinblastine,-0.25246123132626874
gdsc_SNX-2112,-0.2526257898482316
gdsc_IPA-3,-0.2533084111637201
ctrp_VER-155008,-0.25345096975883485
ctrp_austocystin D,-0.25421808860200906
ctrp_nelarabine,-0.2545797949301079
gdsc_GSK690693,-0.25598336287789425
gdsc_Imatinib,-0.25661485713914023
ctrp_BRD-K48477130,-0.2578094202918584
gdsc_Phenformin,-0.25854568279552026
ctrp_blebbistatin,-0.25876061936631356
gdsc_THZ-2-49,-0.2589038253379101
ctrp_BRD-K48334597,-0.2589129901230477
ctrp_ML258,-0.2603138381320426
ctrp_BRD-K33514849,-0.26135310809882945
ccle_PD-0332991,-0.2613771441952104
ctrp_KU-60019,-0.2614536730307603
gdsc_YK-4-279,-0.2618766561920005
ctrp_fluorouracil,-0.2619728044121587
gdsc_SB590885,-0.26279037466831173
ctrp_WAY-362450,-0.2629668312083434
gdsc_GSK650394,-0.2631150206225525
ctrp_valdecoxib,-0.2639017096001514
gdsc_TL-1-85,-0.2658159903562192
ctrp_entinostat,-0.26677446115696446
ctrp_necrosulfonamide,-0.26687232724851045
ctrp_SJ-172550,-0.26746615469696633
ctrp_BRD-K64610608,-0.2681960316135821
ctrp_BCL-LZH-4,-0.26820599312018223
ctrp_BRD-K71781559,-0.2682643547619429
ccle_PF2341066,-0.2691755857113047
gdsc_BAY-61-3606,-0.26917995139099077
ctrp_ifosfamide,-0.2694724273639723
ctrp_Compound 23 citrate,-0.27029799366566765
gdsc_Erlotinib,-0.2703598084665904
ctrp_Merck60,-0.27150517601924895
ctrp_erismodegib,-0.27170355939219915
gdsc_A-443654,-0.2718370052127271
ccle_Nutlin-3,-0.2722302908253666
ccle_L-685458,-0.2727783544026026
ctrp_OSI-930,-0.27342433728659726
ctrp_BYL-719,-0.27404849126045955
ctrp_BRD-K09344309,-0.2743898163881723
gdsc_NG-25,-0.274448317311754
gdsc_PFI-1,-0.2747773174672355
ctrp_GDC-0879,-0.27561088163824976
ctrp_lapatinib,-0.2758271985747439
ctrp_VAF-347,-0.2770538780331537
ctrp_linifanib,-0.2774330730205239
ctrp_decitabine,-0.2775246577514733
ctrp_AZD7545,-0.2776049995472982
ctrp_AT13387,-0.2780551647867868
gdsc_Thapsigargin,-0.2780640295961861
ctrp_cyanoquinoline 11,-0.2781150252011747
gdsc_Entinostat,-0.2786450771006597
gdsc_AZD7762,-0.2788563359687436
gdsc_Pyrimethamine,-0.2793823230887853
ctrp_fumonisin B1,-0.27970436331484294
gdsc_CP466722,-0.2797093417227226
gdsc_Dacinostat,-0.2797368425793859
gdsc_Embelin,-0.27988836368698833
ctrp_pifithrin-mu,-0.28038483981151463
gdsc_Shikonin,-0.28038866275337165
ctrp_N9-isopropylolomoucine,-0.2809142450285399
ccle_PHA-665752,-0.2811508499192399
ctrp_azacitidine,-0.2811701247093435
ctrp_MI-1,-0.2813659264477164
ctrp_HC-067047,-0.2821811092879601
gdsc_Luminespib,-0.2831219386229063
ctrp_BRD-K33199242,-0.28451241751947437
gdsc_CCT-018159,-0.2848111753394973
ctrp_COL-3,-0.28598497910928555
ctrp_IPR-456,-0.28608594152204664
ctrp_dasatinib,-0.28611518620672277
ctrp_BRD-K85133207,-0.28780182254452613
gdsc_Seliciclib,-0.2886061336222563
ctrp_L-685458,-0.2886214554707228
ctrp_BRD-K50799972,-0.2889114943772875
ctrp_BRD-K09587429,-0.2890371777616482
ctrp_vorinostat,-0.2892723541602584
ctrp_AA-COCF3,-0.2897683619512261
gdsc_5-Fluorouracil,-0.2898399068023141
ctrp_A-804598,-0.2910307658947828
ccle_Erlotinib,-0.2932836626317274
gdsc_Palbociclib,-0.29363687235356484
gdsc_Fedratinib,-0.2940485532588833
ctrp_BRD-K61166597,-0.2946285907551899
ctrp_LBH-589,-0.29616215034302723
gdsc_Docetaxel,-0.296331354495239
ctrp_trametinib,-0.29718824842155794
gdsc_Lapatinib,-0.2976693016538897
ctrp_BRD-K02251932,-0.298135458758502
ctrp_BRD-K16147474,-0.2986957584319596
gdsc_OSU-03012,-0.29886050559672067
ccle_Lapatinib,-0.2992951547254019
gdsc_Cytarabine,-0.2996059415005994
ctrp_BRD-K27986637,-0.3000669374983356
ctrp_trifluoperazine,-0.3002191821301229
gdsc_PIK-93,-0.3003208043558328
ctrp_tacedinaline,-0.30051333582906026
gdsc_Dactolisib,-0.3006222854718996
ccle_PD-0325901,-0.301044046920505
gdsc_KIN001-244,-0.3012793271566201
ctrp_BRD-K04800985,-0.30249117270310244
ctrp_lomeguatrib,-0.30308921621157076
gdsc_Methotrexate,-0.30327819229949754
ctrp_abiraterone,-0.30337184202038725
gdsc_QL-VIII-58,-0.30378658739152004
ctrp_GSK4112,-0.3042336600860913
gdsc_Midostaurin,-0.3043639387119839
ctrp_PD318088,-0.3049610160813485
ccle_LBW242,-0.3063922646940335
gdsc_Bleomycin,-0.3070766319434093
ctrp_BRD6340,-0.3074283616806603
gdsc_Vorinostat,-0.30748881450719845
gdsc_GW843682X,-0.30792782415059194
ctrp_myriocin,-0.3089691328274756
gdsc_WZ3105,-0.31042962824764453
gdsc_JQ12,-0.31070504035921026
gdsc_Serdemetan,-0.31090844153094266
gdsc_Obatoclax Mesylate,-0.31114993154241477
ctrp_ibrutinib,-0.31130127920003015
ctrp_BRD-K41597374,-0.3124733681589689
gdsc_BI-2536,-0.31305095533272126
gdsc_(5Z)-7-Oxozeaenol,-0.31335848303163255
gdsc_Omipalisib,-0.31363992650896494
ccle_PLX4720,-0.31451682249530283
gdsc_Piperlongumine,-0.3147048761638623
ctrp_ruxolitinib,-0.31482626335170194
gdsc_SGC0946,-0.31496635584849286
gdsc_ZM447439,-0.3158899898966644
gdsc_Pictilisib,-0.3159288903372161
gdsc_CMK,-0.31614741448730826
gdsc_AS605240,-0.3166853396012229
gdsc_ZSTK474,-0.31741611660320646
ctrp_RITA,-0.3178997060528033
ctrp_afatinib,-0.3182547724663078
ccle_AZD6244,-0.31838600928917205
gdsc_Tipifarnib,-0.31843341440427536
ctrp_isonicotinohydroxamic acid,-0.3202207873761703
gdsc_Bleomycin (50 uM),-0.3209036053374758
gdsc_Zibotentan,-0.32091173761383995
ctrp_ML029,-0.321441487181454
ctrp_PF-543,-0.32372153966033246
ccle_Nilotinib,-0.32451606246894904
gdsc_Ponatinib,-0.3246372283136339
ctrp_MI-2,-0.327363706497076
ctrp_belinostat,-0.3278004358908065
gdsc_AS601245,-0.32797094023211304
ctrp_zebularine,-0.3287337750246552
gdsc_HG6-64-1,-0.32977670801242015
ctrp_BRD-K29313308,-0.33030225868000385
ccle_Panobinostat,-0.3305947157696868
ctrp_CBB-1007,-0.3306506777027381
gdsc_XMD11-85h,-0.3309597109522546
gdsc_PF-562271,-0.33099412968263964
ctrp_SR1001,-0.3322060589375388
ctrp_imatinib,-0.3326038932252517
ctrp_PD 153035,-0.33276124598929785
gdsc_PD0325901,-0.3330392763681689
ctrp_BRD-K52037352,-0.3339916494264675
ctrp_istradefylline,-0.3347376004235139
gdsc_AT-7519,-0.33495956644285035
gdsc_JNK-9L,-0.335473036129547
ctrp_BRD9647,-0.3357552172087409
ctrp_Repligen 136,-0.3360376519757841
gdsc_BMS-509744,-0.3369875402828443
gdsc_I-BET-762,-0.34043667621244555
ctrp_FSC231,-0.3405986404180483
gdsc_MK-2206,-0.34125060164779836
gdsc_Saracatinib,-0.3412820765327161
gdsc_MG-132,-0.34400664807135733
gdsc_AZD8055,-0.3443463406547033
ctrp_procarbazine,-0.3443825264873775
ctrp_erlotinib,-0.3473171472127302
gdsc_PHA-793887,-0.3473420488790339
gdsc_BMS-536924,-0.3483643894878515
gdsc_BMS-345541,-0.34841096973078056
gdsc_Paclitaxel,-0.34883517982367357
ctrp_birinapant,-0.3489752586077026
ctrp_etomoxir,-0.3490465732699451
gdsc_WH-4-023,-0.3499034690201783
gdsc_FH535,-0.35045908037773726
gdsc_Bicalutamide,-0.35270761489674324
ctrp_sotrastaurin,-0.35277650074503264
ctrp_SR8278,-0.35533442036473756
gdsc_Salubrinal,-0.35697565687125143
gdsc_Tamoxifen,-0.35764065274756723
gdsc_Pevonedistat,-0.35774432186965394
gdsc_XMD8-85,-0.35901181288244227
ctrp_BRD-K19103580,-0.36196349459986404
ctrp_PLX-4720,-0.36196792797467275
gdsc_TGX221,-0.36242571946970725
gdsc_Refametinib,-0.3625986931629666
gdsc_TPCA-1,-0.36415510433593556
gdsc_S-Trityl-L-cysteine,-0.3663475278429428
gdsc_KIN001-266,-0.36660818973760917
gdsc_Avagacestat,-0.3674984392543252
