Name	Score(0.95 MoE)	0.95 MoE	p-value	FDR	Score
brd-k26531177			0.003129017857142857	0.024450000000000003	0.5800843778814866
b02			0.003183482142857143	0.02458965517241379	0.5788871479085272
at-7519			0.0033069940476190478	0.02525340909090909	0.576340276000474
prima-1			0.0034476190476190475	0.025913333333333333	0.5734375166859268
ki8751			0.003470535714285714	0.025913333333333333	0.5730196303788659
compound 7d-cis			0.0037561011904761903	0.02773736263736264	0.5675464164278611
parbendazole			0.003902529761904762	0.028505434782608693	0.5648946399654886
daporinad			0.004004761904761905	0.028937634408602152	0.5629401605315171
azd8055			0.00420625	0.030070212765957446	0.5594327513477876
chm-1			0.004278125	0.030262105263157892	0.5584963866476136
ch-55			0.004421577380952381	0.030422448979591836	0.5560201002406768
cediranib			0.004426488095238095	0.030422448979591836	0.5559697453976459
mdivi-1			0.004436607142857143	0.030422448979591836	0.5558370397137063
ml006			0.004625892857142857	0.0314	0.5527076778657075
cil41			0.005132142857142857	0.034488	0.5451309251634845
mk-0752			0.005392113095238096	0.03587623762376238	0.5416177683504566
bms-754807			0.005687053571428571	0.03641759259259259	0.5378805436644049
brd-k92856060			0.005703869047619048	0.03641759259259259	0.5377351753802588
vx-702			0.0057083333333333335	0.03641759259259259	0.5376705406445857
cay10618			0.005734523809523809	0.03641759259259259	0.5374090642790121
narciclasine			0.005765773809523809	0.03641759259259259	0.537081672695112
quizartinib			0.005815327380952381	0.03641759259259259	0.5364262636151953
vincristine			0.005852827380952381	0.03641759259259259	0.535973545751858
jw-74			0.006044047619047619	0.036884821428571433	0.5337418260784295
brd-a86708339			0.006078720238095238	0.036884821428571433	0.5334796594832985
srt-1720			0.006106696428571428	0.036884821428571433	0.5331761843746222
ispinesib mesylate			0.006147470238095238	0.036884821428571433	0.5327600308067358
fluorouracil			0.006352232142857143	0.03763859649122807	0.5305237130696749
brd1835			0.0063851190476190475	0.03763859649122807	0.5301854018910659
pf-184			0.006686011904761905	0.038330833333333335	0.5272956435442955
repligen 136			0.006745238095238095	0.038330833333333335	0.5267060948182914
ex-527			0.006783928571428572	0.038330833333333335	0.5263247467912743
am-580			0.006824702380952381	0.038330833333333335	0.5259088020563457
axitinib			0.0068297619047619045	0.038330833333333335	0.5258587208926685
t0901317			0.0068447916666666666	0.038330833333333335	0.5257228137372776
sch-79797			0.007025446428571429	0.039017355371900826	0.5241680446896274
sotrastaurin			0.007340178571428571	0.040431147540983606	0.5215291719257262
bibr-1532			0.007466964285714286	0.040795121951219517	0.5205720770351883
chlorambucil			0.007544047619047619	0.04088387096774193	0.5199302167078683
parthenolide			0.007851488095238095	0.041994444444444445	0.5174675629476949
mst-312			0.007873958333333334	0.041994444444444445	0.5173001118194456
belinostat			0.00811235119047619	0.042925196850393706	0.5156881541207533
bi-2536			0.008209077380952381	0.04293798449612403	0.514949377162743
ro4929097			0.008242559523809524	0.04293798449612403	0.5147039927329865
kx2-391			0.008526190476190475	0.044026717557251904	0.5128705646195052
decitabine			0.008582589285714285	0.044026717557251904	0.5124672565931071
sb-743921			0.008728869047619048	0.04443787878787879	0.5115021537877512
niclosamide			0.00889642857142857	0.04495037593984962	0.5104429905891199
byl-719			0.00904419642857143	0.04534888888888888	0.5094889864847821
kin001-266			0.009110267857142857	0.04534888888888888	0.5090579987276841
hli 373			0.009303571428571428	0.04586496350364964	0.5078685521324797
brd1812			0.009350446428571428	0.04586496350364964	0.5076025492071217
temsirolimus			0.009501636904761905	0.04610287769784173	0.5066716708560294
alectinib			0.009536160714285714	0.04610287769784173	0.5064469494667926
aica ribonucleotide			0.009707291666666666	0.046595	0.5054560107333858
tipifarnib-p2			0.009955952380952381	0.047449645390070926	0.5040774105720371
sns-032			0.010055208333333333	0.047585211267605634	0.5035242891431586
dacarbazine			0.010333779761904761	0.04856153846153846	0.5018885658636588
brd-k24690302			0.010732589285714286	0.050085416666666674	0.49970408049720927
nvp-bsk805			0.010817559523809524	0.050133793103448274	0.4992722891395134
kh-cb19			0.01116875	0.05140684931506849	0.4972901365400352
ac55649			0.011395089285714286	0.05209183673469388	0.49602614256060296
elocalcitol			0.011629761904761905	0.05252147651006712	0.4947843766435951
brd-k78574327			0.011645386904761905	0.05252147651006712	0.4947304265301253
necrostatin-7			0.0121125	0.05398169934640523	0.49194409997048577
fulvestrant			0.012255059523809524	0.05398169934640523	0.49114462353062704
azd1480			0.012272916666666666	0.05398169934640523	0.4910674268336178
rita			0.01229047619047619	0.05398169934640523	0.49095838061045194
rg-108			0.012680208333333333	0.05502903225806451	0.4886932923239581
brd-k66532283			0.012692708333333334	0.05502903225806451	0.4886327896663047
px-12			0.013348511904761905	0.05750128205128205	0.4845635687609311
ml210			0.01375610119047619	0.058272670807453415	0.4819479625756362
brivanib			0.013865178571428572	0.058272670807453415	0.48133848448821265
nsc 74859			0.013889285714285715	0.058272670807453415	0.48118614222511014
tae684			0.013929166666666666	0.058272670807453415	0.48089994352117
sgx-523			0.013961160714285714	0.058272670807453415	0.4806712265530378
zstk474			0.01414985119047619	0.058695679012345674	0.47957672999293816
purmorphamine			0.01435907738095238	0.05919815950920245	0.47821273030551154
sb-225002			0.01479375	0.06061829268292683	0.4754165344741705
fqi-2			0.014957142857142856	0.06084491017964072	0.4745144975148414
mk-1775			0.015088541666666667	0.06084491017964072	0.4735839835824444
cil55a			0.015120684523809524	0.06084491017964072	0.4734299076553365
nvp-bhg712			0.015291369047619048	0.06108224852071006	0.47238565960322604
pf-573228			0.015361458333333333	0.06108224852071006	0.4719370538439029
merck60			0.015883035714285714	0.06146758241758243	0.4685893071897042
yk 4-279			0.015898958333333334	0.06146758241758243	0.4685549999824121
azd4547			0.015948958333333332	0.06146758241758243	0.4682207022343411
ponatinib			0.016080505952380954	0.06146758241758243	0.46753607175908374
motesanib			0.01609360119047619	0.06146758241758243	0.467472231043578
hg-5-88-01			0.01612217261904762	0.06146758241758243	0.4672309923741084
nsc19630			0.016208630952380954	0.06146758241758243	0.4667867244257366
vx-11e			0.016336607142857142	0.06146758241758243	0.46606794687495884
vorinostat			0.01633764880952381	0.06146758241758243	0.46604682535271413
entinostat			0.01646949404761905	0.06146758241758243	0.4651504202258419
regorafenib			0.01647738095238095	0.06146758241758243	0.46509763348783273
cytarabine hydrochloride			0.016566964285714286	0.06146758241758243	0.46452865494454615
pik-93			0.01664747023809524	0.06146758241758243	0.4640423770642281
pac-1			0.016910267857142856	0.062096721311475415	0.46257041195381915
tamatinib			0.017415327380952382	0.06360380434782609	0.459800116133574
ym-155			0.017514880952380952	0.06362162162162162	0.4592698554495792
hbx-41108			0.017839434523809525	0.06419465240641711	0.45750656271674917
le-135			0.017863690476190477	0.06419465240641711	0.4573738690286705
az-3146			0.0183375	0.0655468085106383	0.45504425122664727
pdmp			0.018838541666666667	0.0668878947368421	0.4524734453632111
dacinostat			0.01891175595238095	0.0668878947368421	0.45220242086086193
at7867			0.019204017857142857	0.06756596858638744	0.4509567057623938
tacedinaline			0.019384375	0.06761813471502591	0.4499971013032291
jw-7-24-1			0.019420089285714287	0.06761813471502591	0.4498240778443765
crizotinib			0.019892857142857143	0.0684746192893401	0.4477553500904193
tretinoin			0.01991651785714286	0.0684746192893401	0.44765814811328714
isoliquiritigenin			0.02007232142857143	0.0684746192893401	0.4469992855482507
dinaciclib			0.020073660714285714	0.0684746192893401	0.44699372943198673
sepantronium bromide			0.02101964285714286	0.07099296482412061	0.44314890655268696
neuronal differentiation inducer iii			0.021023214285714287	0.07099296482412061	0.4431399765728744
cudc-101			0.022583630952380952	0.075881	0.43756334590295876
wz3105			0.022834523809523808	0.07602970297029703	0.4366285124103829
bix-01294			0.022854166666666665	0.07602970297029703	0.43658043089486565
brd-k51831558			0.023672321428571428	0.07799560975609755	0.4339429705766011
gsk1059615			0.023742708333333334	0.07799560975609755	0.43377053590832587
silmitasertib			0.023793303571428573	0.07799560975609755	0.4336540134088761
bms-536924			0.023964285714285716	0.0781747572815534	0.43310004897474863
tosedostat			0.02510863095238095	0.08151207729468599	0.42952713297326955
prochlorperazine			0.025507589285714286	0.08239138755980861	0.4283930429534731
brd-k80183349			0.02562470238095238	0.08239138755980861	0.4281257012478864
sirolimus			0.02595654761904762	0.08306095238095237	0.4270895471623653
cucurbitacin i			0.02641235119047619	0.08411895734597157	0.425964160272253
cil56			0.02702827380952381	0.08567452830188681	0.42423911319154556
amuvatinib			0.027462946428571427	0.08627348837209303	0.42303312013996097
at13387			0.027511309523809525	0.08627348837209303	0.42293240007909
mitomycin			0.02760238095238095	0.08627348837209303	0.42267330207315057
hc-067047			0.028019196428571428	0.08717083333333332	0.42161165791140676
gw-843682x			0.028601636904761904	0.08821559633027523	0.42007167207804447
mitomycin-c			0.028617559523809524	0.08821559633027523	0.42002209029193444
abiraterone			0.029200595238095237	0.08933090909090909	0.4184823229740782
compound 23 citrate			0.029245238095238095	0.08933090909090909	0.41838719472486485
mi-2			0.029529315476190476	0.08979049773755657	0.417725765300416
mgcd-265			0.030135714285714287	0.09122162162162163	0.41621136564991534
ql-xi-92			0.03138511904761905	0.09457757847533634	0.41321139941239704
pyrazolanthrone			0.031937797619047616	0.09571911111111112	0.4118683697263154
necrostatin-1			0.03204880952380952	0.09571911111111112	0.41163235948713656
ar-42			0.03225267857142857	0.09574273127753302	0.4111394882653555
r428			0.032341666666666664	0.09574273127753302	0.41098171516035126
cd-437			0.033155357142857146	0.09772105263157896	0.40896369510645325
dbeq			0.03438467261904762	0.10085260869565216	0.40612809699488733
ku 0060648			0.03451800595238095	0.10085260869565216	0.4058503355617057
vorapaxar			0.035002678571428573	0.10138884120171675	0.4046830154508737
brd-a71883111			0.03507514880952381	0.10138884120171675	0.4045580756391806
istradefylline			0.03515416666666667	0.10138884120171675	0.4043583310239827
xmd14-99			0.035524851190476193	0.10195974576271187	0.40349567105855183
etoposide			0.03577633928571428	0.10195974576271187	0.4029090506603037
ml162			0.035807291666666664	0.10195974576271187	0.4028262915729902
brd-k88742110			0.0369922619047619	0.10488945147679324	0.40003961462707355
masitinib			0.0371797619047619	0.1049781512605042	0.399602920552238
osi-027			0.038716517857142856	0.10847736625514404	0.3958100041702073
hg-5-113-01			0.039032589285714285	0.10847736625514404	0.39508446870090724
agk-2			0.03911622023809524	0.10847736625514404	0.394825475234783
stf-62247			0.039124255952380955	0.10847736625514404	0.3948052007242026
triptolide			0.03922619047619048	0.10847736625514404	0.39463103429518115
abt-737			0.039406696428571426	0.10852991803278689	0.3941799059300861
brd-k19103580			0.03995431547619047	0.10895060728744939	0.3928646712842555
tandutinib			0.04001770833333333	0.10895060728744939	0.3927549188323955
gsk1070916			0.040045833333333336	0.10895060728744939	0.39270455493905293
ml258			0.04104375	0.11121532258064515	0.39008044767356426
bms-270394			0.04276607142857143	0.11541686746987952	0.3856126599574479
brd-a94377914			0.04368779761904762	0.11721507936507937	0.38326142358788545
mps-1-in-1			0.04381190476190476	0.11721507936507937	0.38298504822159846
sr-ii-138a			0.043955654761904765	0.11721507936507937	0.38255418311838046
tamoxifen			0.04426086309523809	0.11737598425196852	0.3816850443100102
osi-930			0.044365327380952384	0.11737598425196852	0.3814022503089999
cerulenin			0.04460565476190476	0.11754901960784314	0.38083091959731735
zg-10			0.04529166666666667	0.11846536964980546	0.37902558706173345
importazole			0.045305952380952384	0.11846536964980546	0.37895255560310087
panobinostat			0.04610372023809524	0.12008410852713178	0.37695165670057246
sb-505124			0.04810877976190476	0.1248227799227799	0.37196838581688657
brd-k61166597			0.04890297619047619	0.12628045977011496	0.3701278651112944
pandacostat			0.049046428571428574	0.12628045977011496	0.3697891971028549
lbh-589			0.049694494047619046	0.12746068702290075	0.36820960350925586
nsc23766			0.051654761904761905	0.13198479087452472	0.3636610137177168
ql-x-138			0.05229702380952381	0.13265955056179776	0.3622733411800231
imatinib			0.05259107142857143	0.13265955056179776	0.3617608471131318
sunitinib			0.05263333333333333	0.13265955056179776	0.3616837594538486
brd-k29313308			0.052708482142857144	0.13265955056179776	0.3615241376331394
bms-195614			0.05324285714285714	0.1335044776119403	0.3604009889737065
zm447439			0.053758184523809524	0.13429553903345726	0.35930899376403425
khs101			0.05427261904761905	0.13507851851851851	0.3582843428961149
pi-103			0.05462232142857143	0.13544723247232474	0.3575827698180112
oligomycin a			0.05513258928571429	0.13596413043478262	0.35656380280524536
linsitinib			0.05539895833333333	0.13596413043478262	0.3560930205533214
fgin-1-27			0.05553422619047619	0.13596413043478262	0.3558363827351539
ng-25			0.05584181547619048	0.13596413043478262	0.3553194093124257
aew541			0.055842410714285716	0.13596413043478262	0.3553169486243711
tubastatin a			0.056645238095238096	0.13711258992805755	0.35374446575952667
ciclopirox			0.05672217261904762	0.13711258992805755	0.3536421813321532
brd-a02303741			0.060030654761904764	0.14458996415770609	0.34794200780015005
lomeguatrib			0.06061830357142857	0.14544255319148935	0.3469248422004875
cr-1-31b			0.060942410714285716	0.14544255319148935	0.34634997403976336
sb-525334			0.06103392857142857	0.14544255319148935	0.3462038078934953
camptothecin			0.061440327380952384	0.14589363957597173	0.3454588701322658
ql-xii-47			0.062022916666666664	0.14675845070422536	0.34459656736620736
sitagliptin			0.06254375	0.14747157894736843	0.34379071232791325
npk76-ii-72-1			0.06339732142857143	0.14896153846153848	0.34235788151372193
momelotinib			0.06482380952380952	0.15178257839721254	0.3402108076973523
myriocin			0.0651092261904762	0.1519215277777778	0.33979521771536203
cp466722			0.06628348214285715	0.15412629757785468	0.337977712471806
thz-2-49			0.06752916666666667	0.1564813793103448	0.33613679816481096
necrosulfonamide			0.06978348214285714	0.16114948453608247	0.3330646260015757
myricetin			0.07333675595238096	0.16836825938566552	0.3280107859170425
palmostatin b			0.07341056547619047	0.16836825938566552	0.3279349310633749
bax channel blocker			0.07438645833333334	0.17002619047619047	0.3266538389658137
mk-2206			0.07721116071428571	0.17588440677966102	0.32296809443453667
valdecoxib			0.07754404761904762	0.17604594594594597	0.322483518669511
sz4ta2			0.07962276785714285	0.18015656565656565	0.3197713475021297
tw-37			0.08167946428571428	0.18418993288590604	0.3172267784723121
xmd15-27			0.08223005952380952	0.18461866666666665	0.31653009109817687
alvocidib			0.08241904761904761	0.18461866666666665	0.3163232341402719
nsc95397			0.08407127976190476	0.18743344370860926	0.31431319027458116
lovastatin			0.08423348214285714	0.18743344370860926	0.3141073543024839
bendamustine			0.08484107142857143	0.18816237623762377	0.3133487568968789
wz4002			0.08548080357142857	0.18895756578947367	0.31251984403229516
gsk2636771			0.08593809523809524	0.18934557377049183	0.31199748470054756
brd-k29086754			0.0873938988095238	0.19190453074433658	0.31031851199205024
sr8278			0.08773199404761904	0.19190453074433658	0.30984688814090494
ifosfamide			0.08812395833333334	0.19190453074433658	0.3093587550845783
itraconazole			0.08824181547619048	0.19190453074433658	0.3092176829508058
su11274			0.08853303571428571	0.19191677419354836	0.3088746554888157
brd-k11533227			0.09070550595238096	0.19599389067524117	0.3063518940776757
tl-2-105			0.09240907738095239	0.1990349358974359	0.30422563217775755
pl-di			0.09335625	0.19985	0.303224591684935
y-39983			0.09338229166666667	0.19985	0.3031818994127466
nsc30930			0.09405565476190476	0.2006520634920635	0.3023215526482294
lbw242			0.09680431547619048	0.2058623417721519	0.2989629701303122
skepinone-l			0.09720133928571428	0.20602201257861638	0.29844125396319277
salermide			0.09749255952380953	0.20602201257861638	0.29811513577402043
brd-k45681478			0.09809315476190476	0.20664137931034485	0.2974728319638604
azd7762			0.09879776785714285	0.2074753125	0.2965956552585819
ruxolitinib			0.09915848214285715	0.2075841121495327	0.2961366419834233
cay10603			0.0998514880952381	0.20838571428571429	0.2952095119408438
cx-5461			0.10070550595238095	0.2095173374613003	0.29425247891897316
brd6340			0.1028016369047619	0.21321820987654322	0.2916048156018494
wiki4			0.10363497023809524	0.21428523076923078	0.29052193401464627
genentech cpd 10			0.10571949404761904	0.21792484662576686	0.2879348556248904
sr1001			0.1060703869047619	0.2179795107033639	0.2875033113359788
tg-101348			0.10797604166666666	0.22121920731707317	0.28517018648454157
lenvatinib			0.10881488095238095	0.22181727272727275	0.2841760489991968
wp1130			0.108928125	0.22181727272727275	0.28400082748918315
xl765			0.10933616071428572	0.22197552870090634	0.28352425323133673
1s,3r-rsl-3			0.11022946428571428	0.2220571856287425	0.2823647564612456
piperlongumine			0.11033467261904761	0.2220571856287425	0.28225340406376104
brd-k41597374			0.11036770833333333	0.2220571856287425	0.28220677579482883
nintedanib			0.11118139880952381	0.22212848664688428	0.28130687369195195
jw-480			0.11125818452380952	0.22212848664688428	0.28117398909136204
xmd13-2			0.11139479166666667	0.22212848664688428	0.28097708217513706
gossypol			0.11489925595238096	0.22839469026548676	0.2768597329297099
jq-1			0.11521696428571429	0.22839469026548676	0.27653907471507755
navitoclax			0.11702485119047619	0.23129617647058826	0.2744198724216565
brd-k02492147			0.11795252976190476	0.23244604105571848	0.27338354103141876
gant-61			0.1186139880952381	0.23306608187134506	0.27269555080627167
brd-k30019337			0.11904895833333333	0.23323877551020408	0.2721404103618205
nutlin-3			0.12089285714285715	0.2354318965517241	0.27028997211254635
ym201636			0.1211139880952381	0.2354318965517241	0.27003896415844897
fti-277			0.12182410714285714	0.2354318965517241	0.26929174969283065
gw-405833			0.12190892857142857	0.2354318965517241	0.26922443966427456
unc0321			0.12192008928571428	0.2354318965517241	0.2692130016395742
brd-k13999467			0.12290744047619048	0.23665845272206304	0.2682852350958611
cd-1530			0.12508973214285715	0.24017228571428573	0.2660515570607849
3-cl-ahpc			0.1255096726190476	0.24029202279202275	0.26563071994183374
gsk429286a			0.1265141369047619	0.24152698863636363	0.264748743374456
pf-750			0.1276375	0.24298130311614727	0.263607874423807
staurosporine			0.1298014880952381	0.24640282485875703	0.2616944032300077
bx-912			0.1311154761904762	0.2481960563380282	0.2604768920110756
i-bet151			0.1384230654761905	0.2612929775280899	0.25429076748854335
mg-132			0.1405107142857143	0.264490756302521	0.2527472142975961
bafilomycin a1			0.14576205357142857	0.2732099173553719	0.24862956485660348
col-3			0.14649672619047618	0.2732099173553719	0.2480385326239768
fluvastatin			0.1467876488095238	0.2732099173553719	0.24778603268642121
temozolomide			0.14695104166666667	0.2732099173553719	0.2476400660055513
brd9876			0.14722485119047618	0.2732099173553719	0.2474585039659523
compound 1541a			0.14758214285714286	0.2732099173553719	0.24717811529927336
n9-isopropylolomoucine			0.1489188988095238	0.2749271978021978	0.2461878671235444
idelalisib			0.1513779761904762	0.2779549180327869	0.24439725552967326
omipalisib			0.1513861607142857	0.2779549180327869	0.2443896363700543
fingolimod			0.15398824404761904	0.2819621253405995	0.2424968833889366
pd 153035			0.15868511904761906	0.28977282608695654	0.23907491120267566
azd7545			0.1592702380952381	0.2900531165311653	0.238643438323448
pyr-41			0.16105714285714287	0.2925145945945946	0.2373698204051195
brd-k30748066			0.1647861607142857	0.2984805929919137	0.23475134850140006
nvp-231			0.16586845238095238	0.2996333333333333	0.23395695160230792
doxorubicin			0.16940223214285716	0.30519651474530834	0.2315161595071908
16-beta-bromoandrosterone			0.16997172619047618	0.305403743315508	0.2311258382157377
kin001-260			0.17150699404761904	0.30734053333333333	0.2299560551615455
teniposide			0.1724016369047619	0.3081220744680851	0.2293994749984415
cytochalasin b			0.17445401785714285	0.31096312997347475	0.228017187983735
unc0638			0.17616815476190475	0.3131878306878307	0.22685259525315715
tki258			0.17740431547619048	0.3145532981530343	0.2259658923279122
brd-k33514849			0.18645	0.3297221052631579	0.21982398667454128
brd-m00053801			0.1886001488095238	0.3326490813648294	0.21843290446712277
brd-k34485477			0.1921110119047619	0.3379544502617801	0.21615983208710787
ibrutinib			0.1926626488095238	0.33803994778067886	0.21574371082506905
sorafenib			0.19541026785714286	0.34196796875	0.21401853836547166
tg-100-115			0.1961247023809524	0.34232675324675327	0.21351282951974498
osu-03012			0.19699464285714285	0.3429544041450777	0.2129874405444013
fr-180204			0.19915089285714285	0.3458124031007752	0.2116352744695948
a-804598			0.2018188988095238	0.3495420103092784	0.20985199740977695
brd-k49290616			0.20467366071428572	0.3535750642673522	0.20806213282024585
rtrail			0.20750505952380952	0.3567473145780051	0.20616204876114888
sb52334			0.2075717261904762	0.3567473145780051	0.20611394865228821
ml239			0.21130223214285715	0.36223239795918366	0.2036647205871451
pd173074			0.2174502976190476	0.3717692893401015	0.1995625236588939
brd-k75293299			0.217971875	0.3717692893401015	0.19919547433023488
docetaxel			0.2202330357142857	0.37467493670886076	0.197749501124889
semagacestat			0.2208922619047619	0.37484747474747476	0.19734279821836534
ml029			0.22250877976190475	0.3766395465994962	0.19611099920322478
plx-4032			0.22344166666666668	0.37726834170854273	0.19546657470445677
brd9647			0.2301452380952381	0.38761303258145363	0.1906026038867844
brd-k63431240			0.232215625	0.38936508728179553	0.1890549520266518
pd-0332991			0.23234434523809525	0.38936508728179553	0.18895724381304035
spautin-1			0.23345282738095238	0.3902495024875622	0.1881070659043721
phenformin			0.23887678571428572	0.3983255583126551	0.1839002128676265
sildenafil			0.2438732142857143	0.40565049504950496	0.1798564211086549
cyanoquinoline 11			0.24744002976190477	0.4105671604938272	0.17668075516134377
xav939			0.25021354166666665	0.41414655172413795	0.1744520539857023
vx-680			0.25510714285714287	0.4212088452088453	0.17032059838145922
at-406			0.2574778273809524	0.4240811274509804	0.16826772808244683
brefeldin a			0.25834285714285715	0.4244156097560975	0.16756982546964558
tivozanib			0.2589440476190476	0.4244156097560975	0.166971844649543
c6-ceramide			0.2608230654761905	0.4264552311435523	0.16538586587529988
brd-k09344309			0.2621267857142857	0.42754660194174754	0.16438572751573263
ci-976			0.26390729166666665	0.42923333333333336	0.16281767756252674
pifithrin-mu			0.2644383928571429	0.42923333333333336	0.16229078505587666
obatoclax			0.2653962797619048	0.42975012048192773	0.16153064920929652
brd-k97651142			0.26622068452380954	0.4300487980769231	0.1608168578478263
