drug,score,moa
ctrp_AZD4547,0.345,"FGFR-1,2 and 3 inhibitor"
ctrp_BRD-K29086754,0.345,Not Clinically Relevant
ctrp_indisulam,0.345,"carbonic anhydrase inibitor and  CDK inhibitor, targets G1 by depleting cyclin E. inducing p53 and p21, and inhibiting CDK2"
ctrp_sitagliptin,0.345,"used for Treating type 2 diabetes, works by increasing the amount of insulin released by your body"
ctrp_Compound 7d-cis,0.343,Not Clinically Relevant
ctrp_axitinib,0.343,"VEGFR, c-KIT and PDGFR inhibitor"
ctrp_nilotinib,0.340,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK"
ctrp_BMS-270394,0.340,Not Clinically Relevant
ctrp_barasertib,0.340,highly selective Aurora B kinase inhibitor
ctrp_foretinib,0.339,c-Met/VEGFR2 inhibitor
ctrp_JW-55,0.338,Not Clinically Relevant
ctrp_Mdivi-1,0.337,Not Clinically Relevant
ctrp_BRD-K49290616,0.336,Not Clinically Relevant
ctrp_JW-74,0.335,Not Clinically Relevant
ctrp_necrostatin-7,0.334,Not Clinically Relevant
ctrp_CAY10576,0.334,Not Clinically Relevant
gdsc_UNC1215,0.333,Not Clinically Relevant
ctrp_BRD1835,0.333,Not Clinically Relevant
ctrp_cabozantinib,0.333,"MET, AXL, VEGFR and RET inhibitor"
ctrp_Compound 1541A,0.332,Not Clinically Relevant
ctrp_BRD-K42260513,0.332,Not Clinically Relevant
ctrp_darinaparsin,0.330,organic arsenic compound composed of dimethylated arsenic linked to glutathione
ctrp_PDMP,0.330,Not Clinically Relevant
ctrp_NSC 74859,0.330,Not Clinically Relevant
ctrp_ELCPK,0.328,Not Clinically Relevant
ctrp_bexarotene,0.327,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis "
ctrp_NSC30930,0.327,Not Clinically Relevant
ctrp_BRD-K92856060,0.326,Not Clinically Relevant
ctrp_BRD-K75293299,0.323,Not Clinically Relevant
ctrp_necrostatin-1,0.323,Not Clinically Relevant
ctrp_BRD-K34485477,0.322,Not Clinically Relevant
ctrp_BRD-K11533227,0.322,Not Clinically Relevant
ctrp_MGCD-265,0.322,"inhibitor of c-Met and VEGFR1/2/3, as well as Ron and Tie2"
ctrp_BRD-K24690302,0.321,Not Clinically Relevant
ctrp_KW-2449,0.320,"multi-kinase inhibitor, mostly for Flt3, modestly potent to FGFR1, Bcr-Abl and Aurora A;"
ctrp_fingolimod,0.319,"sphingosine-1-phosphate receptor modulator, sequesters lymphocytes in lymph nodes, mostly used for treating multiple sclerosis"
ctrp_BIBR-1532,0.319,Not Clinically Relevant
gdsc_Cisplatin,0.318,Not Clinically Relevant
ctrp_968,0.318,Not Clinically Relevant
ctrp_myriocin,0.316,Not Clinically Relevant
ctrp_tamoxifen,0.316,"ER antagonist prodrug; converted to 4-OHT and endoxifen in the liver; competes with estrogen for ER binding, inhibits transcription of estrogen target genes"
ctrp_tacedinaline,0.314,Not Clinically Relevant
ctrp_AC55649,0.313,Not Clinically Relevant
ctrp_BRD-K16147474,0.312,Not Clinically Relevant
ctrp_KU-55933,0.312,Not Clinically Relevant
gdsc_YM201636,0.311,Not Clinically Relevant
ctrp_elocalcitol,0.311,vitamin D receptor agonist
ctrp_MST-312,0.311,Not Clinically Relevant
ctrp_NVP-ADW742,0.311,Not Clinically Relevant
ctrp_BRD-K02251932,0.311,Not Clinically Relevant
ctrp_RG-108,0.310,Not Clinically Relevant
gdsc_ZG-10,0.310,Not Clinically Relevant
ctrp_FGIN-1-27,0.310,Not Clinically Relevant
ctrp_SKI-II,0.310,Not Clinically Relevant
ctrp_NSC19630,0.310,Not Clinically Relevant
ctrp_PX-12,0.309,thioredoxin-1 (Trx-1) inhibitor
ctrp_pazopanib,0.309,"KIT, FGFR, PDGFR and VEGFR inhibitor"
ctrp_AT-406,0.308,Not Clinically Relevant
ctrp_JW-480,0.307,Not Clinically Relevant
ctrp_brivanib,0.307,"multitargeted tyrosine kinase inhibitor, esp VEGFR and FGFR"
ctrp_PI-103,0.307,Not Clinically Relevant
gdsc_BMS-345541,0.306,Not Clinically Relevant
ctrp_PF-184,0.305,Not Clinically Relevant
ctrp_cytarabine hydrochloride,0.305,Not Clinically Relevant
ctrp_bendamustine,0.304,alkylating agent
gdsc_HG-5-113-01,0.304,Not Clinically Relevant
ctrp_SGX-523,0.304, Met inhibitor
ctrp_ML006,0.303,Not Clinically Relevant
ctrp_cediranib,0.303,VEGFR inhibitor
gdsc_Fedratinib,0.303,JAK2 inhibitor
ctrp_NSC23766,0.302,Not Clinically Relevant
ctrp_sildenafil,0.302,"Viagra, used to treat erectile dysfunction and pulmonary arterial hypertension"
gdsc_BMS-754807,0.301,Not Clinically Relevant
ctrp_AZD1480,0.301,JAK2 inhibitor with some activity against JAK3 and Tyk2
ctrp_belinostat,0.300,HDAC inhibitor (PXD101)
ctrp_MI-1,0.300,Not Clinically Relevant
ctrp_BRD-K96970199,0.300,Not Clinically Relevant
ctrp_PLX-4032,0.299,BRAF (V600E) inhibitor
ctrp_tivozanib,0.299,VEGFR inhibitor
gdsc_Vorinostat,0.299,HDAC inhibitor (SAHA)
ctrp_FSC231,0.299,Not Clinically Relevant
ctrp_nintedanib,0.298,"tyrosine-kinase inhibitor, targeting VEGFR, FGFR and PDGFR"
ctrp_ML162,0.298,Not Clinically Relevant
ctrp_NSC48300,0.298,Not Clinically Relevant
ctrp_QS-11,0.297,Not Clinically Relevant
ctrp_teniposide,0.297,Topo II inhibitor
ctrp_BRD-K02492147,0.297,Not Clinically Relevant
ctrp_sunitinib,0.296,"VEGFR2, PDGFRb and c-kit inhibitor; also inhibits FLT3"
ctrp_BRD-K44224150,0.295,Not Clinically Relevant
ctrp_CIL55A,0.295,Not Clinically Relevant
ctrp_BRD-K86535717,0.294,Not Clinically Relevant
ctrp_NSC95397,0.294,Not Clinically Relevant
ctrp_RO4929097,0.294,Notch (gamma secretase) inhibitor
ctrp_BRD-K27224038,0.293,Not Clinically Relevant
ctrp_Ki8751,0.293,Not Clinically Relevant
ctrp_BRD8899,0.292,Not Clinically Relevant
ctrp_omacetaxine mepesuccinate,0.292,"natural product, protein translation inhibitor, used for myeloid leukemia"
ctrp_GSK-3 inhibitor IX,0.292,Not Clinically Relevant
gdsc_UNC0638,0.291,Not Clinically Relevant
ctrp_PYR-41,0.291,Not Clinically Relevant
ctrp_HC-067047,0.291,Not Clinically Relevant
ctrp_BIRB-796,0.291,Not Clinically Relevant
ctrp_tandutinib,0.290,"FLT3 antagonist, also inhibits PDGFR and c-Kit, "
ctrp_pitstop2,0.290,Not Clinically Relevant
ctrp_BRD-K66532283,0.290,Not Clinically Relevant
ctrp_hyperforin,0.290,"Active ingredient in St. John's Wort, blocks reuptake of of serotonin, norepinephrine, dopamine and GABA"
ctrp_MK-2206,0.290,Akt1/2/3 inhibitor
gdsc_PHA-793887,0.290,"CDK inhibitor, esp CDK2, CDK5 and CDK7"
ctrp_NVP-TAE684,0.289,Not Clinically Relevant
ctrp_AZD6482,0.289,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ "
ctrp_navitoclax,0.289,"Bcl-2 family inhibitor: esp Bcl-xL, Bcl-2 and Bcl-w"
ctrp_topotecan,0.288,Topo I inhibitor
ctrp_BRD-K41334119,0.288,Not Clinically Relevant
ctrp_BRD-K30019337,0.288,Not Clinically Relevant
ctrp_apicidin,0.287,Not Clinically Relevant
ctrp_Compound 23 citrate,0.287,Not Clinically Relevant
ctrp_KU-0063794,0.287,Not Clinically Relevant
ctrp_trifluoperazine,0.287,"antipsychotic, antiadrenergic and antidopaminergic. Blocks dopamine D1 and D2 receptors "
ctrp_LRRK2-IN-1,0.287,Not Clinically Relevant
gdsc_SN-38,0.286,"Topo I inhibitor, active metabolite of irinotecan but 1000 times more active"
ctrp_BMS-754807,0.286,Not Clinically Relevant
gdsc_Camptothecin,0.285,Not Clinically Relevant
ctrp_UNC0638,0.285,Not Clinically Relevant
gdsc_I-BET-762,0.285,Not Clinically Relevant
ctrp_vorapaxar,0.285," thrombin receptor (protease-activated receptor, PAR-1) antagonist based on the natural product himbacine"
ctrp_ML083,0.285,Not Clinically Relevant
ctrp_BRD-K90370028,0.284,Not Clinically Relevant
ctrp_isoevodiamine,0.284,Not Clinically Relevant
ctrp_SB-225002,0.283,Not Clinically Relevant
ctrp_etoposide,0.283,Topo II inhibitor
ctrp_N9-isopropylolomoucine,0.283,Not Clinically Relevant
ctrp_TGX-221,0.283,Not Clinically Relevant
ctrp_BRD-K80183349,0.282,Not Clinically Relevant
ctrp_alisertib,0.282,Aurora A kinase inhibitor
ctrp_vorinostat,0.282,HDAC inhibitor (SAHA)
ctrp_CIL70,0.282,Not Clinically Relevant
ctrp_BRD-K34099515,0.281,Not Clinically Relevant
ctrp_BRD-K37390332,0.280,Not Clinically Relevant
ctrp_ML031,0.280,Not Clinically Relevant
ctrp_SN-38,0.280,"Topo I inhibitor, active metabolite of irinotecan but 1000 times more active"
ctrp_importazole,0.280,Not Clinically Relevant
ctrp_LY-2157299,0.280,Not Clinically Relevant
ctrp_BRD-K85133207,0.279,Not Clinically Relevant
ctrp_HLI 373,0.279,Not Clinically Relevant
gdsc_MPS-1-IN-1,0.278,Not Clinically Relevant
gdsc_NSC-207895,0.278,Not Clinically Relevant
gdsc_CAY10603,0.278,Not Clinically Relevant
ctrp_BRD-K78574327,0.278,Not Clinically Relevant
ctrp_NPC-26,0.278,Not Clinically Relevant
ctrp_dacarbazine,0.277,"alkylating agent, Dacarbazine works by methylating guanine at the O-6 and N-7 positions"
ctrp_KU-60019,0.277,Not Clinically Relevant
ctrp_ML312,0.276,Not Clinically Relevant
ctrp_ceranib-2,0.276,Not Clinically Relevant
ctrp_semagacestat,0.276,Notch (gamma secretase) inhibitor
ctrp_cyclophosphamide,0.276,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA (Cytoxan)"
ctrp_ciclopirox,0.275,antifungal agent for topical dermatologic treatment of superficial mycoses
gdsc_WZ3105,0.275,Not Clinically Relevant
ctrp_PL-DI,0.274,Not Clinically Relevant
ctrp_cytochalasin B,0.274,Not Clinically Relevant
ctrp_VX-680,0.274,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C"
ctrp_CAL-101,0.273,"Idelalisib,  PI3K/p110δ inhibitor"
ctrp_temozolomide,0.273,alkylating agent
ctrp_GW-843682X,0.273,Not Clinically Relevant
ctrp_BIX-01294,0.273,Not Clinically Relevant
ctrp_YK 4-279,0.273,Not Clinically Relevant
ctrp_manumycin A,0.273,Not Clinically Relevant
ctrp_erastin,0.273,Not Clinically Relevant
ctrp_pifithrin-alpha,0.272,Not Clinically Relevant
gdsc_Entinostat,0.272,HDAC inhibitor
gdsc_Genentech Cpd 10,0.271,Not Clinically Relevant
ctrp_ISOX,0.271,Not Clinically Relevant
ctrp_cimetidine,0.270,(Tagamet) Antacid and antihistamine
gdsc_AR-42,0.270,Not Clinically Relevant
gdsc_CX-5461,0.270,Not Clinically Relevant
ctrp_LY-2183240,0.270,Not Clinically Relevant
gdsc_KIN001-244,0.270,Not Clinically Relevant
ctrp_Bax channel blocker,0.269,Not Clinically Relevant
ctrp_GANT-61,0.269,Not Clinically Relevant
ctrp_PIK-93,0.269,Not Clinically Relevant
ctrp_sorafenib,0.269,"VEGFR, PDGFR and Raf (c-Raf) inhibitor"
gdsc_Belinostat,0.267,HDAC inhibitor (PXD101)
ctrp_BRD-K17060750,0.267,Not Clinically Relevant
ctrp_PRL-3 inhibitor I,0.267,Not Clinically Relevant
ctrp_KPT185,0.267,Not Clinically Relevant
ctrp_momelotinib,0.267,JAK1 and JAK2 inhibitor
gdsc_PIK-93,0.267,Not Clinically Relevant
ctrp_Ko-143,0.266,Not Clinically Relevant
ctrp_quizartinib,0.265,Flt3 inhibitor
ctrp_fluvastatin,0.265,"HMG-CoA reductase inhibitor,"
ctrp_niclosamide,0.265,"used to treat tapeworm infestations,  inhibits glucose uptake, oxidative phosphorylation, and anaerobic metabolism in the tapeworm"
ctrp_BRD-K34222889,0.265,Not Clinically Relevant
ctrp_purmorphamine,0.264,Not Clinically Relevant
ctrp_BRD-K96431673,0.264,Not Clinically Relevant
ctrp_VU0155056,0.263,Not Clinically Relevant
ctrp_R428,0.262,Not Clinically Relevant
ctrp_SU11274,0.262,Not Clinically Relevant
gdsc_OSI-027,0.262,Not Clinically Relevant
ctrp_FQI-1,0.261,Not Clinically Relevant
ctrp_crizotinib,0.261,"ALK, ROS1 and MET inhibitor"
ctrp_CHIR-99021,0.261,Not Clinically Relevant
ctrp_AGK-2,0.260,Not Clinically Relevant
ctrp_blebbistatin,0.260,Not Clinically Relevant
ctrp_BMS-536924,0.260,Not Clinically Relevant
ctrp_CD-1530,0.260,Not Clinically Relevant
ctrp_triazolothiadiazine,0.260,Not Clinically Relevant
gdsc_ZM447439,0.259,Not Clinically Relevant
gdsc_JW-7-24-1,0.259,Not Clinically Relevant
ctrp_gossypol,0.258,"Natural product, may function to inhibit Bcl2 family members"
ctrp_QW-BI-011,0.258,Not Clinically Relevant
ctrp_tamatinib,0.258,(R4060) inhibitor of IgE and IgG-mediated activation of Fc receptor signaling. Primary target is Syk
ctrp_GMX-1778,0.258,Not Clinically Relevant
ctrp_doxorubicin,0.257,"Topo II inhibitor, DNA intercalator"
ctrp_GSK1059615,0.257,PI3Kα/β/δ/γ and mTOR inhibitor
ctrp_tigecycline,0.257,antibiotic used to treat a number of bacterial infections
ctrp_rigosertib,0.256,"ON-01910, Plk-1 inhibitor"
ctrp_bleomycin A2,0.256,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands."
ctrp_tipifarnib-P2,0.256,Not Clinically Relevant
ctrp_thalidomide,0.255,"interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma"
ctrp_Ch-55,0.255,Not Clinically Relevant
ctrp_cucurbitacin I,0.255,Not Clinically Relevant
ctrp_parbendazole,0.255,Not Clinically Relevant
ctrp_simvastatin,0.254,"HMG-CoA reductase inhibitor,"
ctrp_BRD1812,0.254,Not Clinically Relevant
ctrp_ETP-46464,0.254,Not Clinically Relevant
ctrp_silmitasertib,0.254,casein kinase 2 inhibitor 
ctrp_BRD-K14844214,0.253,Not Clinically Relevant
ctrp_FQI-2,0.253,Not Clinically Relevant
ctrp_BRD-K35604418,0.253,Not Clinically Relevant
ctrp_B02,0.252,Not Clinically Relevant
ctrp_vincristine,0.252,"binds tubulin, disrupts microtubule dynamics"
ctrp_KX2-391,0.252,Src inhibitor (peptidomimetic) that targets the peptide substrate site of Src
ctrp_GSK461364,0.252,"Plk1 inhibitor, less active against Plk2 and Plk3."
ctrp_mitomycin,0.250,"DNA Alkylator, works by cross-linking DNA and inhibiting DNA synthesis"
ctrp_cerulenin,0.250,Not Clinically Relevant
ctrp_BRD-K70511574,0.250,Not Clinically Relevant
ctrp_AM-580,0.249,Not Clinically Relevant
ctrp_3-Cl-AHPC,0.249,Not Clinically Relevant
ctrp_GSK2636771,0.249,"PI3K beta inhibitor, >900-fold selectivity over PI3Kα/PI3Kγ and >10-fold over PI3Kδ. "
ctrp_ZSTK474,0.248,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ"
ctrp_curcumin,0.248,"Natural Product, component of turmeric, may function as HDAC inhibitor"
ctrp_BRD-K66453893,0.248,Not Clinically Relevant
ctrp_AT7867,0.247,Not Clinically Relevant
ctrp_PF-750,0.246,Not Clinically Relevant
gdsc_QL-X-138,0.246,Not Clinically Relevant
gdsc_CP466722,0.246,Not Clinically Relevant
ctrp_CI-976,0.245,Not Clinically Relevant
ctrp_SB-525334,0.245,Not Clinically Relevant
ctrp_ML311,0.245,Not Clinically Relevant
ctrp_temsirolimus,0.244,Not Clinically Relevant
ctrp_BRD-K45681478,0.244,Not Clinically Relevant
ctrp_NVP-BSK805,0.243,Not Clinically Relevant
ctrp_WZ4002,0.243,Not Clinically Relevant
ctrp_PF-573228,0.243,Not Clinically Relevant
ctrp_BRD-K94991378,0.242,Not Clinically Relevant
gdsc_Methotrexate,0.242,"antimetabolite, competitively inhibits dihydrofolate reductase (DHFR), inhibits synthesis of DNA, RNA, thymidylates, and proteins"
ctrp_TPCA-1,0.241,Not Clinically Relevant
ctrp_AZ-3146,0.241,Not Clinically Relevant
ctrp_OSI-027,0.241,Not Clinically Relevant
ctrp_dexamethasone,0.241,"synthetic corticosteroid, used to reduce inflammation"
ctrp_bardoxolone methyl,0.240,Not Clinically Relevant
ctrp_WP1130,0.240,Not Clinically Relevant
ctrp_fulvestrant,0.240,selective estrogen receptor degrader (SERD)
ctrp_ouabain,0.239,Not Clinically Relevant
ctrp_I-BET151,0.239,Not Clinically Relevant
gdsc_CUDC-101,0.239,Not Clinically Relevant
ctrp_salermide,0.239,Not Clinically Relevant
ctrp_GSK525762A,0.238,Not Clinically Relevant
ctrp_CD-437,0.238,Not Clinically Relevant
ctrp_NVP-231,0.238,Not Clinically Relevant
ctrp_BRD-A02303741,0.237,Not Clinically Relevant
ctrp_GDC-0941,0.237,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ"
ctrp_UNC0321,0.236,Not Clinically Relevant
gdsc_GSK690693,0.236,Not Clinically Relevant
ctrp_SRT-1720,0.236,Not Clinically Relevant
ctrp_necrosulfonamide,0.236,Not Clinically Relevant
ctrp_nakiterpiosin,0.234,Not Clinically Relevant
ctrp_BRD-A94377914,0.234,Not Clinically Relevant
ctrp_SCH-529074,0.233,Not Clinically Relevant
ctrp_MG-132,0.232,Not Clinically Relevant
ctrp_regorafenib,0.232,VEGFR2-TIE2 inhibitor 
ctrp_TG-101348,0.232,JAK2 inhibitor
ctrp_WZ8040,0.231,Not Clinically Relevant
gdsc_BX796,0.231,Not Clinically Relevant
ctrp_gemcitabine,0.230,"Nucleoside analog,incorporation into DNA creates an irreparable error that leads to inhibition of further DNA synthesis"
ctrp_CIL56,0.230,Not Clinically Relevant
ctrp_KH-CB19,0.230,Not Clinically Relevant
ctrp_SMER-3,0.230,Not Clinically Relevant
ctrp_BI-2536,0.230,"Plk1 inhibitor, less active against Plk2 and Plk3."
ctrp_prochlorperazine,0.230,"dopamine (D2) receptor antagonist, used for treatment of nausea and vertigo."
gdsc_AT-7519,0.229,Not Clinically Relevant
ctrp_paclitaxel,0.228,disrupts microtubule dynamics
ctrp_masitinib,0.228,"tyrosine-kinase inhibitor used in the treatment of mast cell tumors in animals, specifically dogs"
ctrp_CAY10594,0.228,Not Clinically Relevant
ctrp_NSC632839,0.227,Not Clinically Relevant
ctrp_methylstat,0.227,Not Clinically Relevant
ctrp_CAY10618,0.227,Not Clinically Relevant
ctrp_NVP-BEZ235,0.227,PI3K/mTOR inhibitor
ctrp_nutlin-3,0.226,"Mdm2 antagonist, stabilizes p53 "
ctrp_SB-743921,0.226,kinesin spindle protein (KSP) inhibitor
ctrp_PRIMA-1,0.225,Not Clinically Relevant
ctrp_BRD-K48334597,0.225,Not Clinically Relevant
ctrp_neopeltolide,0.225,Not Clinically Relevant
ctrp_YM-155,0.225,"YM155 (Sepantronium Bromide), survivin suppressant "
ctrp_RAF265,0.225,inhibitor of C-Raf/B-Raf/B-Raf V600E
ctrp_clofarabine,0.224,purine nucleoside antimetabolite
ctrp_narciclasine,0.223,Not Clinically Relevant
gdsc_5-Fluorouracil,0.223,antimetabolite
ctrp_SCH-79797,0.223,Not Clinically Relevant
ctrp_EX-527,0.223,SIRT1 inhibitor
ctrp_BRD9876,0.222,Not Clinically Relevant
ctrp_STF-31,0.222,Not Clinically Relevant
ctrp_PHA-793887,0.222,"CDK inhibitor, esp CDK2, CDK5 and CDK7"
ctrp_MK-0752,0.222,Notch (gamma secretase) inhibitor
ctrp_PAC-1,0.222,Not Clinically Relevant
ctrp_phloretin,0.222,Not Clinically Relevant
"ctrp_1S,3R-RSL-3",0.221,Not Clinically Relevant
ctrp_DBeQ,0.221,Not Clinically Relevant
gdsc_WIKI4,0.219,Not Clinically Relevant
ctrp_AZD7762,0.219, Chk1 / Chk2 inhibitor
ctrp_MK-1775,0.219,Wee1 kinase inhibitor
ctrp_GW-405833,0.218,Not Clinically Relevant
ctrp_alvocidib,0.218,"Flavopiridol, CDK inhibitor, works against CDK1, 2, 4, 6 and 9"
ctrp_palmostatin B,0.217,Not Clinically Relevant
ctrp_JQ-1,0.217,Not Clinically Relevant
ctrp_tivantinib,0.216,Met inhibitor
ctrp_ML320,0.215,Not Clinically Relevant
ctrp_docetaxel,0.215,inhibits microtubule dynamics; semi-synthetic analogue of paclitaxel
ctrp_TW-37,0.214,Not Clinically Relevant
ctrp_KU 0060648,0.213,Not Clinically Relevant
ccle_AEW541,0.213,Not Clinically Relevant
gdsc_Dacinostat,0.212,Not Clinically Relevant
ctrp_obatoclax,0.212,Not Clinically Relevant
ctrp_leptomycin B,0.211,Not Clinically Relevant
ctrp_ML210,0.210,Not Clinically Relevant
ctrp_pevonedistat,0.210,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)"
ctrp_ciclosporin,0.209,
gdsc_PI-103,0.209,Not Clinically Relevant
ctrp_PF-3758309,0.209,Not Clinically Relevant
ctrp_BRD4132,0.208,Not Clinically Relevant
ctrp_SID 26681509,0.206,Not Clinically Relevant
ctrp_lovastatin,0.204,"HMG-CoA reductase inhibitor,"
ctrp_sirolimus,0.204,"rapamycin, mTOR inhibitor"
ctrp_dinaciclib,0.202,"CDK inhibitor, esp CDK1, 2, 5, and 9"
ctrp_CHM-1,0.201,Not Clinically Relevant
gdsc_Mitomycin-C,0.200,"DNA Alkylator, works by cross-linking DNA and inhibiting DNA synthesis"
gdsc_Etoposide,0.195,Topo II inhibitor
ctrp_daporinad,0.194,"inhibits biosynthesis of (NAD+ from niacinamide (vitamin B3), which may deplete energy reserves in metabolically active tumor cells"
ctrp_AZD8055,0.193,mTOR inhibitor
ctrp_LE-135,0.192,Not Clinically Relevant
gdsc_QL-XII-47,0.191,Not Clinically Relevant
gdsc_THZ-2-102-1,0.191,Not Clinically Relevant
ctrp_oligomycin A,0.189,Not Clinically Relevant
gdsc_Sepantronium bromide,0.189,"YM155 (Sepantronium Bromide), survivin suppressant "
ctrp_BRD-K01737880,0.186,Not Clinically Relevant
ctrp_MLN2480,0.181,"TAK-580, pan-Raf kinase inhibitor"
ctrp_BRD-K71935468,0.180,Not Clinically Relevant
ctrp_BRD-K30748066,0.121,Not Clinically Relevant
ctrp_methotrexate,-0.178,"antimetabolite, competitively inhibits dihydrofolate reductase (DHFR), inhibits synthesis of DNA, RNA, thymidylates, and proteins"
ccle_Topotecan,-0.181,Topo I inhibitor
ccle_RAF265,-0.190,inhibitor of C-Raf/B-Raf/B-Raf V600E
ctrp_myricetin,-0.194,Not Clinically Relevant
ctrp_bortezomib,-0.199,proteasome inhibitor (Velcade)
