Name	Score(0.95 MoE)	0.95 MoE	p-value	FDR	Score
luminespib			0.005898214285714286	0.09492272727272727	0.5368331527209332
nu7441			0.005978125	0.09492272727272727	0.5359144504936588
selumetinib			0.006058779761904762	0.09492272727272727	0.5350483421487368
jq1			0.006182738095238095	0.09492272727272727	0.533832826544682
tipifarnib			0.006215178571428571	0.09492272727272727	0.5335828854321975
avicin d			0.006983333333333334	0.10428444444444446	0.5264943258716587
pfi-1			0.007404464285714286	0.1081695652173913	0.5228458077382293
cgp-082996			0.007613690476190476	0.1088595744680851	0.5210925948698011
brd-k71935468			0.00843422619047619	0.11807916666666667	0.514690676079329
olaparib			0.009654613095238095	0.13240612244897956	0.5060895378302984
brd-k14844214			0.012077380952380952	0.16165	0.4916066271476931
afatinib			0.012410714285714285	0.16165	0.48965318314112816
shikonin			0.012508630952380952	0.16165	0.4891865609569565
lestauritinib			0.013097916666666667	0.16607169811320757	0.48587384290583574
gw441756			0.015555654761904762	0.1932981818181818	0.47215437245620107
rapamycin			0.015820535714285714	0.1932981818181818	0.470666037763905
bicalutamide			0.01615654761904762	0.1937175438596491	0.46880763593997127
hg6-64-1			0.01643139880952381	0.1937175438596491	0.46734014906008864
lfm-a13			0.016747321428571427	0.19403793103448275	0.4654700503901001
pf-562271			0.01840238095238095	0.2096	0.4566253365234839
pha-665752			0.019863244047619046	0.22246833333333332	0.44972393370114033
brd-k50799972			0.02096532738095238	0.2309622950819672	0.4449535970213524
vandetanib			0.02143467261904762	0.2323241935483871	0.4430695346796272
bosutinib			0.02210029761904762	0.23573650793650794	0.44031617427024405
isonicotinohydroxamic acid			0.022651785714285715	0.23784375000000002	0.4384249325167332
a-443654			0.023223363095238096	0.24009384615384616	0.43623862563403015
dasatinib			0.02400223214285714	0.24096716417910446	0.43334204881748056
tozasertib			0.024025	0.24096716417910446	0.4332771002575296
nsc-87877			0.025213690476190476	0.24917058823529412	0.42921553981693317
a-770041			0.02646577380952381	0.25545194805194804	0.42498395811027284
palbociclib			0.02661607142857143	0.25545194805194804	0.42450836179205914
17-aag			0.02725669642857143	0.25545194805194804	0.4222826710601818
fmk			0.02820625	0.25545194805194804	0.41913004585942887
bryostatin 1			0.028276636904761905	0.25545194805194804	0.418965296403122
gefitinib			0.028630208333333334	0.25545194805194804	0.41760105277659365
pf-4708671			0.028904613095238094	0.25545194805194804	0.41662374675699
xmd8-92			0.029151190476190476	0.25545194805194804	0.41583966370557934
pazopanib			0.029270535714285714	0.25545194805194804	0.4153444461326326
gsk650394			0.029731845238095238	0.256151282051282	0.4139187370129054
vinblastine			0.030239434523809523	0.25638625000000004	0.4122025214528213
wz-1-84			0.03052217261904762	0.25638625000000004	0.41115228365588197
cabozantinib			0.03093110119047619	0.25660853658536587	0.40982540569108894
epothilone b			0.03131235119047619	0.25660853658536587	0.40853596695553396
azd0530			0.03400357142857143	0.27530602409638555	0.40031527288888097
bleomycin (50 um)			0.03574836309523809	0.28040465116279073	0.39525467675095016
betulinic acid			0.03579985119047619	0.28040465116279073	0.39508248950576874
nelarabine			0.03588511904761905	0.28040465116279073	0.3948886177866553
tak-715			0.03710625	0.28661379310344826	0.39135064928360297
ku-55933			0.03861160714285714	0.2948522727272727	0.38749135073602353
pictilisib			0.04111949404761905	0.3104752808988764	0.38159556188886734
brd-k17060750			0.04588110119047619	0.3425788888888889	0.37199561720867946
jnk inhibitor viii			0.049207886904761904	0.3633813186813187	0.365952894382139
brd-k09587429			0.05034955357142857	0.36777065217391297	0.3638917209188993
procarbazine			0.05227723214285714	0.3749494736842105	0.3606454928493635
zd-6474			0.052908779761904765	0.3749494736842105	0.3596403900680206
avagacestat			0.05300625	0.3749494736842105	0.35945962603503157
az628			0.05464032738095238	0.3824822916666667	0.3567000454471026
ci-1040			0.05613139880952381	0.3888690721649485	0.35441650187692875
obatoclax mesylate			0.06269717261904761	0.42992346938775505	0.34450090217960333
ro-3306			0.06756532738095238	0.4586252525252525	0.33770510204041876
brd-k27986637			0.07005818452380952	0.47079099999999996	0.33434180591731283
cid-5951923			0.07339925595238095	0.4847911764705882	0.3300438177534858
neratinib			0.073584375	0.4847911764705882	0.3298043508804517
lapatinib			0.07731666666666667	0.5035371428571429	0.3248922072498541
cyclophosphamide			0.07794300595238095	0.5035371428571429	0.3241089675250536
jq12			0.07867767857142857	0.5035371428571429	0.32321299567497924
cct-018159			0.08044107142857143	0.5099660377358491	0.32105201919609233
etomoxir			0.08731279761904762	0.5483570093457945	0.31248436204734187
gw-2580			0.08920446428571428	0.5489072727272727	0.310103972253935
vismodegib			0.08943720238095237	0.5489072727272727	0.30981591108694284
pd0325901			0.08985089285714286	0.5489072727272727	0.30930031033501393
refametinib			0.0927358630952381	0.561427927927928	0.30568957677457104
trametinib			0.09527544642857143	0.5716526785714287	0.30242215685520024
cisplatin			0.09789806547619048	0.5821902654867257	0.2992684821614083
brd-k16147474			0.1001061011904762	0.5882434782608695	0.296438151415119
cct007093			0.10066666666666667	0.5882434782608695	0.29588965485605495
yk-4-279			0.10209955357142857	0.591473275862069	0.2940111530702814
jw-7-52-1			0.11467872023809524	0.6553140495867769	0.2797203970751713
vnlg/124			0.11631264880952381	0.6553140495867769	0.27784028439993563
gemcitabine			0.11745297619047619	0.6553140495867769	0.2765535220663749
pd318088			0.1177139880952381	0.6553140495867769	0.276321809654405
dmog			0.11799553571428571	0.6553140495867769	0.27602464468321386
ml320			0.1199796130952381	0.6565398373983741	0.27381683157566916
compound 1b			0.1201702380952381	0.6565398373983741	0.2736695628984691
ver-155008			0.1254126488095238	0.6726771653543308	0.2680584731706774
momelotinib			0.12647514880952382	0.6726771653543308	0.2668630071332293
doramapimod			0.12692559523809524	0.6726771653543308	0.26643906266682116
ml334 diastereomer			0.1271279761904762	0.6726771653543308	0.26624011560380834
rucaparib			0.130575	0.6824488372093023	0.2625373450086919
brd-k99006945			0.13100580357142858	0.6824488372093023	0.26212835633897874
pevonedistat			0.1376953869047619	0.7087900763358779	0.25519138126513635
brd-k27224038			0.138171875	0.7087900763358779	0.25478624697801755
zebularine			0.149540625	0.7570533834586466	0.24373621637355253
cgp-60474			0.14983348214285713	0.7570533834586466	0.24344222495592852
myriocin			0.1567363095238095	0.786020895522388	0.2371282689121727
ml312			0.15930401785714285	0.7929799999999999	0.23485062575048782
xav939			0.16428080357142857	0.8105102189781022	0.2307906399565783
enzastaurin			0.16523794642857143	0.8105102189781022	0.2300316682333963
mi-1			0.17126458333333333	0.8329388489208633	0.2252174684256194
ly-2157299			0.17228943452380951	0.8329388489208633	0.2244356077150495
nvp-tae684			0.17394151785714285	0.8349192857142856	0.22326438770508344
z-llnle-cho			0.17528913690476192	0.8354205673758865	0.22218181655111444
staurosporine			0.18096071428571428	0.8474868055555556	0.21808349819935718
neopeltolide			0.18143675595238096	0.8474868055555556	0.2177011694136579
prima-1-met			0.18160431547619046	0.8474868055555556	0.21759889740877145
npc-26			0.18553348214285714	0.8554349315068492	0.21472326924408922
pelitinib			0.1858534226190476	0.8554349315068492	0.2145150195565519
unc1215			0.19510089285714285	0.8862087837837838	0.20800328250809222
bix02189			0.19517693452380952	0.8862087837837838	0.20796316052962754
akt inhibitor viii			0.2013016369047619	0.9078838926174497	0.20367846278263596
968			0.21235684523809523	0.9513586666666666	0.1957920794475353
ml203			0.2200940476190476	0.9794913907284767	0.19025726072958474
wz8040			0.2232092261904762	0.9868197368421053	0.18797070240905137
zg-10			0.22521592261904763	0.989183660130719	0.18638996798868845
brd-k34099515			0.22972708333333333	0.9970896774193547	0.183266162418622
brd-k71781559			0.22998348214285713	0.9970896774193547	0.1830999648570442
as605240			0.2328921130952381	0.9970967117988393	0.1809390957048473
gw843682x			0.24244002976190476	0.9865963178294573	0.17397542125853627
cay10594			0.24308154761904763	0.9865963178294573	0.17351296487679088
brd-k96431673			0.24866949404761904	0.9822856031128405	0.16958875922322003
sn-38			0.24970119047619047	0.9822856031128405	0.1688574470260115
s-trityl-l-cysteine			0.2529391369047619	0.9805246093750001	0.1666156781330479
gnf-2			0.2554139880952381	0.9791851272015656	0.16494827099477072
brd-k44224150			0.2764674107142857	0.9533611764705883	0.15134469112497967
austocystin d			0.2797120535714286	0.9509536345776032	0.1493534859353756
ko-143			0.2888610119047619	0.9407192913385828	0.14371357719550654
salubrinal			0.29063125	0.9402287968441815	0.14257023306177047
talazoparib			0.2923857142857143	0.9397594861660079	0.141514040150991
fumonisin b1			0.2927702380952381	0.9397594861660079	0.1412350353181274
brd-k84807411			0.29321324404761906	0.9397594861660079	0.14098262849909923
tgx-221			0.29664449404761906	0.9396765407554671	0.13894234422076324
tg-101348			0.3000324404761905	0.9370097609561753	0.1369043201962944
whi-p97			0.30051041666666667	0.9370097609561753	0.13664307597852213
brd-k04800985			0.3037285714285714	0.9357896	0.13441906177264928
brd-k48334597			0.304333630952381	0.9357896	0.1340489201723714
hg-5-113-01			0.305303125	0.9357896	0.13336393683382697
azacitidine			0.30571339285714283	0.9357896	0.13310454677596556
fr-180204			0.30817157738095236	0.9357896	0.13162041881867045
gsk-3 inhibitor ix			0.3082495535714286	0.9357896	0.13158253202454823
gsk4112			0.31581354166666664	0.9307165991902833	0.12672373995188121
sb-431542			0.32356904761904765	0.9220322515212983	0.12147183517538224
pd173074			0.3290127976190476	0.9164709349593496	0.1178162123734254
lenalidomide			0.3302855654761905	0.9164709349593496	0.11688860913527598
sr1001			0.33648333333333336	0.9099677551020409	0.11248280270399226
l-685458			0.33776502976190476	0.9099677551020409	0.11146949641277026
cbb-1007			0.3383227678571429	0.9099677551020409	0.11106879757474634
gsk319347a			0.3515876488095238	0.8947299794661191	0.10158173641554924
brd-k02251932			0.35227693452380954	0.8947299794661191	0.10097698802259954
cil55			0.3591447916666667	0.8879478350515464	0.096104810273258
brd-k41334119			0.3604986607142857	0.887903305785124	0.09503746704974454
brd-k94991378			0.3629950892857143	0.8862683229813664	0.09327827367178898
brd-k86535717			0.37291488095238096	0.8742767634854771	0.08618980230526174
gdc-0879			0.37302142857142856	0.8742767634854771	0.08613349552360175
osu-03012			0.3784202380952381	0.8702170833333334	0.08233187243390064
brd-k13999467			0.3807502976190476	0.8687711899791232	0.08066150122251851
fti-277			0.3812293154761905	0.8687711899791232	0.08035115491606558
sildenafil			0.3874797619047619	0.8629228511530398	0.07618707818064657
erismodegib			0.38943392857142856	0.8619773109243698	0.07482248176127439
simvastatin			0.39343303571428573	0.8581336842105262	0.07215243827178068
ciclosporin			0.39351964285714286	0.8581336842105262	0.07205302340919732
canertinib			0.3968818452380952	0.8568615221987315	0.06993026563716834
bx796			0.3971848214285714	0.8568615221987315	0.06970792132872729
ml083			0.3972622023809524	0.8568615221987315	0.06966589204659489
nintedanib			0.39795416666666666	0.8568615221987315	0.06924362512414098
lovastatin			0.40038035714285714	0.8568615221987315	0.06765366436916627
dabrafenib			0.4006885416666667	0.8568615221987315	0.06744057344403304
elesclomol			0.40294583333333334	0.8568615221987315	0.06593888317810179
o-6-benzylguanine			0.41431875	0.8445877682403434	0.05894248856734628
doxorubicin			0.4177730654761905	0.8414206451612904	0.05670720884848833
fsc231			0.41859345238095236	0.8414206451612904	0.05633811473358553
bay-61-3606			0.4317813988095238	0.824715766738661	0.04820382351059024
jw-55			0.43220803571428573	0.824715766738661	0.04799708940804733
brd-k42260513			0.443521875	0.8111785249457701	0.04100561904239895
cmk			0.4446727678571429	0.8111785249457701	0.04029175868708642
kin001-244			0.45163199404761906	0.8028409586056644	0.03592809123949324
cytochalasin b			0.4521575892857143	0.8028409586056644	0.035541021213824714
plx-4720			0.45473541666666667	0.8017903719912471	0.03382090016689037
vu0155056			0.4581654761904762	0.7984936403508771	0.03175180189349535
azd6244			0.45825386904761906	0.7984936403508771	0.03169529813138075
semagacestat			0.4626184523809524	0.7954202643171805	0.028709152720318595
brd-k96970199			0.46325446428571426	0.7954202643171805	0.0282667508098312
aa-cocf3			0.4676157738095238	0.7915112831858405	0.025416308511357715
abt-199			0.4773498511904762	0.778760310421286	0.018932180422315658
teniposide			0.47765997023809526	0.778760310421286	0.01882955823551878
tw 37			0.48150952380952383	0.7760035634743876	0.016191650636586428
brd-k19103580			0.48199806547619045	0.7760035634743876	0.015866744279184483
brd4132			0.48494970238095236	0.7743044742729307	0.013612058001320725
wiki4			0.4866181547619048	0.7735260089686099	0.012593672548072478
cytarabine			0.4885616071428571	0.7723404494382023	0.011389501940642907
way-362450			0.4885985119047619	0.7723404494382023	0.01135768986477223
brd-k75293299			0.49959955357142855	0.7590726862302483	0.003665977265906943
bms-195614			0.4931639880952381	0.7497877828054299	-0.0013107657242137094
brd-k85133207			0.4806650297619048	0.7324419501133788	-0.009787441551561627
rtrail			0.4789760416666667	0.7315270454545455	-0.010891891458210212
ku-60019			0.4688315476190476	0.7176646924829156	-0.01765979099872292
cp724714			0.4471226190476191	0.6859963470319635	-0.031758046757528614
pd 153035			0.4464927083333333	0.6859963470319635	-0.032144609283612444
dexamethasone			0.4437674107142857	0.6839717889908257	-0.03390678401336543
mk-2206			0.4391236607142857	0.6783703448275862	-0.03677082583358783
tamoxifen			0.43666875	0.676132258064516	-0.03838605887399973
tki258			0.42361994047619045	0.6574424942263278	-0.046694473864917665
blebbistatin			0.42165625	0.6559097222222222	-0.04790704349995974
unc0321			0.413628125	0.644914385150812	-0.053015669510971156
mln2238			0.40875416666666664	0.6387972093023256	-0.05625108483119077
kin001-236			0.40796041666666666	0.6387972093023256	-0.056745971301502246
azd7545			0.4052976190476191	0.636355140186916	-0.0584168910336099
tamatinib			0.3983909226190476	0.6269758782201406	-0.06295630511242843
brd-a05715709			0.3925706845238095	0.6192664319248826	-0.06671336493473573
trifluoperazine			0.39073779761904764	0.617825411764706	-0.06791405916914157
brd-k09344309			0.3857099702380952	0.6113139150943396	-0.07141869026584667
ic-87114			0.38528035714285713	0.6113139150943396	-0.07169826308274316
lenvatinib			0.3835895833333333	0.6108345971563981	-0.07284939846653189
phenformin			0.3817873511904762	0.6094087885985748	-0.07421083647969744
sj-172550			0.3784983630952381	0.6055973809523809	-0.07657750863974104
ruxolitinib			0.37832574404761904	0.6055973809523809	-0.07677023172556961
hg-5-88-01			0.3726300595238095	0.5990607655502392	-0.08099542904661904
brd-k55116708			0.37252559523809525	0.5990607655502392	-0.08109481311339808
brd-k33199242			0.3716638392857143	0.5990607655502392	-0.08173288495836398
tigecycline			0.37046309523809523	0.5990607655502392	-0.08248561592458327
ml258			0.368271875	0.5977746376811595	-0.08427764365543673
sch-529074			0.3669483630952381	0.5970685230024213	-0.0852850190689456
brefeldin a			0.3667498511904762	0.5970685230024213	-0.08539283495725208
veliparib			0.36280729166666664	0.5932031630170316	-0.08830506854065548
pifithrin-alpha			0.3545046130952381	0.5810417073170732	-0.0946725695530523
ponatinib			0.35422544642857146	0.5810417073170732	-0.09486510464894767
elcpk			0.3517683035714286	0.5793830882352942	-0.09671682853586358
fqi-1			0.34676979166666666	0.5725535626535627	-0.1004183425159592
brd-k97651142			0.3458299107142857	0.5724081280788178	-0.10129149227521897
temozolomide			0.34288199404761904	0.5689301234567902	-0.1034248664911642
idelalisib			0.34199136904761906	0.5688569306930693	-0.10412409489177314
c6-ceramide			0.33867217261904764	0.5647337468982631	-0.10646595644217426
sunitinib			0.33856964285714286	0.5647337468982631	-0.10654992034286537
sorafenib			0.33535714285714285	0.5619950124688279	-0.10897290579817603
brd-k64610608			0.334565625	0.5619950124688279	-0.1094880257753726
triptolide			0.3303809523809524	0.5564310776942356	-0.11254254643496758
pyr-41			0.3257419642857143	0.5499964824120603	-0.11565931028169493
brd-k29086754			0.3238294642857143	0.5481445843828715	-0.1170344889188371
brd9647			0.3219264880952381	0.5462994949494949	-0.11825431810942742
brd-k63431240			0.3178766369047619	0.5407926582278482	-0.12091213460233836
cetuximab			0.3172316964285714	0.5407926582278482	-0.12136675655244089
ibrutinib			0.3150404761904762	0.538695165394402	-0.12284712417381886
col-3			0.31367901785714286	0.5377354591836735	-0.12362732833905714
dacarbazine			0.31264285714285717	0.5373299232736573	-0.12428794900685275
pyrazolanthrone			0.3086422619047619	0.5318143589743589	-0.12678077864144086
darinaparsin			0.3007197916666667	0.5194953727506426	-0.13147900790142666
spautin-1			0.29510982142857145	0.5111180412371135	-0.1347546090357962
brd-k41597374			0.2881747023809524	0.5003963824289406	-0.13886393684361054
omipalisib			0.2812590773809524	0.4896531088082902	-0.142842601200099
brd-k49290616			0.27305848214285716	0.4766111688311689	-0.14758809490139946
pluripotin			0.2670730654761905	0.46737786458333336	-0.15133146506373069
a-804598			0.2659261904761905	0.4665859007832899	-0.15203428765341392
brd-k28456706			0.2658263392857143	0.4665859007832899	-0.1520784849043927
abiraterone			0.26418199404761905	0.46595879265091866	-0.1530580172511941
pd-0325901			0.2594916666666667	0.4588905263157895	-0.1558122161807864
thz-2-49			0.2547537202380952	0.4517005277044855	-0.1589273030067813
azd4547			0.252096875	0.4481722222222222	-0.16055935312433156
nilotinib			0.25112306547619045	0.447625198938992	-0.16125610220960518
bortezomib			0.2502409226190476	0.44723909574468085	-0.16191750065899596
vaf-347			0.24994747023809524	0.44723909574468085	-0.16219076414832323
sepantronium bromide			0.24651755952380952	0.44294064171122993	-0.16442222074265195
bec			0.24195818452380952	0.43591394101876674	-0.16753956381119953
ac55649			0.2406252976190476	0.43467795698924727	-0.16848068105507433
tw-37			0.23616116071428572	0.42776361185983824	-0.1718163497984391
3-cl-ahpc			0.23173541666666667	0.42088162162162157	-0.17505543336847557
bexarotene			0.23114895833333332	0.42088162162162157	-0.1755601292463759
tg-100-115			0.23014732142857142	0.4202690217391304	-0.17624051174182956
brd-a02303741			0.22685238095238094	0.4153809264305177	-0.1787208791168226
ipa-3			0.22635	0.4153809264305177	-0.17919197512441623
fgin-1-27			0.22616770833333333	0.4153809264305177	-0.1793342113532911
bafilomycin a1			0.2249126488095238	0.41522335164835167	-0.18028843543065728
ci-976			0.22395892857142857	0.414601652892562	-0.18111496558490514
gsk525762a			0.22321577380952382	0.41436740331491717	-0.18165280038011608
brivanib			0.22264196428571428	0.41436740331491717	-0.1820635588623065
docetaxel			0.21587142857142858	0.40296000000000004	-0.18744358035519887
xmd15-27			0.2146375	0.40177270194986076	-0.18839554082382787
nsc 74859			0.2138247023809524	0.4013692737430168	-0.18900616458088773
agk-2			0.21357276785714285	0.4013692737430168	-0.18923477612382264
kin001-260			0.2119330357142857	0.4000533707865168	-0.19051436121685217
brd8958			0.2107998511904762	0.39903521126760566	-0.19153173716615304
sitagliptin			0.2090110119047619	0.39676666666666666	-0.19270172930249646
pf-184			0.20386130952380951	0.38808725212464584	-0.19697626490426204
n9-isopropylolomoucine			0.20226473214285715	0.38614176136363637	-0.19816630984975755
silmitasertib			0.19066175595238094	0.36502763532763527	-0.20712953147004642
iox2			0.18450818452380952	0.35425571428571423	-0.21180599535126915
ifosfamide			0.18426830357142857	0.35425571428571423	-0.21205187546034926
qs-11			0.1836873511904762	0.35425571428571423	-0.2124393523968168
brd-k01737880			0.18324255952380952	0.35425571428571423	-0.21286945385468817
mgcd-265			0.18148824404761904	0.35248583815028905	-0.21429895793252327
salermide			0.17981294642857143	0.350244347826087	-0.21564214851311397
camptothecin			0.17800386904761906	0.3477284883720931	-0.21711134026972811
su11274			0.1773971726190476	0.3475536443148688	-0.21754946618090182
fluorouracil			0.1728282738095238	0.3395923976608187	-0.2212088010000334
gant-61			0.1708313988095238	0.33665307917888565	-0.22289928064380835
nvp-231			0.17029895833333333	0.3365908823529412	-0.22328257874272345
valdecoxib			0.1694389880952381	0.3358790560471977	-0.2240299456861905
fluvastatin			0.1673096726190476	0.33263934911242604	-0.2258273832398353
brd-k30019337			0.16569345238095237	0.33040356083086053	-0.22723110215542303
ipr-456			0.16561636904761906	0.33040356083086053	-0.22731131382493963
brd9876			0.1638483630952381	0.3286749253731343	-0.22891250365215168
byl-719			0.16288988095238094	0.32773053892215565	-0.22978977394987407
at7867			0.1615626488095238	0.32603633633633633	-0.23099706384201193
mln2480			0.16155595238095238	0.32603633633633633	-0.23100686118703348
y-39983			0.1615549107142857	0.32603633633633633	-0.23101333220899994
gsk429286a			0.16085252976190476	0.32603633633633633	-0.23168921728007694
pf-4800567 hydrochloride			0.158659375	0.32407021276595743	-0.23371980761829128
sr8278			0.15865401785714286	0.32407021276595743	-0.2337256153390063
bendamustine			0.15783511904761904	0.32407021276595743	-0.23460832108592167
nsc30930			0.15241830357142858	0.31418742331288346	-0.24013797586602867
azd8055			0.14920818452380952	0.3085166153846154	-0.24338868181626258
brd-k02492147			0.14868407738095238	0.3083817901234568	-0.2438925869802301
axitinib			0.14754717261904762	0.30697120743034056	-0.2451446288562952
birinapant			0.14704895833333334	0.30688478260869567	-0.24580536333260825
azd7762			0.14201011904761904	0.2972922118380062	-0.25146274295171145
cd-437			0.1410251488095238	0.2961528125	-0.2525852844761079
vx-11e			0.14038511904761905	0.2957329153605016	-0.25331335399716376
quizartinib			0.13785877976190475	0.29132421383647794	-0.25618735825045874
ispinesib mesylate			0.13767261904761904	0.29132421383647794	-0.25641367467036247
ng-25			0.13670044642857143	0.29070474683544306	-0.2575921140480936
palmostatin b			0.13440565476190477	0.28673206349206354	-0.260334960602961
plx4720			0.13408824404761904	0.28673206349206354	-0.2606428884265451
bms-536924			0.1336985119047619	0.28673206349206354	-0.2611612637212482
at-406			0.13297261904761903	0.28640256410256404	-0.262040340584635
zstk474			0.130653125	0.282311575562701	-0.2649304004082809
pf-543			0.12806398809523808	0.27760967741935483	-0.2680793192237295
jq-1			0.12658616071428572	0.2752941747572816	-0.26991018671319766
bi-2536			0.12425654761904761	0.2711051948051948	-0.2729014047524951
stemregenin 1			0.12388764880952381	0.2711051948051948	-0.2733682144886936
kin001-266			0.12388541666666666	0.2711051948051948	-0.27336853316899606
pf-573228			0.12156160714285714	0.26783409836065575	-0.2760425580993986
istradefylline			0.1200592261904762	0.26539407894736844	-0.27801887652630636
pdmp			0.119371875	0.2647455445544554	-0.2787890841457989
cal-101			0.11809241071428571	0.2627751655629139	-0.2803453757125279
az-3146			0.11695119047619047	0.2611003322259136	-0.28170636823703915
etoposide			0.11685595238095238	0.2611003322259136	-0.28179619230206265
compound 1541a			0.11603616071428571	0.2607903010033445	-0.28282633182929645
brd-k80183349			0.11539657738095238	0.2602231543624161	-0.28353306256549926
1s,3r-rsl-3			0.11301130952380953	0.25570235690235693	-0.28648748129711077
gw-843682x			0.11228526785714285	0.2549179054054054	-0.2873203681613428
cp466722			0.11212886904761905	0.2549179054054054	-0.28754627683391143
at13387			0.10978616071428571	0.25093979591836735	-0.2905087942499066
cd-1530			0.1081514880952381	0.24804709897610921	-0.2926083357580584
gdc-0941			0.10747946428571428	0.24735	-0.29337425462559835
necrostatin-1			0.10712633928571429	0.24735	-0.2938361049618352
brd-a71883111			0.10494494047619048	0.24318275862068964	-0.29671300933442657
jw-480			0.10483169642857143	0.24318275862068964	-0.29686965915064256
cytarabine hydrochloride			0.1017967261904762	0.23752569444444446	-0.30092520203284207
hyperforin			0.10168928571428572	0.23752569444444446	-0.30104389659600417
cil41			0.100846875	0.23695489510489512	-0.30213053940159884
importazole			0.10035520833333333	0.23662701754385965	-0.3027780759071617
stf-62247			0.10019345238095238	0.23662701754385965	-0.30297334547941895
jw-7-24-1			0.09968779761904761	0.23662701754385965	-0.30357929436208475
sid 26681509			0.09925535714285715	0.23652340425531915	-0.3041152355419017
at-7519			0.09481413690476191	0.226744128113879	-0.3100751222000655
t0901317			0.09416101190476191	0.22598642857142856	-0.3109456777235529
brd8899			0.09336383928571429	0.2248763440860215	-0.31203905243267716
nsc95397			0.09052872023809524	0.21883201438848923	-0.31572604387251263
ql-xi-92			0.0905110119047619	0.21883201438848923	-0.3157429167740092
aica ribonucleotide			0.0886547619047619	0.21585507246376812	-0.3181056447086418
clofarabine			0.08732842261904762	0.2133989090909091	-0.3198842836580435
ml029			0.08362321428571429	0.20509051094890512	-0.3246116984411967
nvp-bhg712			0.0824328869047619	0.2029117216117216	-0.32618407066603333
vorapaxar			0.08220178571428571	0.2029117216117216	-0.3264281836808575
tae684			0.08192991071428571	0.2029117216117216	-0.32672869605105553
cay10576			0.08003660714285714	0.1992022222222222	-0.32910851493250887
brd1835			0.07986651785714285	0.1992022222222222	-0.3293736086200054
le-135			0.07853348214285714	0.19691977611940298	-0.3310060267861963
16-beta-bromoandrosterone			0.07846517857142857	0.19691977611940298	-0.33108117368264717
pac-1			0.07785505952380953	0.19668646616541355	-0.33190308248537104
xl765			0.07336919642857143	0.1860532075471698	-0.3376763754217775
ku 0060648			0.07306041666666667	0.18597196969696972	-0.3380185185154416
ml162			0.07245833333333333	0.18514068441064638	-0.33877571790085165
bibr-1532			0.07169761904761905	0.18389618320610687	-0.33981512678565856
pifithrin-mu			0.0706172619047619	0.1818191570881226	-0.34117669183814237
cyanoquinoline 11			0.06972276785714286	0.18020653846153847	-0.3423183075097341
