drug_name,RCMB40
EIF4A2,0.9906999999999999
TATDN2,0.9904000000000001
DVL1,0.9903
ANKZF1,0.9903
cinalukast,0.9901000000000001
LOXL1,0.9901000000000001
SIX2,0.99
PREP,0.99
BRD-K17693482,0.9898
PPAT,0.9898
diltiazem,0.9898
PRKRIR,0.9898
NPDC1,0.9897
MPZL1,0.9897
CTSL2,0.9897
EBNA1BP2,0.9895999999999999
AM-404,0.9894
INPP1,0.9894
MOK,0.9892
SLC1A5,0.9892
IKK-2-inhibitor,0.9891
ethisterone,0.9891
CISH,0.9887999999999999
VAPB,0.9884000000000001
POLQ,0.9884000000000001
griseofulvin,0.9882
ISOC1,0.9882
IRL-2500,0.9882
flumazenil,0.988
ODC1,0.9879000000000001
HDAC1-selective,0.9876999999999999
WNT7B,0.9875
DHFR,0.9875
PTPRF,0.9873999999999999
pseudopelletierine,0.9871
propantheline,0.9868000000000001
USP14,0.9865999999999999
PIAS1,0.9865999999999999
SJ-172550,0.9864
RAB11FIP2,0.9864
ABCF1,0.9863
TRAF2,0.9861
SIN3A,0.9861
Mitogen activated protein kinases LOF,0.9861
PRMT3,0.9859
FBXO11,0.9858
GNGT2,0.9856999999999999
PEMT,0.9856
DNM1L,0.9856
ZBTB24,0.9856
SQLE,0.9856
ARPC1A,0.9856
LIM class homeoboxes GOF,0.9854
FBXO11,0.9854
SPEN,0.9853000000000001
NOSIP,0.9852
AP2M1,0.9851000000000001
SLC38A2,0.985
NSD1,0.9847
YES1,0.9847
PAQR7,0.9847
olanzapine,0.9845999999999999
RS-102895,0.9845
DR1,0.9845
gabazine,0.9845
zidovudine,0.9843999999999999
FAM120A,0.9841
lenalidomide,0.9840000000000001
LIF,0.9839
LAMB1,0.9839
ARHGEF2,0.9839
CFD,0.9839
celecoxib,0.9838
SLC7A11,0.9837
BRD-K70693222,0.9836
felodipine,0.9834999999999999
AKR1C2,0.9834999999999999
n-(3-acetamidophenyl)-3-chlorobenzamide,0.9834
BAS-09104376,0.9834
ZNF85,0.9833
ZNF365,0.9833
CD320,0.9833
KCTD5,0.9831
PI3K Signaling LOF,0.983
KIF5B,0.983
etomidate,0.9829000000000001
ATF1,0.9826
SRC,0.9823999999999999
lansoprazole,0.9823999999999999
TXLNA,0.9823999999999999
TFDP1,0.9822
ICAM1,0.9822
SULT1A1,0.9819
ZNF707,0.9818000000000001
IGF2,0.9818000000000001
tropisetron,0.9817
CD24,0.9815999999999999
IDH2,0.9815999999999999
lumicolchicine,0.9815999999999999
MYNN,0.9814
CDX2,0.9813
EMSY complex LOF,0.9812000000000001
F10,0.9811
SLC6A8,0.9811
TNFSF15,0.981
IFIT5,0.9808
n-arachidonyl-GABA,0.9806
fexaramine,0.9804999999999999
TRAF1,0.9804999999999999
CELSR2,0.9804999999999999
AS-605240,0.9803000000000001
alisertib,0.9803000000000001
L-368899,0.9803000000000001
BRD-K87426499,0.9802
cholic-acid,0.9802
CAB39,0.98
ICAM3,0.98
TTNPB,0.9799
BCL9,0.9798
MEST,0.9797
SATB1,0.9795999999999999
LPGAT1,0.9795
chlormadinone,0.9795
capsaicin,0.9793999999999999
NET1,0.9793999999999999
UBE2N,0.9793000000000001
isoxicam,0.9790000000000001
tosyl-phenylalanyl-chloromethyl-ketone,0.9789
FBXO5,0.9776
XBP1,0.9775
ABCF3,0.9775
PLOD2,0.9775
ASF1B,0.9773000000000001
OSGEP,0.9771
MAS1L,0.9769
SIRPG,0.9767
MRGPRD,0.9765
SALL4,0.9764
norgestimate,0.9762000000000001
PFN2,0.9762000000000001
FADS2,0.9761
LPHN1,0.9761
STAMBP,0.9759
RPL39L,0.9759
ZNF576,0.9759
DCTD,0.9758
YWHAH,0.9756999999999999
PIM1,0.9754999999999999
benzanthrone,0.975
ZKSCAN2,0.975
FKBP3,0.975
QRFPR,0.975
PPP2R1A,0.975
ergometrine,0.9748
metanephrine,0.9747
QW-BI-011,0.9747
docosatrienoic-acid,0.9745999999999999
S1PR3,0.9745999999999999
CCRN4L,0.9743
BRD-K73285375,0.9740000000000001
NR0B2,0.9740000000000001
DHX8,0.9739
probucol,0.9736
DLGAP5,0.9734999999999999
clofibrate,0.9732999999999999
LDLR,0.9732999999999999
MEK1-2-inhibitor,0.9732
triprolidine,0.9732
VU-0400195-3,0.9732
HMGA1,0.9731000000000001
DCK,0.9729000000000001
KIAA0317,0.9728
sitagliptin,0.9727
NTRK1,0.9727
NDUFA3,0.9726
pindolol,0.9725
lonidamine,0.9725
SLC25A14,0.9723999999999999
ZNF488,0.9723999999999999
F12,0.9721
GPR151,0.9721
aspirin,0.9718000000000001
EIF2AK1,0.9716
IRF9,0.9715
BRD-K75430629,0.9712999999999999
CTRB2,0.9712000000000001
TAF5L,0.9712000000000001
ZNF77,0.971
TBK1,0.971
desoxypeganine,0.9708
PPT1,0.9706999999999999
deferiprone,0.9706999999999999
STAT6,0.9706
mirin,0.9704
LGALS1,0.9704
roxatidine,0.9703
CRCP,0.9701000000000001
BRD-K67258146,0.97
PYCR1,0.9699
GSK-1904529A,0.9699
ATP1A1,0.9695
zolpidem,0.9695
ZSWIM2,0.9695
ADSS,0.9693999999999999
ebelactone-b,0.9693999999999999
ORM1,0.9693999999999999
NR2C1,0.9693999999999999
bromocriptine,0.9690000000000001
perospirone,0.9689
hydrocortisone,0.9689
PSIP1,0.9686
TCF4,0.9684
SH2B3,0.9684
melperone,0.9682999999999999
PU-H71,0.9682999999999999
ITPKA,0.9682
ABCA5,0.9681000000000001
MORF4L1,0.9681000000000001
rosmarinic-acid,0.9678
TFE3,0.9677
zaprinast,0.9677
FZD7,0.9676
STAT2,0.9673999999999999
CERK,0.9673
ABCG2,0.9672
eicosatetraynoic-acid,0.9672
RAB11FIP2,0.9670000000000001
GLDC,0.9667
zuclopenthixol,0.9666
betamethasone,0.9665
phenprobamate,0.9665
triacsin-c,0.9662000000000001
UTP18,0.9662000000000001
ELK3,0.9661
POLD4,0.9661
NAA25,0.9661
RAB5A,0.9661
BRD-A05680309,0.9659
AP4S1,0.9658
ATP5S,0.9658
LRPAP1,0.9656999999999999
TFAP4,0.9656
IFIH1,0.9655
HSF2,0.9655
L-701324,0.9651000000000001
huperzine-a,0.9651000000000001
ACBD3,0.965
SNX11,0.965
guanfacine,0.9645
immepip,0.9643999999999999
trioxsalen,0.9643999999999999
SB-216763,0.9643999999999999
rimexolone,0.9642000000000001
ZNF619,0.9642000000000001
ATP6V0B,0.9642000000000001
GABBR1,0.9642000000000001
FKBP4,0.9642000000000001
LPAR6,0.9641
DTX2,0.9639
BCKDHA,0.9637
ingenol,0.9634
AP1S2,0.9634
FGIN-1-43,0.9632999999999999
GNAS,0.9632
SOAT1,0.963
parthenolide,0.9629000000000001
COBL,0.9628
PT-630,0.9626
CP-55940,0.9625
TFCP2,0.9623
HOXA10,0.9621999999999999
niflumic-acid,0.9619
AS-703026,0.9619
hydrastinine,0.9616
YBX1,0.9616
PTGER4,0.9616
linezolid,0.9612999999999999
AS-604850,0.9611
Bile acid,0.961
AP1B1,0.9608
RBM6,0.9606999999999999
vecuronium,0.9606
naltriben,0.9605
ANP32E,0.9603
HNMT,0.9598
Targets of VEGFR inhibitors GOF,0.9597
lysylphenylalanyl-tyrosine,0.9594
amcinonide,0.9594
mestranol,0.9591
RAD51C,0.9590000000000001
POLE3,0.9582999999999999
NAT10,0.9581000000000001
HOXA5,0.9578
GSK-461364,0.9576
RPS6KL1,0.9575
IL12B,0.9573
fluocinonide,0.9571999999999999
SMC4,0.9571999999999999
2-aminopurine,0.9571
ZNF585A,0.9568000000000001
HG-5-88-01,0.9567
HAL,0.9567
GSTT1,0.9567
SCYL3,0.9567
RELA,0.9567
INHBE,0.9566
EPHX2,0.9562999999999999
tacrolimus,0.9562999999999999
POU5F1,0.956
TCS-359,0.956
EIF5,0.956
naloxone,0.9559000000000001
necrostatin-1,0.9558
OXSR1,0.9556999999999999
PA2G4,0.9555
spectinomycin,0.9555
droxinostat,0.9554
SUCNR1,0.9549
TAF13,0.9549
BRD-K15107389,0.9548000000000001
CTBP2,0.9547
fluticasone,0.9547
fluocinonide,0.9545
desoxycortone,0.9542
PD-0325901,0.9542
Akt Signaling GOF,0.9538
SCAF8,0.9534999999999999
flecainide,0.9534999999999999
ofloxacin,0.9534999999999999
GPATCH8,0.9534999999999999
RHOBTB1,0.9534
FGFR2,0.9534
picrotoxin,0.9531999999999999
metyrapone,0.953
GNG8,0.9528
KCNQ1,0.9528
Glucocorticoid receptor agonist,0.9526
clomifene,0.9523999999999999
VX-745,0.9523
phensuximide,0.9521
CRYZ,0.9521
UBE2E3,0.9520000000000001
DPH2,0.9519
TCF7L2,0.9519
TTNPB,0.9519
SPAG4,0.9518000000000001
IGF2BP3,0.9516
EPB41L4B,0.9514
midazolam,0.9512999999999999
STXBP2,0.9512
MLLT10,0.9512
HARS,0.9511
rhodomyrtoxin,0.951
nabumetone,0.951
PRDM1,0.951
AGPAT2,0.9508
BRL-50481,0.9506
PTCH1,0.9505
COX7B,0.9505
RXFP4,0.9505
febuxostat,0.9504
EDNRB,0.95
coumarin,0.9497
razoxane,0.9495999999999999
DHRS2,0.9495999999999999
CEP55,0.9494
QX-314,0.9493
PAF1,0.9492
YTHDF2,0.9492
NLK,0.9490999999999999
NIPSNAP1,0.9490999999999999
CDIPT,0.9490999999999999
LGALS8,0.9490999999999999
RPF1,0.9490000000000001
UNC-0321,0.9489
DENND2D,0.9486
SIAH2,0.9484999999999999
ADAT1,0.9484999999999999
BRD-K79511609,0.9481999999999999
harpagoside,0.9481999999999999
SMAD7,0.948
KLF14,0.948
PSMD9,0.9478
S100B,0.9476
IGFBP6,0.9476
ARHGEF6,0.9475
lupanine,0.9475
BTG1,0.9473999999999999
ZNF384,0.9470999999999999
albendazole,0.9470999999999999
BRD-K06817181,0.9470000000000001
NDUFB1,0.9465
IMPDH2,0.9465
MRGPRX1,0.9462999999999999
DNAJB6,0.9462
CAT,0.9462
CYP1A1,0.9459000000000001
ADNP2,0.9457
GR-159897,0.9456
ZNF354B,0.9456
piceatannol,0.9454
salubrinal,0.9454
acetyl-farnesyl-cysteine,0.9449
ZNF174,0.9448000000000001
COASY,0.9445999999999999
SUFU,0.9445
ZNF212,0.9445
FOSL1,0.9442
betahistine,0.9440000000000001
SLC22A4,0.9439
NFATC2,0.9437000000000001
SOD2,0.9437000000000001
RAB31,0.9434999999999999
TPR,0.9434
BRD-K16618170,0.9433
MDH1,0.9431999999999999
danoprevir,0.9429000000000001
BCL6B,0.9428
EED,0.9428
CHAC1,0.9428
VAPB,0.9427
HDAC1,0.9425
MAPKAPK2,0.9425
SU-11274,0.9423999999999999
MRPS2,0.9422
amonafide,0.9422
ZNF175,0.9420999999999999
LY-278584,0.9420000000000001
JX-401,0.9419
LSM5,0.9418000000000001
ACADSB,0.9417
FZD6,0.9417
TCEA1,0.9417
ARC-239,0.9415
RCHY1,0.9414
TEAD4,0.9412999999999999
RNF7,0.9411
YWHAZ,0.9411
thiotepa,0.9411
MAD2L1BP,0.9411
"3,3'-diindolylmethane",0.9406
NR0B1,0.9406
MPDZ,0.9405
doxapram,0.9404
PPP4R1,0.9404
PHGDH,0.9403
FGB,0.9401999999999999
CD58,0.9401999999999999
repaglinide,0.94
S100A13,0.94
PWP1,0.9398000000000001
VU-0365114-2,0.9397
ZNF131,0.9397
SLC36A4,0.9396
NCF2,0.9395
TIMELESS,0.9394
skatole,0.9394
westcort,0.9394
epoxycholesterol,0.9394
GW-311616,0.9393
COPZ1,0.9392
ZFP1,0.9390000000000001
APBB2,0.9389
MPL,0.9388
UGP2,0.9384999999999999
SMO,0.9383
LY-341495,0.9381999999999999
BRPF1,0.938
PLOD3,0.9379000000000001
SHMT2,0.9379000000000001
PRKCI,0.9373999999999999
MBNL2,0.9373999999999999
TPM1,0.9373
NUP62,0.9372
liothyronine,0.9372
STK24,0.9372
ABCF3,0.9370999999999999
IL8,0.9370999999999999
CSNK1G3,0.9369
BAY-K8644,0.9368000000000001
FEZ1,0.9367
etodolac,0.9366
etamivan,0.9362999999999999
CTTN,0.9361
ELF4,0.9361
PVRL2,0.9359999999999999
PDXK,0.9359999999999999
dexamethasone,0.9358
RS-504393,0.9355
TPRKB,0.9354
MTFR1,0.9354
TNF,0.9354
EZH1,0.9351
KIAA0528,0.9351
CTNND1,0.9348000000000001
mestanolone,0.9348000000000001
PRKAA2,0.9346
gestrinone,0.9346
HDAC11,0.9345
PTPN4,0.9343
PFAS,0.9343
IRF3,0.934
hydroquinidine,0.9337000000000001
buspirone,0.9336
ZNF274,0.9334
phenytoin,0.9334
SYK,0.9331
methantheline,0.9328
ITPK1,0.9328
clofibric-acid,0.9327
PBRM1,0.9327
tretinoin,0.9322
KCNMA1,0.9322
RASD1,0.9320999999999999
ICI-199441,0.9320999999999999
CHRAC1,0.932
BRD-K41143549,0.932
GBA,0.9316
VU-0400071-3,0.9315000000000001
DNTTIP2,0.9314
PIN1,0.9312999999999999
treprostinil,0.9312999999999999
ZNF595,0.9312
MELK,0.9311
EIF1B,0.9309999999999999
NFRKB,0.9309000000000001
X linked mental retardation group 2 LOF,0.9309000000000001
voriconazole,0.9308
BCL2,0.9307
KIF9,0.9304000000000001
HLA-DRB1,0.9303
RIOK2,0.9301999999999999
TEAD2,0.93
PHF19,0.9299
CSDA,0.9297
Benzodiazepine receptor agonist,0.9295
ZNF669,0.9289000000000001
COQ3,0.9289000000000001
BMI1,0.9287000000000001
avrainvillamide-analog-5,0.9286
talampicillin,0.9284
fluoropyruvate,0.9284
Norepinephrine reuptake inhibitor,0.9281999999999999
ZD-7288,0.9279000000000001
iobenguane,0.9276000000000001
ERCC4,0.9275
HMOX1,0.9272
GLOD4,0.927
IER3,0.927
O3FAR1,0.927
TLK2,0.9269
clobenpropit,0.9269
GPR83,0.9268000000000001
ASAP2,0.9266
dicloxacillin,0.9265000000000001
SOX3,0.9265000000000001
TCEA1,0.9262999999999999
4-(2-Amino-ethyl)-benzenesulfonamide,0.9262
MRGPRX4,0.9262
ESYT1,0.9261
ozagrel,0.9254000000000001
SOCS4,0.925
PDGFRB,0.925
Aromatase inhibitor,0.9248999999999999
chlortetracycline,0.9248000000000001
TRIM9,0.9247
UBE2J1,0.9247
carbinoxamine,0.9246
PAFAH1B3,0.9245
E2F6,0.9243000000000001
FOS transcription factor family GOF,0.9243000000000001
GMPR2,0.9239
IL6,0.9239
GTDC1,0.9238
PLEKHM1,0.9237000000000001
aminomethyltransferase,0.9235
AKT3,0.9229999999999999
HEATR1,0.9227
resorcinol,0.9227
fenpiverinium,0.9224
IP6K2,0.9220999999999999
TMED9,0.922
SHB,0.9218999999999999
MTSS1,0.9218999999999999
beclometasone,0.9218999999999999
Sodium channel blocker,0.9218000000000001
nikkomycin,0.9216
RS-67506,0.9213
ITGA4,0.9211
ZSCAN29,0.9211
BAX,0.9207
CGP-52432,0.9207
irinotecan,0.9206
PRKCE,0.9205
TIMM50,0.9204000000000001
LYRM1,0.9201999999999999
PJA1,0.92
SLC7A5,0.9198999999999999
CABIN1,0.9197
MED1,0.9195
STO-609,0.9193000000000001
BUB1B,0.9190999999999999
LIPH,0.919
ALAS1,0.9189
methysergide,0.9185
alfacalcidol,0.9183
RPS3,0.9181
PRL-3-inhibitor-I,0.9181
TPD52L3,0.9179
EIF Proteins LOF,0.9179
"tropanyl-3,5-dimethylbenzoate",0.9176000000000001
PLA2G12B,0.9176000000000001
idarubicin,0.9176000000000001
tetracycline,0.9175
ZBED1,0.9175
cytochalasin-d,0.9174
C5,0.9170999999999999
ABCC4,0.9170999999999999
apicidin,0.9168999999999999
tacrolimus,0.9167000000000001
eugenitol,0.9166
sulfafurazole,0.9165000000000001
TRAM2,0.9165000000000001
clobetasol,0.9164
Poly ADP ribose polymerases LOF,0.9161
ataluren,0.9159999999999999
GAK,0.9157
GNPDA1,0.9157
FAM114A2,0.9152
PD-0325901,0.915
naftidrofuryl,0.9145
PPIE,0.9144
WARS,0.9140999999999999
TPD52L3,0.914
ATRX,0.914
ZM-323881,0.9139
KUC103904N,0.9139
vinorelbine,0.9139
STRADB,0.9138
HSD17B10,0.9135
altanserin,0.9134
NFIB,0.9131999999999999
HLA-DRB5,0.9131999999999999
GNA15,0.9131
RAD51,0.9131
acebutolol,0.9129999999999999
phenothiazine,0.9123
danusertib,0.912
PRKCH,0.9117000000000001
EGR1,0.9115000000000001
CHAF1B,0.9114
SIRT7,0.9112
diethylcarbamazine,0.9109999999999999
R-96544,0.9107999999999999
PCNA,0.9107999999999999
VU-0420363-1,0.9107
TOPBP1,0.9106000000000001
Cyclooxygenase inhibitor,0.9105
beta-CCP,0.9103
CASP10,0.9101
LY-320135,0.9098999999999999
PSMA3,0.9097
MIXL1,0.9095
erythromycin,0.9094
GSTP1,0.9094
RRP8,0.9092
BRD-K51557114,0.9087000000000001
androstenedione,0.9087000000000001
SQSTM1,0.9085
HSD17B4,0.9081
PIAS3,0.9079999999999999
LGALS3,0.9079999999999999
LYN,0.9078
Tumor necrosis factor superfamily LOF,0.9077
SPRY4,0.9075
SOX4,0.9074
RYBP,0.9073
PAFAH1B1,0.907
SULT1A2,0.9068
CREB3,0.9067000000000001
ZNF174,0.9063
LY-2140023,0.9063
RAE1,0.9063
PNU-120596,0.9062
probenecid,0.9059
GABPB1,0.9056000000000001
MCM8,0.9052
GLTSCR1,0.9051
avrainvillamide-analog-3,0.905
testosterone,0.905
CEBPZ,0.9048999999999999
1-benzylimidazole,0.9048999999999999
CASK,0.9048
MK-212,0.9044
MLL3,0.9044
minoxidil,0.9042
NR1H3,0.9042
barasertib,0.904
EIF2B5,0.9037999999999999
SNX6,0.9037000000000001
PDIA5,0.9036
SLC25A3,0.9034
HCAR1,0.9033
metixene,0.9031
TCF7L1,0.9028
MAOA,0.9027
NRP1,0.9027
L-2167,0.9027
NF-449,0.9026000000000001
parthenolide,0.9025
LGALS1,0.9025
pyrazinamide,0.9025
CELSR3,0.9024
DFFB,0.9018
tetrabenazine,0.9018
esmolol,0.9011
PPIG,0.9009999999999999
lapatinib,0.9009
PIK3CD,0.9009
IMPDH1,0.9005
LAGE3,0.9005
NADH ubiquinone oxidoreductase supernumerary subunits LOF,0.9004000000000001
S100A1,0.9004000000000001
estropipate,0.9002
GAA,0.9002
flucytosine,0.8998999999999999
indirubin,0.8998999999999999
dexketoprofen,0.8998
myricetin,0.8996999999999999
cytochalasin-b,0.8996999999999999
PTEN,0.8996
TIMM9,0.8995000000000001
GW-0742,0.8993000000000001
DLD,0.8992
oxiconazole,0.899
RNPS1,0.8984000000000001
CFTR,0.8983
butoconazole,0.8981
GW-843682X,0.898
CYP20A1,0.8978
IL15,0.8976000000000001
DNAJC15,0.897
LYZ,0.8969
NVP-AUY922,0.8967
MEK inhibitor,0.8963
fusaric-acid,0.8963
methimazole,0.8962
SCAF8,0.8962
ITGB1,0.8959
farnesol,0.8957999999999999
HK1,0.8957999999999999
PHYH,0.8956999999999999
ODQ,0.8956999999999999
RNF5,0.8955
MDM4,0.8955
exemestane,0.8953
WZ-4002,0.8948999999999999
estradiol,0.8946
ZMPSTE24,0.8945000000000001
KUC104502N,0.8944
MALT1,0.8944
EAPP,0.8943000000000001
loxapine,0.8941
anagrelide,0.8936
QARS,0.8935
GSK-429286A,0.8931999999999999
BCL6B,0.893
HINT1,0.8920999999999999
BLMH,0.8920999999999999
ZM-241385,0.8919
SGPL1,0.8919
tyrphostin-AG-112,0.8919
TLE3,0.8917
ZNF572,0.8914
GTF2A2,0.8912
XRCC6,0.8912
SPHK2,0.8911
GNAI1,0.8911
sinensetin,0.8909999999999999
POR,0.8909999999999999
U0126,0.8904000000000001
Androgen receptor modulator,0.8901
FGF9,0.8901
PD-173074,0.8901
BAG6,0.89
rifaximin,0.8898999999999999
HIBADH,0.8894
CXCL2,0.8892
CAMLG,0.8887999999999999
PRSS2,0.8887
GR-79236,0.8884000000000001
SLC35A3,0.8881
rilmenidine,0.8881
cladribine,0.8879
NFATC3,0.8879
SEC24B,0.8879
PPP2CB,0.8878
xanthohumol,0.8878
BDKRB2,0.8876000000000001
ponalrestat,0.8873000000000001
SLC3A1,0.8873000000000001
CLEC16A,0.8872
SET,0.8868
pantoprazole,0.8868
mepyramine,0.8867
KIF20A,0.8862000000000001
LEPRE1,0.8861
AKT2,0.8859999999999999
RRM2,0.8859999999999999
3-methyl-GABA,0.8858
entacapone,0.8856
FOXJ2,0.8855
prostaglandin,0.8852
tubastatin-a,0.885
SMU1,0.885
SB-218795,0.8848999999999999
lobeline,0.8848
EIF3J,0.8848
IFI30,0.8847
DTX3L,0.8847
BX-795,0.8847
FLT3,0.8845999999999999
isocarboxazid,0.8843000000000001
FGFR4,0.884
homosalate,0.8839
zacopride,0.8839
AT-9283,0.8837
AMBP,0.8834000000000001
TRAP1,0.8832
MCL1,0.8831
safinamide,0.8829
PRD class homeoboxes and psudogenes LOF,0.8828
DNM1,0.8826999999999999
mirtazapine,0.8824
17-beta-estradiol,0.8823000000000001
TLE1,0.8820999999999999
GPR83,0.882
NRIP3,0.8818
FAM20B,0.8815999999999999
TPI1,0.8812000000000001
OTX2,0.8812000000000001
RRAGB,0.8811
HLF,0.8809999999999999
TADA3,0.8808
SRC-kinase-inhibitor-II,0.8808
PROKR1,0.8806999999999999
BNIP2,0.8805
ICAM3,0.8804000000000001
TSPAN6,0.8802
KRT26,0.8801000000000001
AC-55649,0.8798999999999999
MEIS2,0.8798
PD-184352,0.8798
DUSP9,0.8794
KDELR3,0.8793000000000001
BRD-K88742110,0.8793000000000001
VU-0400193-3,0.8792
APOE,0.8792
fludarabine,0.8784000000000001
WASF3,0.8781
ERO1L,0.8779
PYGL,0.8776
doxepin,0.8775
CD19,0.8772
tremorine,0.8772
BCL2L1,0.8772
RABGGTA,0.8768
OAT,0.8767
DUT,0.8765999999999999
BRD-K39187410,0.8762000000000001
ZNF267,0.8762000000000001
TRAF4,0.8761
MAN2B1,0.8759999999999999
HADHB,0.8759999999999999
NSC-94258,0.8759999999999999
PDXK,0.8758
TAF15,0.8756
ASNS,0.8752
OR52B2,0.8751000000000001
NAT1,0.8751000000000001
piperidolate,0.8751000000000001
CLPX,0.8748999999999999
ARAF,0.8748999999999999
ketoconazole,0.8745999999999999
ZNF219,0.8745999999999999
PIK3C3,0.8741
nocodazole,0.8739
bendroflumethiazide,0.8737999999999999
PEBP1,0.8737
PKC activator,0.8734000000000001
JWE-035,0.873
BCKDK,0.8725
NUDT14,0.8724
SERPINH1,0.8723000000000001
mocimycin,0.8721
prostaglandin-a1,0.8719
SULT2A1,0.8719
EXO-1,0.8718
CASP9,0.8717
MYL6B,0.8713
MYCBP2,0.8712000000000001
ATP6V1A,0.8712000000000001
ARAF,0.8711
PAK4,0.871
lithocholic-acid,0.871
omeprazole,0.8709
HIC2,0.8703
SLC22A5,0.8702
PTK2,0.8702
ZNF57,0.8701000000000001
MSX1,0.87
RUVBL2,0.8697
MMP7,0.8697
GIPC1,0.8695999999999999
Phospholipases LOF,0.8695
GR-55562,0.8693000000000001
L-692585,0.8692
FAM20B,0.8692
PRKDC,0.8691
Tachykinin antagonist,0.8687999999999999
EYA1,0.8687999999999999
MCOLN1,0.8687
amylocaine,0.8684000000000001
deforolimus,0.8681
cefalexin,0.868
vincristine,0.8679000000000001
flunarizine,0.8679000000000001
embelin,0.8678
ZNF138,0.8676999999999999
PPP2R3C,0.8676
ZNF266,0.8676
morphothebaine,0.8675
ZNF277,0.8673000000000001
TXNL4B,0.8672
P2RY6,0.8672
PRSS23,0.8668
TM9SF3,0.8665999999999999
RFC5,0.8665999999999999
POLRMT,0.866
liquiritigenin,0.8658
GRWD1,0.8656
amoxapine,0.8654999999999999
minaprine,0.8654999999999999
COASY,0.8654000000000001
EMF-BCA1-64,0.8651000000000001
bifonazole,0.8651000000000001
MAPK9,0.8651000000000001
RIPK2,0.8647
HLA-DPB1,0.8647
SPECC1L,0.8641
KDM4B,0.8637
GJA1,0.8636
CEBPB,0.8631
BMP2,0.8631
naftopidil,0.863
ZKSCAN2,0.8623999999999999
RPS6KA4,0.8622
epigallocatechin,0.8621
STK11,0.8618000000000001
dexamethasone,0.8615999999999999
NFKBIE,0.8615999999999999
nitrazepam,0.8615999999999999
enalapril,0.8614
ALG2,0.8612000000000001
cucurbitacin-i,0.8612000000000001
ibuprofen,0.8609
FUT1,0.8608
ZNF582,0.8606
ALW-II-38-3,0.8598
PNKP,0.8595
noreleagnine,0.8595
OAS1,0.8593000000000001
DYNLT3,0.8592
FGFR1,0.8591
BRD-K98297262,0.8590000000000001
domperidone,0.8589
SSX3,0.858
fenbendazole,0.8575
nomifensine,0.8575
DSE,0.8573999999999999
IL21R,0.8572
SEC14L1,0.857
ATP7A,0.8569
SREBF1,0.8565
YKT6,0.8565
DLC1,0.8564
MED4,0.8563
alrestatin,0.856
LARS2,0.856
beclometasone,0.8559
CDK1-5-inhibitor,0.8556999999999999
TNPO3,0.8556
gedunin,0.8556
puromycin,0.8553000000000001
SPA17,0.8553000000000001
SLC25A5,0.8549
SOS2,0.8545999999999999
TSN,0.8545999999999999
docetaxel,0.8545
