drug,score,moa
ctrp_Compound 1541A,0.365,Not Clinically Relevant
ctrp_PF-184,0.365,Not Clinically Relevant
ctrp_Mdivi-1,0.364,Not Clinically Relevant
ctrp_omacetaxine mepesuccinate,0.364,"natural product, protein translation inhibitor, used for myeloid leukemia"
ctrp_PDMP,0.364,Not Clinically Relevant
ctrp_ISOX,0.364,Not Clinically Relevant
ctrp_tivantinib,0.363,Met inhibitor
ctrp_BRD-K61166597,0.363,Not Clinically Relevant
ctrp_LRRK2-IN-1,0.363,Not Clinically Relevant
ctrp_SZ4TA2,0.363,Not Clinically Relevant
ctrp_lomeguatrib,0.362,"Inhibitor of MGMT, a DNA repair protein that confers resistance to alkylating agents such as Temozolomide, DTIC, Carmustine, etc. "
ctrp_apicidin,0.362,Not Clinically Relevant
ctrp_ruxolitinib,0.362,"JAK1/2 inhibitor, used for myelofibrosis and polycythemia vera"
ctrp_BIRB-796,0.361,Not Clinically Relevant
ctrp_BRD-K41597374,0.361,Not Clinically Relevant
ctrp_MGCD-265,0.361,"inhibitor of c-Met and VEGFR1/2/3, as well as Ron and Tie2"
ctrp_bexarotene,0.359,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis "
ctrp_pandacostat,0.359,Not Clinically Relevant
ctrp_ML006,0.359,Not Clinically Relevant
ctrp_JW-55,0.359,Not Clinically Relevant
ctrp_BRD6340,0.359,Not Clinically Relevant
ctrp_CIL41,0.358,Not Clinically Relevant
gdsc_HG-5-113-01,0.357,Not Clinically Relevant
ctrp_AZD1480,0.356,JAK2 inhibitor with some activity against JAK3 and Tyk2
gdsc_Cisplatin,0.356,Not Clinically Relevant
ctrp_crizotinib,0.356,"ALK, ROS1 and MET inhibitor"
ctrp_vorinostat,0.356,HDAC inhibitor (SAHA)
gdsc_UNC1215,0.356,Not Clinically Relevant
ctrp_parbendazole,0.354,Not Clinically Relevant
ctrp_NVP-ADW742,0.354,Not Clinically Relevant
ctrp_topotecan,0.354,Topo I inhibitor
ctrp_isoevodiamine,0.354,Not Clinically Relevant
ctrp_ABT-199,0.353,Bcl2 inhibitor
ctrp_ML162,0.353,Not Clinically Relevant
ctrp_BRD-K11533227,0.352,Not Clinically Relevant
ctrp_sitagliptin,0.352,"used for Treating type 2 diabetes, works by increasing the amount of insulin released by your body"
ctrp_Compound 23 citrate,0.351,Not Clinically Relevant
ctrp_KU-55933,0.351,Not Clinically Relevant
ctrp_BRD-K90370028,0.351,Not Clinically Relevant
ctrp_HC-067047,0.350,Not Clinically Relevant
ctrp_lenvatinib,0.349,"VEGFR inhibitor (VEGFR1, VEGFR2 and VEGFR3)"
ctrp_BRD-K92856060,0.349,Not Clinically Relevant
ctrp_RITA,0.349,Not Clinically Relevant
ctrp_BRD-K02251932,0.349,Not Clinically Relevant
ctrp_GW-843682X,0.348,Not Clinically Relevant
ctrp_necrostatin-1,0.348,Not Clinically Relevant
ctrp_TG-100-115,0.347,PI3Kγ/δ inhibitor
ctrp_STF-31,0.346,Not Clinically Relevant
gdsc_AICA Ribonucleotide,0.346,Not Clinically Relevant
ctrp_NSC48300,0.346,Not Clinically Relevant
gdsc_PHA-793887,0.344,"CDK inhibitor, esp CDK2, CDK5 and CDK7"
ctrp_BRD-K80183349,0.344,Not Clinically Relevant
ctrp_pifithrin-mu,0.344,Not Clinically Relevant
ctrp_triazolothiadiazine,0.344,Not Clinically Relevant
ctrp_ibrutinib,0.341,BTK kinase inhibitor
ctrp_AM-580,0.341,Not Clinically Relevant
ctrp_BRD-K02492147,0.341,Not Clinically Relevant
ctrp_LBH-589,0.340,HDAC inhibitor
gdsc_SN-38,0.340,"Topo I inhibitor, active metabolite of irinotecan but 1000 times more active"
ctrp_L-685458,0.339,Not Clinically Relevant
ctrp_NSC95397,0.339,Not Clinically Relevant
ctrp_ML083,0.339,Not Clinically Relevant
ctrp_decitabine,0.338,"Nucleoside analog, inhibitor of DNA methylation and DNA synthesis (Dacogen)"
ctrp_ML311,0.338,Not Clinically Relevant
ctrp_cucurbitacin I,0.337,Not Clinically Relevant
ctrp_ML029,0.337,Not Clinically Relevant
ctrp_GSK1059615,0.337,PI3Kα/β/δ/γ and mTOR inhibitor
ctrp_PL-DI,0.336,Not Clinically Relevant
ctrp_nilotinib,0.336,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK"
ctrp_NVP-TAE684,0.336,Not Clinically Relevant
ctrp_hyperforin,0.336,"Active ingredient in St. John's Wort, blocks reuptake of of serotonin, norepinephrine, dopamine and GABA"
ctrp_trifluoperazine,0.336,"antipsychotic, antiadrenergic and antidopaminergic. Blocks dopamine D1 and D2 receptors "
ctrp_erastin,0.335,Not Clinically Relevant
ctrp_SN-38,0.335,"Topo I inhibitor, active metabolite of irinotecan but 1000 times more active"
ctrp_FQI-2,0.335,Not Clinically Relevant
ctrp_BRD-K66532283,0.335,Not Clinically Relevant
ctrp_CAY10576,0.335,Not Clinically Relevant
ctrp_BIX-01294,0.334,Not Clinically Relevant
ctrp_ETP-46464,0.334,Not Clinically Relevant
ctrp_BRD8899,0.334,Not Clinically Relevant
ctrp_BYL-719,0.333,PI3Kα inhibitor with minimal effect on PI3Kβ/γ/δ
ctrp_MI-1,0.333,Not Clinically Relevant
ctrp_sildenafil,0.333,"Viagra, used to treat erectile dysfunction and pulmonary arterial hypertension"
ctrp_AZD4547,0.333,"FGFR-1,2 and 3 inhibitor"
ctrp_GSK461364,0.333,"Plk1 inhibitor, less active against Plk2 and Plk3."
ctrp_AT-406,0.332,Not Clinically Relevant
ctrp_SGX-523,0.332, Met inhibitor
ctrp_PD 153035,0.331,Not Clinically Relevant
ctrp_RO4929097,0.331,Notch (gamma secretase) inhibitor
ctrp_HLI 373,0.331,Not Clinically Relevant
ctrp_BRD-K16147474,0.331,Not Clinically Relevant
ctrp_Merck60,0.330,Not Clinically Relevant
ctrp_PF-3758309,0.329,Not Clinically Relevant
ctrp_myriocin,0.329,Not Clinically Relevant
ctrp_BRD-K29086754,0.329,Not Clinically Relevant
gdsc_ZG-10,0.329,Not Clinically Relevant
ctrp_etoposide,0.329,Topo II inhibitor
ctrp_necrosulfonamide,0.329,Not Clinically Relevant
ctrp_istradefylline,0.328,"adenosine A2A receptor antagonist, useful in the treatment of Parkinson's disease"
ctrp_YK 4-279,0.327,Not Clinically Relevant
ctrp_FGIN-1-27,0.327,Not Clinically Relevant
ctrp_ML031,0.325,Not Clinically Relevant
ctrp_KX2-391,0.325,Src inhibitor (peptidomimetic) that targets the peptide substrate site of Src
ctrp_cabozantinib,0.325,"MET, AXL, VEGFR and RET inhibitor"
ctrp_vorapaxar,0.325," thrombin receptor (protease-activated receptor, PAR-1) antagonist based on the natural product himbacine"
ctrp_manumycin A,0.325,Not Clinically Relevant
gdsc_YM201636,0.324,Not Clinically Relevant
ctrp_fluorouracil,0.324,antimetabolite
ctrp_BI-2536,0.324,"Plk1 inhibitor, less active against Plk2 and Plk3."
ctrp_Ch-55,0.324,Not Clinically Relevant
ctrp_PI-103,0.323,Not Clinically Relevant
ctrp_brivanib,0.323,"multitargeted tyrosine kinase inhibitor, esp VEGFR and FGFR"
ctrp_nintedanib,0.323,"tyrosine-kinase inhibitor, targeting VEGFR, FGFR and PDGFR"
ctrp_bendamustine,0.323,alkylating agent
gdsc_MPS-1-IN-1,0.323,Not Clinically Relevant
ctrp_sorafenib,0.323,"VEGFR, PDGFR and Raf (c-Raf) inhibitor"
ctrp_pitstop2,0.322,Not Clinically Relevant
ctrp_PLX-4032,0.322,BRAF (V600E) inhibitor
ctrp_BMS-536924,0.321,Not Clinically Relevant
ctrp_mitomycin,0.321,"DNA Alkylator, works by cross-linking DNA and inhibiting DNA synthesis"
ctrp_rigosertib,0.321,"ON-01910, Plk-1 inhibitor"
ctrp_ciclopirox,0.320,antifungal agent for topical dermatologic treatment of superficial mycoses
ctrp_BRD-K34222889,0.319,Not Clinically Relevant
ctrp_BRD-K70511574,0.319,Not Clinically Relevant
ctrp_neuronal differentiation inducer III,0.319,Not Clinically Relevant
ctrp_importazole,0.319,Not Clinically Relevant
ctrp_KU-0063794,0.318,Not Clinically Relevant
ctrp_BRD-K44224150,0.318,Not Clinically Relevant
ctrp_BRD-K04800985,0.318,Not Clinically Relevant
ctrp_cimetidine,0.318,(Tagamet) Antacid and antihistamine
ctrp_tamatinib,0.318,(R4060) inhibitor of IgE and IgG-mediated activation of Fc receptor signaling. Primary target is Syk
ctrp_SB-525334,0.318,Not Clinically Relevant
ctrp_N9-isopropylolomoucine,0.317,Not Clinically Relevant
ctrp_BRD-K84807411,0.316,Not Clinically Relevant
ctrp_SU11274,0.316,Not Clinically Relevant
ctrp_darinaparsin,0.316,organic arsenic compound composed of dimethylated arsenic linked to glutathione
ctrp_vincristine,0.316,"binds tubulin, disrupts microtubule dynamics"
ctrp_BRD-K35604418,0.315,Not Clinically Relevant
ctrp_NSC632839,0.315,Not Clinically Relevant
gdsc_BMS-754807,0.314,Not Clinically Relevant
ctrp_dacarbazine,0.314,"alkylating agent, Dacarbazine works by methylating guanine at the O-6 and N-7 positions"
gdsc_Methotrexate,0.314,"antimetabolite, competitively inhibits dihydrofolate reductase (DHFR), inhibits synthesis of DNA, RNA, thymidylates, and proteins"
ctrp_navitoclax,0.313,"Bcl-2 family inhibitor: esp Bcl-xL, Bcl-2 and Bcl-w"
ctrp_cerulenin,0.313,Not Clinically Relevant
ctrp_CD-1530,0.312,Not Clinically Relevant
gdsc_ZM447439,0.311,Not Clinically Relevant
ctrp_UNC0638,0.311,Not Clinically Relevant
ctrp_968,0.311,Not Clinically Relevant
ctrp_CAY10618,0.311,Not Clinically Relevant
ctrp_NVP-BEZ235,0.311,PI3K/mTOR inhibitor
ctrp_pazopanib,0.311,"KIT, FGFR, PDGFR and VEGFR inhibitor"
ctrp_MK-2206,0.311,Akt1/2/3 inhibitor
ctrp_BRD1812,0.311,Not Clinically Relevant
ctrp_entinostat,0.310,HDAC inhibitor
ctrp_PYR-41,0.310,Not Clinically Relevant
ctrp_BRD-K66453893,0.310,Not Clinically Relevant
ctrp_teniposide,0.309,Topo II inhibitor
gdsc_I-BET-762,0.309,Not Clinically Relevant
gdsc_WZ3105,0.309,Not Clinically Relevant
ctrp_tivozanib,0.309,VEGFR inhibitor
ctrp_SMER-3,0.308,Not Clinically Relevant
ctrp_KH-CB19,0.308,Not Clinically Relevant
ctrp_narciclasine,0.308,Not Clinically Relevant
ctrp_nakiterpiosin,0.308,Not Clinically Relevant
gdsc_PIK-93,0.307,Not Clinically Relevant
ctrp_methylstat,0.307,Not Clinically Relevant
ctrp_Bax channel blocker,0.307,Not Clinically Relevant
ctrp_temozolomide,0.306,alkylating agent
ctrp_FQI-1,0.306,Not Clinically Relevant
ctrp_CHM-1,0.306,Not Clinically Relevant
gdsc_AR-42,0.306,Not Clinically Relevant
ctrp_BRD-K75293299,0.306,Not Clinically Relevant
ctrp_thalidomide,0.306,"interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma"
ctrp_OSI-027,0.305,Not Clinically Relevant
ctrp_cyclophosphamide,0.305,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA (Cytoxan)"
ctrp_pluripotin,0.305,Not Clinically Relevant
ctrp_BRD-K85133207,0.304,Not Clinically Relevant
ctrp_CIL70,0.304,Not Clinically Relevant
gdsc_AT-7519,0.304,Not Clinically Relevant
ctrp_NPC-26,0.304,Not Clinically Relevant
gdsc_5-Fluorouracil,0.304,antimetabolite
gdsc_CX-5461,0.303,Not Clinically Relevant
ctrp_gossypol,0.303,"Natural product, may function to inhibit Bcl2 family members"
ctrp_BRD-K37390332,0.303,Not Clinically Relevant
ctrp_JW-480,0.303,Not Clinically Relevant
ctrp_curcumin,0.303,"Natural Product, component of turmeric, may function as HDAC inhibitor"
ctrp_cediranib,0.302,VEGFR inhibitor
gdsc_Camptothecin,0.302,Not Clinically Relevant
ctrp_BRD-K86535717,0.302,Not Clinically Relevant
ctrp_MG-132,0.301,Not Clinically Relevant
ctrp_GSK-3 inhibitor IX,0.301,Not Clinically Relevant
ccle_PF2341066,0.301,"ALK, ROS1 and MET inhibitor"
ctrp_nutlin-3,0.300,"Mdm2 antagonist, stabilizes p53 "
ctrp_PF-573228,0.300,Not Clinically Relevant
ctrp_MI-2,0.300,Not Clinically Relevant
ctrp_doxorubicin,0.299,"Topo II inhibitor, DNA intercalator"
ctrp_PRIMA-1,0.299,Not Clinically Relevant
ctrp_leptomycin B,0.299,Not Clinically Relevant
gdsc_Fedratinib,0.299,JAK2 inhibitor
ctrp_B02,0.299,Not Clinically Relevant
ctrp_MK-1775,0.298,Wee1 kinase inhibitor
ctrp_silmitasertib,0.298,casein kinase 2 inhibitor 
ctrp_lapatinib,0.298,HER2/EGFR inhibitor
ctrp_AT13387,0.298,Selective potent Hsp90 inhibitor
ctrp_PIK-93,0.297,Not Clinically Relevant
ctrp_TPCA-1,0.296,Not Clinically Relevant
ctrp_linifanib,0.296,"RTK inhibitor, targets VEGFR, PDGFR, KDR, and CSF-1R"
ctrp_bardoxolone methyl,0.296,Not Clinically Relevant
ctrp_SCH-79797,0.296,Not Clinically Relevant
gdsc_CAY10603,0.295,Not Clinically Relevant
ctrp_AZ-3146,0.295,Not Clinically Relevant
ctrp_daporinad,0.295,"inhibits biosynthesis of (NAD+ from niacinamide (vitamin B3), which may deplete energy reserves in metabolically active tumor cells"
gdsc_NSC-207895,0.294,Not Clinically Relevant
ctrp_Ko-143,0.294,Not Clinically Relevant
ctrp_LY-2157299,0.294,Not Clinically Relevant
ctrp_WZ4002,0.294,Not Clinically Relevant
ctrp_NVP-231,0.293,Not Clinically Relevant
ctrp_BRD-A86708339,0.293,Not Clinically Relevant
gdsc_Belinostat,0.293,HDAC inhibitor (PXD101)
ctrp_VU0155056,0.292,Not Clinically Relevant
ctrp_tipifarnib-P2,0.292,Not Clinically Relevant
ctrp_paclitaxel,0.292,disrupts microtubule dynamics
ctrp_ZSTK474,0.291,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ"
ctrp_sunitinib,0.291,"VEGFR2, PDGFRb and c-kit inhibitor; also inhibits FLT3"
ctrp_BRD-K30019337,0.290,Not Clinically Relevant
ctrp_BRD-K96431673,0.290,Not Clinically Relevant
ctrp_AZD6482,0.289,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ "
ctrp_CIL55A,0.288,Not Clinically Relevant
ctrp_semagacestat,0.288,Notch (gamma secretase) inhibitor
ctrp_tandutinib,0.288,"FLT3 antagonist, also inhibits PDGFR and c-Kit, "
ctrp_KU-60019,0.288,Not Clinically Relevant
gdsc_JW-7-24-1,0.288,Not Clinically Relevant
ctrp_TGX-221,0.288,Not Clinically Relevant
ctrp_PHA-793887,0.288,"CDK inhibitor, esp CDK2, CDK5 and CDK7"
ctrp_niclosamide,0.287,"used to treat tapeworm infestations,  inhibits glucose uptake, oxidative phosphorylation, and anaerobic metabolism in the tapeworm"
ctrp_salermide,0.287,Not Clinically Relevant
ctrp_SRT-1720,0.287,Not Clinically Relevant
ctrp_CD-437,0.287,Not Clinically Relevant
ctrp_phloretin,0.286,Not Clinically Relevant
gdsc_OSI-027,0.286,Not Clinically Relevant
ctrp_SCH-529074,0.286,Not Clinically Relevant
ctrp_OSI-930,0.286," inhibitor of Kit, KDR and CSF-1R; also potent to Flt-1, c-Raf and Lck"
ctrp_ouabain,0.286,Not Clinically Relevant
ctrp_AZD7762,0.285, Chk1 / Chk2 inhibitor
ctrp_GDC-0941,0.285,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ"
ctrp_pyrazolanthrone,0.285,Not Clinically Relevant
ctrp_cytochalasin B,0.285,Not Clinically Relevant
ctrp_GW-405833,0.284,Not Clinically Relevant
gdsc_Entinostat,0.283,HDAC inhibitor
ctrp_purmorphamine,0.283,Not Clinically Relevant
ctrp_temsirolimus,0.282,Not Clinically Relevant
ctrp_ML258,0.282,Not Clinically Relevant
ctrp_AGK-2,0.281,Not Clinically Relevant
ctrp_CAL-101,0.281,"Idelalisib,  PI3K/p110δ inhibitor"
ctrp_docetaxel,0.281,inhibits microtubule dynamics; semi-synthetic analogue of paclitaxel
ctrp_BRD-K45681478,0.280,Not Clinically Relevant
ctrp_palmostatin B,0.280,Not Clinically Relevant
ctrp_C6-ceramide,0.280,Not Clinically Relevant
ctrp_triptolide,0.279,"diterpenoid epoxide from thunder god vine, may act on the XBP helicase that is a part of the TFIIH transcription factor complex"
ctrp_SR-II-138A,0.279,Not Clinically Relevant
ctrp_pifithrin-alpha,0.279,Not Clinically Relevant
ctrp_QS-11,0.278,Not Clinically Relevant
ctrp_simvastatin,0.278,"HMG-CoA reductase inhibitor,"
ctrp_quizartinib,0.278,Flt3 inhibitor
ctrp_PF-750,0.278,Not Clinically Relevant
gdsc_QL-X-138,0.278,Not Clinically Relevant
ctrp_SB-743921,0.278,kinesin spindle protein (KSP) inhibitor
ctrp_veliparib,0.277,PARP inhibitor.
ctrp_CR-1-31B,0.277,Not Clinically Relevant
ctrp_fluvastatin,0.277,"HMG-CoA reductase inhibitor,"
ctrp_BRD-K78574327,0.276,Not Clinically Relevant
ctrp_GANT-61,0.276,Not Clinically Relevant
ctrp_parthenolide,0.276,Not Clinically Relevant
ctrp_BRD-A94377914,0.276,Not Clinically Relevant
ctrp_BRD-A05715709,0.275,Not Clinically Relevant
gdsc_WIKI4,0.274,Not Clinically Relevant
ctrp_HBX-41108,0.274,Not Clinically Relevant
ctrp_I-BET151,0.274,Not Clinically Relevant
ctrp_ciclosporin,0.273,
ctrp_piperlongumine,0.273,Not Clinically Relevant
ctrp_bleomycin A2,0.273,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands."
gdsc_CUDC-101,0.273,Not Clinically Relevant
ctrp_JQ-1,0.272,Not Clinically Relevant
ctrp_MK-0752,0.272,Notch (gamma secretase) inhibitor
ctrp_marinopyrrole A,0.272,Not Clinically Relevant
ctrp_PRL-3 inhibitor I,0.272,Not Clinically Relevant
ctrp_3-Cl-AHPC,0.272,Not Clinically Relevant
ctrp_momelotinib,0.272,JAK1 and JAK2 inhibitor
ctrp_clofarabine,0.271,purine nucleoside antimetabolite
ctrp_GSK2636771,0.270,"PI3K beta inhibitor, >900-fold selectivity over PI3Kα/PI3Kγ and >10-fold over PI3Kδ. "
ctrp_NVP-BSK805,0.270,Not Clinically Relevant
gdsc_UNC0638,0.269,Not Clinically Relevant
gdsc_CP466722,0.268,Not Clinically Relevant
gdsc_BX796,0.267,Not Clinically Relevant
gdsc_Genentech Cpd 10,0.267,Not Clinically Relevant
ctrp_AT7867,0.267,Not Clinically Relevant
ctrp_R428,0.265,Not Clinically Relevant
ctrp_CIL56,0.265,Not Clinically Relevant
ctrp_blebbistatin,0.265,Not Clinically Relevant
ctrp_BMS-345541,0.265,Not Clinically Relevant
ctrp_MLN2480,0.265,"TAK-580, pan-Raf kinase inhibitor"
ctrp_PAC-1,0.265,Not Clinically Relevant
ctrp_BRD-K41334119,0.263,Not Clinically Relevant
ctrp_BRD-K96970199,0.263,Not Clinically Relevant
ctrp_gemcitabine,0.262,"Nucleoside analog,incorporation into DNA creates an irreparable error that leads to inhibition of further DNA synthesis"
ctrp_RAF265,0.262,inhibitor of C-Raf/B-Raf/B-Raf V600E
ctrp_UNC0321,0.262,Not Clinically Relevant
ctrp_tosedostat,0.261,inhibitor of the M1 family of aminopeptidases
ctrp_ML312,0.261,Not Clinically Relevant
ctrp_sirolimus,0.261,"rapamycin, mTOR inhibitor"
ctrp_pevonedistat,0.261,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)"
ctrp_WZ8040,0.261,Not Clinically Relevant
ctrp_GSK525762A,0.260,Not Clinically Relevant
ctrp_myricetin,0.260,Not Clinically Relevant
ccle_AEW541,0.260,Not Clinically Relevant
ctrp_CHIR-99021,0.260,Not Clinically Relevant
ctrp_cyanoquinoline 11,0.260,Not Clinically Relevant
ctrp_alvocidib,0.260,"Flavopiridol, CDK inhibitor, works against CDK1, 2, 4, 6 and 9"
ctrp_prochlorperazine,0.259,"dopamine (D2) receptor antagonist, used for treatment of nausea and vertigo."
ctrp_ML210,0.258,Not Clinically Relevant
ctrp_dexamethasone,0.258,"synthetic corticosteroid, used to reduce inflammation"
