drug_name,RCMB18
cyclopamine,0.9582999999999999
NMRAL1,0.9581000000000001
GLOD4,0.9579000000000001
ZNF576,0.9579000000000001
MIXL1,0.9579000000000001
diethylcarbamazine,0.9579000000000001
bromocriptine,0.9577
EIF5,0.9576
SULT2A1,0.9576
DSE,0.9573
E2F3,0.9571999999999999
ZC3H4,0.9571
etoposide,0.9570000000000001
RNPS1,0.9569
oligomycin-a,0.9568000000000001
Rho GTPase activating proteins LOF,0.9567
PIGA,0.9567
SIN3A,0.9567
acetohydroxamic-acid,0.9566
KLF6,0.9564
betamethasone,0.9562999999999999
capsaicin,0.9562999999999999
danazol,0.9562999999999999
CREM,0.9562
repaglinide,0.9562
SLC7A11,0.9561
doxercalciferol,0.9556
DHX8,0.9554
GRPR,0.9553
ASH2L,0.9551999999999999
RBBP4,0.955
SU-11274,0.9549
GTF2A2,0.9547
AM-404,0.9545999999999999
ATP1A1,0.9545
fluoropyruvate,0.9543
DCTD,0.9541
WT-171,0.9540000000000001
ICAM1,0.9539
CP-55940,0.9538
RIPK2,0.9537
GPR83,0.9534999999999999
DUSP9,0.9534
mycophenolate-mofetil,0.9531000000000001
PTPRF,0.9531000000000001
ketoconazole,0.9531000000000001
skatole,0.9528
FGF9,0.9525
CD19,0.9523999999999999
IB-MECA,0.9521
DTX2,0.9520000000000001
HAL,0.9520000000000001
nomegestrol,0.9517
norketamine,0.9517
ANP32E,0.9516
CLPX,0.9516
UBE2C,0.9514
FUT1,0.9509000000000001
HOXB7,0.9509000000000001
Targets of VEGFR inhibitors GOF,0.9509000000000001
estradiol,0.9509000000000001
zuclopenthixol,0.9509000000000001
JX-401,0.9509000000000001
rucaparib,0.9506999999999999
alfacalcidol,0.9504
TOPBP1,0.9504
SJ-172550,0.9501999999999999
SETDB1,0.95
RXFP4,0.9499
andarine,0.9499
deforolimus,0.9493
pindolol,0.9486
RS-102895,0.9478
SERPINC1,0.9478
WNT7B,0.9477
PIK3C3,0.9475
BAMBI,0.9475
DNTTIP2,0.9475
fluocinonide,0.9473999999999999
VX-745,0.9473
CMPK1,0.9472
TRAM2,0.9472
LY-341495,0.9470000000000001
parthenolide,0.9468000000000001
LIF,0.9466
LIM class homeoboxes GOF,0.9462999999999999
COX7B,0.9462
pyrimethamine,0.9458
ABCF3,0.9458
RAE1,0.9458
triamcinolone,0.9456
STAT2,0.9455
IPO13,0.9455
UTP14A,0.9454
rimexolone,0.945
TCEA1,0.9449
PAK1,0.9447
POU5F1,0.9445999999999999
PAQR7,0.9444
chlormadinone,0.9440000000000001
TRAK2,0.9438
SNX6,0.9438
mestanolone,0.9433
ZNF85,0.9431999999999999
alisertib,0.9431
APOE,0.9429000000000001
ADSS,0.9422
HDAC1-selective,0.9415
liothyronine,0.9411
RAI14,0.9411
OSGEP,0.9411
MDM inhibitor,0.9406
ERF,0.9405
PLEKHJ1,0.9401999999999999
hydrocortisone,0.9401
vidarabine,0.9398000000000001
EPN2,0.9397
EMSY complex LOF,0.9390999999999999
fusaric-acid,0.9390999999999999
BRD-K75430629,0.9388
razoxane,0.9384999999999999
HDAC11,0.9384
PNU-120596,0.9381
PTHLH,0.9378
CARD9,0.9378
TNFRSF6B,0.9372
BRD-K87426499,0.9370999999999999
STAP2,0.9369
OR52B2,0.9367
ABCF3,0.9362999999999999
EDNRB,0.9362999999999999
danazol,0.9357
DNAJB6,0.9353
RHOBTB1,0.9351
L-690330,0.935
FLT3,0.935
nabumetone,0.935
MSX1,0.935
L-755507,0.9346
MEST,0.9345
FBXL19,0.9344
naftopidil,0.9344
POLD4,0.9339
fenpiverinium,0.9338
gedunin,0.9338
FKBP4,0.9337000000000001
methotrexate,0.9337000000000001
ZNF354B,0.9337000000000001
OXSR1,0.9336
oxybutynin,0.9335
ergocornine,0.9335
ramipril,0.9333
Mitogen activated protein kinases LOF,0.9333
NDUFS6,0.9331
FGFR1,0.9325
AGPAT2,0.9325
CD24,0.9323999999999999
AC-55649,0.9322
flumazenil,0.9320999999999999
NF-449,0.932
17-beta-estradiol,0.9316
PPP2CB,0.9314
etodolac,0.9312999999999999
NS-3694,0.9311
Structural maintenance of chromosomes proteins LOF,0.9309000000000001
pyrrolidine-dithiocarbamate,0.9309000000000001
BRD-A80383043,0.9309000000000001
ZNF77,0.9307
trioxsalen,0.9306
tretinoin,0.9306
UBE2N,0.9305
TPI1,0.93
dexketoprofen,0.9299
idebenone,0.9298000000000001
17-hydroxyprogesterone-caproate,0.9295
oxiconazole,0.9294
SMO,0.9294
nocodazole,0.9289000000000001
thiotepa,0.9289000000000001
DFFA,0.9287000000000001
CDIPT,0.9283
LIG3,0.9281
ZNF212,0.9277
TBX2,0.9277
nikkomycin,0.9276000000000001
triprolidine,0.9273
UCHL1,0.9269
oxymetholone,0.9267
PRL-3-inhibitor-I,0.9266
CSNK1D,0.9262
NRIP3,0.9255
MAPKAPK2,0.9254000000000001
WASF3,0.9254000000000001
ARHGEF2,0.9253
roxatidine,0.9253
TMED9,0.9251999999999999
FGFR4,0.9248999999999999
toremifene,0.9247
NSD1,0.9245
GHR,0.9242
tripelennamine,0.9239
danoprevir,0.9237000000000001
MBNL2,0.9235
SMAD7,0.9235
isoliquiritigenin,0.9234
PSMA8,0.9231999999999999
NONO,0.9231999999999999
NARS,0.9228000000000001
SOCS4,0.9228000000000001
PC,0.9227
PROS1,0.9226000000000001
GABARAPL1,0.9226000000000001
GS-39783,0.9226000000000001
actarit,0.9223
CEBPB,0.9222
rosmarinic-acid,0.9222
STK33,0.9217
TFE3,0.9216
ZNF277,0.9213
tyrphostin-B44,0.9213
RNF138,0.9212
VAT1,0.9208
CAY-10618,0.9207
POLE3,0.9203
BRD-A38793261,0.9203
RITA,0.9201999999999999
BRD-K97951054,0.9198000000000001
CRCP,0.9197
E2F8,0.9197
ZNF707,0.9197
altrenogest,0.9192
parthenolide,0.9190999999999999
IRF2,0.9190999999999999
MYNN,0.919
econazole,0.919
FGFR2,0.919
montelukast,0.919
SACM1L,0.9185
diltiazem,0.9185
EBF1,0.9185
ATRX,0.9185
CDCA8,0.9184
PPOX,0.9184
ALAS1,0.9179999999999999
flecainide,0.9179
PEBP1,0.9178000000000001
STK24,0.9172
ingenol,0.9172
hydrocortisone,0.9172
BRD-K26947839,0.917
MAD2L1BP,0.9167000000000001
TER-14687,0.9166
MLLT10,0.9166
CD320,0.9165000000000001
FABP6,0.9159999999999999
ARHGDIB,0.9158
CERS3,0.9156
temozolomide,0.9155
IL7R,0.9154000000000001
ITPKA,0.9154000000000001
ZFP36,0.9154000000000001
FGIN-1-43,0.9153
TSG101,0.915
LGALS1,0.915
DNAJC15,0.915
IL6,0.9146
AURKB,0.9146
ERCC4,0.9136
C2 domain containing LOF,0.9135
O3FAR1,0.9129
l-erythro-MAPP,0.9126000000000001
RPS6KA4,0.9126000000000001
BRPF1,0.9123
KCTD5,0.9122
olaparib,0.9120999999999999
TERF2IP,0.9120999999999999
APBB2,0.9118
ISOX,0.9118
prostaglandin,0.9113
ATP1A3,0.9113
DMD,0.9112
HADHB,0.9111
CDKN1A,0.9107999999999999
TNFRSF1A,0.9107999999999999
STXBP2,0.9105
amcinonide,0.9105
butoconazole,0.9105
DLGAP5,0.9102
PRKCA,0.9101
GBA,0.91
cefatrizine,0.9098999999999999
MDH1,0.9098
GNB2,0.9098
irinotecan,0.9097
NDUFA3,0.9095
CUL2,0.9095
mitomycin-c,0.9092
trichostatin-a,0.9087000000000001
GSTP1,0.9081999999999999
mirin,0.9078
CREB3,0.9074
LAMP2,0.9073
amylocaine,0.9072
BCKDK,0.9067000000000001
SLC25A5,0.9065000000000001
CSNK1G3,0.9062
PD-169316,0.9061
PPIG,0.9061
DGKA,0.9059
TW-37,0.9059
aminomethyltransferase,0.9057999999999999
felodipine,0.9053
CABIN1,0.9053
MEK1-2-inhibitor,0.9053
BRD-K59222562,0.9053
CACNA1D,0.9051
PRD class homeoboxes and psudogenes LOF,0.9048999999999999
ZK-164015,0.9045000000000001
immepip,0.9044
minoxidil,0.9043000000000001
COASY,0.9043000000000001
SULT1A2,0.9041
ACTB,0.9039
sorafenib,0.9037999999999999
ZNF444,0.9036
POLR1A,0.9036
MYCL1,0.9036
SET,0.9034
SLC1A5,0.9031999999999999
nicardipine,0.9031999999999999
ABCF1,0.9031999999999999
KCNQ1,0.9031999999999999
MRGPRX1,0.9029
leu-enkephalin,0.9029
RAB31,0.9028
MTFR1,0.9027
ABCA1,0.9027
tamoxifen,0.9026000000000001
POLR3D,0.9024
GABBR1,0.9020999999999999
KUC104502N,0.9018999999999999
UTP18,0.9017000000000001
ICAM3,0.9016
SLC7A5,0.9016
HSP90AB1,0.9014
LIPH,0.9011
buphenine,0.9009999999999999
PU-H71,0.9007
pyrazinamide,0.9005
oxybuprocaine,0.9005
CDKN2C,0.9003
niridazole,0.9003
LEPRE1,0.9001
ING3,0.9001
CHUK,0.9
PTPN2,0.8998999999999999
IDH2,0.8996999999999999
ZNF562,0.8994
OTX2,0.8994
hymecromone,0.8992
PRKDC,0.8991
prednisolone,0.899
warfarin,0.8987
POLQ,0.8987
IKK-2-inhibitor,0.8986
POLRMT,0.8985
NCF2,0.8984000000000001
PPP1R13B,0.8983
ZNF572,0.8976000000000001
NSC-94258,0.8975
ZNF77,0.8975
lansoprazole,0.8970999999999999
PHF16,0.8970999999999999
CCRN4L,0.897
doxepin,0.8969
carbinoxamine,0.8966
ECD,0.8964
BRD-K14048378,0.8961
SR-95639A,0.8961
FGB,0.8956999999999999
lithocholic-acid,0.8951
PD-173074,0.8948
GANT-58,0.8946
SLC25A14,0.8942
tropisetron,0.8942
HOOK2,0.8939
TWIST2,0.8937
BRL-50481,0.8937
HSD17B10,0.8936
DIS3,0.8935
ZNF398,0.8934000000000001
KCTD2,0.8931999999999999
SLC22A4,0.8926999999999999
PT-630,0.8926999999999999
GSK-429286A,0.8926000000000001
BRD-K91485395,0.8926000000000001
VX-222,0.8924
verapamil,0.8923000000000001
SUCNR1,0.8920999999999999
dicloxacillin,0.892
DCUN1D4,0.8919
ketoconazole,0.8918
DTNA,0.8918
LRPAP1,0.8916
resorcinol,0.8916
SQLE,0.8911
BRD-A89049230,0.8909999999999999
PDXK,0.8908
ZNF619,0.8908
UBE2E3,0.8905
CARS,0.8902
hydrocortisone,0.8901
fluocinonide,0.8896999999999999
ASNS,0.8896999999999999
"3,3'-diindolylmethane",0.8896
RAB31,0.8895000000000001
JAK2,0.8895000000000001
CASP10,0.8891
PABPC1,0.8889
NAMPT,0.8887
CHEMBL-374350,0.8886
PRKAR2B,0.8884000000000001
sitagliptin,0.8876000000000001
Ubiquitin-specific peptidases LOF,0.8875
LAMTOR3,0.8874
hydroquinidine,0.8872
CASK,0.8870999999999999
SOD2,0.8870999999999999
LYPD3,0.887
LAGE3,0.8869
BMY-14802,0.8862000000000001
FOXJ3,0.8858
ACBD3,0.8856999999999999
STO-609,0.8856
IL10,0.8855
HERPUD1,0.8854000000000001
GATA3,0.8854000000000001
TPD52L2,0.8853
ibuprofen,0.8852
ISOC1,0.8851
FPL-64176,0.8848
ST6GALNAC2,0.8848
UAP1,0.8844
NFE2L1,0.8843000000000001
STRADB,0.8842
CAST,0.884
SNX11,0.884
IRF3,0.884
F10,0.8837999999999999
ZNF267,0.8831
seneciphylline,0.8831
IFIH1,0.8828
myricetin,0.8828
A2M,0.8824
FGFR3,0.8822
KIF20A,0.882
ICI-199441,0.8818
PQBP1,0.8814
RPS7,0.8812000000000001
CXCR2,0.8811
GW-3965,0.8809
spectinomycin,0.8808
oleanolic-acid,0.8808
BRD-K63784565,0.8808
BUB1B,0.8806999999999999
ZNF207,0.8806
FOXN3,0.8805
n-arachidonyl-GABA,0.8802
ICAM3,0.8801000000000001
EWSR1,0.88
TAL1,0.8795999999999999
NDUFB1,0.879
PA2G4,0.8789
FGFR inhibitor,0.8787
CCRN4L,0.8786
lonidamine,0.8781
NUP62,0.8781
TMEM154,0.8779
Serpin peptidase inhibitors LOF,0.8773000000000001
flubendazole,0.8772
lidocaine,0.8771
IL8,0.877
UFD1L,0.8769
trimethobenzamide,0.8762000000000001
GPR148,0.8759
PAFAH1B3,0.8759
celecoxib,0.8759
CSDA,0.8758
PRSS23,0.8756999999999999
NFKB1,0.8756
ECH1,0.8755
OAS1,0.8753
tubacin,0.8752
DGCR14,0.8748999999999999
NMUR2,0.8745999999999999
NDUFAB1,0.8743000000000001
ozagrel,0.8737999999999999
pregnenolone,0.8733
RPA2,0.8728
L-701324,0.8726999999999999
RRS1,0.8726
BRD-K39187410,0.8721
GRWD1,0.8721
testosterone,0.872
larixinic-acid,0.8718
nTZDpa,0.8718
ZBTB49,0.8718
SMARCC2,0.8714
TMEM174,0.8713
YC-1,0.8713
fludarabine,0.8712000000000001
DUT,0.8712000000000001
GSK-461364,0.8712000000000001
SUFU,0.8712000000000001
CDC25A,0.8711
MED28,0.8709
GAK,0.8709
HOXA5,0.8704999999999999
TNFRSF10A,0.8702
cytochalasin-d,0.8702
FER,0.8701000000000001
MST-312,0.8698
HTATIP2,0.8697
ofloxacin,0.8697
SOAT1,0.8695
RPS3,0.8695
GFOD1,0.8694
SMC3,0.8690000000000001
ATP5O,0.8689
chlorambucil,0.8687999999999999
PEMT,0.8686
BCI-hydrochloride,0.8686
betahistine,0.8683
teniposide,0.8682
raloxifene,0.8681
propantheline,0.8681
DLD,0.8681
CRYZ,0.8675
TNF,0.8675
TRIB1,0.8671
LHX9,0.8669
RIOK2,0.8664000000000001
ABCA5,0.8656999999999999
arecaidine,0.8656999999999999
LDLR,0.8654000000000001
BCL2L1,0.8652
SEC24B,0.865
GBR-13069,0.865
NOSIP,0.8648
PBRM1,0.8645999999999999
RPS6KB1,0.8634999999999999
XK,0.8631
GALNS,0.863
PPARD,0.8626999999999999
irilin-a,0.8622
VU-0400071-3,0.8622
ZM-447439,0.8622
TCF4,0.8619
INS,0.8618000000000001
SLC35F2,0.8615999999999999
TFAP4,0.8615
CLOCK,0.8615
TAF13,0.8613
CGP-7930,0.8612000000000001
fludroxycortide,0.8608
beclometasone,0.8606999999999999
TAS-301,0.8606
UK-356618,0.8604999999999999
tacrolimus,0.8603000000000001
psoromic-acid,0.8603000000000001
HC-toxin,0.8602
neurodazine,0.8599
CYP20A1,0.8598
RPS27A,0.8595999999999999
gossypol,0.8595
TTNPB,0.8595
amsacrine,0.8587
RRM2,0.8584
BRD-K16618170,0.8582
BRD-K73285375,0.8582
GMEB1,0.8581
EIF4G1,0.8578
MK-212,0.8576
AFG3L2,0.8573999999999999
liquiritigenin,0.8573000000000001
TMCO1,0.8572
CDC45,0.8572
CDK9,0.857
NPDC1,0.8568000000000001
BCL6,0.8568000000000001
FXR antagonist,0.8567
PIAS1,0.8567
BRD-K30064966,0.8565999999999999
IL1B,0.8556999999999999
CREB3,0.8554
INTS12,0.8553000000000001
epigallocatechin,0.8552
U-0124,0.8548
ZNF577,0.8548
TGM2,0.8547
15-delta-prostaglandin-j2,0.8547
clofazimine,0.8545999999999999
E2F6,0.8545
candesartan,0.8543999999999999
sappanone-a,0.8543000000000001
HEATR1,0.8540000000000001
HSD17B11,0.8539
LYZ,0.8539
GFRA1,0.8537
ZNF669,0.8537
ATP5B,0.8534999999999999
SPHK2,0.8534
guggulsterone,0.8533
RAB4A,0.8528
BCL6B,0.8525
PLEKHM1,0.8523999999999999
ZFP1,0.8522
TATDN2,0.8522
kitasamycin,0.8518000000000001
DCXR,0.8517
avrainvillamide-analog-4,0.8514
PKM2,0.8511
PIGK,0.8508
PTCH1,0.8504999999999999
BLMH,0.8504999999999999
Thymidylate synthase inhibitor,0.8503000000000001
MYCBP,0.8503000000000001
PAC-1,0.8495999999999999
STAT4,0.8493999999999999
PAH,0.8492000000000001
tipifarnib,0.8490000000000001
HIC2,0.8489
EIF2AK1,0.8489
orantinib,0.8484999999999999
NUAK1,0.8482999999999999
SOX4,0.8482
DICER1,0.848
APHA-compound-8,0.8477
TG100-115,0.8473
ABT-751,0.8472
VU-0400195-3,0.847
ABCG5,0.847
LRP4,0.8465
ABCB6,0.8458
SRC-kinase-inhibitor-II,0.8458
RBM15,0.8458
RO-28-1675,0.8456
GPR151,0.8454
IGFBP6,0.8452
S100B,0.8451000000000001
DNA synthesis inhibitor,0.8442000000000001
HINT1,0.8437
SLC16A5,0.8436
PLOD2,0.8434
AR,0.8428
NONO,0.8425
clofibric-acid,0.8422
dibenzoylmethane,0.8419
methimazole,0.8417
ALDH3B2,0.8417
IKZF1,0.8416
AES,0.8412000000000001
prostratin,0.8411
gemcitabine,0.8411
rhodomyrtoxin,0.8405
MCOLN1,0.8404
SIRPG,0.8403
OXA1L,0.84
EIF2AK1,0.84
U-99194,0.84
PTPLAD1,0.8398
RALGDS,0.8397
ST14,0.8395999999999999
U-74389F,0.8395999999999999
HLA-DPB1,0.8390000000000001
SPAG4,0.8384999999999999
GCA,0.8384999999999999
NDUFS3,0.8384999999999999
PFAS,0.8384
halometasone,0.8381000000000001
DLC1,0.8381000000000001
VU-0404997-2,0.8378
MED4,0.8378
CANX,0.8362999999999999
GNGT2,0.8362999999999999
RNF14,0.8361
CHN1,0.8359000000000001
HSPA1B,0.8358
ETNK1,0.8358
trifluoperazine,0.8356
LY-2140023,0.8356
CYP1B1,0.8355
EAPP,0.8342
BTG1,0.8339
PSIP1,0.8336
COPS5,0.8334999999999999
AFG3L2,0.8334999999999999
procyclidine,0.8334
pyrvinium-pamoate,0.8332999999999999
USP9X,0.8332999999999999
melperone,0.8331999999999999
HNF4A,0.8331000000000001
NDUFAB1,0.833
APPBP2,0.833
desoxycortone,0.8328
QARS,0.8326
BMS-345541,0.8319
phenoxybenzamine,0.8316
bithionol,0.8314
UFM1,0.8314
naltriben,0.8312999999999999
ZRSR2,0.8312
norgestimate,0.8306999999999999
acetyl-farnesyl-cysteine,0.8306999999999999
ABCG2,0.83
BMPR1A,0.8298000000000001
Cyclooxygenase inhibitor,0.8295999999999999
BRD-K63954456,0.8295
tadalafil,0.8295
MDL-11939,0.8295
RDH11,0.8294
guggulsterone,0.8293
WNT11,0.8292
CDK1-5-inhibitor,0.8292
vinorelbine,0.8291
AMBP,0.8289
clobetasol,0.8289
SERPINB6,0.8289
MTERFD1,0.8286
CREBL2,0.8286
ebelactone-b,0.8284999999999999
ARNTL,0.8284999999999999
Phospholipases LOF,0.8284999999999999
manumycin-a,0.8283
eicosatetraynoic-acid,0.8281999999999999
UBE2J1,0.8281999999999999
CHD1,0.8281000000000001
TRAF4,0.8281000000000001
Sigma receptor antagonist,0.8277
S1PR3,0.8276
CASK,0.8273999999999999
bendroflumethiazide,0.8271999999999999
HMGB4,0.8271999999999999
KIF9,0.8271
LBR,0.8271
WT1,0.8266
CFB,0.8262
"tropanyl-3,5-dimethylbenzoate",0.826
MALT1,0.826
ADAT1,0.8258
methysergide,0.8258
POLR1C,0.8256999999999999
IL13RA1,0.8254
zolpidem,0.8254
zolantidine,0.8253
BAG1,0.8253
X linked mental retardation group 2 LOF,0.8251999999999999
PTHLH,0.8251999999999999
BD-1047,0.8249
TGM2,0.8248000000000001
phloretin,0.8247
PIT,0.8245999999999999
BACE2,0.8243
PSMA1,0.8240000000000001
