drug_name,RCMB32
AKR1C2,0.9858
RAB11FIP2,0.9856999999999999
F3,0.9856
TSN,0.9856
UGP2,0.9856
MIF,0.9854999999999999
lapatinib,0.9854999999999999
pravastatin,0.9852
KAT2B,0.985
"tropanyl-3,5-dimethylbenzoate",0.9848
STAP2,0.9847
LIF,0.9843000000000001
HLA-DRB1,0.9843000000000001
NSC-94258,0.9843000000000001
TCEB3,0.9843000000000001
PI3K Signaling LOF,0.9842
LRPAP1,0.9842
SB-216763,0.9841
BRD-K39187410,0.9841
GSK-1904529A,0.9840000000000001
CFD,0.9839
sitagliptin,0.9838
S1PR3,0.9836
VX-222,0.9834
ZKSCAN2,0.9834
ODC1,0.9834
TMEM110,0.9833
ZNF449,0.9833
fexaramine,0.9832
CD58,0.9831
ALAS1,0.9826
FBRS,0.9826
RAB11FIP2,0.9823999999999999
FOXN3,0.9823999999999999
ACD,0.9821
ERF,0.9821
IDH2,0.9818000000000001
CISD1,0.9817
SLC22A4,0.9817
BAS-09104376,0.9815
KIAA0528,0.9812000000000001
ofloxacin,0.9811
NRIP3,0.9811
COX4I1,0.981
NR0B2,0.981
NISCH,0.9809
TCF4,0.9809
E2F8,0.9809
STAT2,0.9808
NPDC1,0.9806
TBK1,0.9803000000000001
MBNL2,0.9803000000000001
SMAD6,0.9802
propantheline,0.9802
PHF16,0.9801000000000001
altanserin,0.9801000000000001
IFNGR1,0.9801000000000001
UTP14A,0.98
TSPAN4,0.9798
nikkomycin,0.9797
lumicolchicine,0.9797
ALDH4A1,0.9797
IRF1,0.9795
LM-1685,0.9793000000000001
GAA,0.9792000000000001
"3,3'-diindolylmethane",0.9792000000000001
IRL-2500,0.9790000000000001
CNOT4,0.9789
PIK3CD,0.9788
INPP1,0.9787
arecaidine,0.9786
ebelactone-b,0.9784999999999999
ATP6V1D,0.9784
RNH1,0.9784
PPAT,0.9783
PTHLH,0.9783
ZNF707,0.9782
parthenolide,0.9782
desoxycortone,0.9781
MYCL1,0.978
rimexolone,0.9778
IKK-2-inhibitor,0.9778
GLTSCR1,0.9776
tyrphostin-AG-112,0.9776
etacrynic-acid,0.9776
ZNF354B,0.9775
cinalukast,0.9775
arecaidine,0.977
PHF19,0.9769
TCEA1,0.9769
PRKCI,0.9768000000000001
RRM2,0.9767
metixene,0.9764
estrone,0.9764
ABCF1,0.9763
TNFRSF10A,0.9763
spectinomycin,0.9762000000000001
PTGER4,0.976
ALW-II-49-7,0.976
F10,0.976
UBE2E3,0.9756999999999999
n-(3-acetamidophenyl)-3-chlorobenzamide,0.9756999999999999
EPHX2,0.9754999999999999
huperzine-a,0.9754
STAT6,0.9754
ethisterone,0.9753000000000001
gamma-homolinolenic-acid,0.9753000000000001
NFATC2,0.9753000000000001
CERK,0.975
SH2B3,0.9747
CLIC4,0.9745999999999999
Bile acid,0.9745999999999999
PIN1,0.9742000000000001
RAD51C,0.9742000000000001
ATG4A,0.9741
GLOD4,0.9741
BCL6B,0.9740000000000001
P2RY6,0.9736
NTRK1,0.9734999999999999
NNT,0.9734
testosterone,0.9734
SLC1A5,0.9732999999999999
DRAP1,0.9732999999999999
OSGEP,0.9732
IB-MECA,0.9732
PRKAB1,0.9732
SOX4,0.9731000000000001
GSK-429286A,0.9731000000000001
ZNF576,0.973
MYL6B,0.9729000000000001
TPM1,0.9726
CAST,0.9725
sappanone-a,0.9725
estradiol,0.9723999999999999
TNFRSF6B,0.9723
amcinonide,0.9722
SULT1A1,0.9721
oxymetholone,0.9717
GANT-58,0.9715
JAK2,0.9714
CASK,0.9712999999999999
GLDC,0.9712000000000001
CISH,0.9711
carbinoxamine,0.9708
SRT-1720,0.9708
carbetocin,0.9708
linezolid,0.9706999999999999
ZNF562,0.9706
CCND2,0.9704999999999999
SNCA,0.9704
AURKB,0.9704
SLC16A6,0.9704
SQLE,0.9704
androstenedione,0.9701000000000001
KLF6,0.9701000000000001
TCF7L2,0.97
PAFAH1B2,0.97
SREBF1,0.97
MDM inhibitor,0.9695
HOXB7,0.9693999999999999
CXCR2,0.9692000000000001
GPR174,0.9690000000000001
escitalopram,0.9690000000000001
BRD-K86682249,0.9689
SC-19220,0.9684999999999999
RBMS1,0.9684999999999999
BCL2L11,0.9684
fluocinonide,0.9682999999999999
XK,0.968
GBA,0.9679000000000001
hispidin,0.9679000000000001
SLC38A2,0.9679000000000001
TPR,0.9679000000000001
ORM1,0.9678
rifaximin,0.9676
VDAC1,0.9673999999999999
MLLT10,0.9671
RAB31,0.9668000000000001
SMARCA4,0.9666
FKBP4,0.9666
VU-0400195-3,0.9666
JX-401,0.9665
HSF2,0.9664
OAT,0.9662000000000001
B2M,0.9659
DSE,0.9658
ASAH1,0.9656999999999999
TGM2,0.9656999999999999
gedunin,0.9656
mirin,0.9655
POU2AF1,0.9655
lidocaine,0.9652
FZD6,0.965
lithocholic-acid,0.9649
LYN,0.9645999999999999
STK24,0.9645999999999999
GSK-461364,0.9645999999999999
IFIH1,0.9643999999999999
Bacterial 30S ribosomal subunit inhibitor,0.9642000000000001
SLC25A14,0.9642000000000001
cefatrizine,0.9642000000000001
ZNF212,0.9639
SLC29A2,0.9639
PRDM1,0.9632
BRD-K79511609,0.9632
BRD-A80383043,0.9629000000000001
lonidamine,0.9627
skatole,0.9626
MTFR1,0.9626
X linked mental retardation group 2 LOF,0.9626
LHX9,0.9625
pindolol,0.9625
UAP1,0.9623999999999999
CSDA,0.9623
WT-171,0.9621
CFL1,0.9619
SPAG4,0.9617
dicloxacillin,0.9617
RAB31,0.9616
oxcarbazepine,0.9612
NRP1,0.9612
PSMA8,0.9609000000000001
APOE,0.9608
danoprevir,0.9608
epibatidine,0.9606
flucytosine,0.9605
terreic-acid,0.9604
KLF14,0.9599
CRCP,0.9597
XPO7,0.9595
bromocriptine,0.9593
NFE2L1,0.9592
NSD1,0.9592
nitrocaramiphen,0.9591
RPL39L,0.9591
chlormadinone,0.9590000000000001
CLTB,0.9590000000000001
niridazole,0.9590000000000001
cholic-acid,0.9589
SRP14,0.9588
CTSL2,0.9588
idarubicin,0.9587
GR-159897,0.9581999999999999
sumatriptan,0.9579000000000001
nocodazole,0.9577
LAMB1,0.9577
GPR83,0.9576
PIK3C3,0.9573
CDK8,0.9571
FXR antagonist,0.9571
SACM1L,0.9570000000000001
RASGRP4,0.9568000000000001
GPR82,0.9567
CASK,0.9566
etomidate,0.9565
BRD-K75430629,0.9565
FPGS,0.9564
BRD-K06817181,0.9562
fluticasone,0.956
ERGIC1,0.956
RS-100329,0.9558
PAK1,0.9556
doxercalciferol,0.9556
Vitamin D receptor agonist,0.9553
SERPINB5,0.9553
PIAS1,0.955
FGFR2,0.9549
MYB,0.9548000000000001
FGFR4,0.9547
farnesol,0.9543
BMY-14802,0.9543
SLC36A4,0.9541
tropisetron,0.9538
minoxidil,0.9536
perospirone,0.9536
HIST1H2AC,0.9534999999999999
CDIPT,0.9534
bosentan,0.9531000000000001
danazol,0.9529000000000001
pantoprazole,0.9528
EMPTY_VECTOR,0.9527
flumazenil,0.9526
arctigenin,0.9526
NFRKB,0.9525
MED28,0.9525
FGB,0.9523999999999999
fluoropyruvate,0.9521
NAA25,0.9519
DPH2,0.9519
SIRPG,0.9519
CELSR2,0.9518000000000001
nomegestrol,0.9517
HIC2,0.9514
4-(2-Amino-ethyl)-benzenesulfonamide,0.9514
GRPR,0.9512999999999999
clofibrate,0.9512
MAPKAPK2,0.9511
NDUFA3,0.9505
solanine,0.9505
TGFBR2,0.9504
OXA1L,0.9504
UROD,0.9501999999999999
MVP,0.9501000000000001
PIAS3,0.9498000000000001
SLC22A18,0.9497
FASLG,0.9495999999999999
SIAH2,0.9493
BRD-K88742110,0.9493
MPL,0.9492
L-692585,0.9492
ESYT1,0.9490999999999999
ergocornine,0.9487000000000001
TPD52L2,0.9487000000000001
decafluorobutane,0.9487000000000001
axitinib,0.9487000000000001
prostaglandin,0.9486
CEP55,0.9484
ZNF398,0.9481999999999999
ABT-737,0.9481999999999999
ATP1A1,0.9481999999999999
estropipate,0.948
ketoconazole,0.9479000000000001
Y-27632,0.9478
sinensetin,0.9477
ERCC4,0.9475
SPHK2,0.9473999999999999
GPR148,0.9472
TM7SF2,0.9472
IFIT5,0.9469
IFI16,0.9468000000000001
MRGPRD,0.9468000000000001
CNOT3,0.9467
CRY1,0.9467
DGKA,0.9462
mefenamic-acid,0.9462
BUB1B,0.9462
valproic-acid,0.946
IER3,0.946
TTNPB,0.9459000000000001
GPRC6A,0.9458
TTNPB,0.9457
FUT1,0.9457
thiotepa,0.9456
ozagrel,0.9456
PNU-120596,0.9455
beta-CCP,0.9454
DHX8,0.9454
PAK4,0.9451999999999999
RITA,0.9451
etodolac,0.9447
CAMLG,0.9445
melperone,0.9442
repaglinide,0.9440999999999999
HO-013,0.9440000000000001
alfadolone,0.9439
IP6K2,0.9438
PSMB10,0.9437000000000001
RHOBTB1,0.9433
raltitrexed,0.9431999999999999
avrainvillamide-analog-3,0.9431
HMOX1,0.9431
ZKSCAN2,0.943
parthenolide,0.9429000000000001
PD-173074,0.9429000000000001
PIK3R1,0.9429000000000001
ZNF548,0.9427
PGAM1,0.9427
quinine,0.9423999999999999
PEMT,0.9423999999999999
STXBP2,0.9423
PDXK,0.9420999999999999
LEF1,0.9415
cefoxitin,0.9414
MTSS1,0.941
diethylcarbamazine,0.9409000000000001
RPS6KL1,0.9409000000000001
OAT,0.9407
ingenol,0.9405
NPI-2358,0.9404
POU5F2,0.9404
FOXJ2,0.9401999999999999
ICAM3,0.9398000000000001
POR,0.9397
VU-0365114-2,0.9397
CEBPB,0.9392
LEPREL1,0.9392
PPP2R3C,0.9390999999999999
oligomycin-a,0.9390000000000001
DICER1,0.9389
resorcinol,0.9389
ABCA5,0.9388
WNT7B,0.9387000000000001
MDL-11939,0.9387000000000001
BX-795,0.9384999999999999
ANP32E,0.9384999999999999
EPN2,0.9383
GPX7,0.9381
fenbendazole,0.9381
FGFR inhibitor,0.938
SCAF8,0.9379000000000001
ATP5S,0.9377
MDL-28170,0.9376000000000001
ABCF3,0.9373
SOD2,0.9373
YBX1,0.9368000000000001
VCAN,0.9368000000000001
LPAR6,0.9362
OXSR1,0.9362
MAGED1,0.9358
ZNF267,0.9358
clomifene,0.9356
IL6,0.9356
tretinoin,0.9351999999999999
NUMB,0.9351999999999999
BRD-A05680309,0.9351999999999999
RELB,0.9351
TFCP2,0.9351
UBAP2L,0.935
NR1H3,0.9346
BRD-A61599461,0.9345
PIPOX,0.9345
CHAF1B,0.9343
DTX3L,0.9342
VU-0420363-1,0.9340999999999999
CEACAM6,0.934
BAY-K8644,0.9339
CSNK1G3,0.9337000000000001
BRD-A89049230,0.9337000000000001
ITGA1,0.9336
MLH1,0.9333
ZNF595,0.9331999999999999
BRD-K26947839,0.9331
CYP20A1,0.9326000000000001
STK24,0.9323999999999999
DYNLT3,0.9323999999999999
neurodazine,0.9323
naloxone,0.9320999999999999
olanzapine,0.932
DIS3,0.9319
TER-14687,0.9319
AP4S1,0.9318000000000001
DNAJC15,0.9317
POLR3D,0.9314
MED4,0.9312
KIF5B,0.9312
NUP88,0.9311
ZNF365,0.9306
PPP4R1,0.9304000000000001
CAB39,0.9301999999999999
GMPR2,0.9301999999999999
ITPKA,0.93
ATP5G1,0.93
felodipine,0.93
GABBR1,0.9299
PAF1,0.9296
ENOPH1,0.9294
mepyramine,0.9293
ALG9,0.9293
UNG,0.9292
CXCL2,0.929
YWHAH,0.929
acetyl-farnesyl-cysteine,0.9285
pyrrolidine-dithiocarbamate,0.9285
Sterol demethylase inhibitor,0.9284
CABIN1,0.9283
ST14,0.9281999999999999
tetracycline,0.9281999999999999
IRF3,0.9278
BRD-K63954456,0.9276000000000001
pioglitazone,0.9273
TAF13,0.9264
BIRC2,0.9262
TFDP1,0.9262
HADHB,0.9261
methazolamide,0.9259999999999999
ANKZF1,0.9258
TMED9,0.9258
MAS1L,0.9255
HMGA1,0.9253
RPL7,0.9253
TTR,0.9253
rifapentine,0.9248999999999999
MKNK1,0.9248999999999999
RAB5A,0.9248999999999999
RS-16566,0.9246
CLOCK,0.9246
westcort,0.9245
n-arachidonyl-GABA,0.9244
ADAT1,0.9242
propylthiouracil,0.9242
HLA-DPB1,0.924
FZD7,0.9238
prostaglandin-a1,0.9234
EDNRB,0.9234
PSMA3,0.9231
WNT11,0.9229999999999999
HC-toxin,0.9229
FKBP3,0.9227
TAF5L,0.9226000000000001
CAY-10618,0.9225
LGALS8,0.9222
IRF9,0.922
STAMBP,0.9217
ABCC4,0.9216
ganglioside,0.9215000000000001
UTP18,0.9213
Glucocorticoid receptor agonist,0.9208
guggulsterone,0.9207
ARHGEF11,0.9207
DTX2,0.9206
SCYL3,0.9203
WARS,0.9201999999999999
LPHN1,0.9197
SNX6,0.9195
FEZ1,0.9193000000000001
SGPL1,0.9192
EIF2AK2,0.9190999999999999
PPP2CA,0.919
DLD,0.9189
NRBF2,0.9188
SALL4,0.9185
celecoxib,0.9185
DENND1B,0.9184
MTERFD1,0.9183
ZNF277,0.9177
PD-160170,0.9177
ACBD3,0.9174
LGALS3,0.9168999999999999
latrepirdine,0.9168999999999999
LAMP2,0.9168999999999999
IGFBP6,0.9166
TLE3,0.9162
deforolimus,0.9162
STAT4,0.9158
tetrahydrobiopterin,0.9157
hydrocortisone,0.9153
BCL6B,0.9151
PT-630,0.9151
QX-314,0.9148999999999999
GATAD2B,0.9147
BAMBI,0.9144
PHTF1,0.9143000000000001
ZNF619,0.9142
LIMK2,0.9140999999999999
U-0124,0.914
OR52B2,0.914
RHO-kinase-inhibitor-III[rockout],0.9139
17-hydroxyprogesterone-caproate,0.9139
NMRAL1,0.9139
EIF4G1,0.9138
RPS6KB1,0.9137000000000001
MPDZ,0.9136
NDUFB1,0.9134
BMS-191011,0.9133
GSK3B,0.9131999999999999
GALNS,0.9131999999999999
KIF20A,0.9128000000000001
HOXA5,0.9128000000000001
ITPK1,0.9127
ABT-751,0.9126000000000001
CAY-10577,0.9126000000000001
EIF2AK1,0.9124
ZNF586,0.9123
aspirin,0.912
methantheline,0.9118999999999999
MAPK3,0.9118999999999999
aminomethyltransferase,0.9116
LCMT1,0.9116
triprolidine,0.9115000000000001
PDIA5,0.9111
tomelukast,0.9109999999999999
diltiazem,0.9109
AGPAT2,0.9107999999999999
DECR1,0.9106000000000001
S100B,0.9105
noscapine,0.9105
apicidin,0.9103
VU-0400193-3,0.9102
temozolomide,0.9098999999999999
buspirone,0.9098999999999999
IL8,0.9098999999999999
embelin,0.9096
ZNF563,0.9095
FLT3,0.9093000000000001
BRD-K07872006,0.9092
SOCS4,0.9092
MAPK1,0.9092
HOXB7,0.9092
BCL9,0.909
SDM25N,0.909
clofibric-acid,0.909
PBX4,0.9087999999999999
LY-341495,0.9087000000000001
GW-9662,0.9086
MRGPRF,0.9084
A2M,0.9083
CEP57,0.9081999999999999
SLC7A5,0.9079999999999999
TFAP4,0.9077
betamethasone,0.9076000000000001
DFFB,0.9076000000000001
ABCC1,0.9075
calycanthine,0.9070999999999999
rivaroxaban,0.9070999999999999
MALT1,0.907
isoreserpine,0.9068
febuxostat,0.9068
rosmarinic-acid,0.9067000000000001
amylocaine,0.9066
TLR5,0.9064
SIX4,0.9064
CCDC85B,0.9063
GAK,0.9059999999999999
flecainide,0.9057
tyrphostin,0.9055
CCRN4L,0.9055
probucol,0.9054000000000001
CXADR,0.9053
SIRT7,0.9052
niflumic-acid,0.9051
piperidolate,0.905
ibuprofen,0.9048999999999999
HINT1,0.9048
CAB39,0.9048
HBP1,0.9044
ATF1,0.9042
PD-98059,0.9041
3-methyl-GABA,0.9041
PFAS,0.904
BRD-K16618170,0.9036
olaparib,0.9035
TOPBP1,0.9034
GJA1,0.9033
GNA15,0.9031999999999999
resveratrol,0.9031
LDLR,0.9031
CP-55940,0.9029
RRP8,0.9028
devazepide,0.9026000000000001
HMGB4,0.9024
MAD2L1BP,0.9022
exemestane,0.9020999999999999
RPS6KA3,0.9018
TNFSF10,0.9018
treprostinil,0.9017000000000001
hydrocortisone,0.9017000000000001
ADSS,0.9016
GSTP1,0.9016
ACADSB,0.9009999999999999
RBBP4,0.9009999999999999
carbamazepine,0.9007
TAAR1,0.9007
RPF1,0.9004000000000001
MMP1,0.9
altrenogest,0.8998999999999999
TOX2,0.8998
CDK1-5-inhibitor,0.8994
DLGAP5,0.8993000000000001
ZNF521,0.8992
RUVBL2,0.899
COASY,0.8986
CLEC16A,0.8984000000000001
fludroxycortide,0.8981999999999999
alisertib,0.898
ZNF572,0.8979
IL1RAP,0.8975
OPN3,0.8969
EFCAB2,0.8968
POLR1A,0.8968
MGST2,0.8967
PLOD2,0.8963
CTLA4,0.8961
GPATCH8,0.8959999999999999
POLRMT,0.8959
ANKZF1,0.8957999999999999
L-368899,0.8957999999999999
TXLNA,0.8957999999999999
PROKR1,0.8952
GNAS,0.8952
guggulsterone,0.8951
DUT,0.8951
RO-10-5824,0.8945000000000001
GTF2B,0.8944
UBE2J1,0.8944
PPP3R1,0.8943000000000001
SLC29A1,0.8937
ponalrestat,0.8937
FGFRL1,0.8935
dimercaptosuccinic-acid,0.8933
molindone,0.8931
TBP,0.8926999999999999
CRYZ,0.8926000000000001
ALW-II-38-3,0.8922
PSMD3,0.892
piceatannol,0.8918
BRD-K52640952,0.8917
LIAS,0.8916
PPP2R5E,0.8914
zidovudine,0.8914
deguelin,0.8914
HLF,0.8913
CDK19,0.8911
nifekalant,0.8911
danazol,0.8909
ALDH3B2,0.8906000000000001
SU-1498,0.8906000000000001
PTS,0.8906000000000001
TARBP2,0.8905
EPHB2,0.8904000000000001
ADAM10,0.8904000000000001
TMEM174,0.89
esmolol,0.8896999999999999
NADH ubiquinone oxidoreductase supernumerary subunits LOF,0.8895000000000001
LAGE3,0.889
GNG8,0.8887999999999999
JUNB,0.8884000000000001
rhodomyrtoxin,0.8883
TNFRSF1A,0.8883
voriconazole,0.888
PPP2R2C,0.8874
GW-311616,0.8874
irsogladine,0.8874
IDH1,0.8873000000000001
FN1,0.8870999999999999
GW-3965,0.8864
ritonavir,0.8863
prednisolone,0.8861
dexamethasone,0.8859999999999999
LSM6,0.8859999999999999
coumarin,0.8859999999999999
SUCNR1,0.8859
docosatrienoic-acid,0.8858
cladribine,0.8856999999999999
ambroxol,0.8856999999999999
PIGA,0.8854000000000001
MLLT10,0.885
HEAT,0.8848
GW-501516,0.8848
orantinib,0.8848
NONO,0.8848
FLT1,0.8848
EML3,0.8843000000000001
RS-102895,0.8843000000000001
CUL2,0.8839
RO-28-1675,0.8837999999999999
NQO2,0.8835
F12,0.8835
PRSS2,0.8834000000000001
EMD,0.8832
rilmenidine,0.8829
WH-4023,0.8828
ICAM1,0.8825
I-OMe-AG-538,0.8824
iopanoic-acid,0.8823000000000001
APOO,0.8818
ZNF582,0.8814
CSNK2A2,0.8812000000000001
PBRM1,0.8812000000000001
DFFB,0.8812000000000001
cefotiam,0.8812000000000001
MCL1,0.8806999999999999
VEGFC,0.8803
Serpin peptidase inhibitors LOF,0.8802
cinchonine,0.88
VAV3,0.88
TBX3,0.8798999999999999
motesanib,0.8798999999999999
RFXANK,0.8798
safinamide,0.8797
TP53TG1,0.8795999999999999
CSNK1A1L,0.8795999999999999
lansoprazole,0.8795000000000001
NOV,0.8793000000000001
EMSY complex LOF,0.8792
COPS5,0.8791
COX7B,0.8787
ESRRA,0.8786
CDKN2C,0.8785
FUT2,0.8785
SWAP70,0.8785
fraxidin,0.8784000000000001
PARP15,0.8783
PIGK,0.8778
LEPRE1,0.8778
prostratin,0.8778
UGT2B28,0.8776999999999999
AG-370,0.8776
tacrolimus,0.8774
tamoxifen,0.8774
rosiglitazone,0.8772
CERS2,0.8771
ZSWIM2,0.877
MPZL1,0.877
STAP2,0.877
RHEB,0.8769
KLF7,0.8765000000000001
PUM2,0.8764
CHUK,0.8762000000000001
RS-504393,0.8761
BRD-K34608650,0.8759999999999999
EFNB2,0.8759999999999999
TADA3,0.8759999999999999
TRAF6,0.8759999999999999
E2F3,0.8758
ISOX,0.8758
VX-745,0.8756999999999999
PLA2G2A,0.8755
SB-216641,0.8755
FAF1,0.8755
NU-1025,0.8754000000000001
ICI-199441,0.8754000000000001
oxybuprocaine,0.8753
FKBP14,0.8748
isoliquiritigenin,0.8747
PA2G4,0.8747
TXNRD3,0.8744
SLC3A1,0.8743000000000001
NCOA4,0.8741
S100A13,0.8739
PKC activator,0.8737999999999999
CG-930,0.8737999999999999
BRD-K63784565,0.8737
RNF5,0.8734999999999999
C2,0.8734000000000001
KIF9,0.8733
MDH1,0.8731
FOXO4,0.8729
PTPN4,0.8726
HDAC11,0.8725
ELOVL6,0.8724
idebenone,0.8723000000000001
GRWD1,0.8723000000000001
norketamine,0.8721
SLC25A5,0.872
SHC4,0.872
SIX2,0.872
losartan,0.8712000000000001
SB-218795,0.8711
alfacalcidol,0.871
PCK1,0.871
homoveratrylamine,0.8709
CYP1A1,0.8708
BRP44,0.8708
PRKRIR,0.8704999999999999
PLK2,0.8701000000000001
puromycin,0.87
KYNU,0.8698
flubendazole,0.8694
OAZ1,0.8694
BNIP1,0.8692
TEAD4,0.8692
SNX11,0.8684000000000001
Rho associated kinase inhibitor,0.8684000000000001
GATA3,0.8684000000000001
RPS6KB2,0.8683
L3MBTL4,0.8679000000000001
CLASRP,0.8679000000000001
BRD-K61463582,0.8678
CREB3,0.8678
desoxypeganine,0.8675
STRADB,0.8673000000000001
CDX2,0.8667
indirubin,0.8661
PREP,0.8659
TIMELESS,0.8659
IFIT5,0.8652
NIPSNAP1,0.865
LAP3,0.8645999999999999
l-erythro-MAPP,0.8645999999999999
TCF7L1,0.8645
tropisetron,0.8644
CNNM2,0.8642
warfarin,0.8641
sorafenib,0.8639
prednisolone,0.8639
E2F6,0.8637999999999999
NDUFA4,0.8637
VPS28,0.8636
MCCC1,0.8634999999999999
ITGA4,0.8634000000000001
TEK,0.8631
picrotoxin,0.8631
L-701324,0.8629000000000001
vinorelbine,0.8626999999999999
MDM4,0.8625
ZNF585A,0.8625
PRKCE,0.8623999999999999
SU-11274,0.8623000000000001
HMGA1,0.8623000000000001
BRD-K30064966,0.8618000000000001
amiloride,0.8617
ZNF436,0.8615
LIM class homeoboxes GOF,0.8614
BH3I-1,0.8613
SMYD3,0.8611
HS3ST3A1,0.861
RRM2,0.8609
icariin,0.8608
PPP2R1A,0.8606999999999999
CDK5,0.8602
ITGA3,0.8602
TEAD2,0.86
PRL-3-inhibitor-I,0.8599
DUSP9,0.8597
SMC4,0.8595999999999999
BCKDK,0.8595999999999999
ZNF77,0.8592
NDUFAB1,0.8589
ASAP2,0.8584
SMAD7,0.8581
CAY-10415,0.858
EPO,0.8576
ASNS,0.8573999999999999
NS-1619,0.8573000000000001
SCAF8,0.8573000000000001
DHPS,0.8571
SATB2,0.8571
hydroquinidine,0.8568000000000001
lupanine,0.8561
SYNGR3,0.856
BRD2,0.8556999999999999
WZ-4002,0.8556999999999999
terbutaline,0.8556999999999999
ST-91,0.8556
RAB4A,0.8554999999999999
GNG8,0.8553000000000001
GRPR,0.8551000000000001
BCL2L1,0.8551000000000001
PRUNE,0.855
SERPINC1,0.8548
DYRK3,0.8545999999999999
epoxycholesterol,0.8545
MSRB2,0.8543999999999999
NR2C1,0.8543999999999999
CASP3,0.8543999999999999
NECA,0.8542000000000001
ZNF384,0.8540000000000001
DTX2,0.8539
physostigmine,0.8538
clebopride,0.8536
SYPL1,0.8534
NRIP1,0.853
BRD-K59222562,0.8526
sulforaphane,0.8525
ATIC,0.8523999999999999
PPP2R5B,0.8523000000000001
CASP10,0.8523000000000001
FGFR1,0.8522
SYK,0.8521
CGP-52432,0.852
ECH1,0.8506999999999999
ZNF333,0.8504999999999999
HNMT,0.8504
probenecid,0.8502
IL10,0.85
desloratadine,0.8498
trioxsalen,0.8495999999999999
zolantidine,0.8493999999999999
BCKDHA,0.8493999999999999
QARS,0.8492000000000001
TRIM24,0.8491
KF-38789,0.8489
VKORC1,0.8489
FAM114A2,0.8489
BCL2L1,0.8489
