,ICB1299
ctrp_thalidomide,0.321111969475992
ctrp_daporinad,0.32076227765173154
ctrp_AM-580,0.3207203271857984
ctrp_GSK461364,0.3199006529351274
ctrp_AT-406,0.31987808901745246
ctrp_CAY10618,0.31955632465622463
ctrp_sunitinib,0.3194732050922675
ctrp_tivozanib,0.3182628887539777
ctrp_elocalcitol,0.31814238813184786
ctrp_pandacostat,0.31809631849557896
ctrp_SU11274,0.31786247346798885
ctrp_BIRB-796,0.31747557067952237
ctrp_manumycin A,0.3173165412924636
ctrp_ML311,0.31718955295558204
ctrp_BRD-K35604418,0.3171811697325555
ctrp_lomeguatrib,0.31717552142489425
ctrp_neuronal differentiation inducer III,0.317077233067568
ctrp_BRD-K70511574,0.31652711905756065
ctrp_CHM-1,0.3164169540701883
ctrp_KU-0063794,0.3159561102766389
ctrp_BRD-K66453893,0.31580807435544844
ctrp_sildenafil,0.31508031707884054
ctrp_entinostat,0.3150702607121995
ctrp_trifluoperazine,0.31450770587964083
ctrp_BRD-K96431673,0.31387205208188107
ctrp_PLX-4032,0.31386963243617144
ctrp_cabozantinib,0.3136924200236257
ctrp_BRD-A86708339,0.31356179679900015
ctrp_tipifarnib-P2,0.3131437020480882
ctrp_BRD-K80183349,0.31242385292715913
ctrp_NSC632839,0.3117137591406418
ctrp_tandutinib,0.3112311855106342
ctrp_ML083,0.3112175447888931
ctrp_JW-480,0.3111554088462132
ctrp_ciclopirox,0.3111333828076665
ctrp_BRD-K44224150,0.3107912189097553
gdsc_PHA-793887,0.3096947380450699
ctrp_pazopanib,0.30937559022977734
ctrp_UNC0638,0.30918561838333647
ctrp_BRD1812,0.30844943497643895
ctrp_brivanib,0.3081519578587803
gdsc_NSC-207895,0.3081183332307201
ctrp_docetaxel,0.30803391979515266
ctrp_gossypol,0.30784253972780623
ctrp_LY-2157299,0.3078220822746061
ctrp_BRD-K78574327,0.3077012872680077
ctrp_curcumin,0.3069691616013828
gdsc_5-Fluorouracil,0.3066487726292256
ctrp_nakiterpiosin,0.3060493740193937
ctrp_nintedanib,0.3058999644006195
ctrp_B02,0.3048672430753452
ctrp_pitstop2,0.3047409212049758
ctrp_hyperforin,0.3045919221197919
ctrp_mitomycin,0.30457490477779087
ctrp_BYL-719,0.3036575083938551
ctrp_SB-525334,0.3034984333833559
ctrp_teniposide,0.30303206210199646
ctrp_sorafenib,0.3017951996105137
gdsc_ZG-10,0.3015440397916138
ctrp_PF-3758309,0.3015247774938976
ctrp_PRIMA-1,0.3012373111552893
ctrp_BRD8899,0.3008232907675279
ctrp_cyclophosphamide,0.30055233486399885
ctrp_HC-067047,0.3004564358395821
gdsc_Fedratinib,0.300349811837674
gdsc_Camptothecin,0.30016819229849456
ctrp_BRD-K34099515,0.2993686601508153
ctrp_cerulenin,0.2991749742324923
ctrp_PYR-41,0.2979835231916719
ctrp_Merck60,0.2979102791052203
ctrp_navitoclax,0.29753395133918836
ctrp_CIL55A,0.2973305192677639
ctrp_GSK1059615,0.29728793014524757
ctrp_AT7867,0.2971309635948667
ctrp_BMS-536924,0.2962178429922237
ctrp_parthenolide,0.29603670941493865
ctrp_PIK-93,0.2960168152965448
ctrp_SRT-1720,0.2958780612692181
ctrp_BRD-K37390332,0.29576143287504336
ctrp_piperlongumine,0.2954930554010698
ctrp_niclosamide,0.2954412363403434
ctrp_OSI-930,0.29543732060635935
ctrp_KU-55933,0.29476040500245854
ctrp_Ch-55,0.29433178992310227
ctrp_fluvastatin,0.29393628811482925
ctrp_fluorouracil,0.2934570938410829
ctrp_GSK-3 inhibitor IX,0.29329950701902785
ctrp_BRD-K96970199,0.29271411866529046
gdsc_Vorinostat,0.2922844137072541
ctrp_QW-BI-011,0.29220131599950894
ccle_LBW242,0.29217911639011696
ctrp_Ko-143,0.2919132611730236
ctrp_RO4929097,0.2917047793673491
ctrp_CD-437,0.2914231225914379
ctrp_MK-2206,0.29126506323858264
ctrp_N9-isopropylolomoucine,0.29107772566954204
ctrp_OSI-027,0.2909957920152391
ctrp_BRD-A94377914,0.2908393239888818
ctrp_TPCA-1,0.29033999999569543
gdsc_I-BET-762,0.2897928875373079
ctrp_BRD-K30019337,0.2894965311946564
ctrp_PRL-3 inhibitor I,0.28838331987050125
ctrp_paclitaxel,0.28802642637359893
ctrp_FQI-1,0.2878730512923075
ctrp_vorapaxar,0.2870437638590683
gdsc_ZM447439,0.2859130449121719
ctrp_linifanib,0.28583465423607135
ctrp_PF-573228,0.28548625340429407
ctrp_bardoxolone methyl,0.28534797918733573
ctrp_NVP-231,0.28504734476476395
ctrp_JQ-1,0.28427855464927204
ctrp_dacarbazine,0.2840958226938896
ctrp_ML210,0.2832933311715649
ctrp_cytochalasin B,0.2829415217899208
ctrp_BRD-K02492147,0.28272490783745513
gdsc_WZ3105,0.2824917275495385
gdsc_CX-5461,0.28221963897174673
ctrp_PAC-1,0.2819177657667283
ctrp_triptolide,0.2817577249861322
ctrp_AZD6482,0.28168349261305986
ctrp_CR-1-31B,0.2816278010829312
gdsc_OSI-027,0.281210322333479
ctrp_BRD-K85133207,0.2811569068100266
ctrp_SCH-79797,0.27925746885331976
ctrp_ouabain,0.27920744981268936
ctrp_MK-1775,0.2789491723098848
ctrp_SCH-529074,0.27840480283747715
ctrp_marinopyrrole A,0.2781794163180376
ctrp_CAL-101,0.2781536598997105
ctrp_pifithrin-alpha,0.27798533896749006
ccle_PF2341066,0.2772862850198101
ctrp_momelotinib,0.27720694240300353
ctrp_semagacestat,0.2771072290822803
ctrp_I-BET151,0.2768301997369005
ctrp_ZSTK474,0.27681915995035283
ctrp_SB-743921,0.2767229825249316
ctrp_quizartinib,0.27614015421270466
ctrp_NPC-26,0.27567476468480084
ctrp_purmorphamine,0.2754145340492386
ctrp_NVP-BEZ235,0.2751042126471397
gdsc_TW 37,0.2749493955682156
ctrp_KU-60019,0.27478108137920143
ctrp_KH-CB19,0.27475515728125266
ctrp_SR-II-138A,0.27462561416614373
ctrp_temozolomide,0.27410230564341903
gdsc_UNC0638,0.2737700774301259
ctrp_importazole,0.27366764275837563
ctrp_R428,0.27360022799527833
gdsc_Methotrexate,0.27272127970590315
gdsc_QL-X-138,0.2727183528141599
gdsc_WIKI4,0.27239256873847173
ctrp_GDC-0941,0.2722281482567745
ctrp_PHA-793887,0.27209590856296817
ctrp_GSK2636771,0.2713590042889372
gdsc_AR-42,0.27101651643266883
ctrp_prochlorperazine,0.2705099546941682
ctrp_blebbistatin,0.2704566064136479
ctrp_gemcitabine,0.26986734075467983
ctrp_GANT-61,0.2694491736516881
ctrp_NVP-BSK805,0.26912217769389424
gdsc_Genentech Cpd 10,0.2687032044072873
ctrp_narciclasine,0.26845741312574745
ctrp_TGX-221,0.26839147629900373
ctrp_BRD-K45681478,0.2683256880616574
ctrp_HBX-41108,0.26829674894043437
ctrp_GSK525762A,0.2682529068486002
ctrp_AGK-2,0.2682441055110728
ctrp_CD-1530,0.2682269265540244
ctrp_ciclosporin,0.2681590771538422
ctrp_DBeQ,0.267918538789616
ctrp_methylstat,0.2676154987475855
ctrp_nutlin-3,0.26746467477976865
gdsc_CAY10603,0.26637358109982945
gdsc_QL-XII-47,0.26608257086247916
ctrp_Bax channel blocker,0.2656908374348156
ctrp_AZD7762,0.26422244844487475
ctrp_neopeltolide,0.26384117183002315
ctrp_AZ-3146,0.26334221014341186
ctrp_WZ4002,0.2631265297992106
ctrp_phloretin,0.2630726180475529
ctrp_CIL56,0.2624672341944542
ctrp_3-Cl-AHPC,0.26225093300980923
ctrp_silmitasertib,0.26103990388126413
ctrp_YM-155,0.2605231843805931
gdsc_JW-7-24-1,0.2599897614599972
gdsc_Entinostat,0.25982077954832955
"ctrp_1S,3R-RSL-3",0.25843473023486463
ctrp_dinaciclib,0.2577020339325569
ctrp_clofarabine,0.25745869130974436
ctrp_pyrazolanthrone,0.2573070501858284
ctrp_TW-37,0.25625220549549876
ctrp_leptomycin B,0.2551250340837854
ctrp_regorafenib,0.2550859101416182
ctrp_simvastatin,0.2547798129671322
ctrp_GSK-J4,0.25412427438467405
ctrp_MK-0752,0.25349624169239626
gdsc_GSK690693,0.25336675732025693
ctrp_salermide,0.25330512954181195
ctrp_bleomycin A2,0.253052976781965
ctrp_fulvestrant,0.25278924644165024
ctrp_MLN2480,0.2526277838445997
ctrp_BRD-A02303741,0.25253586726749383
ctrp_alvocidib,0.25244017274416025
ccle_AEW541,0.25205896758990004
ctrp_SMER-3,0.2519754472108153
ctrp_CAY10594,0.2511759177357754
ctrp_TG-101348,0.24975566917854838
ctrp_CHIR-99021,0.2497529572182287
ctrp_EX-527,0.24919428437062469
ctrp_tamatinib,0.24817048753123647
ctrp_oligomycin A,0.2480093338139402
ctrp_BRD9876,0.24800426320931035
gdsc_Belinostat,0.24705548138742986
ctrp_CI-976,0.2469355356567369
ctrp_tigecycline,0.24623703668655156
ctrp_BRD8958,0.24564278618736535
ctrp_obatoclax,0.24556131755926294
ctrp_GW-405833,0.24555344987176939
ccle_Irinotecan,0.24483192169014906
ctrp_BRD-K27224038,0.24473515666435022
ctrp_temsirolimus,0.24467031880743742
ctrp_BMS-345541,0.24452389042783004
gdsc_Etoposide,0.24391445427323818
ctrp_LE-135,0.24143130628670928
ctrp_ML320,0.24054606332264122
ccle_TAE684,0.23953619618576683
ctrp_BRD-K94991378,0.2392994379752008
ctrp_RAF265,0.23921915107988376
ctrp_WP1130,0.2387455027336914
ctrp_myricetin,0.23692545054075675
ctrp_palmostatin B,0.23571863575926352
ctrp_AZD8055,0.23524353524564834
ctrp_PF-750,0.23521249116957632
gdsc_CUDC-101,0.23519779460571089
ctrp_dexamethasone,0.23377530995694534
ctrp_masitinib,0.23224593985382133
ctrp_lovastatin,0.23140428716960937
ctrp_sirolimus,0.23059321525217277
gdsc_PI-103,0.22914611213733324
ctrp_KU 0060648,0.22896688866171772
ctrp_pevonedistat,0.2285112767302307
ctrp_BRD-K41334119,0.22762085088050651
ctrp_ML312,0.22695045211942577
ctrp_UNC0321,0.22436868869807602
ctrp_BRD-K01737880,0.22425278513381267
ctrp_BRD4132,0.22033402549107603
ctrp_SID 26681509,0.22013037675251879
gdsc_THZ-2-102-1,0.21516004516417608
ctrp_SNX-2112,0.21467009920637364
ctrp_StemRegenin 1,0.21322342456486948
gdsc_Mitomycin-C,0.20726733233062988
ctrp_SNS-032,0.20721322780436868
ccle_Paclitaxel,0.19962742017330687
ccle_Topotecan,0.19931026844454097
ctrp_BRD-K30748066,0.17089925883174564
ctrp_BRD-K71935468,-0.16728630750764542
ctrp_BRD-K33514849,-0.182029171691762
ctrp_methotrexate,-0.18792563161946574
ccle_RAF265,-0.19195168971146423
gdsc_Sepantronium bromide,-0.20913152195384554
gdsc_Nilotinib,-0.2158830670770029
ctrp_vandetanib,-0.22474663997094801
ctrp_BEC,-0.2247869161029762
gdsc_Dacinostat,-0.2278630662780743
gdsc_IPA-3,-0.22919502696711685
ctrp_valdecoxib,-0.23078311817303276
ctrp_MLN2238,-0.23339402660381567
ctrp_BRD-K09344309,-0.23348875625495732
ccle_Sorafenib,-0.23371439905005112
ctrp_BRD-K97651142,-0.23694541766758803
ctrp_betulinic acid,-0.2372716431533786
ctrp_avicin D,-0.23729458209260773
ctrp_BRD-K14844214,-0.23794282850284196
gdsc_Doxorubicin,-0.2387203593167202
ccle_AZD0530,-0.23963936466633645
gdsc_Phenformin,-0.24172084826327944
ctrp_bafilomycin A1,-0.2420608019988389
ctrp_KHS101,-0.24240526650506955
ctrp_BRD-K63431240,-0.24538061038053785
gdsc_SNX-2112,-0.24598390808341686
gdsc_Imatinib,-0.24791127849466255
ctrp_bortezomib,-0.2485022300635079
ctrp_COL-3,-0.24876337077273677
ctrp_brefeldin A,-0.24887284018758254
gdsc_Gemcitabine,-0.25101202879030865
gdsc_Vinorelbine,-0.25189899245955305
gdsc_DMOG,-0.2539382845128483
gdsc_SB590885,-0.2543760093318883
ctrp_AZD7545,-0.25451872137657705
ctrp_tosedostat,-0.25553333712607545
gdsc_NG-25,-0.25776206653504546
ctrp_ML258,-0.2577926363128885
ctrp_bosutinib,-0.25779707570228144
ctrp_C6-ceramide,-0.2580350666803083
ccle_PD-0332991,-0.2590998290450159
gdsc_TL-1-85,-0.2593162205559313
ctrp_veliparib,-0.26133566201227476
ccle_TKI258,-0.26143757022576314
ctrp_CID-5951923,-0.26260083699308107
gdsc_Omipalisib,-0.262744251653765
ctrp_spautin-1,-0.2632612672043432
ctrp_BRD-K55116708,-0.2642095737335945
gdsc_Lestauritinib,-0.2642098634116892
ctrp_saracatinib,-0.26422615225108387
ctrp_VER-155008,-0.26433290959688094
ccle_17-AAG,-0.264611191649341
ccle_PHA-665752,-0.2651321028467108
gdsc_AT-7519,-0.2658219877143311
ccle_L-685458,-0.2687797619568409
gdsc_JQ1,-0.2689311100856499
gdsc_Epothilone B,-0.2700153658988521
ctrp_tanespimycin,-0.27176620237290705
ctrp_SR8278,-0.27184450728087867
ctrp_myriocin,-0.2723666760692317
ctrp_BRD-K48334597,-0.2730788936131979
gdsc_Vinblastine,-0.2735355769238694
ctrp_cyanoquinoline 11,-0.27379428383668053
ccle_ZD-6474,-0.27436910794017844
gdsc_CP466722,-0.27482476612180434
ctrp_nelarabine,-0.27483747452012836
gdsc_Elesclomol,-0.2748464797559442
ctrp_WZ8040,-0.2763038118116763
gdsc_GW843682X,-0.27693275779075055
ctrp_SJ-172550,-0.2776846997364922
ctrp_ML334 diastereomer,-0.27953523718122786
ctrp_pluripotin,-0.2802549814006412
ctrp_austocystin D,-0.281099994873395
ctrp_BRD-K48477130,-0.2820463457308102
gdsc_PFI-1,-0.2829453053615745
gdsc_OSU-03012,-0.2830377068008274
ctrp_AA-COCF3,-0.283787396962879
ctrp_VU0155056,-0.28469934001820485
ctrp_selumetinib,-0.28632329915702404
ctrp_WAY-362450,-0.28738088617099433
gdsc_BAY-61-3606,-0.28754006278284494
ctrp_AT13387,-0.2889581201660598
ccle_PD-0325901,-0.2890083153464039
ctrp_canertinib,-0.2891855856949513
ctrp_A-804598,-0.28966929066387936
gdsc_BX796,-0.28968529977956764
gdsc_Shikonin,-0.28969506485053603
gdsc_THZ-2-49,-0.29280840992534535
ctrp_neratinib,-0.2929201827199717
ctrp_GDC-0879,-0.29320203515176996
ccle_Nutlin-3,-0.2933287643094277
ctrp_gefitinib,-0.2955886667998486
gdsc_Erlotinib,-0.29655789565624024
ctrp_BRD-K71781559,-0.2982898571728427
gdsc_PIK-93,-0.2986345342850373
ctrp_abiraterone,-0.2999475043646199
ccle_PLX4720,-0.30065613494754256
ctrp_azacitidine,-0.30087114054059716
gdsc_Palbociclib,-0.301039582746293
gdsc_GSK650394,-0.3013754493488399
ctrp_fumonisin B1,-0.30185343015325006
ctrp_BCL-LZH-4,-0.30254051313336966
ctrp_BRD-K04800985,-0.30312304664403383
ctrp_ifosfamide,-0.3033765680762068
ctrp_BRD-A05715709,-0.30433237364724514
gdsc_BI-2536,-0.3049458041144377
ctrp_VAF-347,-0.305399242294367
ctrp_BRD-K50799972,-0.3059076386947011
gdsc_Pictilisib,-0.3069071356189857
gdsc_YK-4-279,-0.3073063921662716
ctrp_BRD-K27986637,-0.3085927967555739
ctrp_BRD-K33199242,-0.3086727219200667
gdsc_AZD7762,-0.3091317000112169
ctrp_BRD-K64610608,-0.30957952087437945
ctrp_procarbazine,-0.3103628344517321
ctrp_PF-543,-0.31190173409446553
ctrp_ML029,-0.31192689450432487
ctrp_PD318088,-0.31226364999719564
ctrp_BRD9647,-0.3124259885719611
gdsc_KIN001-244,-0.3124721732286525
gdsc_Cytarabine,-0.3134392425885289
ccle_Panobinostat,-0.3134672744390045
ctrp_IPR-456,-0.3138501428960958
gdsc_JQ12,-0.3140091502519485
gdsc_Docetaxel,-0.31450174254711044
ccle_AZD6244,-0.31452959369399885
ctrp_FSC231,-0.3152485388444101
gdsc_Lapatinib,-0.31538015406384284
ctrp_erismodegib,-0.3168824109836882
gdsc_Thapsigargin,-0.3169279620111419
ctrp_MI-1,-0.3170860439532835
ctrp_dasatinib,-0.31714956760219026
ctrp_BRD-K17060750,-0.317719182898051
gdsc_Bleomycin,-0.3179913779244999
gdsc_Seliciclib,-0.31818728538903784
ccle_Lapatinib,-0.31819144499182184
gdsc_CCT-018159,-0.3194834671920261
ctrp_L-685458,-0.32023833275243163
gdsc_Luminespib,-0.3216600238930793
ctrp_nilotinib,-0.32214571699170225
gdsc_AS605240,-0.3224236467346529
gdsc_S-Trityl-L-cysteine,-0.3229156162829094
ctrp_GSK4112,-0.3237695244362101
gdsc_XMD8-92,-0.3256570536541294
ccle_Erlotinib,-0.32579621078807947
ctrp_trametinib,-0.3258896682061369
gdsc_ZSTK474,-0.32615769215462787
ctrp_isonicotinohydroxamic acid,-0.32722670120321995
gdsc_OSI-930,-0.3278954595372377
ctrp_BRD-K16147474,-0.3284156631935403
ctrp_istradefylline,-0.3286366868896976
gdsc_Dactolisib,-0.32899458785664387
ctrp_lapatinib,-0.3302507645051331
ctrp_BRD-K19103580,-0.33031879536676206
gdsc_SGC0946,-0.33092110249027645
gdsc_AZD8055,-0.3310984769760357
gdsc_CMK,-0.3312299910970077
ctrp_BRD-K09587429,-0.33156207316131653
gdsc_JNK-9L,-0.33388513442619056
ctrp_CBB-1007,-0.33477034279757323
gdsc_Saracatinib,-0.3355886850985177
gdsc_Zibotentan,-0.3363652307833793
gdsc_GSK269962A,-0.3369689758627242
ctrp_etomoxir,-0.33921025785306635
ctrp_PD 153035,-0.33936450236483484
gdsc_Embelin,-0.34178395399929135
gdsc_Ponatinib,-0.3420277454039545
gdsc_Obatoclax Mesylate,-0.34351197813116974
ctrp_afatinib,-0.3447263503969591
ccle_Nilotinib,-0.34569494119821514
gdsc_Bleomycin (50 uM),-0.3465571196596544
ctrp_ibrutinib,-0.3466513243656103
ctrp_IC-87114,-0.3470547380109029
gdsc_A-443654,-0.35072406512990323
gdsc_Tipifarnib,-0.353040307389581
gdsc_PD0325901,-0.3538249326558268
gdsc_Midostaurin,-0.3542225213634379
gdsc_Paclitaxel,-0.35471264468819286
gdsc_Salubrinal,-0.3556777204737984
gdsc_Serdemetan,-0.357204409859437
gdsc_Piperlongumine,-0.35742537047849243
gdsc_Pyrimethamine,-0.3601855902428741
gdsc_PF-562271,-0.3604256383982958
ctrp_BRD-K52037352,-0.36154926704517915
gdsc_(5Z)-7-Oxozeaenol,-0.3652907020539156
gdsc_Enzastaurin,-0.36611979434860537
gdsc_MG-132,-0.36717489164922285
gdsc_UNC1215,-0.36744674221458384
gdsc_MK-2206,-0.36875131469591294
gdsc_LFM-A13,-0.36916066216005883
gdsc_NVP-BHG712,-0.36987812573971346
gdsc_AICA Ribonucleotide,-0.37038145576313847
gdsc_WH-4-023,-0.37115002654437146
gdsc_QL-VIII-58,-0.3713870923219166
gdsc_FH535,-0.373408421847953
ctrp_PLX-4720,-0.37394703278006247
ctrp_SB-431542,-0.37490290268992815
ctrp_birinapant,-0.37721000128952825
gdsc_HG6-64-1,-0.3779759856347038
ctrp_zebularine,-0.37919785798714734
gdsc_Pevonedistat,-0.38152411261849933
gdsc_TGX221,-0.38213289392943345
gdsc_Lenalidomide,-0.38552423770512884
gdsc_AS601245,-0.3861899862140575
gdsc_BMS-509744,-0.38671920512563784
gdsc_STF-62247,-0.38772284129823303
gdsc_AKT inhibitor VIII,-0.3878618209131525
gdsc_XMD11-85h,-0.3882962467424357
