drug_name,RCMB38
ITPK1,0.9768000000000001
RBBP4,0.9768000000000001
lenalidomide,0.9768000000000001
SERPINB6,0.9765999999999999
USP14,0.9765999999999999
PPM1L,0.9765999999999999
SANT-1,0.9765
ARHGEF2,0.9765
IRL-2500,0.9764
isoxicam,0.9764
SLC22A4,0.9763
SH2B3,0.9763
MAPK3,0.9763
quinine,0.9762000000000001
GCLM,0.9762000000000001
CFD,0.9762000000000001
GAK,0.9761
treprostinil,0.9761
GNA15,0.9759
UBE2N,0.9759
flecainide,0.9758
BRD-K59222562,0.9756
VU-0400195-3,0.9754
NLK,0.9753000000000001
SJ-172550,0.9753000000000001
sulfafurazole,0.9753000000000001
PAK1,0.9752
UTP14A,0.9751000000000001
beta-CCP,0.975
DDB2,0.975
TG100-115,0.975
ISOC1,0.9747
danoprevir,0.9747
HDAC1-selective,0.9747
PJA1,0.9747
doxercalciferol,0.9745999999999999
STUB1,0.9745999999999999
PHF19,0.9745
TNF,0.9743
doxepin,0.9742000000000001
FGFR4,0.9739
ABCF1,0.9738
rosiglitazone,0.9736
TCF4,0.9734
PGAM1,0.9734
TP53TG1,0.9732999999999999
ZNF449,0.9732999999999999
ADCY9,0.9732
parthenolide,0.9732
DR1,0.973
flumazenil,0.973
PGBD1,0.9727
SPECC1L,0.9727
GPR83,0.9727
butoconazole,0.9725
TEAD2,0.9725
olanzapine,0.9721
gedunin,0.9721
rilmenidine,0.9718000000000001
CDK1-5-inhibitor,0.9718000000000001
KLF10,0.9715
VUF-5681,0.9712999999999999
NUP85,0.9712999999999999
CAT,0.9712999999999999
embelin,0.9712000000000001
BRD-A80383043,0.9712000000000001
ZNF267,0.9711
XPO7,0.971
loreclezole,0.9708
PDXK,0.9706999999999999
diltiazem,0.9706
linezolid,0.9704999999999999
BRD-K28680267,0.9704
General transcription factors group 1 LOF,0.9704
KUC104502N,0.9704
JX-401,0.9701000000000001
ODC1,0.9699
raltegravir,0.9698
etacrynic-acid,0.9698
ZSWIM2,0.9695999999999999
IGF2,0.9695999999999999
PRKCH,0.9692000000000001
STK33,0.9691
ofloxacin,0.9691
LPHN1,0.9691
SLC36A4,0.9689
PLOD2,0.9688
tacedinaline,0.9687
E2F6,0.9687
NR1H3,0.9686
PA2G4,0.9686
PPAT,0.9684999999999999
BRD-K06817181,0.9684999999999999
PAF1,0.9684
SOX4,0.9681000000000001
IFI30,0.968
PROKR1,0.968
PSMA8,0.968
carbetocin,0.9679000000000001
BAY-K8644,0.9679000000000001
PTGER4,0.9679000000000001
IL1RAP,0.9676
Sterol demethylase inhibitor,0.9673
pantoprazole,0.9672
CCND2,0.9672
PRUNE,0.9671
GS-39783,0.9668000000000001
NQO2,0.9664
HARS,0.9662000000000001
CRY1,0.966
SGPL1,0.966
gliquidone,0.9659
NAA25,0.9658
methimazole,0.9655
XRCC6,0.9655
ECH1,0.9655
epigallocatechin,0.9654
PTPN4,0.9651000000000001
BRD-K61463582,0.9651000000000001
piperidolate,0.9648
SMAD7,0.9647
BRL-37344,0.9645999999999999
QX-222,0.9645999999999999
PARP15,0.9645
DYRK3,0.9643999999999999
EIF4B,0.9643
triprolidine,0.9643
zebularine,0.9643
tyrphostin-AG-112,0.9642000000000001
PTPN11,0.9641
amylocaine,0.9641
SLC16A6,0.9639
tyrphostin-B44,0.9637
POLR3D,0.9636
TAF13,0.9631000000000001
DLD,0.963
CDK5,0.963
EPN2,0.9628
VDAC1,0.9626
GPR174,0.9626
BRD-K88742110,0.9626
MGST2,0.9623999999999999
phenytoin,0.9621999999999999
MAPK1,0.9621
LM-1685,0.9621
ZNF619,0.9621
PIAS1,0.9620000000000001
SIX2,0.9619
harpagoside,0.9616
MDM inhibitor,0.9616
CERS3,0.9616
MAPK9,0.9616
BRD-K16618170,0.9616
CPNE3,0.9615
DTX2,0.9612999999999999
ZNF444,0.9612999999999999
UROD,0.9611
CD99,0.9608
SRC-kinase-inhibitor-II,0.9606999999999999
NDUFA3,0.9605
FZD7,0.9601999999999999
buphenine,0.9601000000000001
BRD-K41143549,0.9601000000000001
IL12B,0.9598
CRCP,0.9597
CREBBP,0.9597
ARPC1A,0.9597
IL21R,0.9595999999999999
testosterone,0.9594
OAT,0.9593
probucol,0.9591
FOXN3,0.9591
UNC-0321,0.9591
JAK2,0.9589
FAM120A,0.9588
acetyl-geranygeranyl-cysteine,0.9588
rimexolone,0.9584
GAA,0.9582999999999999
MORF4L1,0.9582999999999999
necrostatin-1,0.9581999999999999
rifaximin,0.958
GABARAPL1,0.9577
sumatriptan,0.9577
betamethasone,0.9577
tropicamide,0.9577
SHMT2,0.9573999999999999
HG-5-88-01,0.9573999999999999
JTE-013,0.9573
ITGA4,0.9570000000000001
RPL39L,0.9566
celecoxib,0.9562999999999999
TMED9,0.956
CDK8,0.956
MIXL1,0.9558
ATP1A1,0.9556
E2F8,0.9556
oxybutynin,0.9556
PIGA,0.9555
YWHAH,0.9554
STRADB,0.9553
ZNF562,0.9551999999999999
carbinoxamine,0.9551000000000001
TEAD4,0.9549
fluticasone,0.9544
RS-102895,0.9543
mirin,0.9542
BRD-K15107389,0.9540000000000001
ZNF398,0.9540000000000001
ZKSCAN2,0.9539
PAK4,0.9538
Dihydrofolate reductase inhibitor,0.9537
AP4S1,0.9536
amcinonide,0.9534999999999999
Vitamin D receptor agonist,0.9534
hydrocortisone,0.9533
S1PR3,0.9533
ZD-7288,0.9531000000000001
fenretinide,0.9531000000000001
bromocriptine,0.9531000000000001
ergocornine,0.9529000000000001
flunarizine,0.9528
GNG8,0.9527
PABPC1,0.9525
CDKAL1,0.9523999999999999
PLK2,0.9523999999999999
STAP2,0.9523
GNGT2,0.9521999999999999
BRD-A05680309,0.9521
acebutolol,0.9521
fludroxycortide,0.9519
ENOPH1,0.9516
UTP18,0.9516
ATF5,0.9515
MRPS2,0.9515
RNPS1,0.9514
GBA,0.9512999999999999
farnesol,0.9512999999999999
TCS-359,0.9511
DBI,0.951
UCHL1,0.9508
PDGFRB,0.9508
NR2C1,0.9506999999999999
PIT,0.9506999999999999
metanephrine,0.9505
MAGED1,0.9505
BMI1,0.9505
PDLIM1,0.9504
VX-745,0.9503
MTERFD1,0.95
ARHGEF11,0.9498000000000001
NCF2,0.9495
tadalafil,0.9494
diethylcarbamazine,0.9494
TACC3,0.9493
VU-0420363-1,0.9490999999999999
felbamate,0.9490999999999999
pseudopelletierine,0.9490000000000001
melperone,0.9489
Phospholipases LOF,0.9486
picrotoxin,0.9484999999999999
PIN1,0.9484
ORM1,0.9483
ACADSB,0.9481
POLQ,0.948
liothyronine,0.948
arecaidine,0.9477
RELA,0.9477
RAB5B,0.9475
eicosatetraynoic-acid,0.9473999999999999
RELB,0.9473999999999999
MTFR1,0.9472
BTG1,0.9472
RRP8,0.9472
PRMT3,0.9472
CD320,0.9470999999999999
MTR,0.9468000000000001
HLA-DRB1,0.9468000000000001
FAM20B,0.9468000000000001
CFB,0.9467
TNFRSF1A,0.9466
ZNF572,0.9465
xanthohumol,0.9462
STK11,0.9458
HSF2,0.9457
ZC3H4,0.9456
ABCB6,0.9456
NSC-94258,0.9456
DCTD,0.9453
calycanthine,0.9453
niflumic-acid,0.9451999999999999
MRGPRD,0.945
"tropanyl-3,5-dimethylbenzoate",0.9449
GW-311616,0.9449
SEC24B,0.9448000000000001
CTLA4,0.9447
GW-843682X,0.9445999999999999
SRP14,0.9443
BRD-K07872006,0.9439
CASK,0.9439
MAST2,0.9438
ATF1,0.9438
aminomethyltransferase,0.9434999999999999
BCL6,0.9434999999999999
avrainvillamide-analog-3,0.9434999999999999
pravastatin,0.9431999999999999
F10,0.9431
SCP2,0.943
YTHDF2,0.9429000000000001
MCOLN1,0.9427
atovaquone,0.9426000000000001
HLF,0.9423
LDLR,0.9423
LYN,0.9420000000000001
LGALS3,0.9416
PCGF2,0.9412999999999999
chlormadinone,0.941
QX-314,0.941
TSN,0.9408
APOE,0.9406
EYA1,0.9405
GPR83,0.9404
LIMK2,0.9403
ZNF77,0.9401999999999999
RITA,0.9401999999999999
ATRX,0.94
CSNK1D,0.9397
altizide,0.9395
NR0B1,0.9395
RRM2,0.9392
SU-11274,0.9390000000000001
Y-27632,0.9389
fluocinonide,0.9389
IRF9,0.9388
naloxone,0.9388
clomifene,0.9384
GK,0.9381999999999999
BCL6B,0.9381999999999999
HOXB5,0.9381999999999999
rhodomyrtoxin,0.9381
PSMD3,0.9381
SOS1,0.9381
tetrabenazine,0.9378
IER3,0.9377
NTRK1,0.9377
TYRO3,0.9373999999999999
INHBE,0.937
dexamethasone,0.9369
BRPF1,0.9368000000000001
HCFC1,0.9368000000000001
MAPKAPK2,0.9366
CGP-37157,0.9365000000000001
SLC22A5,0.9362999999999999
CSK,0.9362
RBBP7,0.9359999999999999
ZMPSTE24,0.9358
myricetin,0.9358
PBXIP1,0.9356
fluoropyruvate,0.9349
BCL2L11,0.9346
MED28,0.9345
KIF9,0.9343
CCDC85B,0.9343
KIF14,0.9342
profenamine,0.9342
PPIG,0.9342
GFOD1,0.934
toltrazuril,0.9338
MYLIP,0.9337000000000001
IL8,0.9336
BCKDK,0.9335
DNAJC15,0.9331999999999999
AP1B1,0.9329999999999999
NMRAL1,0.9329999999999999
iobenguane,0.9329999999999999
ZNF354B,0.9329000000000001
ketoconazole,0.9329000000000001
LGALS8,0.9329000000000001
PFN2,0.9328
PURA,0.9328
BAG6,0.9327
duloxetine,0.9326000000000001
clobenpropit,0.9325
HMGA1,0.932
MAN2B1,0.932
Norepinephrine reuptake inhibitor,0.9319
AARS,0.9318000000000001
SUCNR1,0.9316
PIK3C3,0.9316
GTF2A2,0.9315000000000001
nocodazole,0.9314
ANXA3,0.9312
RBMS1,0.9311
PPP2R2C,0.9309000000000001
SLC1A5,0.9308
FXR antagonist,0.9307
MBNL2,0.9306
ERO1L,0.9305
pyrimethamine,0.9301
MRGPRX4,0.93
ergometrine,0.9299
CNQX,0.9298000000000001
hydrastinine,0.9297
TFAP4,0.9296
EED,0.9292
prostaglandin,0.929
ZNF277,0.9289000000000001
HLA-DPB1,0.9289000000000001
FLT1,0.9287000000000001
noreleagnine,0.9285
IB-MECA,0.9284
FOXJ2,0.9279999999999999
NAT10,0.9277
RBBP4,0.9276000000000001
alisertib,0.9276000000000001
SULT2A1,0.9275
NDUFB1,0.9274
pindolol,0.9272
GLOD4,0.9272
fenpiverinium,0.927
POLRMT,0.9269
SUPV3L1,0.9269
SRC,0.9266
dicloxacillin,0.9266
CXCL2,0.9262999999999999
CSDA,0.9262999999999999
MKNK1,0.9262999999999999
IRF3,0.9262
F3,0.9259000000000001
ZNF212,0.9258
RRM2,0.9257
TNFRSF10A,0.9257
RPS3,0.9256
zaprinast,0.9255
GSK-461364,0.9254000000000001
IFRD2,0.925
NPDC1,0.9247
ziprasidone,0.9246
SLC38A2,0.9245
SPAG4,0.9244
doxylamine,0.9242
Serpin peptidase inhibitors LOF,0.9238
MPDZ,0.9236
SLC25A3,0.9236
ZAP70,0.9235
LGALS1,0.9234
BCL9,0.9233
BRD-K98297262,0.9233
CHUK,0.9233
nifedipine,0.9231
HDAC4,0.9231
ESYT1,0.9229999999999999
pyridine-2-aldoxime,0.9229999999999999
maraviroc,0.9228000000000001
LAGE3,0.9225
GPR128,0.9224
VEGFC,0.9223
guggulsterone,0.9223
methysergide,0.9216
LAMB1,0.9216
econazole,0.9216
dextromethorphan,0.9215000000000001
tyrphostin-51,0.9214
CABIN1,0.9213
CSNK1A1L,0.9212
voriconazole,0.9209
BRD-A89049230,0.9208
ipsapirone,0.9205
ASCC3,0.9197
FERD3L,0.9196
EIF2AK1,0.9196
CSNK1G3,0.9193000000000001
ibuprofen,0.9190999999999999
dexamethasone,0.919
TCF7L1,0.9189
MDH1,0.9186
PSMB9,0.9186
AM-404,0.9185
SERPINC1,0.9185
EIF2AK1,0.9185
TAOK2,0.9179999999999999
STXBP2,0.9178000000000001
biperiden,0.9178000000000001
PKM2,0.9177
MYL6B,0.9172
epoxycholesterol,0.917
RSU1,0.917
TADA3,0.9168999999999999
fenbendazole,0.9168000000000001
SIRT7,0.9168000000000001
POR,0.9166
PCCB,0.9166
SET,0.9165000000000001
trioxsalen,0.9162
ZNF395,0.9162
indirubin,0.9161
MTSS1,0.9159
MIF,0.9158
BRD-K39187410,0.9157
ZNF114,0.9156
SLC25A22,0.9156
GLOD4,0.9156
SIN3A,0.9154000000000001
PFAS,0.9152
KITLG,0.9151
CLEC16A,0.9147
ZNF77,0.9147
PPP2CB,0.9145
bendroflumethiazide,0.9145
MOK,0.9145
ambroxol,0.9144
S100B,0.9144
nicergoline,0.9140999999999999
FBXL19,0.914
altretamine,0.9137000000000001
mefenamic-acid,0.9137000000000001
PUS10,0.9135
buspirone,0.9133
arecaidine,0.9131
PPT1,0.9129999999999999
TNFRSF6B,0.9129
NSA2,0.9129
PTDSS1,0.9126000000000001
CACNA1D,0.9122
LEPREL1,0.912
BRL-50481,0.9118999999999999
tyrphostin-AG-82,0.9118
FURIN,0.9116
fluocinonide,0.9112
NFRKB,0.9112
MDL-11939,0.9112
zuclopenthixol,0.9109999999999999
PAM,0.9109999999999999
BCKDHA,0.9109
PIAS3,0.9107999999999999
safinamide,0.9107999999999999
PTK2,0.9103
LIAS,0.9103
nizatidine,0.9102
GTF3C2,0.9101
ATP5S,0.9101
RARRES1,0.9098999999999999
IL1RAP,0.9097
SCYL3,0.9095
lithocholic-acid,0.9094
POLG,0.9092
RHO-kinase-inhibitor-III[rockout],0.9092
RUVBL2,0.9089
EML3,0.9087999999999999
CAPN1,0.9086
ZNF585A,0.9084
RABGGTA,0.9083
PDIA5,0.9083
TM7SF2,0.9081999999999999
RASGRP4,0.9079999999999999
ivachtin,0.9079999999999999
IRF1,0.9079
scopolamine,0.9077
IL1B,0.9077
GPR151,0.9074
SSX2,0.9072
LEPRE1,0.9068
SMC4,0.9066
BRD-K14048378,0.9065000000000001
NFE2L1,0.9065000000000001
GPX1,0.9065000000000001
DIS3,0.9063
ponalrestat,0.9057999999999999
LAMA3,0.9057
IGHMBP2,0.9056000000000001
topiramate,0.9054000000000001
CPT1A,0.9053
razoxane,0.9052
n-(3-acetamidophenyl)-3-chlorobenzamide,0.9048999999999999
CAY-10618,0.9047
catechin,0.9047
gabazine,0.9046
HS3ST3A1,0.904
PWP1,0.9039
BUD13,0.9037000000000001
ABCC1,0.9031
ranitidine,0.903
CDKN2B,0.9025
ARC-239,0.9024
GPR137,0.9023
neurodazine,0.9022
ABCF3,0.902
GLTSCR1,0.9018
HMGA1,0.9018
mitotane,0.9016
pentoxifylline,0.9014
eugenitol,0.9013
CCRN4L,0.9012
FLT1,0.9011
LEF1,0.9004000000000001
HEAT,0.8998
SMU1,0.8993000000000001
triamcinolone,0.8993000000000001
SCAF8,0.8993000000000001
PCK2,0.8992
ASAP2,0.8992
TSPAN6,0.8991
ITGA1,0.899
ALDH3A2,0.8989
STK11,0.8989
PLEKHM1,0.8989
pregnenolone,0.8989
CTSK,0.8989
SERPINB5,0.8987999999999999
ABCF3,0.8987
dimercaptosuccinic-acid,0.8981999999999999
TXNRD3,0.8981
BRP44,0.8979
RPS6KA3,0.8978
BCL2L1,0.8978
BRD-K70751730,0.8976000000000001
spectinomycin,0.8970999999999999
ALG9,0.8970999999999999
cefatrizine,0.8969
PLA2G2A,0.8968
TCF7L2,0.8968
UGT2B28,0.8965000000000001
RXFP4,0.8963
MEF2A,0.8962
HAX1,0.8954000000000001
AK1,0.8953
NKIRAS1,0.8952
ZNF548,0.8952
APEX1,0.8952
exemestane,0.8952
securinine,0.895
OPN3,0.895
GJA1,0.8946999999999999
GW-583340,0.8946999999999999
TLK2,0.8943000000000001
GMPR2,0.8939
SYK,0.8939
ST14,0.8939
SF1,0.8939
estradiol,0.8939
BIRC2,0.8937
TNFSF8,0.8936
ABT-751,0.8936
BAMBI,0.8935
RPF1,0.8933
dilazep,0.8931999999999999
YC-1,0.8931999999999999
GW-501516,0.8928
ELL3,0.8926000000000001
LAP3,0.8923000000000001
GYS1,0.8920999999999999
CD24,0.8920999999999999
BMS-191011,0.8919
capsaicin,0.8915000000000001
docosatrienoic-acid,0.8914
NDUFB4,0.8913
ANP32E,0.8909999999999999
VAV3,0.8909999999999999
VKORC1,0.8909999999999999
PTPN1,0.8909999999999999
Tumor necrosis factor superfamily LOF,0.8903
MCL1,0.8902
IRF3,0.89
TNFRSF6B,0.8898999999999999
NBI-27914,0.8896
prostratin,0.8895000000000001
TNFSF10,0.8895000000000001
UNG,0.889
BRD-K72817452,0.8887
PTPN12,0.8887
ZBTB24,0.8885
GPR19,0.8884000000000001
RPS6KB2,0.8884000000000001
PPP3CA,0.8883
ZNF595,0.8883
PIK3R1,0.8881999999999999
naltriben,0.8881
estrone,0.8881
coumarin,0.888
GR-79236,0.888
SOAT1,0.8879
TCEA1,0.8875
lidocaine,0.8875
ERGIC2,0.8874
HSP90AB1,0.8874
NADH ubiquinone oxidoreductase supernumerary subunits LOF,0.8872
SNAI3,0.8870999999999999
clofibrate,0.887
HINT1,0.887
HOXA10,0.8868
MLL3,0.8867
TMEM174,0.8865000000000001
SLC25A13,0.8864
SERPINF2,0.8864
ATP5H,0.8862000000000001
TTNPB,0.8859
Benzodiazepine receptor agonist,0.8858
psoromic-acid,0.8854000000000001
RUNX1,0.8845000000000001
TRIM32,0.8844
DNAJB6,0.8844
MMP14,0.8844
nTZDpa,0.8843000000000001
NRIP1,0.8843000000000001
GPRC6A,0.8842
CAY-10415,0.8837
prednisolone,0.8835
ZFP28,0.8831
estradiol,0.883
androstenol,0.8829
KDM5B,0.8825
AOC3,0.8825
ketoconazole,0.8823000000000001
S100A13,0.8820999999999999
osthol,0.8820999999999999
L-655708,0.8820999999999999
SPRED2,0.8818
temozolomide,0.8815000000000001
PLD2,0.8814
LARS,0.8814
DIDO1,0.8813
PD-160170,0.8811
ATG4A,0.8804000000000001
IPO13,0.8804000000000001
irsogladine,0.8798999999999999
dibenzoylmethane,0.8798
POLR1A,0.8797
sertaconazole,0.8795999999999999
nicardipine,0.8795000000000001
ICMT,0.8794
GALT,0.8793000000000001
APOM,0.8791
TFCP2,0.8785
IKZF1,0.8782
TCEA1,0.878
GPR82,0.8778
RNF7,0.8776999999999999
ZNF200,0.8776999999999999
noscapine,0.8771
triamcinolone,0.8769
TAAR1,0.8769
BUD31,0.8768
tacrolimus,0.8764
MYCL1,0.8762000000000001
zafirlukast,0.8755
SHC1,0.8753
CARD11,0.8752
ERF,0.8745999999999999
ARNTL,0.8743000000000001
DHH,0.8741
HAGH,0.8740000000000001
FUT1,0.8739
TRAF4,0.8736
SPEN,0.8734000000000001
arcyriaflavin-a,0.8734000000000001
PDXK,0.8733
ZNF454,0.8726999999999999
ITSN1,0.8723000000000001
streptozotocin,0.8722
TBP,0.8722
DNAJC15,0.8719
oxymetholone,0.8719
RASGRP4,0.8715999999999999
alfadolone,0.8713
TIMM50,0.8712000000000001
GSK-429286A,0.8709
mestranol,0.8706
flupirtine,0.8704999999999999
ingenol,0.8704000000000001
PRDM1,0.87
PPOX,0.87
PRKCH,0.87
WZ-4002,0.87
4-(2-Amino-ethyl)-benzenesulfonamide,0.8698999999999999
MRGPRX3,0.8698999999999999
PAFAH1B2,0.8695
Integrin subunits beta LOF,0.8693000000000001
metixene,0.8693000000000001
VU-0365114-2,0.8691
GNA13,0.8690000000000001
ALDH1A1,0.8686
acitretin,0.8686
PRKAA2,0.8676
dapsone,0.8676
IGFBP6,0.8675
RNF166,0.8674
3-methyl-GABA,0.8673000000000001
NOTCH1,0.8667
BMP2,0.8667
warfarin,0.8665
RDH11,0.8663
PCGF6,0.8662000000000001
PRD class homeoboxes and psudogenes LOF,0.8662000000000001
KCNQ1,0.8662000000000001
guggulsterone,0.866
PTCH1,0.866
ASF1B,0.8658
ZNF582,0.8656
ATP6V1F,0.8654999999999999
carmofur,0.8654999999999999
LGMN,0.8654000000000001
BDKRB2,0.8652
GNGT2,0.8649
MPL,0.8649
LONRF2,0.8648
lansoprazole,0.8645999999999999
HDAC11,0.8645999999999999
PIK3CD,0.8641
ABT-737,0.8641
ZNF563,0.8641
ERCC2,0.8634999999999999
FAM20B,0.8633
PRKAB1,0.8633
CELSR3,0.8632
CAY-10577,0.8626999999999999
PLSCR1,0.8625
LPAR6,0.8623999999999999
VU-0400193-3,0.8621
PPIE,0.862
PPP2CA,0.8619
ZNF586,0.8619
C1S,0.8615999999999999
SPA17,0.8615999999999999
DRAP1,0.8612000000000001
CP-55940,0.8603000000000001
ADNP2,0.8599
ZNF213,0.8595
TFAP2A,0.8593999999999999
rifapentine,0.8591
SOCS1,0.8590000000000001
ATP5G1,0.8589
