,BT084
ctrp_alisertib,0.3207530752759698
ctrp_JW-55,0.3200925661659901
ctrp_MST-312,0.31815033796272985
ctrp_necrostatin-7,0.31781364472524787
ctrp_CIL41,0.317653033842843
gdsc_KIN001-270,0.3175833585439148
ctrp_elocalcitol,0.3174847155267778
ctrp_BIBR-1532,0.3170568363587633
ctrp_KW-2449,0.31649411499906027
ctrp_PF-184,0.3154427159449565
ctrp_MGCD-265,0.3148420872647319
ctrp_PI-103,0.31423016571445894
ctrp_968,0.3140254592225685
ctrp_Mdivi-1,0.31361947243827454
gdsc_SN-38,0.31328013473936467
ctrp_AC55649,0.31320346976421537
ctrp_tamoxifen,0.3127968068522007
gdsc_Daporinad,0.31166955343569813
ctrp_Ki8751,0.311058018577624
ctrp_cytarabine hydrochloride,0.30992336401081927
ctrp_NSC 74859,0.3085508856362225
ctrp_cabozantinib,0.30834661505169225
ctrp_JW-74,0.3081960922862905
ctrp_pazopanib,0.3071578611304463
ctrp_AT-406,0.30620171072928476
ctrp_BRD-K92856060,0.30564724893071366
ctrp_SGX-523,0.3034302410586715
ctrp_BRD-K90370028,0.30324359313391785
ctrp_BMS-754807,0.30279206442643547
ctrp_PYR-41,0.30230401847101235
ctrp_LY-2183240,0.30167079915951744
ctrp_ETP-46464,0.30164242197705443
ctrp_brivanib,0.2995198540939013
ctrp_nintedanib,0.2994710742546279
ctrp_UNC0638,0.2994149412102561
ctrp_etoposide,0.2992862616851058
ctrp_GW-843682X,0.29824761434795866
ctrp_isoevodiamine,0.2975240127794171
ctrp_BIX-01294,0.29739873389855304
ctrp_pitstop2,0.29678366530525757
gdsc_HG-5-113-01,0.296629072289413
ctrp_BRD-K44224150,0.2959865320123509
gdsc_MPS-1-IN-1,0.295834799711545
ctrp_necrostatin-1,0.29500079320393646
ctrp_BRD-K51831558,0.29485795053128583
ctrp_NSC95397,0.2946923428457577
ctrp_AZD1480,0.29455612936589864
ctrp_BRD-K30019337,0.2935334315667897
ctrp_tivozanib,0.29264686290759784
ctrp_tandutinib,0.2924154957175556
gdsc_BMS-754807,0.2919869761049385
ctrp_ISOX,0.2919485535829696
ctrp_BRD8899,0.2918896405736355
ctrp_omacetaxine mepesuccinate,0.2916285369739735
ctrp_SB-225002,0.29122592292385696
ctrp_SN-38,0.2904134567531319
ctrp_VX-680,0.29037573434415365
ctrp_NSC48300,0.2899536889040311
ctrp_apicidin,0.2894169485994065
ctrp_ceranib-2,0.2893134007576733
ctrp_itraconazole,0.2892671360857785
ctrp_erastin,0.2891700263489658
ctrp_triazolothiadiazine,0.28828208252712273
ctrp_teniposide,0.28821778207931453
ctrp_sunitinib,0.28732730708283843
ctrp_CIL70,0.2872560074010143
ctrp_FGIN-1-27,0.28658118228100626
gdsc_YM201636,0.2862586953669178
ctrp_AZD6482,0.28606246735412316
ctrp_TGX-221,0.2858556248788371
ctrp_IC-87114,0.28566989062539005
ctrp_BRD-K96431673,0.2850983813115689
ctrp_vorapaxar,0.2849751591839957
ctrp_manumycin A,0.2849256915527789
ctrp_GSK-3 inhibitor IX,0.28468904959469554
ctrp_PX-12,0.2844756645272012
ctrp_ML334 diastereomer,0.28436747869122986
ctrp_BRD-K78574327,0.2841760286020914
ctrp_BRD-K02492147,0.28332741358690383
ctrp_BRD-K66532283,0.28316339667082974
ctrp_pifithrin-alpha,0.2823476686494967
ctrp_ML006,0.28184142203346135
ctrp_navitoclax,0.2818207684248445
ctrp_BRD-K80183349,0.28135736746135775
ctrp_ML083,0.2813220870431162
ctrp_KU-55933,0.2802940874370663
ctrp_hyperforin,0.2802470618362793
ctrp_importazole,0.2799815006979514
ctrp_cyclophosphamide,0.27902874705822506
ctrp_topotecan,0.27888256319966176
ctrp_NSC19630,0.27817529811697445
ctrp_KPT185,0.27783431005280357
ctrp_BIRB-796,0.27750686299665983
ctrp_JW-480,0.2772133645916462
gdsc_ZG-10,0.2762009029856439
ctrp_sorafenib,0.2754005141830775
ctrp_CAL-101,0.2739531103591126
ctrp_ML031,0.2736746640452912
ctrp_MK-2206,0.2724054904979141
ctrp_temozolomide,0.27221247966478707
ctrp_RO4929097,0.27129328861206553
ctrp_YK 4-279,0.27126003010663124
ctrp_QS-11,0.2708180442586771
ctrp_parbendazole,0.2705660146390655
gdsc_NSC-207895,0.2699858615550093
ctrp_MG-132,0.26947525106883397
ctrp_BRD1812,0.2686288288555897
ctrp_GMX-1778,0.26837841695290343
ctrp_LY-2157299,0.26824825467708635
gdsc_Camptothecin,0.2673498738999248
ctrp_KU-0063794,0.2673497915818957
ctrp_NVP-TAE684,0.2670358990450559
ctrp_BRD-A05715709,0.26636415288243903
ctrp_HLI 373,0.2658090659794484
ctrp_fluvastatin,0.2650155491376188
ctrp_NPC-26,0.26490289779884163
ctrp_cytochalasin B,0.26488891136543363
ctrp_BRD-K75293299,0.2642789835001029
ctrp_gossypol,0.26396525410205574
ctrp_dacarbazine,0.2637097979818178
ctrp_cucurbitacin I,0.2636145835948241
ctrp_pandacostat,0.26327372500951224
ctrp_PL-DI,0.2630246768713559
ctrp_BRD-K37390332,0.2624635740867824
ctrp_BRD-K17060750,0.2624325341305107
ctrp_CD-1530,0.26240565995513976
ctrp_AM-580,0.26205530082502687
ctrp_NVP-231,0.26070076521595503
ctrp_GSK1059615,0.26064191746942966
ctrp_QW-BI-011,0.2592237625945663
ctrp_GSK461364,0.25910181491797346
ctrp_pluripotin,0.258737792814676
ctrp_tivantinib,0.25808659069705076
ctrp_LRRK2-IN-1,0.2578519664903917
ctrp_quizartinib,0.257627340007856
ctrp_BRD-K34099515,0.25751935021098465
gdsc_QL-X-138,0.25727102663925117
gdsc_CX-5461,0.2572681093229693
ctrp_BRD-K41334119,0.2570988983808355
ctrp_AT7867,0.25703098778690625
ctrp_ZSTK474,0.25689895748895863
ctrp_thalidomide,0.25673736365098415
gdsc_CAY10603,0.2566597342943094
ctrp_FQI-2,0.2561404815314145
ctrp_momelotinib,0.25602344801600174
ctrp_vincristine,0.25454922909228556
gdsc_AR-42,0.2542384955381949
ctrp_BRD-K70511574,0.2537280315358535
ctrp_BRD-K27224038,0.2535662337353074
ctrp_BRD-K35604418,0.2533318690699193
ctrp_BMS-536924,0.2531947525059105
ctrp_ML210,0.2529268653493986
ctrp_PIK-93,0.2525447535327974
ctrp_FQI-1,0.2522746584367644
ctrp_tipifarnib-P2,0.2516300885381606
gdsc_TW 37,0.25155408395721773
ctrp_SU11274,0.2514468480142681
ctrp_ML312,0.2511303544222485
ctrp_mitomycin,0.2511120928175324
ctrp_BRD-K94991378,0.25033799539604984
gdsc_PI-103,0.2497700562413308
ctrp_semagacestat,0.24947446506906523
ctrp_BRD-K14844214,0.24905522630317523
ctrp_GSK2636771,0.24890356505321545
ctrp_purmorphamine,0.24811632876986614
ctrp_silmitasertib,0.24727178377010264
ctrp_alvocidib,0.2471634932046309
ctrp_curcumin,0.2467562183411298
ctrp_doxorubicin,0.24664942609433146
ctrp_cimetidine,0.2466014603670905
ctrp_STF-31,0.24647639488018844
ctrp_SRT-1720,0.24603309531330264
ctrp_crizotinib,0.24596329600681927
ctrp_KX2-391,0.24540444399135514
ctrp_ML311,0.24533940375578742
ctrp_GANT-61,0.24517958350624502
ctrp_BRD-K34222889,0.24507778538683048
ctrp_PF-573228,0.24502871869867934
ctrp_NVP-BSK805,0.24472254412163721
ctrp_palmostatin B,0.24434809207067354
ctrp_CAY10594,0.2441149987804138
ctrp_tamatinib,0.243955634556457
gdsc_Belinostat,0.2439088937661288
ctrp_BRD-K66453893,0.24386426309764256
ctrp_BRD-K96970199,0.24358034829480849
ctrp_CI-976,0.2434020573208195
ctrp_niclosamide,0.24275759593766602
ctrp_AZD7762,0.2425144911637547
gdsc_WIKI4,0.24233735832297615
ctrp_TG-101348,0.24179429378624237
ctrp_salermide,0.24107271233692742
gdsc_UNC0638,0.24091019732944366
"ctrp_1S,3R-RSL-3",0.24082590290531103
ctrp_R428,0.24039880676658035
ctrp_clofarabine,0.23973009575827503
ctrp_rigosertib,0.23963679894912196
ctrp_CIL56,0.23946844963729258
ctrp_CHIR-99021,0.23936749697478885
ctrp_B02,0.2386842163305704
ctrp_ouabain,0.23847627690400458
ctrp_GDC-0941,0.23834548023048222
ctrp_KH-CB19,0.2380668837563858
ctrp_BRD-K86535717,0.23763086070369754
ctrp_YM-155,0.2376126460869141
ctrp_cerulenin,0.23689112076244867
ctrp_BI-2536,0.23646834915091106
ctrp_CAY10618,0.23578826672049116
ctrp_PHA-793887,0.23498589219777005
ctrp_GSK525762A,0.23475564208435082
ctrp_UNC0321,0.23455710656549933
ctrp_simvastatin,0.2343170316501421
ctrp_I-BET151,0.233687693150595
ctrp_AGK-2,0.23346500564043307
ctrp_BRD-K45681478,0.23280818949796514
ctrp_leptomycin B,0.23278066628272903
ctrp_bardoxolone methyl,0.2326915689329776
ctrp_prochlorperazine,0.23231917099307334
ctrp_ML320,0.23131350379344018
ctrp_PRL-3 inhibitor I,0.23041350713029388
ctrp_OSI-027,0.22988276111031924
ctrp_BRD-A94377914,0.22940343880313524
ctrp_Ch-55,0.2293307173680413
ctrp_neopeltolide,0.2292886060399661
ctrp_nakiterpiosin,0.22927334000024344
ctrp_CD-437,0.22797514000278005
ctrp_paclitaxel,0.22511693277455674
ctrp_SCH-529074,0.22463623621045312
ctrp_daporinad,0.22455720457990597
ctrp_JQ-1,0.22447552852257527
ctrp_CIL55A,0.2243121738697188
ctrp_PRIMA-1,0.22429988975024653
ctrp_WZ4002,0.22429084261603535
ctrp_dinaciclib,0.22401871495745498
ctrp_bleomycin A2,0.22383930582613815
ctrp_BRD9876,0.22380274558609642
ctrp_3-Cl-AHPC,0.22377307439315816
ctrp_MK-0752,0.22357226700894123
ctrp_Bax channel blocker,0.2228893251440835
ctrp_MK-1775,0.22272229673853836
ctrp_nutlin-3,0.22217564980712262
ctrp_TPCA-1,0.22154749139437654
ctrp_narciclasine,0.22072266226802728
ctrp_ciclosporin,0.22050073672996967
ctrp_AZ-3146,0.22040080126462608
ctrp_obatoclax,0.21917180652246485
ctrp_methylstat,0.21910710102417055
ctrp_lovastatin,0.2184467260802072
ctrp_CHM-1,0.21819173141312476
ctrp_SMER-3,0.21809101378546833
ctrp_tigecycline,0.21710846443278606
ctrp_NSC632839,0.21632992491031997
ctrp_dexamethasone,0.21622312361396856
ctrp_gemcitabine,0.21611580167380107
ctrp_BRD-A02303741,0.21206424679107885
ctrp_regorafenib,0.2111870541960567
ctrp_masitinib,0.21071528947377752
ctrp_SCH-79797,0.21005354963331382
ctrp_MLN2480,0.21004219524943676
ctrp_DBeQ,0.21002192009745277
gdsc_Genentech Cpd 10,0.2096576623739322
ctrp_RAF265,0.20703466005947443
ctrp_SB-743921,0.20605998017066632
ctrp_fulvestrant,0.20483190455582398
ctrp_PF-3758309,0.20476168838079548
ctrp_docetaxel,0.20436319657766921
ctrp_parthenolide,0.20382738046220128
ctrp_NVP-BEZ235,0.20381144294028655
ctrp_BMS-345541,0.20296016967804206
ctrp_sirolimus,0.20295973976481424
ctrp_phloretin,0.2020316654810705
ctrp_vandetanib,0.20130887499505265
ctrp_EX-527,0.20018627391588786
ctrp_BRD4132,0.19849492706824545
ctrp_AZD8055,0.19764637590480016
ctrp_TW-37,0.19730631985787084
ctrp_LE-135,0.19469362166004617
ctrp_temsirolimus,0.19071778301619913
ctrp_SID 26681509,0.1890332865511788
ctrp_KU 0060648,0.18765755785233734
ctrp_myricetin,0.18417241371655269
ctrp_pevonedistat,0.1761892776486983
gdsc_Sepantronium bromide,0.17557977948815237
ctrp_BRD-K71935468,0.15259116729022532
ctrp_BRD-K30748066,0.14819115254804474
ctrp_BRD-K01737880,-0.16297157592030076
ctrp_HBX-41108,-0.18265581155186666
ctrp_bortezomib,-0.18849995206431383
ctrp_SNX-2112,-0.19294398606591262
gdsc_THZ-2-102-1,-0.19305432821820917
ctrp_methotrexate,-0.19645016080958705
ctrp_oligomycin A,-0.19816552990699252
gdsc_Mitomycin-C,-0.1986997344610604
ccle_AEW541,-0.19871863901190248
ccle_Topotecan,-0.1994857903277166
ctrp_SNS-032,-0.20101732000923778
ctrp_PAC-1,-0.2028305502324314
gdsc_Etoposide,-0.20357770884998466
gdsc_Doxorubicin,-0.20522263493897952
gdsc_Nilotinib,-0.20698652619493194
ccle_RAF265,-0.20790658233220338
ctrp_StemRegenin 1,-0.2104839925028439
ctrp_WP1130,-0.21060367941200475
ctrp_avicin D,-0.21104760146996426
ccle_Paclitaxel,-0.21200096975078944
ccle_Sorafenib,-0.21310750428184028
ctrp_BRD-K97651142,-0.21491150360719186
ctrp_PF-750,-0.21557336236905647
ctrp_SB-525334,-0.21746271443474607
ctrp_BRD-K63431240,-0.2200358868987178
ctrp_WZ8040,-0.22180268223208888
ctrp_betulinic acid,-0.22410590028636615
ctrp_brefeldin A,-0.22433258446853493
ctrp_SR-II-138A,-0.22473112773758214
ctrp_bosutinib,-0.2251647901043081
gdsc_QL-XII-47,-0.22871948711662904
ctrp_pyrazolanthrone,-0.23024717290119207
ctrp_bafilomycin A1,-0.2308119524186739
ctrp_BEC,-0.2313543716413612
ccle_Irinotecan,-0.23138361947395383
ctrp_CID-5951923,-0.23162864258215926
ctrp_piperlongumine,-0.23191102421035453
ctrp_triptolide,-0.23256644836808774
gdsc_JW-7-24-1,-0.23430948320270037
ctrp_BRD-A86708339,-0.23456958653123006
ctrp_canertinib,-0.23550845373331067
ctrp_CR-1-31B,-0.23551560912203398
gdsc_Vinorelbine,-0.23601927053553579
ctrp_GW-405833,-0.23625068026352258
ctrp_BRD8958,-0.23728797031708482
ctrp_MLN2238,-0.23805880508116628
gdsc_Lestauritinib,-0.23843075596972332
gdsc_Elesclomol,-0.2384460859331912
ccle_AZD0530,-0.23926060537476354
ctrp_tosedostat,-0.2398959283753569
ctrp_saracatinib,-0.2404626730172684
ccle_TKI258,-0.24047298010556012
ccle_ZD-6474,-0.24160095071832405
ctrp_GSK-J4,-0.24184124395012266
gdsc_Gemcitabine,-0.2422656628644235
ctrp_VU0155056,-0.2427128117787408
ccle_17-AAG,-0.24286764598069252
ctrp_veliparib,-0.24344672797540784
ccle_TAE684,-0.24460358302652682
ctrp_neuronal differentiation inducer III,-0.24503571794147802
ctrp_neratinib,-0.24702854735044685
gdsc_DMOG,-0.24712446275748526
ctrp_selumetinib,-0.24754602421964353
gdsc_BX796,-0.24805760365565957
ctrp_C6-ceramide,-0.248063572921998
ctrp_KHS101,-0.2481036033071147
gdsc_JQ1,-0.24822266446550748
ctrp_spautin-1,-0.2484196058097569
ctrp_ciclopirox,-0.24921917277953212
gdsc_OSI-027,-0.24960927694625296
ctrp_marinopyrrole A,-0.25014500723956784
gdsc_CUDC-101,-0.2503710362578912
ctrp_gefitinib,-0.25057433719618627
gdsc_Epothilone B,-0.2512695625904236
ctrp_BRD-K55116708,-0.2513007904003162
ctrp_tanespimycin,-0.25149294693851876
ctrp_Ko-143,-0.2516352293203962
gdsc_XMD8-92,-0.2521967903787936
gdsc_Vinblastine,-0.2524612313257087
gdsc_SNX-2112,-0.25262578985744666
gdsc_IPA-3,-0.25330841117637615
ctrp_VER-155008,-0.25345096976973774
ctrp_austocystin D,-0.25421808856753914
ctrp_nelarabine,-0.2545797949399394
gdsc_GSK690693,-0.25598336288111717
gdsc_Imatinib,-0.2566148571024141
ctrp_BRD-K48477130,-0.25780942035263743
gdsc_Phenformin,-0.2585456827629862
ctrp_blebbistatin,-0.25876061926743055
gdsc_THZ-2-49,-0.2589038252940743
ctrp_BRD-K48334597,-0.2589129901119891
ctrp_ML258,-0.26031383810749387
ctrp_BRD-K33514849,-0.2613531080308874
ccle_PD-0332991,-0.2613771441610137
ctrp_KU-60019,-0.261453673037751
gdsc_YK-4-279,-0.2618766561651349
ctrp_fluorouracil,-0.26197280438958276
gdsc_SB590885,-0.26279037465048266
ctrp_WAY-362450,-0.26296683122058295
gdsc_GSK650394,-0.2631150206322878
ctrp_valdecoxib,-0.2639017096012046
gdsc_TL-1-85,-0.2658159903473073
ctrp_entinostat,-0.2667744611670528
ctrp_necrosulfonamide,-0.2668723272492135
ctrp_SJ-172550,-0.26746615466624457
ctrp_BRD-K64610608,-0.2681960316015007
ctrp_BCL-LZH-4,-0.26820599310387716
ctrp_BRD-K71781559,-0.26826435479372335
ccle_PF2341066,-0.2691755857284456
gdsc_BAY-61-3606,-0.26917995145794216
ctrp_ifosfamide,-0.2694724274652422
ctrp_Compound 23 citrate,-0.27029799369085217
gdsc_Erlotinib,-0.2703598084753006
ctrp_Merck60,-0.27150517603187335
ctrp_erismodegib,-0.2717035594083223
gdsc_A-443654,-0.2718370051257188
ccle_Nutlin-3,-0.27223029079611166
ccle_L-685458,-0.2727783544026026
ctrp_OSI-930,-0.27342433728799
ctrp_BYL-719,-0.2740484913133825
ctrp_BRD-K09344309,-0.2743898165098156
gdsc_NG-25,-0.2744483172800921
gdsc_PFI-1,-0.2747773174890949
ctrp_GDC-0879,-0.27561088161248765
ctrp_lapatinib,-0.27582719859543076
ctrp_VAF-347,-0.27705387802406284
ctrp_linifanib,-0.2774330729983373
ctrp_decitabine,-0.2775246577392683
ctrp_AZD7545,-0.27760499955474516
ctrp_AT13387,-0.27805516476740727
gdsc_Thapsigargin,-0.278064029602661
ctrp_cyanoquinoline 11,-0.2781150251764327
gdsc_Entinostat,-0.2786450771315716
gdsc_AZD7762,-0.27885633595866977
gdsc_Pyrimethamine,-0.27938232312441386
ctrp_fumonisin B1,-0.2797043633300504
gdsc_CP466722,-0.2797093417133168
gdsc_Dacinostat,-0.2797368424946597
gdsc_Embelin,-0.27988836369682724
ctrp_pifithrin-mu,-0.2803848398179259
gdsc_Shikonin,-0.2803886628016574
ctrp_N9-isopropylolomoucine,-0.28091424501094187
ccle_PHA-665752,-0.28115084984594446
ctrp_azacitidine,-0.2811701246629155
ctrp_MI-1,-0.28136592648462805
ctrp_HC-067047,-0.282181109300063
gdsc_Luminespib,-0.28312193863610147
ctrp_BRD-K33199242,-0.28451241760499757
gdsc_CCT-018159,-0.28481117539632617
ctrp_COL-3,-0.2859849790859425
ctrp_IPR-456,-0.2860859415113397
ctrp_dasatinib,-0.28611518618983284
ctrp_BRD-K85133207,-0.28780182250676706
gdsc_Seliciclib,-0.28860613358651255
ctrp_L-685458,-0.28862145543773227
ctrp_BRD-K50799972,-0.28891149435329994
ctrp_BRD-K09587429,-0.2890371777433446
ctrp_vorinostat,-0.2892723541664946
ctrp_AA-COCF3,-0.2897683619161231
gdsc_5-Fluorouracil,-0.28983990680548594
ctrp_A-804598,-0.2910307658828278
ccle_Erlotinib,-0.2932836626317274
gdsc_Palbociclib,-0.2936368723310469
gdsc_Fedratinib,-0.29404855317778467
ctrp_BRD-K61166597,-0.29462859083044846
ctrp_LBH-589,-0.2961621503377348
gdsc_Docetaxel,-0.29633135447183556
ctrp_trametinib,-0.29718824838902624
gdsc_Lapatinib,-0.2976693015847506
ctrp_BRD-K02251932,-0.2981354587639687
ctrp_BRD-K16147474,-0.2986957584382265
gdsc_OSU-03012,-0.2988605055917355
ccle_Lapatinib,-0.29929515472282886
gdsc_Cytarabine,-0.2996059414898194
ctrp_BRD-K27986637,-0.30006693740215196
ctrp_trifluoperazine,-0.30021918210333226
gdsc_PIK-93,-0.300320804330683
ctrp_tacedinaline,-0.30051333585032963
gdsc_Dactolisib,-0.30062228545953257
ccle_PD-0325901,-0.3010440468801562
gdsc_KIN001-244,-0.301279327182194
ctrp_BRD-K04800985,-0.302491172703335
ctrp_lomeguatrib,-0.3030892161567069
gdsc_Methotrexate,-0.303278192279427
ctrp_abiraterone,-0.303371842100054
gdsc_QL-VIII-58,-0.303786587391002
ctrp_GSK4112,-0.30423366008286684
gdsc_Midostaurin,-0.30436393869446465
ctrp_PD318088,-0.30496101609849324
ccle_LBW242,-0.3063922646940335
gdsc_Bleomycin,-0.3070766319078583
ctrp_BRD6340,-0.3074283617023564
gdsc_Vorinostat,-0.3074888145167615
gdsc_GW843682X,-0.30792782418505155
ctrp_myriocin,-0.3089691328416848
gdsc_WZ3105,-0.31042962821662223
gdsc_JQ12,-0.310705040383288
gdsc_Serdemetan,-0.31090844153431557
gdsc_Obatoclax Mesylate,-0.3111499315513126
ctrp_ibrutinib,-0.3113012792222584
ctrp_BRD-K41597374,-0.3124733682160359
gdsc_BI-2536,-0.31305095534957245
gdsc_(5Z)-7-Oxozeaenol,-0.3133584829929981
gdsc_Omipalisib,-0.3136399265490162
ccle_PLX4720,-0.31451682252125845
gdsc_Piperlongumine,-0.31470487616549847
ctrp_ruxolitinib,-0.31482626338659436
gdsc_SGC0946,-0.3149663561576111
gdsc_ZM447439,-0.3158899898491948
gdsc_Pictilisib,-0.3159288903292077
gdsc_CMK,-0.3161474144971128
gdsc_AS605240,-0.316685339622689
gdsc_ZSTK474,-0.31741611660876967
ctrp_RITA,-0.3178997060727472
ctrp_afatinib,-0.31825477243951994
ccle_AZD6244,-0.31838600928917205
gdsc_Tipifarnib,-0.3184334144033274
ctrp_isonicotinohydroxamic acid,-0.3202207873361626
gdsc_Bleomycin (50 uM),-0.32090360528352146
gdsc_Zibotentan,-0.3209117377909642
ctrp_ML029,-0.32144148716617055
ctrp_PF-543,-0.32372153964493167
ccle_Nilotinib,-0.3245160624135691
gdsc_Ponatinib,-0.32463722827239344
ctrp_MI-2,-0.3273637065201128
ctrp_belinostat,-0.32780043592398134
gdsc_AS601245,-0.32797094024246676
ctrp_zebularine,-0.3287337750246552
gdsc_HG6-64-1,-0.32977670803316894
ctrp_BRD-K29313308,-0.3303022586688654
ccle_Panobinostat,-0.3305947157868621
ctrp_CBB-1007,-0.330650677717154
gdsc_XMD11-85h,-0.3309597109621838
gdsc_PF-562271,-0.33099412959801483
ctrp_SR1001,-0.33220605892859617
ctrp_imatinib,-0.33260389327923906
ctrp_PD 153035,-0.33276124596946466
gdsc_PD0325901,-0.3330392763712666
ctrp_BRD-K52037352,-0.3339916494066415
ctrp_istradefylline,-0.3347376004119184
gdsc_AT-7519,-0.3349595664703163
gdsc_JNK-9L,-0.3354730360811139
ctrp_BRD9647,-0.3357552172045435
ctrp_Repligen 136,-0.3360376519618826
gdsc_BMS-509744,-0.33698754025915845
gdsc_I-BET-762,-0.34043667624423707
ctrp_FSC231,-0.34059864042105237
gdsc_MK-2206,-0.3412506016457183
gdsc_Saracatinib,-0.3412820765581021
gdsc_MG-132,-0.34400664801257347
gdsc_AZD8055,-0.3443463406464223
ctrp_procarbazine,-0.3443825264725441
ctrp_erlotinib,-0.34731714724096074
gdsc_PHA-793887,-0.347342048882862
gdsc_BMS-536924,-0.3483643894878515
gdsc_BMS-345541,-0.34841096971290153
gdsc_Paclitaxel,-0.34883517987767243
ctrp_birinapant,-0.34897525863954937
ctrp_etomoxir,-0.3490465732608428
gdsc_WH-4-023,-0.3499034690941589
gdsc_FH535,-0.3504590803663108
gdsc_Bicalutamide,-0.35270761489674324
ctrp_sotrastaurin,-0.3527765007947488
ctrp_SR8278,-0.35533442036507173
gdsc_Salubrinal,-0.35697565689412514
gdsc_Tamoxifen,-0.3576406525262452
gdsc_Pevonedistat,-0.3577443219040402
gdsc_XMD8-85,-0.3590118128144427
ctrp_BRD-K19103580,-0.361963494595876
ctrp_PLX-4720,-0.36196792794804283
gdsc_TGX221,-0.36242571949308094
gdsc_Refametinib,-0.36259869314320065
gdsc_TPCA-1,-0.36415510437800697
gdsc_S-Trityl-L-cysteine,-0.3663475279002632
gdsc_KIN001-266,-0.3666081897386209
gdsc_Avagacestat,-0.367498438889311
