,ICB1487
ctrp_epigallocatechin-3-monogallate,0.37491506847020123
ctrp_BRD-A71883111,0.37480757507333734
gdsc_NPK76-II-72-1,0.37454709436396305
ctrp_skepinone-L,0.3745367970399392
ctrp_tipifarnib-P1,0.37437887505703554
ctrp_sitagliptin,0.3739631854841592
ctrp_BRD-K51490254,0.3729900697931398
gdsc_BMS-345541,0.37166788633248987
gdsc_Daporinad,0.36923361890029255
ctrp_BMS-195614,0.36830510905926817
ctrp_IU1,0.3682809274475306
ctrp_ML203,0.36687904575910585
ctrp_BRD-K51831558,0.3663593272424543
ctrp_BMS-270394,0.3651354933500262
ctrp_BRD-K29086754,0.3644895023920579
ctrp_CIL41,0.36300808346131747
ctrp_tacrolimus,0.36262294313533905
ctrp_bexarotene,0.3616360984785598
ctrp_RG-108,0.3611936145783119
ctrp_Repligen 136,0.3601402672603762
ctrp_Compound 1541A,0.3601343678519262
ctrp_PF-4800567 hydrochloride,0.35947258693190487
ctrp_SZ4TA2,0.35936489391863075
ctrp_axitinib,0.3578102024416138
ctrp_compound 1B,0.35712220196061334
ctrp_BRD-K24690302,0.3564979762518164
ctrp_BRD-K29313308,0.35626804518752697
ctrp_foretinib,0.35615647950687235
ctrp_fingolimod,0.3555406617385279
ctrp_omacetaxine mepesuccinate,0.3549973123864356
ctrp_PLX-4720,0.3539519564644187
ctrp_PX-12,0.3513215334642753
gdsc_Cisplatin,0.35093167168744827
ctrp_NSC19630,0.35083316104135664
ctrp_BRD1835,0.35062381862243747
ctrp_968,0.350480087589667
ctrp_BRD-K13999467,0.3500474645303765
ctrp_JW-55,0.34954163337126026
ctrp_JW-74,0.3491928579339007
ctrp_necrostatin-7,0.3483958102597868
ctrp_BRD-K11533227,0.3478928123971824
ctrp_SR1001,0.3478333055654697
ctrp_BRD-K92856060,0.34672916949579136
ctrp_SKI-II,0.3462977230305505
ctrp_TG-100-115,0.34587619606349523
ctrp_ABT-199,0.345426169454249
ctrp_NSC23766,0.34527545301790336
ctrp_GMX-1778,0.3452635677394279
ctrp_tamoxifen,0.34513777868056916
ctrp_lenvatinib,0.34255196850630665
ctrp_apicidin,0.3417151104935634
ctrp_BRD-K44224150,0.3408846854018251
ctrp_ELCPK,0.34080651254830896
ctrp_darinaparsin,0.33993170276058576
ctrp_MST-312,0.33989865724355445
ctrp_AT-406,0.3385920879958233
ctrp_PLX-4032,0.3376592538402313
ctrp_alisertib,0.337506639656416
ctrp_Mdivi-1,0.33726100642011325
ctrp_Compound 23 citrate,0.33635342022645964
ctrp_AC55649,0.3359524890329192
ctrp_KPT185,0.33588946361127253
ctrp_itraconazole,0.3356524975965814
ctrp_FGIN-1-27,0.3355781740502006
ctrp_SGX-523,0.33489969316000456
ctrp_BRD-K84807411,0.333650983085096
gdsc_HG-5-113-01,0.33361339860330075
ctrp_bendamustine,0.3335168016818509
ctrp_BRD-K02251932,0.3333363839473869
ctrp_elocalcitol,0.33255048212021227
gdsc_YM201636,0.3320656682569309
gdsc_BMS-754807,0.33158024420708304
ctrp_BRD-K86535717,0.3278511400273134
ctrp_BIBR-1532,0.3269757949601366
ctrp_NSC 74859,0.3267271294420708
ctrp_ceranib-2,0.3261740115301518
ctrp_LBH-589,0.3252003641734542
ctrp_necrostatin-1,0.32494488227013063
ctrp_PDMP,0.3248583243347004
ctrp_HC-067047,0.3243068546551044
ctrp_cytarabine hydrochloride,0.3242195853346649
ctrp_BRD-K66532283,0.323461038218053
gdsc_MPS-1-IN-1,0.3232560535790219
ctrp_LY-2157299,0.32269609231634755
gdsc_NSC-207895,0.3208977439018512
ccle_LBW242,0.3204644367500255
ctrp_RITA,0.32011344514017476
ctrp_KW-2449,0.3201057037302252
ctrp_BRD-K75293299,0.32004829118138683
ctrp_lomeguatrib,0.3195073624387001
ctrp_NVP-ADW742,0.3194585733291028
ctrp_ML162,0.31902599052379826
ctrp_QS-11,0.31896578435950845
ctrp_pandacostat,0.318769091699282
gdsc_WZ3105,0.3184679238781303
ctrp_SB-225002,0.3178742455563051
ctrp_BIRB-796,0.31786295305008283
ctrp_pifithrin-mu,0.3171557019818569
ctrp_BRD6340,0.31694622847181064
ctrp_tivantinib,0.31689535038200567
ctrp_ML006,0.3159647605714041
ctrp_BRD-K16147474,0.3157719244013895
ctrp_nilotinib,0.31577157440224213
ctrp_LY-2183240,0.31575053983434354
ctrp_JW-480,0.3154627542897878
ctrp_BRD-K90370028,0.3153315103710032
gdsc_ZM447439,0.3152455962598725
ctrp_NSC95397,0.31485898276323326
ctrp_Ki8751,0.3141990226254046
ctrp_AM-580,0.3137488325336178
ctrp_tivozanib,0.31365709128212566
ctrp_BRD-K61166597,0.3130039686120292
ctrp_MGCD-265,0.31234650474530185
gdsc_Vorinostat,0.3119193069290529
ctrp_topotecan,0.31138795439684674
ctrp_etoposide,0.31134479858811287
ctrp_PI-103,0.31113884740852854
ctrp_NSC48300,0.31066677843667817
ctrp_BIX-01294,0.3091273373684007
ctrp_ISOX,0.3087680535830998
ctrp_tacedinaline,0.3083285507640877
ctrp_alvocidib,0.30758967443790725
ctrp_vorinostat,0.3065237439197589
ctrp_RO4929097,0.30598715950259847
ctrp_ML083,0.3059075446177949
ctrp_SN-38,0.3055694117696062
ctrp_ML031,0.3054537116833332
ctrp_thalidomide,0.3052602690010389
ctrp_cucurbitacin I,0.3051219618160079
ctrp_BRD-K02492147,0.30469735257390435
ctrp_isoevodiamine,0.3046743281264707
ctrp_cabozantinib,0.3044766856337637
ctrp_PL-DI,0.3038258781838475
ctrp_dinaciclib,0.30342596921804355
ctrp_cimetidine,0.3033401856470069
ctrp_AZD1480,0.3031759536157347
ctrp_BRD8899,0.302548904630629
ctrp_GSK1059615,0.30242949316011974
ctrp_niclosamide,0.3022694396637987
ctrp_MG-132,0.3019810392999993
ctrp_PF-184,0.30118609026072396
ctrp_trifluoperazine,0.3000653727374285
ctrp_YK 4-279,0.3000281229664661
ctrp_GSK-3 inhibitor IX,0.29959001769730564
ctrp_manumycin A,0.29943599303660134
ctrp_Ch-55,0.2985242702823086
ctrp_brivanib,0.29835911474061927
ctrp_necrosulfonamide,0.2972829802881403
ctrp_BRD-K30019337,0.29724087087137163
ctrp_CD-1530,0.29719564228836226
ctrp_MI-2,0.29683072025916873
ctrp_PYR-41,0.2968172817015415
ctrp_triazolothiadiazine,0.29674418928767193
ctrp_cyanoquinoline 11,0.2963380367058682
ctrp_BMS-754807,0.296244175724481
ctrp_BRD-K48334597,0.2959496583493184
ctrp_FSC231,0.29563051231223986
ctrp_sunitinib,0.2954979972853402
ctrp_vorapaxar,0.29537263550998183
ctrp_sildenafil,0.2953280972278005
ctrp_BRD-K80183349,0.29525697517585386
ctrp_parbendazole,0.2952302476627872
gdsc_CX-5461,0.2946101092487279
ctrp_GW-843682X,0.29439659069168983
gdsc_GSK690693,0.29429634379567715
ctrp_HLI 373,0.2934004347560298
ctrp_UNC0638,0.2930654245735016
ctrp_gossypol,0.29302431284322444
ctrp_CIL70,0.29258075885953133
ctrp_KH-CB19,0.2921845473651373
ctrp_cediranib,0.291832990905882
ctrp_BRD1812,0.2915218567056621
ctrp_STF-31,0.2904982582140672
ctrp_doxorubicin,0.2904702395355669
ctrp_SU11274,0.2904261546616478
ctrp_ETP-46464,0.29029854083065376
ctrp_BYL-719,0.2901683512311679
ctrp_LRRK2-IN-1,0.28957926927424016
ctrp_BRD-K37390332,0.28950670058472977
ctrp_OSI-027,0.28895887736084624
ctrp_crizotinib,0.2888727504434611
ctrp_N9-isopropylolomoucine,0.2883321291374912
gdsc_UNC0638,0.2883258005670024
ctrp_BRD-K35604418,0.28828316225729445
ctrp_sorafenib,0.28802566908235167
ctrp_AZD4547,0.28768278129721353
ctrp_vincristine,0.2873812881748993
gdsc_Methotrexate,0.28731259019600885
ctrp_ML029,0.28722125999000614
ctrp_CR-1-31B,0.2871157260125197
ctrp_erastin,0.28700451815422356
ctrp_Ko-143,0.28692832610896923
ctrp_decitabine,0.2862959602734926
ctrp_PIK-93,0.286200412173398
ctrp_tandutinib,0.286110222007968
gdsc_QL-X-138,0.2857922184308433
ctrp_BRD-K78574327,0.2856712038450751
ctrp_MK-2206,0.2849892596345968
gdsc_Genentech Cpd 10,0.28482030804901515
ctrp_BRD-K17060750,0.28459071952384823
ctrp_KU-55933,0.28454932279133915
ctrp_ouabain,0.28399682197553655
ctrp_CIL55A,0.28253457571672286
gdsc_JW-7-24-1,0.28238404656003996
gdsc_5-Fluorouracil,0.2820472607212566
ctrp_ML312,0.2820222903283173
ctrp_PF-3758309,0.2811274898406422
ctrp_cyclophosphamide,0.28085979509376335
ctrp_navitoclax,0.2807751098019855
ctrp_blebbistatin,0.2807333092102825
ctrp_SB-525334,0.28035638179395234
gdsc_AR-42,0.28017788886352546
ctrp_KX2-391,0.28003838593319264
ctrp_docetaxel,0.27977176994223
ctrp_neuronal differentiation inducer III,0.27976328375194326
ctrp_FQI-2,0.2793664996963136
ctrp_CIL56,0.27913739344314575
ctrp_narciclasine,0.27862545369734565
ctrp_SRT-1720,0.2781184573396963
gdsc_ZG-10,0.2777345994769998
ctrp_KU-0063794,0.2771246517262231
ctrp_bardoxolone methyl,0.2765439578611319
ctrp_pazopanib,0.27632786624160943
ctrp_entinostat,0.27602936660976224
ctrp_BRD-K71781559,0.27578327609228187
ctrp_pitstop2,0.2756824904545699
ctrp_BRD-K96431673,0.2751142869361476
ctrp_cerulenin,0.27432177277597775
ctrp_BI-2536,0.2738756101645233
ctrp_salermide,0.27322007946364907
ctrp_BRD-K34222889,0.2731011200093256
ctrp_importazole,0.27307629605180267
ctrp_BRD-K96970199,0.2728440214044633
ctrp_TGX-221,0.2726075423969438
ctrp_B02,0.27256454339985225
ctrp_rigosertib,0.2723764571568365
ctrp_ML311,0.27203722948023135
ctrp_AZD6482,0.2716600047673288
ctrp_ciclopirox,0.2715794049865416
ctrp_CAY10618,0.27116657785356846
ctrp_mitomycin,0.2708369227533214
ctrp_BRD-K01737880,0.27055050135495745
gdsc_PI-103,0.27048522185723445
ctrp_fluvastatin,0.27041315971682356
ctrp_curcumin,0.27034156229313494
ctrp_Bax channel blocker,0.27013439251371774
ctrp_marinopyrrole A,0.26998904631835363
ctrp_nakiterpiosin,0.2698590253249071
gdsc_Camptothecin,0.2698297610032323
ctrp_Merck60,0.26943434085097406
ctrp_CD-437,0.267918181373998
ctrp_pifithrin-alpha,0.26779218483647915
ctrp_teniposide,0.26733427886289146
ctrp_BRD-K70511574,0.26687759817261286
ctrp_nintedanib,0.2668623330329946
ctrp_BRD-K66453893,0.26685752338141905
ctrp_NSC632839,0.26680113826944
ctrp_dacarbazine,0.2665403887837696
ctrp_WZ4002,0.26650239448651447
ctrp_NVP-TAE684,0.2657746531879955
ctrp_GSK461364,0.2656010130674749
ctrp_purmorphamine,0.2652124264808839
ctrp_SCH-529074,0.26484240816315857
ctrp_quizartinib,0.26476526810846385
ctrp_SB-743921,0.26473498792823436
ctrp_methylstat,0.26469640010428835
ctrp_CAY10594,0.26462430086759836
ctrp_temsirolimus,0.26335807761466185
gdsc_WIKI4,0.2631713538641596
ctrp_BRD-K85133207,0.2630207106353182
ctrp_silmitasertib,0.26296337976061296
gdsc_Belinostat,0.2628173198574185
ctrp_NVP-231,0.2628084852865278
gdsc_CUDC-101,0.26279849363526475
ctrp_fulvestrant,0.26218930959742126
ctrp_BRD-K45681478,0.2616313114093999
ctrp_CAL-101,0.2601633297336268
ctrp_FQI-1,0.25975594295338816
ctrp_BMS-536924,0.2597491455324505
ctrp_QW-BI-011,0.2596119453626811
ctrp_PRIMA-1,0.25955375035651934
ctrp_linifanib,0.2593064503940056
ctrp_AGK-2,0.25884946972988293
ctrp_parthenolide,0.25842796078023716
ctrp_R428,0.25795904258386854
ctrp_BRD-K14844214,0.257634374825611
ctrp_temozolomide,0.2573413679517062
ctrp_tipifarnib-P2,0.2571095209085451
ctrp_AZD7762,0.25700282089984827
ctrp_semagacestat,0.2565306375204038
ctrp_ZSTK474,0.2563927341705664
ctrp_BRD-K30748066,0.2560965446863938
ctrp_MK-1775,0.255865149975931
ctrp_YM-155,0.255796744873631
ctrp_I-BET151,0.2557457538917137
ctrp_GW-405833,0.25549339327574205
ctrp_piperlongumine,0.2550798187856014
ctrp_PRL-3 inhibitor I,0.2548810317953308
gdsc_OSI-027,0.2547193577786201
gdsc_CAY10603,0.2544898187383647
ctrp_SR-II-138A,0.25426329350508026
ctrp_BRD-A94377914,0.25420687124615254
ctrp_GANT-61,0.25420474966696294
ctrp_GSK2636771,0.25411421401145373
ctrp_triptolide,0.2539427989792339
ctrp_regorafenib,0.25391291851209535
ctrp_daporinad,0.2535874800734622
ctrp_VU0155056,0.25339132126286407
ctrp_nutlin-3,0.2527262199509668
ctrp_KU-60019,0.2522645328780532
ctrp_BRD-A86708339,0.25178950664609595
gdsc_Etoposide,0.2496708510496335
ctrp_prochlorperazine,0.24902447648514967
ctrp_3-Cl-AHPC,0.2487118636252552
ctrp_leptomycin B,0.24839840718110764
ctrp_paclitaxel,0.24783453016235651
ctrp_PF-573228,0.24691923177284764
ctrp_PHA-793887,0.24672058250336001
ctrp_CI-976,0.2467163989966417
ctrp_WZ8040,0.2465991524581633
ctrp_PAC-1,0.24653880181919346
ctrp_NVP-BEZ235,0.24602857894540037
ctrp_BRD-K27224038,0.2457783265860974
ctrp_PF-750,0.24561491784260048
ctrp_JQ-1,0.24510905385444876
ctrp_bleomycin A2,0.24486686158070026
ctrp_tigecycline,0.24421317738335488
gdsc_QL-XII-47,0.24406431579010254
ctrp_AT7867,0.24371530678012826
ctrp_ciclosporin,0.24366122271076
ctrp_GDC-0941,0.2435433698445665
ctrp_BRD-K94991378,0.243120635794858
ctrp_NVP-BSK805,0.24287805233257065
ctrp_OSI-930,0.2426861009380456
ctrp_ML210,0.24182852431789373
ctrp_TW-37,0.24059652289073796
ctrp_TPCA-1,0.2399051995802915
ctrp_AZ-3146,0.2392375805024742
ctrp_dexamethasone,0.2386363903790164
ctrp_SCH-79797,0.2382743706001103
ctrp_CHIR-99021,0.23755601012769614
ctrp_CHM-1,0.2371020123654105
ctrp_momelotinib,0.23670266384053693
ctrp_BRD-A02303741,0.23643014874119175
ctrp_BRD-K41334119,0.23532531907058407
ctrp_WP1130,0.23529447068478357
ctrp_obatoclax,0.23416618486775398
ctrp_MLN2480,0.2331681696740291
ctrp_GSK525762A,0.2330624502113946
ctrp_SMER-3,0.2318497679283366
ctrp_phloretin,0.23168327627183224
ctrp_BMS-345541,0.23167992425431064
ctrp_BRD9876,0.23165813611117797
ctrp_masitinib,0.23158194494657128
ctrp_sirolimus,0.23150685014572153
ctrp_tamatinib,0.23148909902128886
ctrp_GSK-J4,0.23069168362186043
"ctrp_1S,3R-RSL-3",0.23011156343642397
ctrp_bortezomib,0.22939271972541528
ctrp_RAF265,0.22919381907876948
ctrp_EX-527,0.22905298469937574
ctrp_cytochalasin B,0.2290507126393447
ctrp_HBX-41108,0.22904919537618876
ctrp_clofarabine,0.2257124121545424
ctrp_lovastatin,0.22498739371086804
ctrp_MK-0752,0.22463825287271885
ctrp_UNC0321,0.22463410128169659
ctrp_palmostatin B,0.22462738400523322
ctrp_BRD-K34099515,0.22381281554933952
gdsc_Mitomycin-C,0.22369090267095235
ctrp_DBeQ,0.22123128860072483
ctrp_oligomycin A,0.21975790113929577
ctrp_LE-135,0.21890501250164668
ctrp_ML320,0.2188593705677035
ctrp_gemcitabine,0.218116580662132
ctrp_AZD8055,0.21652163495044702
gdsc_THZ-2-102-1,0.216301268286936
ctrp_KU 0060648,0.2140323911528425
ctrp_myricetin,0.21289246438759152
ctrp_SNS-032,0.21200178709191983
ctrp_neopeltolide,0.21012828846987655
ctrp_StemRegenin 1,0.20952655289260155
ctrp_TG-101348,0.2078200866036726
ctrp_pevonedistat,0.20713263354111255
ctrp_BRD4132,0.20610996302365725
ctrp_BRD-K33514849,0.20066637367911885
ctrp_SID 26681509,0.19696898171488278
ccle_AEW541,0.19222884465813997
ctrp_BRD-K71935468,-0.15634263543078558
ctrp_methotrexate,-0.17295636946945395
ccle_RAF265,-0.1951609549921301
ccle_Topotecan,-0.19653656373357603
ctrp_bafilomycin A1,-0.1995254919059824
ctrp_SNX-2112,-0.20011383566725174
ctrp_vandetanib,-0.20663426854145772
ccle_AZD0530,-0.2157821109356442
ccle_Paclitaxel,-0.21630533060876322
ctrp_BRD-K63431240,-0.21862260845668918
ctrp_BEC,-0.223772847480341
gdsc_Dacinostat,-0.22644861577250722
ccle_TAE684,-0.22678437651756242
ctrp_MLN2238,-0.2272053369190203
ccle_Sorafenib,-0.22778181798258718
ctrp_KHS101,-0.22906147452963507
ctrp_BRD8958,-0.23195423724351608
ctrp_BRD-K97651142,-0.23252296321679405
gdsc_Sepantronium bromide,-0.233043595657594
gdsc_Phenformin,-0.2334799539504186
gdsc_Nilotinib,-0.23580690594561532
ctrp_bosutinib,-0.2358998863828022
ctrp_veliparib,-0.2382461280592845
ctrp_pyrazolanthrone,-0.23933282675122158
ctrp_valdecoxib,-0.23943452378898605
ccle_TKI258,-0.241246250403085
ctrp_spautin-1,-0.2446347000865794
ctrp_tosedostat,-0.24665953102431293
ctrp_avicin D,-0.24752811514437317
ctrp_gefitinib,-0.248600573940386
ctrp_C6-ceramide,-0.2494204886326253
gdsc_IPA-3,-0.24949759388894802
ctrp_betulinic acid,-0.24989151381321065
ccle_PF2341066,-0.2508840181500959
ctrp_AZD7545,-0.25106868450001424
ctrp_ML258,-0.25156655778795756
ccle_ZD-6474,-0.2527231720046277
ctrp_neratinib,-0.253059411584945
ctrp_brefeldin A,-0.25319372116458877
ctrp_BRD-K09344309,-0.2538351355675703
gdsc_Doxorubicin,-0.2543148117259647
ctrp_VER-155008,-0.255677138334065
gdsc_Gemcitabine,-0.2557925698164658
ctrp_saracatinib,-0.25686848725184763
ctrp_BRD-K48477130,-0.2570465337697045
ctrp_BRD-K55116708,-0.25747289799640066
ccle_Irinotecan,-0.2584555436495389
ccle_PD-0325901,-0.2598788202206834
ccle_Lapatinib,-0.2606469753032366
ctrp_tanespimycin,-0.26077299977174695
ctrp_fluorouracil,-0.26125405560475556
ctrp_fumonisin B1,-0.26145776946502125
gdsc_Elesclomol,-0.2619645298902144
ccle_PLX4720,-0.2626578395716202
ccle_17-AAG,-0.26447600248940273
ctrp_selumetinib,-0.2645368952162713
gdsc_Vinorelbine,-0.2649492937824321
ctrp_BRD-A05715709,-0.26517399696158955
ctrp_CID-5951923,-0.26616559620782165
ctrp_simvastatin,-0.2668396550416331
gdsc_TW 37,-0.26684499401881795
ctrp_BRD-K64610608,-0.26703762548715393
ccle_PD-0332991,-0.26703900388684826
ctrp_NPC-26,-0.2670899791518376
ctrp_canertinib,-0.2678620118868666
ctrp_WAY-362450,-0.26807492376312153
ctrp_austocystin D,-0.2686295019550525
gdsc_Epothilone B,-0.2690502300645686
gdsc_NG-25,-0.2692622612022365
ctrp_AT13387,-0.2702480991286666
ccle_Nutlin-3,-0.27090765216876195
gdsc_CP466722,-0.27186141026654703
ccle_L-685458,-0.27297900057470226
ctrp_BRD-K27986637,-0.2731410299853349
ctrp_nelarabine,-0.27458438051924805
gdsc_JQ1,-0.2753599628902993
gdsc_BAY-61-3606,-0.2762260868334972
gdsc_SB590885,-0.2764145241210964
gdsc_Lestauritinib,-0.27660561401907197
ctrp_pluripotin,-0.2781333940112549
gdsc_DMOG,-0.27857064955388444
gdsc_TL-1-85,-0.2792918194851876
gdsc_Imatinib,-0.2798410134954112
gdsc_AZD7762,-0.28054002574373565
ctrp_MI-1,-0.2809276261817561
ctrp_azacitidine,-0.2811437262560557
ctrp_erismodegib,-0.2813869600536314
ctrp_AA-COCF3,-0.28357086794459724
ccle_PHA-665752,-0.2843849097736602
gdsc_SNX-2112,-0.28496247208780606
ccle_AZD6244,-0.2855575435952319
ccle_Erlotinib,-0.2857574462603514
ctrp_SJ-172550,-0.28593099193575006
ctrp_ifosfamide,-0.2860073608653591
ctrp_lapatinib,-0.2863246633344613
ctrp_COL-3,-0.28651172735012637
gdsc_Omipalisib,-0.28702386216622133
gdsc_GW843682X,-0.2887465557418714
ctrp_GDC-0879,-0.28899688958790853
gdsc_THZ-2-49,-0.2895977666070835
ctrp_istradefylline,-0.29136932034348845
gdsc_PIK-93,-0.2924299540323974
gdsc_Vinblastine,-0.2926504808327294
gdsc_AT-7519,-0.2945870749623293
ctrp_ML334 diastereomer,-0.29515198749229393
ctrp_dasatinib,-0.29628447569277183
ctrp_SR8278,-0.29652212870170447
ctrp_BRD-K50799972,-0.298016638933671
ctrp_A-804598,-0.2981734888443249
gdsc_Shikonin,-0.2981797356533537
ctrp_GSK4112,-0.29837437599328576
gdsc_Erlotinib,-0.2985262968925613
gdsc_GSK650394,-0.2985784677121401
ctrp_hyperforin,-0.2988801756140227
gdsc_I-BET-762,-0.2993112132859939
ctrp_BRD-K33199242,-0.3007432886885793
ctrp_BRD-K04800985,-0.3013754649853347
ctrp_VAF-347,-0.30137676160817733
gdsc_Seliciclib,-0.3032385882198364
ctrp_BCL-LZH-4,-0.3037048779836656
gdsc_BX796,-0.3039996950552593
ctrp_PD318088,-0.3052776741862324
ctrp_IPR-456,-0.30560100879733865
gdsc_JQ12,-0.30624716650429173
ctrp_myriocin,-0.30637422935833175
gdsc_OSU-03012,-0.3069585494433555
gdsc_Lapatinib,-0.3100813719468432
ctrp_PF-543,-0.3106049178622766
ctrp_CBB-1007,-0.3113480441600603
gdsc_BI-2536,-0.31310658147104503
ctrp_trametinib,-0.31407490051907766
ctrp_L-685458,-0.314120702887509
gdsc_YK-4-279,-0.31413049384416747
ctrp_afatinib,-0.3141903434618161
ctrp_procarbazine,-0.314280160292669
ctrp_abiraterone,-0.3146713437116518
gdsc_Thapsigargin,-0.3160083522857054
gdsc_Entinostat,-0.3162983359315704
gdsc_ZSTK474,-0.3167948483632706
ctrp_ruxolitinib,-0.3177054678066726
gdsc_AS605240,-0.31786819053249954
gdsc_KIN001-244,-0.3187012883188125
gdsc_Cytarabine,-0.32131494540943467
ctrp_BRD9647,-0.3215056058637793
gdsc_XMD8-92,-0.3217214349460121
ctrp_BRD-K09587429,-0.32241701287789654
gdsc_Fedratinib,-0.3240623374773705
gdsc_Docetaxel,-0.3245381996798539
ctrp_BRD-K41597374,-0.32572825477672074
gdsc_Saracatinib,-0.3267428916803768
gdsc_CMK,-0.3278238609336245
ccle_Nilotinib,-0.3281902641593076
gdsc_Luminespib,-0.3290789000313913
gdsc_PFI-1,-0.33066139011388657
ctrp_etomoxir,-0.3318084002458221
gdsc_SN-38,-0.332787633118813
gdsc_Pictilisib,-0.3339127771076421
ctrp_ibrutinib,-0.33426013662645443
gdsc_Palbociclib,-0.33513945408016715
ctrp_isonicotinohydroxamic acid,-0.3353225014562191
ccle_Panobinostat,-0.3354405761448563
gdsc_Salubrinal,-0.335796196808658
gdsc_Pyrimethamine,-0.3375475546768983
ctrp_imatinib,-0.339121497620455
gdsc_Ponatinib,-0.33953857891060313
ctrp_birinapant,-0.3415061322488095
gdsc_Bleomycin (50 uM),-0.34160999096466255
gdsc_Obatoclax Mesylate,-0.34596924209834723
gdsc_Serdemetan,-0.3461695502820697
gdsc_Dactolisib,-0.3473990898289472
gdsc_Embelin,-0.34745309090076193
ctrp_PD 153035,-0.3481799944705026
ctrp_IC-87114,-0.3482534691811386
gdsc_AZD8055,-0.3484834899599281
gdsc_CCT-018159,-0.3503920420904691
ctrp_BRD-K19103580,-0.35329637362022226
gdsc_PHA-793887,-0.3537692809960991
gdsc_MK-2206,-0.3545005999931967
gdsc_SGC0946,-0.35456869242901545
ctrp_SB-431542,-0.3562234652284707
gdsc_Bleomycin,-0.35658772029215974
gdsc_A-443654,-0.3597673751764281
gdsc_Tipifarnib,-0.3598547153442247
gdsc_S-Trityl-L-cysteine,-0.36004423752351034
gdsc_Midostaurin,-0.3608823490225782
gdsc_JNK-9L,-0.3612686337185706
gdsc_QL-VIII-58,-0.36130578579260303
ctrp_BRD-K52037352,-0.3624637804655545
gdsc_PD0325901,-0.3625559803711596
gdsc_Zibotentan,-0.36413495766709775
gdsc_PF-562271,-0.36503185053274745
gdsc_WH-4-023,-0.36981536963434747
ctrp_zebularine,-0.37099797931579204
gdsc_Enzastaurin,-0.3719482081678075
gdsc_AICA Ribonucleotide,-0.37287327375058665
gdsc_FH535,-0.37339460031556504
gdsc_HG6-64-1,-0.37424469284848794
gdsc_TPCA-1,-0.3744167421446555
gdsc_(5Z)-7-Oxozeaenol,-0.3748984846845296
gdsc_AKT inhibitor VIII,-0.3756601135041363
gdsc_XMD11-85h,-0.3778519348167407
gdsc_Paclitaxel,-0.3798051965925819
gdsc_GSK269962A,-0.38130965144998685
gdsc_AS601245,-0.3813469526487365
gdsc_Piperlongumine,-0.38235113214633826
gdsc_MG-132,-0.3826690184734398
gdsc_TGX221,-0.3827636510695757
gdsc_NVP-BHG712,-0.384649471456904
gdsc_Tamoxifen,-0.3847417341604162
gdsc_LFM-A13,-0.3849471106111456
gdsc_OSI-930,-0.3889095128206672
ctrp_erlotinib,-0.3909007564181635
gdsc_BMS-509744,-0.39236336620322304
gdsc_Refametinib,-0.39333475902547455
gdsc_Lenalidomide,-0.39397694323052446
gdsc_Pevonedistat,-0.39464658338553277
gdsc_BMS-536924,-0.3968944280223938
gdsc_A-770041,-0.3970286095727371
