Name	Score(0.95 MoE)	0.95 MoE	p-value	FDR	Score
stemregenin 1			0.06761904761904762	0.843625	0.29454613979145505
as601245			0.06761904761904762	0.843625	0.2945200827504456
brd-k75293299			0.06941964285714286	0.843625	0.2925505268042287
jnk-9l			0.07077380952380953	0.843625	0.29131322156451434
wh-4-023			0.07148809523809524	0.843625	0.29059366160897343
le-135			0.07681547619047618	0.843625	0.2838331010611512
az628			0.07738095238095238	0.843625	0.28331373010831273
pf-562271			0.07803571428571429	0.843625	0.2825538580995587
gsk-3 inhibitor ix			0.0790625	0.843625	0.2812161604522287
ku-55933			0.08260416666666667	0.843625	0.27702137536671656
pf-4708671			0.08321428571428571	0.843625	0.27613296387220176
pyr-41			0.08351190476190476	0.843625	0.2758262565893751
luminespib			0.08480654761904761	0.843625	0.27425320704325534
midostaurin			0.0853125	0.843625	0.2737459601759741
968			0.08766369047619048	0.843625	0.2714691132695471
pd0325901			0.08824404761904762	0.843625	0.2708915853161156
nsc-87877			0.08895833333333333	0.843625	0.27035787650013127
darinaparsin			0.08976190476190476	0.843625	0.2696794470582762
sl0101			0.09138392857142857	0.843625	0.26834760604906055
nutlin-3a (-)			0.0928422619047619	0.843625	0.2673244427494169
pfi-1			0.09302083333333333	0.843625	0.2670992593279502
zd-6474			0.09425595238095238	0.843625	0.2661218791061367
gw441756			0.09583333333333334	0.843625	0.26470691601075436
bryostatin 1			0.0958779761904762	0.843625	0.2646438921498866
nvp-231			0.09796130952380952	0.843625	0.26259814045418023
bcl-lzh-4			0.09870535714285714	0.843625	0.2618749314620197
selumetinib			0.09892857142857144	0.843625	0.261671336290652
nu7441			0.09998511904761904	0.843625	0.2609004941187474
repligen 136			0.10043154761904761	0.843625	0.2603764814077638
fqi-1			0.10967261904761905	0.8533766233766233	0.2549431459424801
brd-k44224150			0.11007440476190476	0.8533766233766233	0.2546859871266189
decitabine			0.11244047619047619	0.8533766233766233	0.2534334019020806
tamoxifen			0.11276785714285714	0.8533766233766233	0.25315537057613435
a-443654			0.11331845238095238	0.8533766233766233	0.2528222459630727
fsc231			0.11395833333333333	0.8533766233766233	0.25253077481368635
cisplatin			0.1140922619047619	0.8533766233766233	0.2524975742923784
cyclophosphamide			0.11508928571428571	0.8533766233766233	0.252173720857824
gsk525762a			0.11721726190476191	0.8533766233766233	0.25142259752103113
brivanib			0.11797619047619047	0.8533766233766233	0.25122333248666945
qs-11			0.12363095238095238	0.8533766233766233	0.2493685313501253
chm-1			0.12738095238095237	0.8533766233766233	0.24749055611379456
ql-viii-58			0.12892857142857142	0.8533766233766233	0.24617214993078226
palbociclib			0.12898809523809524	0.8533766233766233	0.24614378340856372
xmd8-85			0.12930059523809523	0.8533766233766233	0.24594501875025881
bms-195614			0.1325	0.8533766233766233	0.24390008103382457
sgc0946			0.1328422619047619	0.8533766233766233	0.2435837459020671
fqi-2			0.13385416666666666	0.8533766233766233	0.24294652991605403
obatoclax			0.13416666666666666	0.8533766233766233	0.24272834118073383
brd-k30019337			0.134375	0.8533766233766233	0.24257509486237497
cyclopamine			0.13455357142857144	0.8533766233766233	0.24242945944910177
cytarabine hydrochloride			0.13504464285714285	0.8533766233766233	0.2420875822972214
pf-4800567 hydrochloride			0.13717261904761904	0.8533766233766233	0.2407337714958924
clofarabine			0.1371875	0.8533766233766233	0.24070336851140473
fmk			0.13970238095238094	0.8533766233766233	0.2390865727285737
brd-k11533227			0.14104166666666668	0.8533766233766233	0.23812259118572102
hg6-64-1			0.14148809523809525	0.8533766233766233	0.23784771524150236
gsk650394			0.1425595238095238	0.8533766233766233	0.23720766757889977
gsk461364			0.1428125	0.8533766233766233	0.23708322161268927
bicalutamide			0.14339285714285716	0.8533766233766233	0.23669340310132359
gsk1904529a			0.145625	0.8533766233766233	0.23512109936804634
dactolisib			0.14654761904761904	0.8533766233766233	0.23457963126802095
saracatinib			0.14761904761904762	0.8533766233766233	0.2340028588543268
compound 7d-cis			0.14919642857142856	0.8533766233766233	0.23301951355071163
elesclomol			0.14925595238095238	0.8533766233766233	0.23296055825106987
pd173074			0.1493452380952381	0.8533766233766233	0.23285521616506727
pifithrin-mu			0.15014880952380952	0.8533766233766233	0.2324468315131853
abt-199			0.15254464285714286	0.8533766233766233	0.2312364340009794
brd-k99006945			0.1531547619047619	0.8533766233766233	0.2309702546279821
aa-cocf3			0.15632440476190476	0.8533766233766233	0.2296324444955627
unc0321			0.15650297619047618	0.8533766233766233	0.22953517457822792
sch-79797			0.15720238095238095	0.8533766233766233	0.22934120898191515
rucaparib			0.16095238095238096	0.8533766233766233	0.22802829981353828
ku-60019			0.1611904761904762	0.8533766233766233	0.22795101962561376
cgp-082996			0.1638690476190476	0.8533766233766233	0.2269390928128162
trametinib			0.16488095238095238	0.8533766233766233	0.22650810476782318
neuronal differentiation inducer iii			0.16535714285714287	0.8533766233766233	0.22620519271792977
azd6482			0.1678422619047619	0.8533766233766233	0.22497391204331726
seliciclib			0.1705952380952381	0.8533766233766233	0.22388075868143906
hg-5-88-01			0.17153273809523809	0.8533766233766233	0.223486656627679
o-6-benzylguanine			0.17223214285714286	0.8533766233766233	0.22316188852846136
compound 1b			0.17288690476190477	0.8533766233766233	0.22290200492881992
hbx-41108			0.17296130952380953	0.8533766233766233	0.22287633583463445
pha-665752			0.1734077380952381	0.8533766233766233	0.22262402009807675
brd-k51490254			0.1759077380952381	0.8533766233766233	0.22174893123941736
sch-529074			0.17693452380952382	0.8533766233766233	0.22135156015578308
ml258			0.17708333333333334	0.8533766233766233	0.22128847805835794
mk-1775			0.1788392857142857	0.8533766233766233	0.2204989266008895
brd-k85133207			0.1813392857142857	0.8533766233766233	0.21969143279916845
canertinib			0.18514880952380952	0.8533766233766233	0.21841676676771835
merck60			0.18526785714285715	0.8533766233766233	0.21835491488649666
brd4132			0.18642857142857142	0.8533766233766233	0.21798170636454692
pelitinib			0.18674107142857144	0.8533766233766233	0.21786301335782748
brd-k28456706			0.18802083333333333	0.8533766233766233	0.2173074541503529
mi-2			0.18930059523809523	0.8533766233766233	0.2168035766913304
blebbistatin			0.1901934523809524	0.8533766233766233	0.21646293551679302
pevonedistat			0.19075892857142857	0.8533766233766233	0.2162370290860435
brd-k04800985			0.1913690476190476	0.8533766233766233	0.2159820906684112
dacarbazine			0.19209821428571427	0.8533766233766233	0.21566361768330417
sb590885			0.19266369047619047	0.8533766233766233	0.21536192558655598
hli 373			0.19363095238095238	0.8533766233766233	0.2148221831154294
ml334 diastereomer			0.19410714285714287	0.8533766233766233	0.2146388123698056
erastin			0.19547619047619047	0.8533766233766233	0.21408432998110963
jw-7-52-1			0.19556547619047618	0.8533766233766233	0.2140223257192633
cct007093			0.19991071428571427	0.862590361445783	0.21185435491140994
nintedanib			0.20035714285714284	0.862590361445783	0.21155980664631205
tamatinib			0.20174107142857142	0.862590361445783	0.21085924616767945
vnlg/124			0.20455357142857142	0.862590361445783	0.2092200184711657
azd0530			0.20632440476190475	0.862590361445783	0.20824672835401137
vorapaxar			0.20739583333333333	0.862590361445783	0.20766861167434225
elcpk			0.2092857142857143	0.862590361445783	0.20652466938597286
brd-k34099515			0.21095238095238095	0.862590361445783	0.20573098713418692
tigecycline			0.21157738095238096	0.862590361445783	0.20534463429502917
az-3146			0.21230654761904763	0.862590361445783	0.20488839876136208
brd8899			0.21273809523809523	0.862590361445783	0.2047079893167514
tipifarnib-p2			0.21308035714285714	0.862590361445783	0.20452800198574078
lenalidomide			0.2149107142857143	0.86375	0.20353398064287792
epothilone b			0.2159375	0.86375	0.20296327057977814
nsc95397			0.22117559523809524	0.865977653631285	0.1995749781525603
mln2480			0.22178571428571428	0.865977653631285	0.1992186222837164
rapamycin			0.22188988095238096	0.865977653631285	0.1991502586140918
yk 4-279			0.2224404761904762	0.865977653631285	0.19871095305787692
avicin d			0.22370535714285714	0.865977653631285	0.19803138047533375
a-770041			0.225	0.865977653631285	0.19727516573936288
tg-101348			0.2272172619047619	0.865977653631285	0.1958304809956035
681640			0.22889880952380953	0.865977653631285	0.19485392131153115
isoevodiamine			0.22955357142857144	0.865977653631285	0.19448627673382832
tw-37			0.23026785714285714	0.865977653631285	0.19414026327172124
parbendazole			0.23066964285714286	0.865977653631285	0.19393263311235714
brd-k02492147			0.23197916666666665	0.8660555555555556	0.19326564136552196
3-cl-ahpc			0.23470238095238094	0.8673224043715848	0.19179811261919208
brd-k30748066			0.23566964285714287	0.8673224043715848	0.19124244821160263
compound 23 citrate			0.2361904761904762	0.8673224043715848	0.19098623767510775
pifithrin-alpha			0.2399404761904762	0.873027027027027	0.18902072564640626
tak-715			0.2403422619047619	0.873027027027027	0.18881649657327546
ly-2157299			0.2447172619047619	0.8816577540106951	0.18672881308102088
dexamethasone			0.2453422619047619	0.8816577540106951	0.1864726127963643
zg-10			0.24956845238095238	0.8838743455497382	0.18493371791542063
cr-1-31b			0.25	0.8838743455497382	0.18484039140915237
brd-k70511574			0.2501785714285714	0.8838743455497382	0.184797798558863
gant-61			0.2512202380952381	0.8838743455497382	0.18448522699796738
agk-2			0.25617559523809524	0.8849557522123893	0.18329263973310705
cay10594			0.25790178571428574	0.8849557522123893	0.18278971421109755
alvocidib			0.2615327380952381	0.8849557522123893	0.18180819816924731
brd-k27224038			0.26169642857142855	0.8849557522123893	0.18174409774889505
mgcd-265			0.26239583333333333	0.8849557522123893	0.18159999864757134
crizotinib			0.26543154761904764	0.8849557522123893	0.18089397403408267
ko-143			0.26677083333333335	0.8849557522123893	0.18045666114554407
bibr-1532			0.2670982142857143	0.8849557522123893	0.18038820702074518
avagacestat			0.2686160714285714	0.8849557522123893	0.17985644387422892
sunitinib			0.2688392857142857	0.8849557522123893	0.1798107756067997
ac55649			0.27017857142857143	0.8849557522123893	0.17949827582241967
lomeguatrib			0.27151785714285714	0.8849557522123893	0.17919459554139888
hg-5-113-01			0.27154761904761904	0.8849557522123893	0.17919002375818172
brd-k96431673			0.2718452380952381	0.8849557522123893	0.17913978332393415
su11274			0.27657738095238094	0.8849557522123893	0.1780297606935859
sr-ii-138a			0.276875	0.8849557522123893	0.17795132051904336
pf-184			0.28038690476190475	0.8849557522123893	0.17716517919844077
lbh-589			0.2805059523809524	0.8849557522123893	0.17712864215304283
phloretin			0.28087797619047616	0.8849557522123893	0.17703676714415265
ciclopirox			0.28327380952380954	0.8849557522123893	0.17654331021547376
brd-k61166597			0.28513392857142855	0.8849557522123893	0.17618128890115192
i-bet151			0.2851934523809524	0.8849557522123893	0.17616347029728843
pandacostat			0.2852232142857143	0.8849557522123893	0.17615100983114426
jq1			0.2853720238095238	0.8849557522123893	0.17608796345674418
brd1812			0.2869494047619048	0.8849557522123893	0.1755531108270313
brd-k14844214			0.28791666666666665	0.8849557522123893	0.17515673698252032
dabrafenib			0.29055059523809523	0.8849557522123893	0.1741237420289149
brd-a94377914			0.29235119047619046	0.8849557522123893	0.17353589353304952
brd-k41597374			0.29401785714285716	0.8849557522123893	0.17290116070801723
brd-k80183349			0.2945238095238095	0.8849557522123893	0.17274927585985653
refametinib			0.2966220238095238	0.8849557522123893	0.17192731468504924
doramapimod			0.296875	0.8849557522123893	0.17182141325259487
dasatinib			0.29711309523809526	0.8849557522123893	0.17172349251723695
brd-k41334119			0.2973660714285714	0.8849557522123893	0.17159839182488965
mitomycin			0.2976190476190476	0.8849557522123893	0.17147436596088866
brd-k48477130			0.3016517857142857	0.8878225806451613	0.16981661031688702
sirolimus			0.3032886904761905	0.8878225806451613	0.169005178919268
17-aag			0.30575892857142856	0.8878225806451613	0.16742923935672488
brd-k01737880			0.3067857142857143	0.8878225806451613	0.16693101528310822
mln2238			0.30910714285714286	0.8878225806451613	0.16561238491490213
rg-108			0.3108482142857143	0.8878225806451613	0.16463081737053523
nsc30930			0.3111904761904762	0.8878225806451613	0.16442903011699173
compound 1541a			0.3146130952380952	0.8878225806451613	0.1620665018010385
brd-k27986637			0.3165327380952381	0.8878225806451613	0.1609363815803598
cd-437			0.31674107142857144	0.8878225806451613	0.1608112117903338
sb-225002			0.31691964285714286	0.8878225806451613	0.16072411704018708
triazolothiadiazine			0.3194345238095238	0.8878225806451613	0.15920254859301397
brd9876			0.32055059523809526	0.8878225806451613	0.1585477337670669
obatoclax mesylate			0.3215625	0.8878225806451613	0.15788546698336148
kx2-391			0.32251488095238096	0.8878225806451613	0.15721741501446246
lestauritinib			0.3240327380952381	0.8878225806451613	0.15608511394961241
selisistat			0.324360119047619	0.8878225806451613	0.1558724360789264
necrostatin-7			0.3246875	0.8878225806451613	0.15564695209168122
lenvatinib			0.3246875	0.8878225806451613	0.15563760792703185
salermide			0.3254464285714286	0.8878225806451613	0.1552975352970874
pd318088			0.326860119047619	0.8878225806451613	0.1544660986405752
azd7545			0.32764880952380954	0.8878225806451613	0.15407331131107443
gw-843682x			0.33267857142857143	0.8901190476190476	0.15137162020355932
brd-k66453893			0.33303571428571427	0.8901190476190476	0.15119374397722896
ro-3306			0.3336607142857143	0.8901190476190476	0.15079101188723476
ci-976			0.33379464285714283	0.8901190476190476	0.1507415065705314
cetuximab			0.3365327380952381	0.8938735177865613	0.14908330005164874
cil56			0.34229166666666666	0.9044705882352941	0.14614576953472658
gw-2580			0.3432142857142857	0.9044705882352941	0.1456168127326927
pd 153035			0.34726190476190477	0.9094186046511628	0.143322287745566
sb-525334			0.34870535714285716	0.9094186046511628	0.1426336169444201
npc-26			0.34915178571428573	0.9094186046511628	0.14245256592788644
pf-573228			0.35526785714285714	0.9113868613138686	0.13958511426221187
nutlin-3			0.35538690476190476	0.9113868613138686	0.13952027914439943
necrostatin-1			0.356875	0.9113868613138686	0.1388617299693899
brd-k42260513			0.35696428571428573	0.9113868613138686	0.13881196381464297
mi-1			0.3576934523809524	0.9113868613138686	0.1385260754935315
sz4ta2			0.3611607142857143	0.9113868613138686	0.13701416035113573
itraconazole			0.36561011904761903	0.9113868613138686	0.1350824243391865
tki258			0.3664880952380952	0.9113868613138686	0.13463458329174863
wz-1-84			0.3670386904761905	0.9113868613138686	0.13437217074664515
fingolimod			0.36808035714285714	0.9113868613138686	0.1339755059558798
brd-k19103580			0.3687797619047619	0.9113868613138686	0.13366361991165496
cerulenin			0.36995535714285716	0.9113868613138686	0.13328302096477676
brd-k45681478			0.3704017857142857	0.9113868613138686	0.13302572601931079
vinblastine			0.3710267857142857	0.9113868613138686	0.13281424580709103
vincristine			0.37157738095238096	0.9113868613138686	0.13261050087595053
unc1215			0.37160714285714286	0.9113868613138686	0.13260176378695265
isox			0.37480654761904764	0.9158909090909092	0.13146917027626773
jw-480			0.37839285714285714	0.921304347826087	0.1302988382728931
gsk319347a			0.3805357142857143	0.922589928057554	0.12968854846943967
hc-067047			0.38166666666666665	0.922589928057554	0.12932808608512159
apicidin			0.38543154761904763	0.9234982332155477	0.12806051923599257
16-beta-bromoandrosterone			0.3867261904761905	0.9234982332155477	0.12764976415493134
wp1130			0.38723214285714286	0.9234982332155477	0.12749899004195395
gossypol			0.38803571428571426	0.9234982332155477	0.12720763523821257
cabozantinib			0.38891369047619045	0.9234982332155477	0.12692480510162746
lfm-a13			0.39071428571428574	0.9245070422535212	0.12641719647480484
aew541			0.39733630952380955	0.9277627118644068	0.12460172216532203
myricetin			0.3975892857142857	0.9277627118644068	0.12454218031675171
ciclosporin			0.39873511904761905	0.9277627118644068	0.12427531645641493
fti-277			0.4009970238095238	0.9277627118644068	0.12377729183591307
ml083			0.40151785714285715	0.9277627118644068	0.12364111745090611
cct-018159			0.40278273809523807	0.9277627118644068	0.12340861983619912
tgx-221			0.40351190476190474	0.9277627118644068	0.1232771055315383
sr1001			0.40482142857142855	0.9277627118644068	0.12298925581489148
wz4002			0.4055059523809524	0.9277627118644068	0.1228245201874995
cil55			0.40620535714285716	0.9277627118644068	0.12269053776157911
talazoparib			0.4072767857142857	0.9277627118644068	0.12243484443012898
pl-di			0.41151785714285716	0.9342567567567568	0.12165358610655909
gw-405833			0.41361607142857143	0.9348	0.12130758885686482
brd-k02251932			0.4161607142857143	0.9348	0.12086407349551365
skepinone-l			0.4171577380952381	0.9348	0.12071542781742914
brd-k86535717			0.41732142857142857	0.9348	0.1206637224517503
pf-750			0.4229017857142857	0.9441528239202658	0.11969451245304033
brd6340			0.42510416666666667	0.9459271523178808	0.11929864217565339
staurosporine			0.4277827380952381	0.9487458745874587	0.11860739409152722
necrosulfonamide			0.42941964285714285	0.9492434210526316	0.11820403869232507
lovastatin			0.4356696428571429	0.9597058823529412	0.11655096909961801
shikonin			0.4370089285714286	0.9597058823529412	0.1160199002976801
nsc 74859			0.4416220238095238	0.9662057877813505	0.11413510716178377
cd-1530			0.44586309523809525	0.9662057877813505	0.11173616624230243
gdc-0941			0.4461309523809524	0.9662057877813505	0.11148422974068141
brd-k84807411			0.4466517857142857	0.9662057877813505	0.11108683178188809
prochlorperazine			0.4471577380952381	0.9662057877813505	0.11070147280862301
azd6244			0.4531845238095238	0.9760897435897435	0.10591114836523274
brd-a02303741			0.45788690476190474	0.9803184713375797	0.10200519131708631
sitagliptin			0.4580654761904762	0.9803184713375797	0.10181450860241957
cay10618			0.4617410714285714	0.985047619047619	0.09928676285761917
nvp-adw742			0.46552083333333333	0.9883229813664596	0.09622535736087029
brd-k48334597			0.4688244047619048	0.9883229813664596	0.09404970915632618
ci-1040			0.4688839285714286	0.9883229813664596	0.09398273323229335
srt-1720			0.4699404761904762	0.9883229813664596	0.0933130028964032
brd-k34222889			0.47098214285714285	0.9883229813664596	0.09257692575794807
brd-a71883111			0.47291666666666665	0.9883229813664596	0.09118522859169217
qw-bi-011			0.4735714285714286	0.9883229813664596	0.09082664126510041
brd-k17060750			0.47660714285714284	0.991578947368421	0.08835965902759273
yk-4-279			0.47819940476190476	0.9918209876543209	0.08690690819055197
pdmp			0.4842410714285714	0.9919634703196347	0.0805821091620551
bendamustine			0.48998511904761904	0.9876945244956771	0.07296425396745781
brd-k71781559			0.4922470238095238	0.986156069364162	0.06932375579704818
indisulam			0.4957142857142857	0.9655652173913044	0.05368812917733828
cyanoquinoline 11			0.4946130952380952	0.9655652173913044	0.05252652647783664
am-580			0.4929613095238095	0.9655652173913044	0.05084851679511047
mk-2206			0.485	0.9529824561403509	0.02912623832602064
myriocin			0.4794940476190476	0.9449266862170088	0.013640555572478586
hyperforin			0.4738988095238095	0.9366470588235295	-0.026423719961850837
trifluoperazine			0.47175595238095236	0.9351622418879056	-0.031770703853872984
ml029			0.4661011904761905	0.9266863905325444	-0.05040765201179649
procarbazine			0.46166666666666667	0.920593471810089	-0.057290159894263976
osi-930			0.45997023809523807	0.9199404761904761	-0.059192894154215484
iu1			0.4587202380952381	0.9199404761904761	-0.06119988233409773
tipifarnib-p1			0.4585416666666667	0.9199404761904761	-0.06158106453384481
etp-46464			0.45532738095238096	0.9188588588588589	-0.0676465741031924
vaf-347			0.45532738095238096	0.9188588588588589	-0.06766057300044492
docetaxel			0.4526636904761905	0.9188588588588589	-0.073192354984447
jq12			0.4515625	0.9188588588588589	-0.07480236961464033
tacrolimus			0.44895833333333335	0.9170212765957447	-0.07862555792428011
bms-270394			0.44736607142857143	0.9165548780487806	-0.08060632477730828
ku-0063794			0.44697916666666665	0.9165548780487806	-0.08120491800331686
b02			0.44666666666666666	0.9165548780487806	-0.08167422290753744
brd-k29313308			0.4461904761904762	0.9165548780487806	-0.0820894436602575
whi-p97			0.44375	0.9165548780487806	-0.08491238708105513
prima-1-met			0.4432738095238095	0.9165548780487806	-0.08531047761001151
at-406			0.439375	0.9165548780487806	-0.08919248669192706
pluripotin			0.4391815476190476	0.9165548780487806	-0.0893540155248215
ch-55			0.4369642857142857	0.9165548780487806	-0.09098027150998678
brd-k09587429			0.43625	0.9165548780487806	-0.09149507568120568
barasertib			0.4301041666666667	0.9088993710691824	-0.09605872872023306
ml311			0.4299702380952381	0.9088993710691824	-0.0961449132117939
fluvastatin			0.4284375	0.9088993710691824	-0.09725801895667133
gnf-2			0.4283779761904762	0.9088993710691824	-0.09731782664162338
importazole			0.4267261904761905	0.9088993710691824	-0.09890698968289895
regorafenib			0.42575892857142855	0.9088993710691824	-0.09964837327518454
bix-01294			0.4248660714285714	0.9088993710691824	-0.100480454596029
ml239			0.42227678571428573	0.9088993710691824	-0.10299213679369847
brd-k34485477			0.4220089285714286	0.9088993710691824	-0.10333719657918752
belinostat			0.4203720238095238	0.9088993710691824	-0.10487202295576113
mk-0752			0.42023809523809524	0.9088993710691824	-0.10494176317222242
npk76-ii-72-1			0.4190029761904762	0.9088993710691824	-0.10599919170498964
nvp-bez235			0.41864583333333333	0.9088993710691824	-0.10629201431790458
brd-m00053801			0.4177232142857143	0.9088993710691824	-0.10714136925574207
ex-527			0.41757440476190477	0.9088993710691824	-0.10729031439674318
gsk1059615			0.4164434523809524	0.9088993710691824	-0.10828674633265614
ar-42			0.41555059523809523	0.9088993710691824	-0.10904204421686212
etomoxir			0.4151934523809524	0.9088993710691824	-0.10928587786533335
cx-5461			0.41467261904761904	0.9088993710691824	-0.10964001110850637
pd-0325901			0.41433035714285715	0.9088993710691824	-0.10998886595808506
tacedinaline			0.4141369047619048	0.9088993710691824	-0.11014912507953428
ki8751			0.4086904761904762	0.9088993710691824	-0.11341468487493103
nilotinib			0.4083482142857143	0.9088993710691824	-0.11373315750755934
purmorphamine			0.4069494047619048	0.9088993710691824	-0.11443482936307314
enzastaurin			0.4063541666666667	0.9088993710691824	-0.11474122171258946
nvp-bsk805			0.4055952380952381	0.9088993710691824	-0.11515603768190108
omipalisib			0.3997470238095238	0.9088993710691824	-0.11716120998514071
brd-k63431240			0.39883928571428573	0.9088993710691824	-0.11745157790585538
veliparib			0.39839285714285716	0.9088993710691824	-0.11760494687700039
ipa-3			0.39657738095238093	0.9088993710691824	-0.11808135510274935
brd-k55116708			0.3956845238095238	0.9088993710691824	-0.1183116094444923
lrrk2-in-1			0.3945386904761905	0.9088993710691824	-0.11857077022838608
phenformin			0.39352678571428573	0.9088993710691824	-0.11883203193867778
bleomycin (50 um)			0.3893154761904762	0.9088993710691824	-0.11998131712779857
brd-a05715709			0.3892113095238095	0.9088993710691824	-0.12002035731774159
col-3			0.38473214285714286	0.9088993710691824	-0.12117524899755834
palmostatin b			0.38467261904761907	0.9088993710691824	-0.12120673264332475
brd-k09344309			0.38370535714285714	0.9088993710691824	-0.12148589986071437
brd-k64610608			0.38364583333333335	0.9088993710691824	-0.12151756605118928
bafilomycin a1			0.3834375	0.9088993710691824	-0.12156321228079296
c6-ceramide			0.3813095238095238	0.9088993710691824	-0.12219046901088502
spautin-1			0.3783035714285714	0.9088993710691824	-0.12303897989836712
brd-k97651142			0.37266369047619047	0.9073550724637681	-0.12459871937819272
navitoclax			0.37251488095238094	0.9073550724637681	-0.12465705939438247
kw-2449			0.3719791666666667	0.9073550724637681	-0.12483622777545757
bax channel blocker			0.37153273809523807	0.9073550724637681	-0.12496901826822142
snx-2112			0.36913690476190475	0.9073550724637681	-0.12569166591464528
plx-4032			0.3674107142857143	0.9073550724637681	-0.12645316437231496
ic-87114			0.3672916666666667	0.9073550724637681	-0.12650977435383146
brd-k26531177			0.3641964285714286	0.9073550724637681	-0.12768955446155414
entinostat			0.36305059523809524	0.9073550724637681	-0.12806144226584634
jnk inhibitor viii			0.36183035714285716	0.9073550724637681	-0.12846094194160243
brefeldin a			0.36075892857142855	0.9073550724637681	-0.1287679316784928
ml006			0.3600297619047619	0.9073550724637681	-0.1290551714568938
ml050			0.3568154761904762	0.9073550724637681	-0.13015675115530606
cbb-1007			0.35397321428571427	0.9044486692015209	-0.13135548983679715
wiki4			0.3510714285714286	0.9004580152671756	-0.1324499191456632
ibrutinib			0.3509672619047619	0.9004580152671756	-0.13248549158482134
piperlongumine			0.350327380952381	0.9004580152671756	-0.13272769957176705
sorafenib			0.34791666666666665	0.9004580152671756	-0.13353842393094176
azacitidine			0.3430357142857143	0.8934883720930232	-0.1354533897765798
parthenolide			0.3424107142857143	0.8934883720930232	-0.13571772799303586
brd-a86708339			0.3408184523809524	0.8934883720930232	-0.13623154281597194
ski-ii			0.3381845238095238	0.8912156862745098	-0.1373236653831101
ng-25			0.3373809523809524	0.8912156862745098	-0.13766366643969966
sr8278			0.337172619047619	0.8912156862745098	-0.13774531552899283
dinaciclib			0.33703869047619045	0.8912156862745098	-0.13779199345550058
ponatinib			0.33577380952380953	0.8912156862745098	-0.13828105711700805
vu0155056			0.335625	0.8912156862745098	-0.13837433426359597
azd8055			0.33501488095238097	0.8912156862745098	-0.13863998027963825
bortezomib			0.33239583333333333	0.8912156862745098	-0.13967234917227017
