Name	Score(0.95 MoE)	0.95 MoE	p-value	FDR	Score
jnk-9l			0.06962306547619047	0.83107125	0.2913132218092211
wh-4-023			0.07031964285714286	0.83107125	0.2905936615251511
le-135			0.07543065476190476	0.83107125	0.2838331012680212
az628			0.07593050595238095	0.83107125	0.2833137301364324
pf-562271			0.07651279761904761	0.83107125	0.2825538579747484
gsk-3 inhibitor ix			0.07752142857142857	0.83107125	0.2812161605201642
ku-55933			0.08085193452380952	0.83107125	0.277021375820676
pf-4708671			0.08166026785714285	0.83107125	0.276132963662898
pyr-41			0.08196160714285715	0.83107125	0.27582625718477394
luminespib			0.08340327380952381	0.83107125	0.27425320694323035
midostaurin			0.08390193452380952	0.83107125	0.27374596022197795
968			0.08619375	0.83107125	0.27146911306240495
pd0325901			0.0867436011904762	0.83107125	0.2708915851380865
nsc-87877			0.08730803571428572	0.83107125	0.2703578765080788
darinaparsin			0.08806755952380953	0.83107125	0.26967944724935017
sl0101			0.08965505952380952	0.83107125	0.2683476062450329
nutlin-3a (-)			0.09094880952380953	0.83107125	0.2673244428076719
pfi-1			0.09116517857142857	0.83107125	0.2670992591947472
zd-6474			0.09229494047619048	0.83107125	0.2661218788144497
gw441756			0.09390104166666667	0.83107125	0.26470691591198614
bryostatin 1			0.09397648809523809	0.83107125	0.2646438922999113
nvp-231			0.09636741071428571	0.83107125	0.2625981404606503
bcl-lzh-4			0.0971608630952381	0.83107125	0.2618749317544884
selumetinib			0.0973563988095238	0.83107125	0.261671336096512
nu7441			0.09831666666666666	0.83107125	0.2609004939311345
repligen 136			0.09893705357142857	0.83107125	0.26037648140849184
fqi-1			0.10805625	0.8404805194805195	0.25494314596679046
brd-k44224150			0.10845877976190477	0.8404805194805195	0.25468598742883847
decitabine			0.11062083333333333	0.8404805194805195	0.2534334019035668
tamoxifen			0.11113020833333333	0.8404805194805195	0.25315537087551193
a-443654			0.11181592261904762	0.8404805194805195	0.25282224619615684
fsc231			0.1124422619047619	0.8404805194805195	0.2525307748167924
cisplatin			0.11251398809523809	0.8404805194805195	0.25249757429313796
cyclophosphamide			0.1134171130952381	0.8404805194805195	0.25217372085509904
gsk525762a			0.11546205357142857	0.8404805194805195	0.25142259751040347
brivanib			0.11623318452380953	0.8404805194805195	0.2512233324457914
qs-11			0.12166770833333333	0.8404805194805195	0.24936853152818342
chm-1			0.12482455357142858	0.8404805194805195	0.24749055621520036
ql-viii-58			0.12660252976190475	0.8404805194805195	0.24617215027936296
palbociclib			0.12665758928571427	0.8404805194805195	0.24614378322819244
xmd8-85			0.12693273809523808	0.8404805194805195	0.24594501867191734
bms-195614			0.1299529761904762	0.8404805194805195	0.24390008101434651
sgc0946			0.13041517857142856	0.8404805194805195	0.2435837457589851
fqi-2			0.13129702380952382	0.8404805194805195	0.2429465300552653
obatoclax			0.13163973214285715	0.8404805194805195	0.24272834145944686
brd-k30019337			0.13186488095238094	0.8404805194805195	0.24257509494296892
cyclopamine			0.13205208333333332	0.8404805194805195	0.24242945961973866
cytarabine hydrochloride			0.13254821428571428	0.8404805194805195	0.24208758251466111
pf-4800567 hydrochloride			0.13444419642857142	0.8404805194805195	0.24073377149412262
clofarabine			0.13449925595238096	0.8404805194805195	0.24070336872064793
fmk			0.13716815476190475	0.8404805194805195	0.23908657264073274
brd-k11533227			0.13847470238095239	0.8404805194805195	0.2381225914750011
hg6-64-1			0.13887321428571428	0.8404805194805195	0.2378477156448612
gsk650394			0.1397955357142857	0.8404805194805195	0.2372076675546425
gsk461364			0.1400013392857143	0.8404805194805195	0.2370832217426751
bicalutamide			0.14058883928571428	0.8404805194805195	0.23669340326604926
gsk1904529a			0.14282276785714285	0.8404805194805195	0.23512109943045809
dactolisib			0.1436313988095238	0.8404805194805195	0.23457963107116572
saracatinib			0.14459330357142858	0.8404805194805195	0.23400285846399993
compound 7d-cis			0.14628333333333332	0.8404805194805195	0.2330195133817372
elesclomol			0.1463858630952381	0.8404805194805195	0.23296055819596798
pd173074			0.14657083333333334	0.8404805194805195	0.2328552161560729
pifithrin-mu			0.1473110119047619	0.8404805194805195	0.23244683149695966
abt-199			0.1496450892857143	0.8404805194805195	0.231236434090997
brd-k99006945			0.15020133928571427	0.8404805194805195	0.23097025462810372
aa-cocf3			0.15343675595238096	0.8404805194805195	0.22963244447019215
unc0321			0.1537014880952381	0.8404805194805195	0.2295351750971346
sch-79797			0.15427485119047618	0.8404805194805195	0.2293412089968552
rucaparib			0.15778675595238095	0.8404805194805195	0.22802829981466394
ku-60019			0.15798839285714286	0.8404805194805195	0.227951019625341
cgp-082996			0.16071830357142858	0.8404805194805195	0.22693909302778495
trametinib			0.16166458333333333	0.8404805194805195	0.22650810441776353
neuronal differentiation inducer iii			0.16223511904761906	0.8404805194805195	0.2262051927199715
azd6482			0.16496830357142858	0.8404805194805195	0.22497391163271163
seliciclib			0.1675296130952381	0.8404805194805195	0.22388075833011253
hg-5-88-01			0.16843630952380953	0.8404805194805195	0.22348665662771428
o-6-benzylguanine			0.1692796130952381	0.8404805194805195	0.22316188852631116
compound 1b			0.1700233630952381	0.8404805194805195	0.2229020049248089
hbx-41108			0.17010848214285715	0.8404805194805195	0.22287633583598765
pha-665752			0.17075401785714286	0.8404805194805195	0.22262402041518078
brd-k51490254			0.17297946428571429	0.8404805194805195	0.22174893135201854
sch-529074			0.17388660714285714	0.8404805194805195	0.22135156016121002
ml258			0.17403095238095237	0.8404805194805195	0.2212884780579741
mk-1775			0.17591220238095237	0.8404805194805195	0.22049892693910939
brd-k85133207			0.17819494047619047	0.8404805194805195	0.21969143282448803
canertinib			0.18207782738095238	0.8404805194805195	0.21841676673213523
merck60			0.18225967261904763	0.8404805194805195	0.2183549148864199
brd4132			0.18331041666666667	0.8404805194805195	0.2179817064358188
pelitinib			0.18366949404761904	0.8404805194805195	0.2178630131315726
brd-k28456706			0.18511145833333334	0.8404805194805195	0.217307454358227
mi-2			0.18634181547619047	0.8404805194805195	0.21680357669062525
blebbistatin			0.18719241071428572	0.8404805194805195	0.21646293499681604
pevonedistat			0.18775625	0.8404805194805195	0.21623702925959937
brd-k04800985			0.18831354166666667	0.8404805194805195	0.21598209067369986
dacarbazine			0.1890389880952381	0.8404805194805195	0.21566361794784153
sb590885			0.1896220238095238	0.8404805194805195	0.21536192614370397
hli 373			0.19071324404761905	0.8404805194805195	0.21482218308024728
ml334 diastereomer			0.19113139880952382	0.8404805194805195	0.21463881266799423
erastin			0.19244255952380954	0.8404805194805195	0.2140843302709771
jw-7-52-1			0.19261011904761904	0.8404805194805195	0.21402232599852478
cct007093			0.19720535714285714	0.8489584337349397	0.2118543550703352
nintedanib			0.19771904761904763	0.8489584337349397	0.2115598067908516
tamatinib			0.1990220238095238	0.8489584337349397	0.21085924632182204
vnlg/124			0.20193482142857141	0.8489584337349397	0.20922001840700657
azd0530			0.20352663690476192	0.8489584337349397	0.2082467281359924
vorapaxar			0.2045877976190476	0.8489584337349397	0.20766861227176914
elcpk			0.2064690476190476	0.8489584337349397	0.20652466948006362
brd-k34099515			0.20776636904761905	0.8489584337349397	0.20573098736348844
tigecycline			0.20838035714285713	0.8489584337349397	0.2053446338063669
az-3146			0.20909360119047618	0.8489584337349397	0.20488839908263948
brd8899			0.2094386904761905	0.8489584337349397	0.20470798964762943
tipifarnib-p2			0.20971294642857144	0.8489584337349397	0.20452800224728873
lenalidomide			0.21136041666666666	0.849082738095238	0.2035339811234937
epothilone b			0.2122706845238095	0.849082738095238	0.20296327038577996
nsc95397			0.21764791666666666	0.8505538888888889	0.1995749784822725
mln2480			0.21814107142857142	0.8505538888888889	0.19921862228870718
rapamycin			0.21824761904761905	0.8505538888888889	0.19915025875837603
yk 4-279			0.218915625	0.8505538888888889	0.19871095338993264
avicin d			0.21998928571428572	0.8505538888888889	0.19803138022352237
a-770041			0.22122068452380952	0.8505538888888889	0.1972751657743739
tg-101348			0.22348005952380953	0.8505538888888889	0.19583048100720316
681640			0.22503214285714285	0.8505538888888889	0.19485392131943985
isoevodiamine			0.22566324404761906	0.8505538888888889	0.19448627704582128
tw-37			0.22625505952380953	0.8505538888888889	0.19414026319687622
parbendazole			0.22663660714285713	0.8505538888888889	0.19393263338056
brd-k02492147			0.22782693452380953	0.8505538888888889	0.19326564097341287
3-cl-ahpc			0.23051875	0.8522693989071038	0.19179811294525065
brd-k30748066			0.23161175595238095	0.8522693989071038	0.19124244838321738
compound 23 citrate			0.23209122023809522	0.8522693989071038	0.19098623794420044
pifithrin-alpha			0.23604494047619048	0.8590227027027026	0.18902072520439683
tak-715			0.23648690476190476	0.8590227027027026	0.18881649672858256
ly-2157299			0.241575	0.8684570796460176	0.18672881308154055
dexamethasone			0.24223809523809522	0.8684570796460176	0.18647261280640032
zg-10			0.2467858630952381	0.8684570796460176	0.18493371791436583
cr-1-31b			0.247140625	0.8684570796460176	0.18484039140714775
brd-k70511574			0.2473013392857143	0.8684570796460176	0.18479779874753108
gant-61			0.24831502976190475	0.8684570796460176	0.18448522772182124
agk-2			0.25268988095238093	0.8684570796460176	0.18329263970266496
cay10594			0.254534375	0.8684570796460176	0.18278971421043733
alvocidib			0.25805550595238097	0.8684570796460176	0.1818081983951266
brd-k27224038			0.25827008928571427	0.8684570796460176	0.18174409773491984
mgcd-265			0.2588729166666667	0.8684570796460176	0.18159999875748312
crizotinib			0.26148497023809525	0.8684570796460176	0.18089397404002708
ko-143			0.2628803571428571	0.8684570796460176	0.18045666114429054
bibr-1532			0.26314330357142857	0.8684570796460176	0.1803882073294015
avagacestat			0.2648074404761905	0.8684570796460176	0.17985644381243118
sunitinib			0.26497604166666666	0.8684570796460176	0.17981077548322932
ac55649			0.26609806547619047	0.8684570796460176	0.17949827606317523
lomeguatrib			0.26728184523809523	0.8684570796460176	0.17919459554171918
hg-5-113-01			0.2673028273809524	0.8684570796460176	0.17919002375792675
brd-k96431673			0.2674919642857143	0.8684570796460176	0.1791397833339379
su11274			0.2719577380952381	0.8684570796460176	0.17802976088947536
sr-ii-138a			0.272240625	0.8684570796460176	0.17795132051832152
pf-184			0.275197619047619	0.8684570796460176	0.17716517953773414
lbh-589			0.2753626488095238	0.8684570796460176	0.17712864215256835
phloretin			0.2757476190476191	0.8684570796460176	0.17703676756794148
ciclopirox			0.2777200892857143	0.8684570796460176	0.17654331021543854
brd-k61166597			0.2794345238095238	0.8684570796460176	0.17618128890037682
i-bet151			0.2794983630952381	0.8684570796460176	0.17616347021107642
pandacostat			0.27956026785714283	0.8684570796460176	0.1761510098298894
jq1			0.2798008928571429	0.8684570796460176	0.1760879631782458
brd1812			0.281375	0.8684570796460176	0.17555311111877256
brd-k14844214			0.2823791666666667	0.8684570796460176	0.17515673698280523
dabrafenib			0.28514047619047617	0.8684570796460176	0.174123742025373
brd-a94377914			0.28694732142857143	0.8684570796460176	0.1735358935343086
brd-k41597374			0.28860654761904764	0.8684570796460176	0.17290116072138925
brd-k80183349			0.2889997023809524	0.8684570796460176	0.17274927583170208
refametinib			0.29094181547619047	0.8684570796460176	0.1719273143342503
doramapimod			0.2912200892857143	0.8684570796460176	0.17182141317577385
dasatinib			0.2915026785714286	0.8684570796460176	0.17172349227274944
brd-k41334119			0.2917821428571429	0.8684570796460176	0.17159839188570047
mitomycin			0.2920703869047619	0.8684570796460176	0.17147436592511017
brd-k48477130			0.2956592261904762	0.8747124999999999	0.1698166105863575
sirolimus			0.297278869047619	0.8747124999999999	0.16900517885950206
17-aag			0.3002101190476191	0.8747124999999999	0.16742923959217804
brd-k01737880			0.30118005952380955	0.8747124999999999	0.16693101527673876
mln2238			0.3036398809523809	0.8747124999999999	0.16561238488785318
rg-108			0.3053869047619048	0.8747124999999999	0.16463081750777855
nsc30930			0.30574285714285715	0.8747124999999999	0.16442902979629453
compound 1541a			0.30970401785714285	0.8747124999999999	0.1620665015050666
brd-k27986637			0.31163377976190476	0.8747124999999999	0.16093638181217562
cd-437			0.3118504464285714	0.8747124999999999	0.16081121205418186
sb-225002			0.3120264880952381	0.8747124999999999	0.16072411726337682
triazolothiadiazine			0.31445922619047617	0.8747124999999999	0.15920254894420702
brd9876			0.3154127976190476	0.8747124999999999	0.15854773360346405
obatoclax mesylate			0.3165111607142857	0.8747124999999999	0.1578854670611004
kx2-391			0.3176075892857143	0.8747124999999999	0.15721741542595508
lestauritinib			0.31939940476190476	0.8747124999999999	0.15608511399434777
selisistat			0.3197285714285714	0.8747124999999999	0.15587243590804042
necrostatin-7			0.3201095238095238	0.8747124999999999	0.15564695228579004
lenvatinib			0.32011815476190475	0.8747124999999999	0.1556376083444954
salermide			0.3207157738095238	0.8747124999999999	0.1552975349434561
pd318088			0.3221686011904762	0.8747124999999999	0.15446609808317807
azd7545			0.32281056547619047	0.8747124999999999	0.15407331128762133
gw-843682x			0.32765133928571427	0.8771146825396826	0.1513716204685827
brd-k66453893			0.32799866071428574	0.8771146825396826	0.1511937443554279
ro-3306			0.32879806547619045	0.8771146825396826	0.1507910117389276
ci-976			0.32891800595238097	0.8771146825396826	0.1507415069184032
cetuximab			0.33193690476190474	0.8816664031620552	0.1490832998754241
cil56			0.3376922619047619	0.8924913725490197	0.14614576931060885
gw-2580			0.3386686011904762	0.8924913725490197	0.14561681264940432
pd 153035			0.3434032738095238	0.8994476744186046	0.1433222877373146
sb-525334			0.344913244047619	0.8994476744186046	0.1426336169349169
npc-26			0.3453236607142857	0.8994476744186046	0.14245256594708683
pf-573228			0.3514494047619048	0.9038775665399239	0.13958511436223328
nutlin-3			0.3515721726190476	0.9038775665399239	0.13952027915909881
necrostatin-1			0.35297321428571427	0.9038775665399239	0.13886173049851538
brd-k42260513			0.35309300595238097	0.9038775665399239	0.13881196381161612
mi-1			0.3537497023809524	0.9038775665399239	0.13852607550741827
sz4ta2			0.3572965773809524	0.9039375912408759	0.13701416034255628
itraconazole			0.36216026785714284	0.9039375912408759	0.13508242434281387
tki258			0.36322276785714286	0.9039375912408759	0.13463458327398384
wz-1-84			0.3638870535714286	0.9039375912408759	0.13437217092372605
fingolimod			0.3648872023809524	0.9039375912408759	0.13397550558759044
brd-k19103580			0.3656675595238095	0.9039375912408759	0.13366361992512704
cerulenin			0.3667717261904762	0.9039375912408759	0.13328302095363187
brd-k45681478			0.36741964285714285	0.9039375912408759	0.13302572600944088
vinblastine			0.36799419642857145	0.9039375912408759	0.1328142457482618
vincristine			0.3685502976190476	0.9039375912408759	0.13261050115011497
unc1215			0.36856979166666665	0.9039375912408759	0.13260176379817154
isox			0.3718497023809524	0.9086654545454546	0.13146917058701138
jw-480			0.37533377976190474	0.9138561594202899	0.13029883778806894
gsk319347a			0.37721458333333335	0.9142521582733814	0.1296885484694174
hc-067047			0.3782174107142857	0.9142521582733814	0.1293280864219599
apicidin			0.38202886904761907	0.9151360424028268	0.12806051957866438
16-beta-bromoandrosterone			0.3832816964285714	0.9151360424028268	0.12764976416175272
wp1130			0.38370223214285715	0.9151360424028268	0.12749899001615564
gossypol			0.38454226190476193	0.9151360424028268	0.12720763524606005
cabozantinib			0.3853921130952381	0.9151360424028268	0.12692480477229898
lfm-a13			0.3870144345238095	0.9157524647887324	0.12641719659234907
aew541			0.39391369047619046	0.918753220338983	0.12460172217250051
myricetin			0.39413526785714287	0.918753220338983	0.12454218032032194
ciclosporin			0.39510416666666665	0.918753220338983	0.1242753164550347
fti-277			0.39704955357142857	0.918753220338983	0.12377729176914351
ml083			0.39756979166666667	0.918753220338983	0.12364111744876587
cct-018159			0.39858883928571426	0.918753220338983	0.12340861961123183
tgx-221			0.3992455357142857	0.918753220338983	0.12327710553054089
sr1001			0.40060238095238093	0.918753220338983	0.12298925581247089
wz4002			0.4014122023809524	0.918753220338983	0.12282452018243353
cil55			0.4021004464285714	0.918753220338983	0.12269053775430101
talazoparib			0.4033217261904762	0.918753220338983	0.12243484443442217
pl-di			0.40748839285714283	0.9250813333333333	0.12165358610747125
gw-405833			0.4095921130952381	0.9250813333333333	0.12130758886062407
brd-k02251932			0.4118498511904762	0.9250813333333333	0.12086407349502909
skepinone-l			0.41275252976190474	0.9250813333333333	0.12071542781216292
brd-k86535717			0.4129827380952381	0.9250813333333333	0.12066372246614385
pf-750			0.41794241071428573	0.9330807308970099	0.11969451245129237
brd6340			0.41995297619047617	0.9344649006622516	0.11929864217465622
staurosporine			0.42274047619047617	0.9375630363036302	0.11860739421210621
necrosulfonamide			0.42441979166666666	0.9381911184210526	0.11820403869298865
lovastatin			0.43021934523809524	0.9475980392156863	0.11655096909784958
shikonin			0.4314955357142857	0.9475980392156863	0.11601990033732357
nsc 74859			0.4356081845238095	0.9526726688102893	0.11413510713736588
cd-1530			0.4395072916666667	0.9526726688102893	0.11173616678230773
gdc-0941			0.43984122023809524	0.9526726688102893	0.11148422945008599
brd-k84807411			0.44037366071428574	0.9526726688102893	0.11108683162760527
prochlorperazine			0.44089464285714286	0.9526726688102893	0.11070147319887925
azd6244			0.44706741071428574	0.9629144230769231	0.10591114827220763
brd-a02303741			0.4516346726190476	0.966987898089172	0.10200519073058152
sitagliptin			0.4518366071428571	0.966987898089172	0.10181450855486834
cay10618			0.4552577380952381	0.9712165079365079	0.09928676321038506
nvp-adw742			0.45926800595238093	0.9756583850931677	0.09622535770447281
brd-k48334597			0.4626370535714286	0.9756583850931677	0.09404970915452007
ci-1040			0.46275520833333333	0.9756583850931677	0.09398273329101899
srt-1720			0.4637907738095238	0.9756583850931677	0.09331300319935724
brd-k34222889			0.46492723214285714	0.9756583850931677	0.09257692607874099
brd-a71883111			0.4669760416666667	0.9756583850931677	0.09118522879617676
qw-bi-011			0.4675029761904762	0.9756583850931677	0.09082664123647166
brd-k17060750			0.4702644345238095	0.9783829721362228	0.0883596590385926
yk-4-279			0.47174002976190477	0.9784237654320987	0.0869069082698704
pdmp			0.47740059523809525	0.9871175384615385	0.08058210923017538
bendamustine			0.48268511904761907	0.9920703196347032	0.07296425399140169
brd-k71781559			0.4850202380952381	0.9920703196347032	0.06932375579423034
indisulam			0.49667916666666667	0.9803834782608697	0.053688129354556226
cyanoquinoline 11			0.49780014880952383	0.9803834782608697	0.05252652648381508
am-580			0.4992302083333333	0.9803834782608697	0.050848517066906886
mk-2206			0.4928296130952381	0.9683669590643276	0.029126238455250825
myriocin			0.4873683035714286	0.9604442815249268	0.013640555582888538
hyperforin			0.4821736607142857	0.9530020588235294	-0.026423719963724758
trifluoperazine			0.4800494047619048	0.9516023598820059	-0.031770703853707
ml029			0.47408333333333336	0.9425562130177515	-0.05040765201241429
procarbazine			0.4700967261904762	0.9374035608308606	-0.05729015982052999
osi-930			0.46871636904761904	0.9374035608308606	-0.05919289415475941
iu1			0.467634375	0.9374035608308606	-0.061199882498825575
tipifarnib-p1			0.46744672619047617	0.9374035608308606	-0.06158106484317757
etp-46464			0.4644514880952381	0.9372714714714715	-0.06764657404990475
vaf-347			0.46444836309523807	0.9372714714714715	-0.06766057315956597
docetaxel			0.46163511904761906	0.937216918429003	-0.07319235533329442
jq12			0.4606983630952381	0.937216918429003	-0.07480237006126163
tacrolimus			0.45820550595238096	0.9359091185410335	-0.0786255581496965
bms-270394			0.45669806547619046	0.9356740853658536	-0.08060632439186453
ku-0063794			0.456225	0.9356740853658536	-0.08120491831421449
b02			0.45585401785714286	0.9356740853658536	-0.08167422321738063
brd-k29313308			0.45548184523809526	0.9356740853658536	-0.0820894436507227
whi-p97			0.45300565476190474	0.9356740853658536	-0.08491238668963831
prima-1-met			0.452530505952381	0.9356740853658536	-0.08531047787181238
at-406			0.44858050595238097	0.9356740853658536	-0.08919248665430264
pluripotin			0.44840744047619047	0.9356740853658536	-0.08935401553708683
ch-55			0.4464989583333333	0.9356740853658536	-0.09098027153761291
brd-k09587429			0.44586785714285715	0.9356740853658536	-0.09149507575259626
barasertib			0.43936651785714287	0.928472641509434	-0.09605872888699121
ml311			0.439234375	0.928472641509434	-0.09614491355945123
fluvastatin			0.4378313988095238	0.928472641509434	-0.09725801838339829
gnf-2			0.4377446428571429	0.928472641509434	-0.09731782637379549
importazole			0.4357488095238095	0.928472641509434	-0.09890698942703588
regorafenib			0.4347797619047619	0.928472641509434	-0.0996483736434019
bix-01294			0.43379464285714286	0.928472641509434	-0.10048045481281431
ml239			0.43098824404761904	0.928472641509434	-0.10299213652734156
brd-k34485477			0.4306501488095238	0.928472641509434	-0.10333719680667232
belinostat			0.4288577380952381	0.928472641509434	-0.10487202330450385
mk-0752			0.4287592261904762	0.928472641509434	-0.10494176286150379
npk76-ii-72-1			0.42747738095238097	0.928472641509434	-0.10599919199755502
nvp-bez235			0.4271098214285714	0.928472641509434	-0.10629201421189224
brd-m00053801			0.42603764880952383	0.928472641509434	-0.10714136901835125
ex-527			0.425872619047619	0.928472641509434	-0.10729031487753592
gsk1059615			0.42466309523809526	0.928472641509434	-0.10828674609364908
ar-42			0.42365669642857146	0.928472641509434	-0.10904204440626238
etomoxir			0.4233561011904762	0.928472641509434	-0.10928587762965324
cx-5461			0.42285208333333335	0.928472641509434	-0.10964001072750468
pd-0325901			0.4223482142857143	0.928472641509434	-0.10998886581168077
tacedinaline			0.4221334821428571	0.928472641509434	-0.11014912532027821
ki8751			0.41678065476190473	0.928472641509434	-0.1134146850232064
nilotinib			0.41628080357142855	0.928472641509434	-0.11373315755948935
purmorphamine			0.4150970238095238	0.928472641509434	-0.11443482956452167
enzastaurin			0.4144470238095238	0.928472641509434	-0.1147412215267839
nvp-bsk805			0.41369285714285714	0.928472641509434	-0.11515603816637594
omipalisib			0.4078517857142857	0.928472641509434	-0.1171612099849095
brd-k63431240			0.4067983630952381	0.928472641509434	-0.11745157790691596
veliparib			0.40628824404761904	0.928472641509434	-0.11760494687029119
ipa-3			0.40450238095238095	0.928472641509434	-0.11808135509642073
brd-k55116708			0.40372455357142856	0.928472641509434	-0.11831160944346945
lrrk2-in-1			0.4027360119047619	0.928472641509434	-0.11857077011889541
phenformin			0.40185208333333333	0.928472641509434	-0.11883203194306281
bleomycin (50 um)			0.39795505952380955	0.928472641509434	-0.11998131712755243
brd-a05715709			0.3978315476190476	0.928472641509434	-0.12002035731516954
col-3			0.39363095238095236	0.928472641509434	-0.12117524899534707
palmostatin b			0.39355505952380954	0.928472641509434	-0.12120673302099991
brd-k09344309			0.39266815476190475	0.928472641509434	-0.12148589986337875
brd-k64610608			0.3925473214285714	0.928472641509434	-0.12151756605115045
bafilomycin a1			0.39236130952380954	0.928472641509434	-0.12156321228240538
c6-ceramide			0.39033616071428573	0.928472641509434	-0.12219046901196536
spautin-1			0.3874400297619048	0.928472641509434	-0.12303897990057604
brd-k97651142			0.38202380952380954	0.928472641509434	-0.12459871937924594
navitoclax			0.3818456845238095	0.928472641509434	-0.12465705923725184
kw-2449			0.38123630952380955	0.928472641509434	-0.12483622804208769
bax channel blocker			0.38083214285714284	0.928472641509434	-0.12496901830227462
snx-2112			0.37845833333333334	0.928472641509434	-0.12569166590023792
plx-4032			0.3763642857142857	0.928472641509434	-0.12645316462870948
ic-87114			0.3762302083333333	0.928472641509434	-0.12650977435495564
brd-k26531177			0.3729230654761905	0.928472641509434	-0.12768955467474483
entinostat			0.37181622023809524	0.928472641509434	-0.12806144226032432
jnk inhibitor viii			0.37071800595238097	0.928472641509434	-0.12846094192462945
brefeldin a			0.36988125	0.928472641509434	-0.12876793170645012
ml006			0.36909092261904763	0.928472641509434	-0.1290551718741966
ml050			0.36596473214285713	0.928472641509434	-0.13015675129514767
cbb-1007			0.3626776785714286	0.9266897338403042	-0.1313554895785241
wiki4			0.3595735119047619	0.9222648854961831	-0.13244991914545365
ibrutinib			0.3594733630952381	0.9222648854961831	-0.13248549158874148
piperlongumine			0.35880089285714284	0.9222648854961831	-0.13272769957004896
sorafenib			0.3565638392857143	0.9222648854961831	-0.13353842397382312
azacitidine			0.35164434523809524	0.9159108527131782	-0.13545338935312454
parthenolide			0.3509300595238095	0.9159108527131782	-0.13571772799754694
brd-a86708339			0.34960818452380954	0.9159108527131782	-0.1362315428183622
ski-ii			0.3466925595238095	0.913636862745098	-0.13732366575412872
ng-25			0.34580282738095236	0.913636862745098	-0.13766366643921216
sr8278			0.3455714285714286	0.913636862745098	-0.13774531553154462
dinaciclib			0.3454590773809524	0.913636862745098	-0.1377919935198461
ponatinib			0.3442029761904762	0.913636862745098	-0.13828105711534971
