drug_name,ICB1572
PBX1,0.9847
ELOVL6,0.9847
L-701324,0.9845999999999999
HLA-DPB1,0.9845
TCF7L2,0.9843999999999999
NRP1,0.9843999999999999
PRDM1,0.9843000000000001
COX7B,0.9841
4-(2-Amino-ethyl)-benzenesulfonamide,0.9838
norgestimate,0.9834999999999999
metixene,0.9833
TPM1,0.9832
STK11,0.9829000000000001
ARPC1A,0.9829000000000001
IFI30,0.9828
QW-BI-011,0.9826
fenoterol,0.9826
SULT1A1,0.9825
PTPRF,0.9825
MYCBP,0.9823999999999999
VDAC1,0.9823000000000001
STXBP2,0.9823000000000001
lansoprazole,0.982
NSD1,0.9819
nabumetone,0.9819
IDH2,0.9819
temozolomide,0.9818000000000001
TTNPB,0.9817
TXNRD3,0.9815999999999999
ABCG8,0.9815
pyrimethamine,0.981
ARC-239,0.981
AG-370,0.9809
ZNF365,0.9808
BCKDK,0.9806999999999999
BRD-K21009077,0.9806999999999999
SRC,0.9806
lithocholic-acid,0.9806
CNOT4,0.9804999999999999
RASD1,0.9804
testosterone,0.9803000000000001
xanthohumol,0.9803000000000001
CCRN4L,0.9801000000000001
pravastatin,0.98
tetracycline,0.98
GLTSCR1,0.98
zolmitriptan,0.9799
ZGPAT,0.9798
DRAP1,0.9797
sulfafurazole,0.9795999999999999
PFN2,0.9795999999999999
metanephrine,0.9792000000000001
CD320,0.9792000000000001
DVL1,0.9791
EMSY complex LOF,0.9791
SLC38A2,0.9790000000000001
Cyclooxygenase inhibitor,0.9788
NU-1025,0.9784999999999999
ciclacillin,0.9784999999999999
tropisetron,0.9783
BAD,0.9783
GSK-1904529A,0.9783
BRD-K15107389,0.9782
LYRM1,0.9781
BRD-K86682249,0.9781
HARS,0.978
KLF10,0.978
pseudopelletierine,0.9778
DBI,0.9778
ITGA1,0.9775
etodolac,0.9773999999999999
EMD-386088,0.9772
SIRPG,0.9772
ABCC4,0.9771
SLC22A18,0.9768000000000001
BRD-K79511609,0.9767
naltriben,0.9763
FGIN-1-43,0.9761
GPR151,0.9761
albendazole,0.976
EIF2AK1,0.976
BRD-K73285375,0.9758
tretinoin,0.9756999999999999
tyrphostin-B44,0.9756
NTRK1,0.9754
topiramate,0.9754
PTDSS1,0.9754
betahistine,0.9753000000000001
NQO2,0.975
PAH,0.975
MOK,0.9749
DTX3L,0.9748
flucytosine,0.9745999999999999
valproic-acid,0.9745999999999999
PDXK,0.9745
CRCP,0.9743999999999999
LAGE3,0.9743999999999999
PD-0325901,0.9743
MDM inhibitor,0.9742000000000001
GW-311616,0.9742000000000001
PIN1,0.9741
MTSS1,0.9741
KIAA0317,0.9739
POLQ,0.9739
ziprasidone,0.9736
latrepirdine,0.9736
tosyl-phenylalanyl-chloromethyl-ketone,0.9736
P2RY6,0.9736
HSD17B10,0.9734
SPAG4,0.9732999999999999
EIF4B,0.9732999999999999
cholic-acid,0.9732
HAL,0.9731000000000001
farnesylthioacetic-acid,0.9729000000000001
RBBP7,0.9729000000000001
CAY-10577,0.9725
rimexolone,0.9723
GSK-429286A,0.9723
RAB4A,0.9723
avrainvillamide-analog-3,0.9722
17-beta-estradiol,0.972
RPL39L,0.9718000000000001
FRAT2,0.9717
repaglinide,0.9716
EPO,0.9715
ITPKA,0.9712000000000001
carbetocin,0.971
hydroquinidine,0.971
FOXN3,0.9708
MORF4L1,0.9708
RS-67333,0.9706
estropipate,0.9706
SMARCC2,0.9704999999999999
TGFBR2,0.9704999999999999
diltiazem,0.9704999999999999
NKIRAS1,0.9704
MEIS2,0.9704
GPR160,0.9701000000000001
RAB11FIP2,0.9701000000000001
PCGF6,0.9699
GPR82,0.9698
altanserin,0.9697
FGFR inhibitor,0.9697
SRPK1,0.9693999999999999
PI3K Signaling LOF,0.9693
ZFP1,0.9690000000000001
ergocornine,0.9690000000000001
CAY-10415,0.9690000000000001
PJA1,0.9689
PDLIM1,0.9689
ofloxacin,0.9686
EPN2,0.9684999999999999
PVRL2,0.9684999999999999
CD24,0.9684999999999999
doxycycline,0.9682999999999999
PPP2R5E,0.9682
POLD4,0.9682
hispidin,0.9681000000000001
MRPS2,0.9679000000000001
IGF2,0.9676
MR-16728,0.9676
LGALS8,0.9675
RAB4A,0.9673
Poly ADP ribose polymerases LOF,0.9670000000000001
prostaglandin,0.9669
KLF7,0.9666
fluocinonide,0.9665
LPGAT1,0.9662000000000001
NPDC1,0.9661
necrostatin-1,0.966
ZNF277,0.9659
DUT,0.9659
ODQ,0.9658
F12,0.9656999999999999
KDM4B,0.9656999999999999
etodolac,0.9655
dicloxacillin,0.9655
isoxicam,0.9654
huperzine-a,0.9654
farnesol,0.9654
perospirone,0.9653
IWR-1-ENDO,0.9653
PPOX,0.965
rosmarinic-acid,0.9649
PTPN1,0.9645999999999999
EGR1,0.9645
clomifene,0.9645
NIPSNAP1,0.9645
esmolol,0.9643
safinamide,0.9639
etomidate,0.9639
CRY1,0.9638
PPP3CC,0.9636
DNM1L,0.9634999999999999
quinidine,0.9634999999999999
DUSP9,0.9634
ZBTB5,0.9634
CHAC1,0.963
desoxypeganine,0.963
RS-67506,0.9629000000000001
PNU-120596,0.9627
ROCK2,0.9627
PRPF6,0.9625
KCNQ1,0.9625
BMY-14802,0.9621
TCEA1,0.9620000000000001
doxercalciferol,0.9619
GAA,0.9618000000000001
LY-288513,0.9617
voriconazole,0.9617
EXO-1,0.9616
MYNN,0.9612999999999999
noreleagnine,0.9612999999999999
CTNND1,0.9612999999999999
zileuton,0.9612999999999999
CSK,0.9611
piperidolate,0.9609000000000001
FXR antagonist,0.9606
ipsapirone,0.9605
SLC1A5,0.9605
ZC3H4,0.9604
TMED7,0.9604
bendroflumethiazide,0.9604
roxatidine,0.9601999999999999
salubrinal,0.9601000000000001
ARHGEF6,0.96
NF-449,0.9598
GBA,0.9598
MYCBP2,0.9598
ADNP2,0.9597
KIF9,0.9597
SGPL1,0.9595999999999999
westcort,0.9595
NENF,0.9594
SNX11,0.9593
thiotepa,0.9593
SMO,0.9593
SLC5A6,0.9592
morphothebaine,0.9590000000000001
ebelactone-b,0.9589
isogedunin,0.9588
ASF1B,0.9586
BRD-K88742110,0.9584
ZNF114,0.9584
NISCH,0.9581999999999999
CEBPB,0.9579000000000001
ARHGEF2,0.9579000000000001
NR2F1,0.9576
CASP3,0.9573999999999999
IP6K2,0.9571999999999999
deferiprone,0.9571
GNGT2,0.9570000000000001
EGR2,0.9570000000000001
RO-10-5824,0.9570000000000001
UNG,0.9569
HOXA5,0.9568000000000001
GABBR1,0.9568000000000001
iloperidone,0.9564
probenecid,0.9562999999999999
amcinonide,0.9562999999999999
DR1,0.9562
CASP9,0.9561
rifaximin,0.9555
probucol,0.9555
lupanine,0.9554
TACC3,0.9554
proadifen,0.9554
BRD-K39187410,0.9553
SOS2,0.9553
NRP1,0.9551000000000001
LAMA3,0.9545
tubacin,0.9545
AGPAT2,0.9540000000000001
SRC-kinase-inhibitor-II,0.9538
POLA2,0.9538
ATF4,0.9536
RASGRP4,0.9534999999999999
RBBP4,0.9531999999999999
ethisterone,0.9531000000000001
fenbendazole,0.9526
DSE,0.9525
skatole,0.9523999999999999
hydrocortisone,0.9523999999999999
PIAS1,0.9523
GALT,0.9521999999999999
MICALL1,0.9521
primidone,0.9519
beta-CCP,0.9519
CIAPIN1,0.9518000000000001
ZNF488,0.9518000000000001
S100B,0.9518000000000001
RPS3,0.9515
NS-3694,0.9514
EMPTY_VECTOR,0.9514
PLOD3,0.9512
GLIS3,0.9512
Vitamin D receptor agonist,0.9511
ACSL1,0.9509000000000001
MAOA,0.9509000000000001
epitestosterone,0.9508
UBP1,0.9506999999999999
gestrinone,0.9506
triprolidine,0.9506
X linked mental retardation group 2 LOF,0.9506
escitalopram,0.9505
raltitrexed,0.9505
RRP8,0.9504
cycloheximide,0.9503
KLRC1,0.9503
methantheline,0.9503
NAGPA,0.95
NUP62,0.95
PTGER4,0.9498000000000001
TEAD4,0.9498000000000001
CABIN1,0.9497
TIMP4,0.9495999999999999
ZSWIM2,0.9495999999999999
ADSS,0.9495
CSDA,0.9492
SUCNR1,0.9492
MBOAT7,0.9490000000000001
homochlorcyclizine,0.9486
orantinib,0.9484999999999999
RITA,0.9484999999999999
EIF5,0.9484999999999999
Y-27632,0.9484
rucaparib,0.9483
BCKDHA,0.9481999999999999
KLF4,0.9481
L-2167,0.948
DHFR,0.948
CREM,0.9478
decafluorobutane,0.9477
CCDC92,0.9476
CNQX,0.9473999999999999
SCP2,0.9473999999999999
danoprevir,0.9473
MAT2B,0.9473
amiloride,0.9473
NADH ubiquinone oxidoreductase supernumerary subunits LOF,0.9470999999999999
vinorelbine,0.9468000000000001
rifapentine,0.9466
GS-39783,0.9462999999999999
sulforaphane,0.9460999999999999
ZNF331,0.9460999999999999
SLC22A4,0.946
dexketoprofen,0.9456
BRD-A93048969,0.9455
ZBTB24,0.9455
F2R,0.9454
CLPX,0.9453
BRD-K63784565,0.9453
androstenedione,0.9451999999999999
DLX3,0.9451999999999999
UTP18,0.9451
MALT1,0.9449
GAK,0.9448000000000001
mestranol,0.9445999999999999
GNAS,0.9445
ABCG2,0.9444
S100A13,0.9444
TLK2,0.9443
TCEA1,0.9443
PRL-3-inhibitor-I,0.9443
PIK3R1,0.9440999999999999
PDXK,0.9440000000000001
PSMB10,0.9439
ICAM3,0.9439
CCND1,0.9438
SLC25A22,0.9434
MRGPRX1,0.9433
IRF9,0.9431999999999999
TBK1,0.9431
MAP3K1,0.943
KDELR3,0.9429000000000001
BRD-K41143549,0.9428
WNT11,0.9427
HDAC11,0.9427
tetrabenazine,0.9425
zaprinast,0.9425
STK17A,0.9423
betamethasone,0.9422
rescinnamine,0.9420000000000001
HMGA1,0.9418000000000001
triamcinolone,0.9417
DYNLT3,0.9417
PTPN11,0.9415
CHAF1B,0.9414
SOX4,0.9414
DHPS,0.9414
pefloxacin,0.9414
CAB39,0.9412
dapsone,0.9412
GR-55562,0.9412
perindopril,0.9411
ZNF354B,0.941
Wnt family LOF,0.9409000000000001
GNAI1,0.9405
procyclidine,0.9405
TOX2,0.9403
razoxane,0.9398000000000001
RBMS1,0.9395
gedunin,0.9395
ERCC4,0.9395
PITPNA,0.9393
HDAC1-selective,0.9392
SLC36A4,0.9389
IL1RAP,0.9388
CG-930,0.9387000000000001
PRSS2,0.9386
cladribine,0.9384999999999999
STX4,0.9383
GSK-461364,0.9381999999999999
etamivan,0.9381999999999999
FKBP4,0.9381
TPI1,0.9378
NMT1,0.9376000000000001
L-803087,0.9375
norketamine,0.9373999999999999
DYRK3,0.9369
ERCC2,0.9365000000000001
DUSP7,0.9365000000000001
CERK,0.9365000000000001
ozagrel,0.9362999999999999
CISD1,0.9362999999999999
MCCC1,0.9351999999999999
PDGFRB,0.9349
STK24,0.9349
GABARAPL1,0.9348000000000001
FZD7,0.9347
PSMA8,0.9346
MPZL1,0.9346
NDUFS6,0.934
ZNF581,0.9338
AP4S1,0.9338
LAMP2,0.9337000000000001
CA-074-Me,0.9335
clofibrate,0.9334
niridazole,0.9328
arecaidine,0.9328
LGALS8,0.9327
PREB,0.9325
EPHX2,0.9322
COQ3,0.9318000000000001
ABCF1,0.9317
Androgen receptor modulator,0.9317
niflumic-acid,0.9316
RBBP7,0.9316
ZNF200,0.9315000000000001
SCYL3,0.9315000000000001
CSNK1G3,0.9312999999999999
parthenolide,0.9311
ZNF625,0.9311
lidocaine,0.9309999999999999
PDHA1,0.9309999999999999
KLF14,0.9309999999999999
ABCB6,0.9306
altizide,0.9305
formestane,0.9304000000000001
MCOLN1,0.9301999999999999
GLOD4,0.9301999999999999
ALDH4A1,0.9301
ZNF268,0.93
WIPF2,0.93
PAFAH1B3,0.9299
NDFIP1,0.9299
CDKAL1,0.9298000000000001
PTK2,0.9298000000000001
RABGGTA,0.9298000000000001
ZC3HC1,0.9297
CFB,0.9296
RPS6KA4,0.9294
RPF1,0.9290999999999999
YM-298198,0.929
ZNF212,0.929
arecaidine,0.9284
NGFR,0.9283
PSMD5,0.9281999999999999
Targets of VEGFR inhibitors GOF,0.9281
VEGFA,0.9279999999999999
NUP85,0.9278
acetohydroxamic-acid,0.9278
POU2AF1,0.9276000000000001
nocodazole,0.9276000000000001
LCMT1,0.9274
NIPBL,0.9274
POU5F1,0.9273
I-OMe-AG-538,0.9270999999999999
ICAM3,0.9268000000000001
PTCH1,0.9267
ERGIC2,0.9266
RPS6KB1,0.9265000000000001
MELK,0.9264
GR-159897,0.9262999999999999
cinchonine,0.9262999999999999
mirtazapine,0.9262
UNC-0321,0.9261
STAT6,0.9261
BCL6B,0.9259999999999999
MCL1,0.9259999999999999
fluoropyruvate,0.9258
MAPK3,0.9258
BH3I-1,0.9257
neurodazine,0.9256
TCF7L2,0.9254000000000001
STAT2,0.925
nicergoline,0.925
HSD17B4,0.9248999999999999
HEAT,0.9246
SIN3A,0.9245
AKT2,0.9245
ABCF3,0.9244
NFIB,0.9240999999999999
CEP57,0.924
CD55,0.924
PXK,0.9239
SB-218795,0.9231
resveratrol,0.9229999999999999
FEZ1,0.9228000000000001
CHUK,0.9228000000000001
NFIC,0.9226000000000001
YES1,0.9225
LRRC16A,0.9225
GPR83,0.9223
PPP2R5A,0.9218999999999999
FUT2,0.9216
zacopride,0.9216
melperone,0.9213
SPRY4,0.9212
NMRAL1,0.9204000000000001
pioglitazone,0.9201999999999999
BMS-641988,0.92
IRF3,0.9198999999999999
E2F8,0.9198999999999999
LIG3,0.9198000000000001
PRKCI,0.9197
nomifensine,0.9194
BRP44,0.9194
febuxostat,0.9192
ceforanide,0.9192
CTSL2,0.9190999999999999
alisertib,0.919
CDIPT,0.919
resorcinol,0.919
PT-630,0.9189
linezolid,0.9188
indirubin,0.9188
doxepin,0.9186
foliosidine,0.9186
IGF2BP3,0.9185
CAY-10618,0.9181999999999999
SACM1L,0.9181999999999999
picrotoxin,0.9181
SMAD6,0.9179999999999999
COASY,0.9179
BAY-K8644,0.9178000000000001
NDUFA3,0.9177
irinotecan,0.9176000000000001
duloxetine,0.9173
KTN1,0.9172
BRD-K70693222,0.9172
DDB2,0.9168999999999999
E2F6,0.9168000000000001
ALDH3B2,0.9167000000000001
liothyronine,0.9167000000000001
JAK2,0.9165000000000001
SCAF8,0.9164
SR-95639A,0.9164
"methyl-2,5-dihydroxycinnamate",0.9163
RNF166,0.9162
idebenone,0.9161
SLC7A5,0.9161
MAS1L,0.9159999999999999
CYP20A1,0.9159999999999999
ABCA5,0.9159
RND3,0.9157
ZNF585A,0.9156
bosentan,0.9156
clofibric-acid,0.9155
WNT9A,0.9153
lumicolchicine,0.9152
ORM1,0.9152
COASY,0.9148999999999999
ETV1,0.9148999999999999
AG-494,0.9146
PRMT3,0.9140999999999999
N6-cyclopentyladenosine,0.9139
ambroxol,0.9137000000000001
amylocaine,0.9136
PHGDH,0.9136
XPO7,0.9136
SLC29A2,0.9135
PEMT,0.9129
NDUFAB1,0.9128000000000001
BUD13,0.9127
CPNE3,0.9127
PPARA,0.9126000000000001
EXOC2,0.9126000000000001
RRM2,0.9126000000000001
TEAD2,0.9122
IGSF8,0.9120999999999999
MYLIP,0.9120999999999999
SLC25A3,0.912
TPRKB,0.9118
DLD,0.9117000000000001
ITPK1,0.9116
tacrolimus,0.9114
FZD6,0.9113
PLOD1,0.9113
PRKAG3,0.9112
tolterodine,0.9109999999999999
oxcarbazepine,0.9109999999999999
gliquidone,0.9109
epitestosterone,0.9109
CDCA8,0.9107999999999999
NFRKB,0.9106000000000001
SLC16A6,0.9106000000000001
CDKN2A,0.9105
MIXL1,0.9105
TPR,0.9104000000000001
NOV,0.9104000000000001
BCL2L1,0.9102
TCF4,0.9101
MAN2A2,0.9098999999999999
SPEN,0.9098
NFKB1,0.9098
C2 domain containing LOF,0.9097
myricetin,0.9094
RAI14,0.9093000000000001
F2RL1,0.9092
VKORC1,0.9092
LPHN1,0.9087999999999999
mefenamic-acid,0.9087000000000001
SIRT7,0.9084
TAF15,0.9081999999999999
Akt Signaling GOF,0.9081999999999999
HOMEZ,0.9081
etacrynic-acid,0.9081
FDXR,0.9079999999999999
BAX,0.9076000000000001
ZNF395,0.9070999999999999
DNAJB6,0.907
RAD23B,0.907
GNA15,0.9068
calycanthine,0.9066
RHOBTB1,0.9066
TNIK,0.9062
AKR1C2,0.9061
nifekalant,0.9057
PD-160170,0.9056000000000001
reserpine,0.9054000000000001
CXCL2,0.9052
COPS5,0.9052
STAMBP,0.9051
KLHL21,0.9051
VEGFC,0.9048
KU-C103871,0.9047
U-74389F,0.9046
ZNF22,0.9045000000000001
aminomethyltransferase,0.9044
CS-1657,0.9039
CREB3L1,0.9037000000000001
BRD-K28680267,0.9036
RNPS1,0.9035
ZNF548,0.9034
CCNH,0.9031
naphazoline,0.903
TRAF1,0.9028
FADS3,0.9023
clofazimine,0.9022
CELSR3,0.9022
NAT10,0.902
APOE,0.902
PPP2CA,0.9018999999999999
CEP55,0.9018
PSEN1,0.9014
CDC25A,0.9014
APOO,0.9013
PRKCZ,0.9013
ELK3,0.9009999999999999
PRD class homeoboxes and psudogenes LOF,0.9007999999999999
ESYT1,0.9005
FOXR1,0.9003
PLEKHM1,0.9001
Sigma receptor antagonist,0.9001
CLOCK,0.8998999999999999
CDK8,0.8998999999999999
PSMD4,0.8998
YBX1,0.8996999999999999
MEST,0.8996999999999999
RAB5A,0.8996
SSX2,0.8994
SLC1A6,0.8994
TNFRSF1A,0.8993000000000001
vincristine,0.8992
CFTR,0.8992
BRD-K17693482,0.8992
DPH2,0.8991
tamoxifen,0.8989
1-benzylimidazole,0.8987
ASH2L,0.8987
toremifene,0.8983
resveratrol,0.8983
flupirtine,0.8981999999999999
GRPR,0.898
SLC7A11,0.8976000000000001
memantine,0.8974
OSGEP,0.8974
TRIB3,0.8972
HG-5-88-01,0.8970999999999999
ZNF180,0.8967
LIPH,0.8967
R-96544,0.8967
amoxapine,0.8964
AS-605240,0.8964
LY-341495,0.8962
fillalbin,0.8962
diethylcarbamazine,0.8961
goserelin,0.8961
eugenitol,0.8959
cycloheximide,0.8959
IRF7,0.8959
RASSF2,0.8956999999999999
BRD-K75430629,0.8953
SIX4,0.8953
TMEM154,0.8951
FBXL19,0.895
ATP5S,0.8946999999999999
prostaglandin-a1,0.8946999999999999
acitretin,0.8943000000000001
thioperamide,0.8941
DTX2,0.8937
rosiglitazone,0.8937
NRBF2,0.8934000000000001
PRKAB1,0.8933
ATP1A1,0.8931999999999999
TPMT,0.8931999999999999
DNAJC15,0.8931
sertaconazole,0.893
NSC-94258,0.8929
racephedrine,0.8926000000000001
lapatinib,0.8925
JTE-013,0.8923000000000001
PARP15,0.8920999999999999
alpha-estradiol,0.8918
leu-enkephalin,0.8917
STO-609,0.8912
ZM-241385,0.8909
VKORC1,0.8909
RAB31,0.8908
SPA17,0.8905
BUB1B,0.8905
MAMLD1,0.8904000000000001
SLC25A46,0.8903
AOC3,0.8898999999999999
ibuprofen,0.8898
rhodomyrtoxin,0.8894
ON-01910,0.8892
TMED9,0.8891
PIK3CA,0.8891
RSU1,0.889
ranolazine,0.8889
S100A11,0.8887999999999999
carbenoxolone,0.8887
SMU1,0.8886
MDH1,0.8884000000000001
HERC6,0.8883
PCNA,0.8881
EIF2B5,0.888
NR2C1,0.8875
gamma-homolinolenic-acid,0.8874
CXCR2,0.8872
bucladesine,0.8872
n-arachidonyl-GABA,0.8872
IB-MECA,0.8869
ARHGEF11,0.8869
BCL6,0.8868
ingenol,0.8868
ANP32E,0.8868
RPS6KL1,0.8867
Aromatase inhibitor,0.8865999999999999
FOXJ2,0.8864
sildenafil,0.8862000000000001
SHMT2,0.8858
cimetidine,0.8853
gabazine,0.8848
MAD2L1BP,0.8845000000000001
MAGED1,0.8843000000000001
RRAGB,0.8842
clebopride,0.8839
DFFB,0.8837999999999999
EDNRB,0.8837999999999999
L-689560,0.8837
SLC38A3,0.8837
AS-604850,0.8835
nTZDpa,0.8835
PROKR1,0.8835
PCGF1,0.8834000000000001
FKBP3,0.8831
RNH1,0.8829
TRAF4,0.8828
INTS12,0.8826999999999999
ENOPH1,0.8826999999999999
BRD8,0.8823000000000001
ZNF576,0.8822
PD-173074,0.8820999999999999
ING3,0.8820999999999999
BRD-K26947839,0.8819
GPATCH8,0.8818
SLC35A3,0.8818
TRAK2,0.8817
SLC7A1,0.8817
GABRB3,0.8815000000000001
CANX,0.8811
moexipril,0.8809
PPP2R3C,0.8808
Norepinephrine reuptake inhibitor,0.8806999999999999
CGP-55845,0.8804000000000001
NSC-693868,0.8803
DUSP4,0.8803
desloratadine,0.88
minoxidil,0.8798
CTLA4,0.8791
CSNK1A1L,0.8789
RO-28-1675,0.8787999999999999
CHRM3,0.8787
CDCA8,0.8787
IL15,0.8787
securinine,0.8783
ZNF611,0.878
deracoxib,0.878
cefaclor,0.8778
SNX6,0.8776
CTSK,0.8774
TLE3,0.8773000000000001
ZNF77,0.8773000000000001
timolol,0.8772
HAX1,0.8772
RPL7,0.8771
PAF1,0.8768
iopanoic-acid,0.8767
SNAI3,0.8767
TCF7L1,0.8767
pentoxifylline,0.8764
WZ-4002,0.8763
ITGB4,0.8761
TER-14687,0.8761
triamcinolone,0.8758
estrone,0.8758
BMI1,0.8756999999999999
LYZ,0.8756
ARL4C,0.8751000000000001
CRELD2,0.8751000000000001
C1ORF106,0.875
irsogladine,0.8748999999999999
EPHA3,0.8748
ANKZF1,0.8748
SNX6,0.8747
KUC103904N,0.8744
SMARCA4,0.8744
PIK3CD,0.8743000000000001
TG100-115,0.8743000000000001
HNMT,0.8741
GNAZ,0.8737
nicotine,0.8736
ZNF582,0.8732
entacapone,0.8732
PPAR receptor agonist,0.8732
NCF2,0.8732
ZRSR2,0.8731
XRCC4,0.8726999999999999
NDUFS4,0.8726
VPS26A,0.8726
CCND2,0.8718
PRKAG1,0.8715999999999999
SERTAD3,0.8713
PTEN,0.8712000000000001
ZKSCAN2,0.8712000000000001
GNA13,0.8712000000000001
NRIP1,0.8706999999999999
IL6,0.8706999999999999
IMPDH1,0.8704999999999999
ZNF436,0.8703
PRKX,0.8702
acetyl-geranygeranyl-cysteine,0.8702
INSIG1,0.8701000000000001
PTP4A3,0.8701000000000001
NM-PP1,0.8701000000000001
ZNF619,0.8698
KIAA0922,0.8697
MMP14,0.8695999999999999
KIF14,0.8694
ZNF519,0.8692
DCUN1D4,0.8687
