drug_name,MED1712
HOXA5,0.9704
TP53TG1,0.9703
DNAJC15,0.9703
MBNL2,0.9702
methantheline,0.9702
ZNF562,0.9702
VAPB,0.9702
ATF4,0.97
LIAS,0.9699
tretinoin,0.9698
BRD-K88742110,0.9698
mitomycin-c,0.9697
PRKCH,0.9695999999999999
skatole,0.9695999999999999
P2RY6,0.9692000000000001
HOXB7,0.9691
CARS,0.9690000000000001
fenpiverinium,0.9686
GTF2A2,0.9686
chlorambucil,0.9684
PCCB,0.968
amcinonide,0.9679000000000001
DIS3,0.9679000000000001
ASAH1,0.9677
TES,0.9676
AR,0.9670000000000001
RPS6KA4,0.9668000000000001
GNAI1,0.9666
MTERFD1,0.9666
E2F8,0.9666
MAPK3,0.9662999999999999
felbamate,0.9656999999999999
TSPAN8,0.9656999999999999
NRG1,0.9656999999999999
SLC38A2,0.9655
PTGER4,0.965
BUB1B,0.9643999999999999
ANP32E,0.9643999999999999
IRL-2500,0.9643
tyrphostin-AG-82,0.9641
AC-55649,0.9641
V type ATPases LOF,0.9641
LYN,0.9640000000000001
pindolol,0.9638
sitagliptin,0.9638
farnesylthioacetic-acid,0.9637
MELK,0.9636
nifedipine,0.9634
MDH1,0.9632999999999999
GNG8,0.9631000000000001
RALBP1,0.9629000000000001
JX-401,0.9629000000000001
DSE,0.9628
NFATC2,0.9628
ZNF365,0.9627
NTRK1,0.9625
androstenedione,0.9625
SLC16A6,0.9623999999999999
BRD-K70693222,0.9623
PC,0.9621999999999999
VX-222,0.9621999999999999
CGRRF1,0.9620000000000001
NIPSNAP1,0.9620000000000001
PIGK,0.9619
SEC24B,0.9619
gedunin,0.9616
PPP2R5E,0.9615
BRD-K75430629,0.9612
CERS3,0.9609000000000001
GSTP1,0.9608
coumarin,0.9606
NAA25,0.9605
BCL6,0.9601999999999999
TADA3,0.9595999999999999
felodipine,0.9595999999999999
EIF4G1,0.9593
"tropanyl-3,5-dimethylbenzoate",0.9593
ofloxacin,0.9593
carbinoxamine,0.9592
BRPF1,0.9592
PGAM1,0.9590000000000001
celecoxib,0.9589
MRGPRX1,0.9589
TAF13,0.9588
SLC7A5,0.9588
BRD-K98404142,0.9587
PHF13,0.9584
TG100-115,0.9581000000000001
F10,0.958
ABCA5,0.9579000000000001
desoxypeganine,0.9578
SRC-kinase-inhibitor-II,0.9577
BRD-K39187410,0.9573999999999999
LSR,0.9573999999999999
FEZ1,0.9573
SMO,0.9571
NISCH,0.9570000000000001
fluocinonide,0.9567
XPO7,0.9566
ZNF354B,0.9562999999999999
CSK,0.9562999999999999
HAL,0.956
RRM2,0.956
clofibric-acid,0.9558
BRD-K15107389,0.9556999999999999
MPZL1,0.9555
GLTSCR1,0.9555
cinalukast,0.9554
ACD,0.9553
phenprobamate,0.9553
TCEA1,0.9551999999999999
PRKRIR,0.9551000000000001
tetracycline,0.9549
FCGR2A,0.9547
NR0B1,0.9544
DICER1,0.9543
irinotecan,0.9528
R-96544,0.9527
PTK2,0.9527
HADHB,0.9523999999999999
KIF2C,0.9519
PRUNE,0.9518000000000001
cholic-acid,0.9517
SOS2,0.9516
SPRY4,0.9516
KAT2B,0.9509000000000001
doxylamine,0.9506999999999999
TNFRSF6B,0.9505
SRP14,0.9501999999999999
PIK3C3,0.9501000000000001
losartan,0.9499
TFCP2,0.9499
TCS-359,0.9497
GSK-429286A,0.9495
metyrapone,0.9494
SET,0.9494
CDIPT,0.9494
ERGIC1,0.9490999999999999
RBM15,0.9490999999999999
SMARCA4,0.9489
15-delta-prostaglandin-j2,0.9486
sumatriptan,0.9486
"3,3'-diindolylmethane",0.9484999999999999
AZGP1,0.9481999999999999
SMARCC2,0.9481
PPP2R2C,0.9477
PRKCI,0.9475
PAK4,0.9475
warfarin,0.9475
C2 domain containing LOF,0.9475
flecainide,0.9473999999999999
FGFR2,0.9473
CDKAL1,0.9473
hydrocortisone,0.9473
BIRC2,0.9473
GBA,0.9473
BCL9,0.9470000000000001
KDM4B,0.9468000000000001
SU-1498,0.9468000000000001
BRD-K63784565,0.9466
STAT2,0.9466
SIRT7,0.9465
LIF,0.9465
PPT1,0.9465
BRD-K87426499,0.946
SJ-172550,0.9457
hydrastinine,0.9451999999999999
S100A13,0.9451
KCTD5,0.945
VU-0420363-1,0.9448000000000001
IFIT5,0.9448000000000001
VAPB,0.9445999999999999
ADSS,0.9445
ZNF207,0.9444
VU-0400071-3,0.9443
GNPDA1,0.9440000000000001
benzthiazide,0.9439
FOXN3,0.9436
MAD2L1BP,0.9434999999999999
megestrol,0.9433
terbutaline,0.9433
BRL-50481,0.9433
ZNF333,0.9433
ebelactone-b,0.9431999999999999
deracoxib,0.943
MAS1L,0.943
doxercalciferol,0.9426000000000001
VEGFC,0.9426000000000001
BRD-K21009077,0.9425
PIAS3,0.9423999999999999
RBBP4,0.9422
SPA17,0.9419
temozolomide,0.9417
TER-14687,0.9416
LDLR,0.9414
RPL39L,0.9412999999999999
GSK-461364,0.9412
TSN,0.941
tyrphostin,0.9409000000000001
GHR,0.9407
PEMT,0.9407
prednisolone,0.9405
tyrphostin-B44,0.9405
ATP6V0B,0.9403
BCL2L11,0.9401999999999999
PNU-120596,0.9401999999999999
ALDH3B2,0.9401
CAMLG,0.94
EIF5,0.9399
TMEM174,0.9399
KIF20A,0.9398000000000001
resveratrol,0.9398000000000001
PAF1,0.9396
rhodomyrtoxin,0.9394
NCF2,0.9394
CEBPZ,0.9394
Serpin peptidase inhibitors LOF,0.9390999999999999
RUVBL2,0.9390999999999999
FBRS,0.9390000000000001
zolpidem,0.9388
CD55,0.9386
Bile acid,0.9384999999999999
mupirocin,0.9384999999999999
diethylcarbamazine,0.9384
fludarabine,0.9383
testosterone,0.9379000000000001
FUT2,0.9376000000000001
HG-5-88-01,0.9375
CCRN4L,0.9373999999999999
LDHA,0.9373999999999999
NRIP3,0.9370999999999999
SLC22A18,0.9370999999999999
latrepirdine,0.9370999999999999
STXBP2,0.9370999999999999
BLMH,0.9366
NUMB,0.9364
MAD2L1BP,0.9362999999999999
HDAC1-selective,0.9362
nTZDpa,0.9359999999999999
beclometasone,0.9358
ANXA3,0.9357
LHX9,0.9357
carbetocin,0.9356
NSD1,0.9354
JNJ-26854165,0.9354
TERF2IP,0.9351999999999999
bromocriptine,0.9351999999999999
FAM120A,0.9351
CRYZ,0.935
KLF6,0.935
GW-9662,0.9347
BDKRB2,0.9347
CLOCK,0.9344
NAMPT,0.9342
Cyclooxygenase inhibitor,0.934
isoliquiritigenin,0.9339
NOD1,0.9338
decafluorobutane,0.9337000000000001
RICTOR,0.9334
pseudopelletierine,0.9333
parthenolide,0.9331999999999999
GNA15,0.9329000000000001
AXIN1,0.9323
CD19,0.9323
BAG6,0.9320999999999999
ergocornine,0.9320999999999999
GNAS,0.9320999999999999
SLC3A1,0.932
OSGEP,0.9319
RASSF2,0.9318000000000001
ASF1B,0.9318000000000001
DLD,0.9317
RNH1,0.9316
ELOVL6,0.9312
FGFR3,0.9311
CG-930,0.9309999999999999
DBI,0.9306
SULT2A1,0.9305
voriconazole,0.9304000000000001
ZNF212,0.9304000000000001
HINT1,0.9304000000000001
WT-171,0.9301999999999999
sulfafurazole,0.9301999999999999
acetyl-farnesyl-cysteine,0.93
Glucocorticoid receptor agonist,0.93
treprostinil,0.9299
dicloxacillin,0.9299
etomidate,0.9297
BMS-191011,0.9296
PIAS4,0.9295
pseudoephedrine,0.9294
PROS1,0.9293
EMSY complex LOF,0.9292
STAT2,0.9292
NDUFA4,0.9285
MTSS1,0.9285
IL2RB,0.9283
CP-55940,0.9274
DENND2D,0.9273
minoxidil,0.9273
escitalopram,0.9270999999999999
betamethasone,0.927
DFFA,0.9269
ANKZF1,0.9268000000000001
RPS6KB1,0.9268000000000001
MRGPRF,0.9266
BRD-A93048969,0.9265000000000001
EAPP,0.9262999999999999
epibatidine,0.9262
Y-27632,0.9262
HNF4A,0.9261
PPP3CC,0.9261
ADAT1,0.9257
DCTD,0.9257
LCMT1,0.9256
buspirone,0.9256
DLGAP5,0.9255
VU-0365114-2,0.9253
STK38,0.9251999999999999
HC-toxin,0.9251999999999999
PIK3CD,0.9251
IGFBP6,0.9251
nifekalant,0.925
PA2G4,0.925
SMC4,0.9248000000000001
KLF10,0.9247
FBXO5,0.9245
CACNA1D,0.9243000000000001
MKNK1,0.9243000000000001
XMD-885,0.9242
SOX4,0.9242
BCL6B,0.9239
pantoprazole,0.9239
MDL-11939,0.9238
FGB,0.9237000000000001
LY-288513,0.9236
Mitogen activated protein kinases LOF,0.9236
embelin,0.9235
O3FAR1,0.9234
NS-3694,0.9234
fluocinonide,0.9229999999999999
DTX2,0.9229999999999999
LYZ,0.9228000000000001
thiotepa,0.9228000000000001
EDNRB,0.9228000000000001
SLC16A5,0.9227
ZNF266,0.9223
rifaximin,0.922
ICMT,0.9218000000000001
EPB41L4B,0.9218000000000001
RELA,0.9215000000000001
LEPRE1,0.9212
GR-159897,0.9209
hydrocortisone,0.9209
Rho GTPase activating proteins LOF,0.9208
PPP1R8,0.9206
PIGA,0.9205
desoxycortone,0.9203
PIT,0.9198999999999999
U-0124,0.9198000000000001
ZNF595,0.9196
TRAF4,0.9196
safinamide,0.9194
INHBE,0.9193000000000001
pyrazinamide,0.919
BRD-K72817452,0.919
SNX6,0.919
CNOT4,0.9189
RXFP4,0.9189
ICAM1,0.9187000000000001
fluticasone,0.9187000000000001
F3,0.9186
DUSP9,0.9185
TRAF1,0.9184
hydrocortisone,0.9184
olanzapine,0.9183
MCL1,0.9175
ARL4C,0.9174
TBPL1,0.917
TOMM34,0.917
deforolimus,0.9167000000000001
KU-C103871,0.9165000000000001
CFB,0.9162
bosentan,0.9162
RAB11FIP2,0.9159999999999999
AS-604850,0.9159
GAA,0.9154000000000001
apicidin,0.9153
ZNF77,0.9153
bendroflumethiazide,0.9152
PD-173074,0.9148999999999999
RAB31,0.9147
YC-1,0.9146
GRK5,0.9145
BRD-K16618170,0.9145
CRY1,0.9138
A2M,0.9136
ATMIN,0.9135
econazole,0.9131999999999999
norketamine,0.9131
CCND2,0.9129999999999999
neurodazine,0.9129999999999999
ZNF267,0.9126000000000001
GTF2B,0.9124
niridazole,0.912
SLC22A4,0.9118999999999999
QX-222,0.9118999999999999
westcort,0.9117000000000001
TAP1,0.9117000000000001
CDK5,0.9116
PP-3,0.9115000000000001
PTPN4,0.9114
SLC36A4,0.9113
NDUFB4,0.9112
UGP2,0.9112
NOV,0.9111
lonidamine,0.9107999999999999
ESYT1,0.9104000000000001
mestranol,0.9104000000000001
VCAN,0.9102
NS-1619,0.9101
C1S,0.9094
E2F3,0.9094
SB-216641,0.9089
RAB5A,0.9089
QARS,0.9087999999999999
EPHX2,0.9087000000000001
raltitrexed,0.9085
PSMD3,0.9083
PT-630,0.9081999999999999
PRKAA1,0.9081999999999999
ATG4A,0.9081999999999999
CELSR3,0.9081
RAB31,0.9077
EIF2AK1,0.9076000000000001
NQO2,0.9076000000000001
PRKAR2B,0.9075
zebularine,0.9074
BRD-K79511609,0.9072
TPM1,0.9070999999999999
3-methyl-GABA,0.9070999999999999
ZC3HC1,0.907
GYS1,0.907
SH3GL1,0.9068999999999999
VDAC1,0.9067000000000001
FUT1,0.9066
iopanoic-acid,0.9059999999999999
SPECC1L,0.9059999999999999
GATA3,0.9057999999999999
cefatrizine,0.9055
GNGT2,0.9055
FGIN-1-43,0.9052
L-2167,0.905
metixene,0.9048999999999999
rosmarinic-acid,0.9047
NUP62,0.9046
ketoconazole,0.9045000000000001
ZNF263,0.9044
ATF5,0.9041
QL-XI-92,0.9037999999999999
duloxetine,0.9037999999999999
BRD-K63954456,0.9037000000000001
ALDH1A1,0.9037000000000001
tropisetron,0.9036
DDB2,0.9036
tacrolimus,0.9034
oleylethanolamide,0.9031999999999999
esmolol,0.9031
DSE,0.9028
RARRES1,0.9026000000000001
PPP2R3C,0.9025
HEATR1,0.9022
sorafenib,0.902
LARS2,0.9018
NMUR2,0.9017000000000001
buphenine,0.9017000000000001
ZFP1,0.9017000000000001
WH-4023,0.9014
DUSP3,0.9013
NR1H3,0.9009999999999999
HIST1H2AC,0.9009
BRD-A80383043,0.9007999999999999
pregnenolone,0.8998
CYP1B1,0.8996999999999999
hydroquinidine,0.8995000000000001
POLD4,0.8995000000000001
TARBP2,0.8992
gliquidone,0.8991
OXSR1,0.8991
ABCB5,0.8987999999999999
NPY1R,0.8986
ZRSR2,0.8984000000000001
homoveratrylamine,0.8983
TLE3,0.898
lumicolchicine,0.8979
ALG2,0.8976000000000001
FOXO4,0.8974
HOXA6,0.8973
VU-0400193-3,0.8973
CDCA8,0.8972
fraxidin,0.8970999999999999
LGALS3,0.8969
triprolidine,0.8967
tubacin,0.8966
SLC29A2,0.8966
CAT,0.8965000000000001
RBMS1,0.8963
MSRB2,0.8962
ZNF350,0.8961
LRP4,0.8961
IGHMBP2,0.8959999999999999
idarubicin,0.8959999999999999
COX4I1,0.8959
SOD2,0.8959
L-701324,0.8957999999999999
CNOT3,0.8955
MORF4L1,0.8953
IKZF1,0.8952
cladribine,0.8952
SATB2,0.8951
CTNND1,0.895
ibuprofen,0.895
BMI1,0.8948999999999999
tamoxifen,0.8945000000000001
CHRAC1,0.8942
dimercaptosuccinic-acid,0.8942
SERPINB6,0.8941
fexaramine,0.894
harpagoside,0.894
TRA2B,0.894
BTRC,0.894
LRPAP1,0.8939
NFRKB,0.8937999999999999
alrestatin,0.8937999999999999
GPATCH8,0.8936
MVP,0.8931999999999999
timolol,0.8926999999999999
fludroxycortide,0.8926000000000001
roxatidine,0.8925
AP2M1,0.8923000000000001
LIM class homeoboxes GOF,0.8922
VAV3,0.892
pyrrolidine-dithiocarbamate,0.892
naftidrofuryl,0.892
BU-239,0.8919
ABCF1,0.8912
DHX8,0.8911
XRCC6,0.8908
Dihydrofolate reductase inhibitor,0.8905
IFI30,0.8905
POLR1A,0.8905
BRD-A05680309,0.8901
ARFRP1,0.8898
triamcinolone,0.8896999999999999
sulforaphane,0.8893000000000001
WNT11,0.8891
NCL,0.8887999999999999
CPT1A,0.8887
NR1H3,0.8881999999999999
ATF3,0.8881999999999999
CALCOCO2,0.8879
piperidolate,0.8878
BCL2L1,0.8876000000000001
TOMM22,0.8876000000000001
TFDP1,0.8872
IL8,0.887
PRKAB1,0.8869
dexamethasone,0.8865999999999999
POLRMT,0.8865999999999999
BMY-14802,0.8864
MDM4,0.8864
EPS8,0.8863
POU2AF1,0.8859
SERPINA7,0.8859
farnesol,0.8858
FZD7,0.8856
BRP44,0.8852
BRF2,0.8851
AKR1C2,0.8848
RHEB,0.8848
CREB3L1,0.8839
CTLA4,0.8839
PPP2CB,0.8837999999999999
PRKCZ,0.8833
NDUFA3,0.8832
UTP18,0.8828
ZNF519,0.8828
PBRM1,0.8826999999999999
PDXK,0.8826
LGALS1,0.8825
ZNF619,0.8824
Poly ADP ribose polymerases LOF,0.8822
ganglioside,0.8822
GPR152,0.8820999999999999
ZNF57,0.882
lansoprazole,0.882
PRD class homeoboxes and psudogenes LOF,0.8819
L-689560,0.8819
UQCRFS1,0.8818
GSTT1,0.8817
CHUK,0.8815000000000001
ERLIN1,0.8815000000000001
RELB,0.8814
HARS,0.8814
LAMP2,0.8814
RPS6KL1,0.8809999999999999
capsazepine,0.8809
PHF17,0.8808
HOXB5,0.8806999999999999
RASGRP4,0.8806999999999999
tranilast,0.8806
ARHGEF2,0.8803
motesanib,0.8803
dexamethasone,0.8803
ABCF3,0.8803
DECR1,0.8803
NRIP1,0.8802
FOXN3,0.88
ICAM3,0.8793000000000001
B2M,0.8792
zidovudine,0.8791
17-beta-estradiol,0.8787
BRD-K61463582,0.8785
PSMD5,0.8785
DUT,0.8785
PBX4,0.8779
pyrimethamine,0.8779
clobenpropit,0.8776999999999999
valproic-acid,0.8774
GK,0.8774
midazolam,0.8774
DRAP1,0.8774
FPL-64176,0.8771
BRD-K06817181,0.8769
MYNN,0.8768
IGFBP3,0.8765999999999999
arecaidine,0.8765999999999999
ZD-7288,0.8765000000000001
RRP8,0.8764
TCF7L1,0.8759999999999999
RPF1,0.8759
sibutramine,0.8759
APPBP2,0.8755
GPR174,0.8754000000000001
SB-218795,0.8754000000000001
PAFAH1B2,0.8754000000000001
NDUFB6,0.8753
GNGT2,0.8751000000000001
oxiconazole,0.8748999999999999
UBL5,0.8745999999999999
molindone,0.8745999999999999
LPAR6,0.8739
PLEKHJ1,0.8734999999999999
acitretin,0.8734999999999999
JUNB,0.8732
geranylgeraniol,0.8731
MRPS2,0.8728
BARX1,0.8728
15-delta-prostaglandin-j2,0.8725
PCGF3,0.8723000000000001
MNITMT,0.8722
brazilin,0.8721
PIN1,0.8721
clofibrate,0.872
lapatinib,0.8719
BUD31,0.8718
SERPINB5,0.8715999999999999
docosatrienoic-acid,0.8714
ABCB7,0.871
ZBED1,0.8709
CDC42SE1,0.8709
NLK,0.8709
fillalbin,0.8708
oxymetholone,0.8706
NF-449,0.8706
MKI67IP,0.8704999999999999
isamoltan,0.8704000000000001
amylocaine,0.8703
tropisetron,0.8702
BRD-A61599461,0.8702
penicillic-acid,0.8701000000000001
rescinnamine,0.8698999999999999
VDR,0.8698999999999999
SUPV3L1,0.8692
ATF1,0.8687
DGKA,0.8686
Imidazoline ligand,0.8684999999999999
SUPT4H1,0.8684000000000001
RPS27A,0.8682
FAM20B,0.8679000000000001
HDAC11,0.8678
RNPS1,0.867
fenoterol,0.867
ebselen,0.8669
ABCA1,0.8667
PCBD1,0.8667
LAGE3,0.8661
fluticasone,0.866
SETDB1,0.866
SLC35F2,0.8659
RPS6KA3,0.8656999999999999
mepyramine,0.8656999999999999
ERCC4,0.8654999999999999
NAT1,0.8648
indirubin,0.8645999999999999
doxepin,0.8644
ARHGEF6,0.8644
RGS16,0.8644
CERK,0.8644
PJA1,0.8643000000000001
ZNF277,0.8642
HMOX1,0.8642
OR52B2,0.8642
FLT3,0.8641
SERPINH1,0.8639
PLK2,0.8637999999999999
ozagrel,0.8637999999999999
Phospholipases LOF,0.8637999999999999
Beta-adrenergic receptor agonist,0.8637999999999999
I-OMe-AG-538,0.8636
MED4,0.8636
HIC2,0.8632
UROD,0.8628
DYNLT3,0.8623999999999999
FOXJ2,0.8622
resorcinol,0.8621
HOOK2,0.8621
RXFP1,0.862
JAK2,0.8619
ABCF3,0.8615999999999999
BCL2L1,0.8615
PPP2CA,0.8613
HS3ST3A1,0.8612000000000001
naltriben,0.861
WARS,0.861
NRP1,0.8606
KRT26,0.8603000000000001
triamcinolone,0.8603000000000001
DR1,0.8601000000000001
SUB1,0.8601000000000001
X linked mental retardation group 2 LOF,0.8597
crotamiton,0.8591
CHEK2,0.8586
EZH1,0.8586
danazol,0.8583
BRD-K86682249,0.8583
INSIG1,0.8583
IRF3,0.8581
barasertib,0.8573999999999999
pioglitazone,0.8573000000000001
CHAF1B,0.8571
SQSTM1,0.857
ITGA4,0.8569
enzastaurin,0.8569
UQCRB,0.8565999999999999
depomedrol,0.8564
arctigenin,0.8563
AM-404,0.8563
AG-957,0.8562000000000001
SMAD7,0.8561
SYK,0.8561
SOAT1,0.856
ORM1,0.8559
androstenol,0.8556999999999999
PCK2,0.8556
domperidone,0.8554999999999999
prostaglandin,0.8553000000000001
GMPR2,0.8552
HSPA1B,0.855
RS-100329,0.855
DNAJB6,0.855
SIRPG,0.8548
GALT,0.8542000000000001
PSMB8,0.8541
PI4K2B,0.8539
METTL1,0.8539
NRP1,0.8539
PFAS,0.8537
FAS,0.8537
Sterol demethylase inhibitor,0.8534999999999999
AKAP8,0.8534
PPP2R1A,0.8534
ZNF563,0.8532
Progesterone receptor agonist,0.8526
CD58,0.8525
mycophenolate-mofetil,0.8525
TPD52L3,0.8518000000000001
KLF14,0.8517
CERS2,0.8517
RPN2,0.8517
SCAF8,0.8515
HCAR1,0.8513
EXT2,0.8512000000000001
lithocholic-acid,0.851
PIAS1,0.851
L-692585,0.8506999999999999
morphothebaine,0.8504999999999999
ZNF572,0.8503000000000001
PAK1,0.8499
PCGF6,0.8493
IL5,0.8490000000000001
CABIN1,0.8489
repaglinide,0.8489
Sodium channel blocker,0.8489
SP100,0.8488
PRKCA,0.8487
MOK,0.8486
pyrvinium-pamoate,0.8484999999999999
CBX7,0.8482
PIK3CB,0.8477
Na-K-Cl transporter inhibitor,0.8476
