drug_name,ICB1299
proadifen,0.9614
QRFPR,0.9612999999999999
BRD-K87426499,0.9612
xanthohumol,0.9611
POLQ,0.9611
PPIG,0.9609000000000001
GGH,0.9608
metanephrine,0.9604
ATF1,0.9603
probucol,0.9601000000000001
TRAF2,0.96
APEX1,0.9598
ZNF398,0.9592
ERCC4,0.9592
phensuximide,0.9590000000000001
NAA25,0.9581999999999999
TPMT,0.9581999999999999
skatole,0.9581999999999999
GPR151,0.9581999999999999
CAB39,0.9581000000000001
mestranol,0.958
SEC24B,0.958
SERPINC1,0.9577
AS-604850,0.9576
LPGAT1,0.9575
ZNF562,0.9573999999999999
beta-CCP,0.9573
FGFRL1,0.9573
BRD-K91485395,0.9571999999999999
COX7B,0.9571
SMAD7,0.9570000000000001
TNFRSF10A,0.9569
VDAC1,0.9567
TFDP1,0.9564
CERK,0.9561
MRPS2,0.956
ponalrestat,0.956
COX4I1,0.9559000000000001
AP2M1,0.9558
GBA,0.9558
PD-0325901,0.9558
INS,0.9556
TPD52L2,0.9555
parthenolide,0.9555
rimexolone,0.9554
MSX1,0.9549
PTPRF,0.9549
PRDM1,0.9548000000000001
MED28,0.9548000000000001
pentoxifylline,0.9547
ZNF266,0.9547
SMC4,0.9545
PHF19,0.9545
DVL1,0.9544
STK33,0.9544
aminomethyltransferase,0.9543
AP1S2,0.9542
BAY-K8644,0.9541
MRGPRX4,0.9539
RBM6,0.9537
HADHB,0.9537
nikkomycin,0.9537
FUT2,0.9534
TYRO3,0.9531000000000001
spectinomycin,0.9531000000000001
MTERFD1,0.953
celecoxib,0.953
RHOBTB1,0.9528
NSC-94258,0.9526
AXIN1,0.9526
hydrocortisone,0.9525
methantheline,0.9525
AES,0.9523999999999999
DSE,0.9523
STAP2,0.9521
IL1RAP,0.9520000000000001
HLA-DPB1,0.9516
ABCG5,0.9514
sitagliptin,0.9512
BAMBI,0.9511
RPL39L,0.951
SLC7A11,0.9506
ATF4,0.9501000000000001
PPP2R3A,0.95
CD320,0.9499
IDH2,0.9497
NF-449,0.9495999999999999
O3FAR1,0.9495
ZNF277,0.9494
CDIPT,0.9490999999999999
BRD-A80383043,0.9489
TNFSF8,0.9483
fluticasone,0.9481999999999999
MAN2B1,0.9481999999999999
pindolol,0.948
STAT2,0.9479000000000001
amylocaine,0.9479000000000001
androstenedione,0.9477
CTSL2,0.9472
SMO,0.9470999999999999
F3,0.9470999999999999
flecainide,0.9470000000000001
GW-843682X,0.9469
estropipate,0.9469
UBE2N,0.9467
olanzapine,0.9466
FOXJ2,0.9464
GABBR1,0.9462999999999999
sinensetin,0.9462
tretinoin,0.9460999999999999
PFAS,0.946
NFKB1,0.9457
ASAH1,0.9456
etacrynic-acid,0.9455
ergocornine,0.9454
S100A13,0.9454
CP-55940,0.9453
PIM1,0.9453
SLC7A5,0.9451
PREP,0.9451
MLLT10,0.9449
EMSY complex LOF,0.9445999999999999
ingenol,0.9443
RPS6KA4,0.9443
danazol,0.9443
DTX3L,0.9440999999999999
TOPBP1,0.9439
NIPBL,0.9439
amonafide,0.9438
IFNGR1,0.9438
NR0B2,0.9437000000000001
CEP55,0.9434999999999999
POLA2,0.9431
SATB1,0.9429000000000001
VU-0365114-2,0.9429000000000001
salubrinal,0.9429000000000001
PSIP1,0.9426000000000001
mirtazapine,0.9425
lithocholic-acid,0.9422
MOK,0.9420999999999999
BRD-K98404142,0.9419
GSK-1904529A,0.9417
MED1,0.9412999999999999
ABCA5,0.9411
fenpiverinium,0.9406
IP6K2,0.9406
albendazole,0.9406
estradiol,0.9406
leu-enkephalin,0.9397
PRKAB1,0.9395
NCF2,0.9392
DICER1,0.9390999999999999
repaglinide,0.9390000000000001
PSMD9,0.9390000000000001
BRD-K15107389,0.9387000000000001
STK24,0.9383
prostaglandin,0.9383
beclometasone,0.9381
NR0B1,0.938
COQ3,0.938
LYN,0.9375
IKK-2-inhibitor,0.9373
ARHGEF2,0.9372
SMARCA4,0.9370999999999999
ZNF263,0.9366
ipsapirone,0.9365000000000001
RAB31,0.9365000000000001
GW-311616,0.9365000000000001
idarubicin,0.9364
rucaparib,0.9362999999999999
PPP2R1A,0.9362
TCF7L1,0.9362
EDNRB,0.9361
POU5F2,0.9359999999999999
TCEA1,0.9351999999999999
AT-9283,0.9351
CAT,0.935
UBE2J1,0.9346
RRM2,0.9346
IGF2BP3,0.9343
OR52B2,0.9343
ZNF764,0.9340999999999999
PBRM1,0.934
tyrphostin-B44,0.9339
CPD,0.9338
betamethasone,0.9327
dydrogesterone,0.9327
ZNF576,0.9325
DR1,0.9320999999999999
PSMA8,0.9320999999999999
CASP10,0.9317
SALL4,0.9315000000000001
UNC-0321,0.9312999999999999
MPDZ,0.9309999999999999
mepyramine,0.9309000000000001
BRD-K26947839,0.9309000000000001
SNX6,0.9307
MDM inhibitor,0.9306
WASF3,0.9305
OXA1L,0.9305
irinotecan,0.9301999999999999
testosterone,0.9301999999999999
TSPAN6,0.9301
MVP,0.93
TPI1,0.9299
voriconazole,0.9298000000000001
pantoprazole,0.9296
TCEB3,0.9296
HEBP1,0.9290999999999999
ODC1,0.9289000000000001
Targets of VEGFR inhibitors GOF,0.9287000000000001
cilnidipine,0.9286
CLEC16A,0.9284
fluocinonide,0.9281999999999999
DUT,0.9281999999999999
gabazine,0.9281
mirin,0.9275
TSN,0.9270999999999999
LIMK2,0.9270999999999999
CRY1,0.9269
temozolomide,0.9269
POU5F1,0.9269
OXSR1,0.9267
RBMS1,0.9266
quinine,0.9265000000000001
cinalukast,0.9264
bromocriptine,0.9262999999999999
KLF11,0.9259999999999999
MDM4,0.9259999999999999
GAK,0.9257
tacrolimus,0.9248999999999999
CTNS,0.9245
DLGAP5,0.9244
RELB,0.9236
RPS6KB2,0.9229
Norepinephrine reuptake inhibitor,0.9228000000000001
ganglioside,0.9224
tripelennamine,0.9223
PPARD,0.9218999999999999
SPHK2,0.9213
GART,0.9207
PAFAH1B2,0.9207
alisertib,0.9206
nabumetone,0.9206
methazolamide,0.9205
DUSP9,0.9203
F10,0.9203
GPR148,0.9203
FKBP4,0.9201
BRD-K98297262,0.92
IFNB1,0.9198999999999999
PDXK,0.9198999999999999
GPSM2,0.9198000000000001
midazolam,0.9197
PIN1,0.9197
SIX4,0.9196
Bacterial 30S ribosomal subunit inhibitor,0.9194
ZNF572,0.919
benzthiazide,0.9188
norketamine,0.9184
DYNLT3,0.9183
BCL2A1,0.9179999999999999
JAK2,0.9178000000000001
TFCP2,0.9176000000000001
EML3,0.9175
PA2G4,0.9173
PAFAH1B3,0.9172
PSMA3,0.9172
PAK1,0.9172
ATRX,0.9170999999999999
STO-609,0.9166
L-368899,0.9165000000000001
NDUFB1,0.9163
MEST,0.9162
tadalafil,0.9159999999999999
CCP110,0.9158
PPAT,0.9157
PRKCZ,0.9157
linezolid,0.9157
VAT1,0.9156
trimipramine,0.9155
tyrphostin,0.9151
OAS1,0.9151
resveratrol,0.9151
GSTP1,0.915
AM-404,0.9148999999999999
hydrastinine,0.9147
MAPK3,0.9145
GLOD4,0.9143000000000001
triprolidine,0.9142
CHAC1,0.914
ofloxacin,0.9139
SLC22A4,0.9138
HEATR1,0.9131999999999999
melperone,0.9128000000000001
PURA,0.9127
DBI,0.9126000000000001
prednisolone,0.9125
etomoxir,0.9124
cortisone,0.9123
ESYT1,0.9122
LARS,0.9118
MRGPRD,0.9116
XMD-885,0.9115000000000001
vardenafil,0.9113
oxcarbazepine,0.9109999999999999
naftidrofuryl,0.9109
CTNND1,0.9107
DNTTIP2,0.9106000000000001
ICAM3,0.9105
XRCC6,0.9104000000000001
PIK3R1,0.9101
LSM5,0.91
RPIA,0.9098999999999999
danoprevir,0.9097
MEK inhibitor,0.9096
clofibric-acid,0.9095
propantheline,0.9093000000000001
CASK,0.9092
norethisterone,0.9092
GNG8,0.9091
LIF,0.9087999999999999
KUC104502N,0.9087000000000001
DPH2,0.9085
BRD-K39187410,0.9085
DLD,0.9084
DECR1,0.9083
FGFR1,0.9075
BUB1B,0.9074
ZNF85,0.9074
ABCF3,0.9073
ZNF77,0.9072
ZNF174,0.907
DDB2,0.9067000000000001
NS-3694,0.9065000000000001
NUDT14,0.9065000000000001
rhodomyrtoxin,0.9064
"3,3'-diindolylmethane",0.9063
PLOD1,0.9061
SDM25N,0.9059999999999999
SMYD3,0.9056000000000001
BTG3,0.9055
BRD-K28680267,0.9052
naloxone,0.9048999999999999
SMU1,0.9045000000000001
benzanthrone,0.9044
tetracycline,0.9044
CACNA1D,0.9042
MIF,0.9041
LYZ,0.904
desoxycortone,0.904
levetiracetam,0.9039
BX-795,0.9035
ZNF77,0.9034
SYK,0.9034
parthenolide,0.9034
FOXN3,0.9033
GAA,0.9031999999999999
topiramate,0.9029
MEK1-2-inhibitor,0.9028
EIF2B5,0.9027
RAB5A,0.9026000000000001
EPCAM,0.9023
SCAF8,0.9023
TATDN2,0.9023
STXBP2,0.9023
CYP20A1,0.9018
JWE-035,0.9016
FAM114A2,0.9014
IRF1,0.9012
homochlorcyclizine,0.9011
ATG4A,0.9009999999999999
ZNF212,0.9006000000000001
E2F3,0.9006000000000001
HC-toxin,0.9005
CDKAL1,0.9004000000000001
ORM1,0.9002
fluoropyruvate,0.9
CDK7,0.8998999999999999
SOCS4,0.8998
X linked mental retardation group 2 LOF,0.8996
ACTN4,0.8992
EMD-386088,0.899
EPB41L4B,0.8989
ZNF114,0.8989
norethindrone,0.8987999999999999
HOXB5,0.8985
NFATC2,0.8984000000000001
NFKBIE,0.8983
PYCR1,0.8983
YTHDF2,0.8981999999999999
droxinostat,0.8981
isoxicam,0.8979
ataluren,0.8976000000000001
IFIT5,0.8970999999999999
warfarin,0.8970999999999999
HSD17B10,0.8970999999999999
CASP3,0.8969
ZNF365,0.8966
Cyclooxygenase inhibitor,0.8963
TEAD4,0.8963
YBX1,0.8962
TFAP2A,0.8959
RHO-kinase-inhibitor-III[rockout],0.8956999999999999
SQLE,0.8956999999999999
EIF3J,0.8956000000000001
IER3,0.8956000000000001
TEK,0.8953
SIRT7,0.8952
SGPL1,0.8948
ozagrel,0.8948
HIST1H2BK,0.8937
DHX8,0.8936
BRD-K41143549,0.8935
arecaidine,0.8935
ZFP1,0.8935
VU-0400071-3,0.8935
PCGF3,0.8935
ornidazole,0.8934000000000001
clofibrate,0.8931
ATP6V0B,0.893
pravastatin,0.8928
CLTB,0.8928
EMPTY_VECTOR,0.8926999999999999
MGST2,0.8926000000000001
etoposide,0.8925
pseudopelletierine,0.8925
FBRS,0.8920999999999999
liquiritigenin,0.892
ITGA1,0.892
PAQR7,0.8914
CARD9,0.8912
MLL3,0.8911
HSPA9,0.8911
HLA-DRB1,0.8909999999999999
CSNK1G3,0.8909
GLIS3,0.8909
SCAF8,0.8908
irilin-a,0.8905
tetrabenazine,0.8904000000000001
HNMT,0.8896999999999999
PPP2R2C,0.8895000000000001
ACBD3,0.8895000000000001
NFRKB,0.8894
zolpidem,0.8891
probenecid,0.8889
EIF4G1,0.8889
ibuprofen,0.8889
MAS1L,0.8887999999999999
CELSR3,0.8887
RITA,0.8887
SLC35A3,0.8886
zaprinast,0.8884000000000001
CXCL2,0.8884000000000001
SOAT1,0.888
PPIA,0.8878
LGALS8,0.8876000000000001
CAY-10618,0.8874
ATP6V1F,0.8873000000000001
xylazine,0.8873000000000001
ZBTB24,0.8873000000000001
carbinoxamine,0.887
VU-0420363-1,0.8867
desoxypeganine,0.8867
STK38,0.8865000000000001
nornicotine,0.8864
MTFR1,0.8861
SOX4,0.8861
memantine,0.8859
dilazep,0.8854000000000001
RS-100329,0.8854000000000001
TCEA1,0.8853
NDUFA3,0.8852
GABRB3,0.8852
vinorelbine,0.8852
CLPX,0.8852
LRP4,0.8851
VEGFC,0.8844
BRD-A81377415,0.8839
PHF17,0.8837
NR1H3,0.8835
ZNF585A,0.8833
clofazimine,0.8833
ELAC2,0.8831
TPR,0.883
niflumic-acid,0.8826999999999999
CNNM2,0.8826999999999999
NUAK1,0.8826
RPL22,0.8820999999999999
ECH1,0.8820999999999999
HCFC1,0.8820999999999999
hydrocortisone,0.882
flupirtine,0.882
P2RY6,0.8818
ISOX,0.8815000000000001
AKR1C3,0.8812000000000001
phenoxybenzamine,0.8811
V type ATPases LOF,0.8809999999999999
NR2C1,0.8809999999999999
HDAC11,0.8809999999999999
CDCA8,0.8809
IL8,0.8803
roxatidine,0.8798
idebenone,0.8795999999999999
clebopride,0.8795999999999999
AURKB,0.8795000000000001
farnesol,0.8793000000000001
RNMT,0.8793000000000001
STRADB,0.8793000000000001
CBR3,0.8791
17-beta-estradiol,0.8789
CG-930,0.8783
KU-C103443N,0.8783
febuxostat,0.8778
CSDA,0.8775
DUSP3,0.8775
MDH1,0.8774
SMS,0.8772
niridazole,0.877
ENOPH1,0.877
PGAM1,0.877
NAGK,0.8769
SETDB1,0.8769
POLR2E,0.8765999999999999
diethylcarbamazine,0.8759999999999999
PLAT,0.8756999999999999
HSD17B4,0.8756
ITGA4,0.8753
ARAF,0.8751000000000001
TNF,0.8748999999999999
PTEN,0.8748
PIT,0.8747
RS-67506,0.8745999999999999
gamma-homolinolenic-acid,0.8745999999999999
terbutaline,0.8744
STAT2,0.8743000000000001
epoxycholesterol,0.8741
E2F6,0.8739
baeomycesic-acid,0.8737
IRGM,0.8737
indinavir,0.8734999999999999
HDAC8,0.8734000000000001
BCKDHA,0.8734000000000001
UAP1,0.8733
BCL6B,0.8732
LAMP2,0.8731
SPRED2,0.873
nicardipine,0.8729
ARHGEF11,0.8728
TM7SF2,0.8728
n-arachidonyl-GABA,0.8726999999999999
NAT10,0.8725
buspirone,0.8722
ZBED1,0.8721
flumazenil,0.8718
NDUFAB1,0.8718
OXGR1,0.8717
QX-222,0.8717
dicloxacillin,0.8713
ZNF354B,0.8713
AP4S1,0.8712000000000001
GPATCH8,0.8712000000000001
PTK2,0.8711
GTF3C2,0.871
RARRES1,0.871
ABCG2,0.871
CERS4,0.8708
ICMT,0.8706999999999999
PRKAA2,0.8704999999999999
VAV3,0.8704000000000001
resveratrol,0.8704000000000001
PHYH,0.8703
U-0124,0.8701000000000001
sorafenib,0.8695999999999999
BAD,0.8695999999999999
BRL-50481,0.8695
ketoconazole,0.8693000000000001
doxylamine,0.8691
PJA1,0.8687999999999999
SOX3,0.8687
ALAS1,0.8686
WARS,0.8684999999999999
raltegravir,0.8684000000000001
arecaidine,0.8683
SIX2,0.8683
UBE2C,0.8681
rifaximin,0.8678
BIRC2,0.8678
PSMD5,0.8676999999999999
JTE-013,0.8675
altrenogest,0.8675
westcort,0.8674
epitestosterone,0.8673000000000001
NOSIP,0.8672
ZNF114,0.8672
ZSWIM2,0.8671
PIGA,0.8671
PITPNA,0.8669
PGBD1,0.8669
betahistine,0.8665999999999999
Aromatase inhibitor,0.8665
GR-159897,0.8665
EPHX2,0.8662000000000001
BRD-A93048969,0.8661
PPT1,0.866
dextromethorphan,0.8659
ERO1L,0.8656
TRAF4,0.8654999999999999
BRD-K86682249,0.8651000000000001
ELL3,0.8648
arctigenin,0.8647
LEPREL1,0.8645999999999999
TERF2IP,0.8644
MAPK9,0.8641
MALT1,0.8641
PIK3CB,0.8640000000000001
POLR1C,0.8640000000000001
MCM8,0.8637
cytochalasin-d,0.8637
ABCC4,0.8632
safinamide,0.8631
HMGA1,0.8626
PWP1,0.8623999999999999
PCCB,0.8617
procyclidine,0.8615999999999999
PAX8,0.8612000000000001
flucytosine,0.8609
Glucocorticoid receptor agonist,0.8608
CSK,0.8608
MBNL2,0.8606
naltriben,0.8606
physostigmine,0.8604999999999999
TNFRSF6B,0.8604999999999999
BIRC3,0.8604
NFATC3,0.8602
UBR7,0.8602
POLRMT,0.8602
P2RY12,0.8601000000000001
PLD2,0.8601000000000001
necrostatin-1,0.86
BCL2L11,0.86
IB-MECA,0.8598
SUOX,0.8597
oxiconazole,0.8593999999999999
PD-173074,0.8592
HCAR1,0.8591
GJA1,0.8590000000000001
VX-222,0.8589
ICI-199441,0.8586
ZNF212,0.8586
KCNQ1,0.8584999999999999
flubendazole,0.8584999999999999
YWHAZ,0.8584999999999999
puromycin,0.8583
LAGE3,0.8582
VN1R4,0.858
SMARCC2,0.858
COASY,0.8578
ramipril,0.8573000000000001
PGM1,0.8571
HIBADH,0.8571
MRGPRX1,0.8569
PROS1,0.8565999999999999
EBF1,0.8565
ZNF595,0.8562000000000001
PGRMC1,0.8561
GW-9662,0.8556
iopanoic-acid,0.8554
PKM2,0.8554
PRAF2,0.8548
MTSS1,0.8539
TNFSF10,0.8539
TRAK2,0.8534999999999999
FRAT2,0.8534999999999999
IL10,0.8534
NUMB,0.8534
PEBP1,0.8532
SPRY4,0.853
ergometrine,0.853
TAF13,0.8529000000000001
ATP7A,0.8529000000000001
SIRT5,0.8528
sertaconazole,0.8527
EPHA3,0.8527
naringin,0.8525
PAK4,0.8523999999999999
RPS7,0.8523000000000001
UNG,0.8519
moexipril,0.8519
ZNF619,0.8515
ZAP70,0.8512000000000001
17-hydroxyprogesterone-caproate,0.8509
RS-67333,0.8509
LDHA,0.8504999999999999
RBBP4,0.8504999999999999
ETNK1,0.8504
PTPN11,0.8504
trioxsalen,0.8504
fulvestrant,0.8501000000000001
APPBP2,0.8498
PRKCI,0.8497
GLTSCR1,0.8495999999999999
ABT-737,0.8495
CIAPIN1,0.8493999999999999
MAGED1,0.8493
VAPB,0.8491
KIF20A,0.8491
TRAP1,0.8490000000000001
PIK3C3,0.8489
FADS2,0.8488
FAF1,0.8488
BRP44,0.8487
FGFR2,0.8484999999999999
MK-5108,0.8481000000000001
ELOVL6,0.8481000000000001
NPDC1,0.848
ZNF577,0.8479000000000001
ALDH3A2,0.8478
RXFP4,0.8476
BRD-K56658166,0.8473999999999999
tyrphostin-51,0.8472
MYL6B,0.8472
ziprasidone,0.8471
YES1,0.847
SNX11,0.847
ALW-II-38-3,0.847
LBR,0.847
CD81,0.8469
CREB3,0.8468000000000001
BRD-K21009077,0.8467
dibenzoylmethane,0.8462999999999999
MLN-8054,0.8462000000000001
ZNF395,0.8461
GPR83,0.8456
FOXR1,0.8456
ibudilast,0.8454
ST14,0.8445
MK-212,0.8437
ABCB6,0.843
tropicamide,0.8429000000000001
PCGF6,0.8427
EPO,0.8419
doxercalciferol,0.8417
XK,0.8414
CXCR2,0.8412999999999999
CHN1,0.8406999999999999
apicidin,0.8406999999999999
L-2167,0.8406999999999999
OSGEP,0.8406
VCAN,0.8405
MAN2A2,0.8405
DHX8,0.8405
anagrelide,0.8404
RRS1,0.8401000000000001
ADORA2A,0.84
mexiletine,0.8399
GFOD1,0.8398
SB-216641,0.8395
medrysone,0.8395
ACVR1,0.8393
CTSK,0.8391
lysylphenylalanyl-tyrosine,0.8390000000000001
ENOPH1,0.8389
oleylethanolamide,0.8389
UGP2,0.8389
ARHGAP1,0.8389
ICAM3,0.8389
mefenamic-acid,0.8386
CDX2,0.8384999999999999
DCK,0.8384
eugenol,0.838
KIAA0317,0.8378
Structural maintenance of chromosomes proteins LOF,0.8373999999999999
CABIN1,0.8373999999999999
PTHLH,0.8371999999999999
BCL6,0.8371
CLOCK,0.8371
aminopentamide,0.8371
tubacin,0.8370000000000001
fusaric-acid,0.8369
PKC activator,0.8369
SEC16A,0.8369
FBXL20,0.8368000000000001
PSPH,0.8367
UCHL1,0.8358
hydroquinidine,0.8356999999999999
alpha-estradiol,0.8356
CGP-37157,0.8354
BMI1,0.8348
TAK-715,0.8345
SERPINH1,0.8340000000000001
TGM2,0.8340000000000001
EWSR1,0.8339
cladribine,0.8337
SLC16A5,0.8331000000000001
eugenitol,0.833
TBK1,0.8327
AHCY,0.8321999999999999
General transcription factors group 1 LOF,0.8321
pyrazinamide,0.8321
coumarin,0.8319
thiotepa,0.8317
SRC,0.8316
RAD51,0.8315
pyridine-2-aldoxime,0.8314
