drug_name,MED1911
UBE2J1,0.94
LYZ,0.94
Mitogen activated protein kinases LOF,0.9398000000000001
ABCF3,0.9398000000000001
CGP-52432,0.9397
RPS3,0.9397
RCHY1,0.9397
APOE,0.9396
terbutaline,0.9395
BUB1B,0.9394
ATP5F1,0.9394
MSRB2,0.9387000000000001
OR52B2,0.9386
MELK,0.9386
rhodomyrtoxin,0.9386
MEK inhibitor,0.9384999999999999
IGFBP6,0.9383
TNFRSF10A,0.9381999999999999
TMED9,0.9381
ofloxacin,0.938
BRD-K27074404,0.9376000000000001
Bacterial 30S ribosomal subunit inhibitor,0.9375
STK38,0.9373
MGAT4A,0.9372
SLC7A5,0.9370999999999999
RIT1,0.9370999999999999
SPA17,0.9370999999999999
IL12B,0.937
naftidrofuryl,0.9367
carmofur,0.9366
BRD-K73285375,0.9365000000000001
IL8,0.9365000000000001
BRD-K26947839,0.9362999999999999
SIAH2,0.9362999999999999
RNF5,0.9362
ERGIC2,0.9361
ROCK2,0.9358
BTG1,0.9358
TNFRSF1A,0.9357
GPATCH8,0.9356
propantheline,0.9354
SERPINC1,0.9354
TGFBR1,0.9351
BRD-K41143549,0.9351
GRWD1,0.935
doxycycline,0.9349
HDAC11,0.9349
PRKAB1,0.9343
parthenolide,0.9340999999999999
rucaparib,0.934
GABARAPL1,0.9338
n-arachidonyl-GABA,0.9338
ARPC4,0.9337000000000001
GBA,0.9337000000000001
PCCB,0.9334
PPP2R5E,0.9331999999999999
CABIN1,0.9331
HARS,0.9331
PRKAA2,0.9329000000000001
DTX3L,0.9327
CSDA,0.9327
CCRN4L,0.9323999999999999
triprolidine,0.9322
NOV,0.932
ICI-199441,0.9317
amsacrine,0.9317
DENND2D,0.9316
NADH ubiquinone oxidoreductase supernumerary subunits LOF,0.9316
Norepinephrine reuptake inhibitor,0.9315000000000001
PD-0325901,0.9306
CD24,0.9306
safinamide,0.9306
IFI30,0.9305
CLIC4,0.9303
PNU-282987,0.9301
piperidolate,0.9299
ZNF77,0.9297
fenoterol,0.9295
TRAK2,0.9294
ketoconazole,0.9294
HSP90AB1,0.9293
SMO,0.9292
PWP1,0.9290999999999999
CHUK,0.9290999999999999
RAB31,0.929
QW-BI-011,0.9288
BRD-A80383043,0.9285
ingenol,0.9285
RHOBTB1,0.9283
carbinoxamine,0.9281999999999999
BNIP3L,0.9281
ZSCAN29,0.9279000000000001
GTF2A2,0.9276000000000001
VX-222,0.9275
NPDC1,0.9270999999999999
norethisterone,0.927
CDKN1A,0.927
RRAGB,0.9269
ZNF174,0.9267
ZNF595,0.9267
RPS6KA4,0.9267
ibuprofen,0.9266
TEAD2,0.9265000000000001
CEBPB,0.9265000000000001
SMARCA4,0.9264
SOD2,0.9264
NUMB,0.9262999999999999
NFATC2,0.9262999999999999
PD-0325901,0.9258
MDM inhibitor,0.9257
SLC6A8,0.9251999999999999
embelin,0.925
MAZ-51,0.925
amcinonide,0.925
beclometasone,0.925
MCOLN1,0.9248000000000001
SYPL1,0.9248000000000001
NS-3694,0.9247
raltitrexed,0.9246
MALT1,0.9242
NTRK1,0.9237000000000001
danusertib,0.9237000000000001
ABCF1,0.9234
ABCC10,0.9233
ISOX,0.9231999999999999
rimexolone,0.9228000000000001
LIPH,0.9228000000000001
BNIP2,0.9226000000000001
irilin-a,0.9224
Y-27632,0.9223
IRAK2,0.9222
lumicolchicine,0.9220999999999999
V type ATPases LOF,0.9218999999999999
PFN2,0.9217
TCF7L1,0.9214
RYBP,0.9213
CTLA4,0.9212
HSF2,0.9209999999999999
naftopidil,0.9209999999999999
TXLNA,0.9209
GSTP1,0.9204000000000001
MRPS2,0.9203
YBX1,0.9201999999999999
EED,0.9201
BRD-A81377415,0.92
DNAJB6,0.92
resveratrol,0.9197
PRKRIR,0.9197
RAB11FIP2,0.9197
HIBADH,0.9196
CFTR,0.9196
PI3K Signaling LOF,0.9195
NBR1,0.9192
mepyramine,0.9190999999999999
TP53TG1,0.9188
AKT3,0.9188
vorinostat,0.9187000000000001
IB-MECA,0.9187000000000001
SOS1,0.9181999999999999
AT-9283,0.9181
FPL-64176,0.9179999999999999
noreleagnine,0.9178000000000001
ABCC4,0.9178000000000001
atovaquone,0.9178000000000001
CLEC16A,0.9177
ARNTL,0.9175
NMI,0.9174
PSMA8,0.9170999999999999
SLC7A1,0.917
AGPAT2,0.9168999999999999
thiotepa,0.9165000000000001
CUL2,0.9164
ARHGAP1,0.9159
GR-55562,0.9157
PGAM1,0.9157
ANKZF1,0.9152
MIF,0.9152
SIN3A,0.915
BRD-K00313977,0.9148999999999999
STK33,0.9148999999999999
YC-1,0.9148000000000001
WH-4023,0.9148000000000001
C1S,0.9147
HOXA5,0.9146
PHF16,0.9140999999999999
LAMP2,0.9140999999999999
ebelactone-b,0.914
IFIT5,0.914
CYP20A1,0.9138
etamivan,0.9138
PPIG,0.9136
MTSS1,0.9134
PD-173074,0.9134
TARBP2,0.9133
SUPT3H,0.9131
GW-583340,0.9131
BRD-K79511609,0.9131
cytochalasin-b,0.9129
FEZ1,0.9128000000000001
BRD-K51557114,0.9127
CASP9,0.9126000000000001
PDXK,0.9124
APPBP2,0.9122
ipsapirone,0.9118
EBNA1BP2,0.9116
EMD-386088,0.9114
cilnidipine,0.9113
DYNLT3,0.9112
dicloxacillin,0.9112
diphenoxylate,0.9109999999999999
SETD1B,0.9106000000000001
TCEB3,0.9105
IL6,0.9105
PTGER4,0.9103
CD19,0.9103
VAV3,0.9102
ETV5,0.9098999999999999
STRADB,0.9098
NR2C1,0.9096
TRAF4,0.9096
irinotecan,0.9095
sinensetin,0.9094
RNPS1,0.9091
SCYL3,0.9087999999999999
warfarin,0.9086
CSNK1G3,0.9084
zolpidem,0.9083
HERPUD1,0.9081999999999999
CDIPT,0.9081999999999999
TAF13,0.9078
SLC7A11,0.9076000000000001
SERPINB5,0.9073
IRS1,0.9072
ZFP1,0.9070999999999999
ZNF57,0.9070999999999999
tripelennamine,0.9068
ARF6,0.9067000000000001
EBF1,0.9067000000000001
HMGB4,0.9067000000000001
SULT1A2,0.9066
SYK,0.9065000000000001
methysergide,0.9063
valproic-acid,0.9063
TNF,0.9059
SMU1,0.9057
coumarin,0.9055
MEK1-2-inhibitor,0.9046
R-96544,0.9045000000000001
HIST1H2BK,0.9041
BIBX-1382,0.9039
FKBP14,0.9039
U-0126,0.9037999999999999
ZNF707,0.9037000000000001
DICER1,0.9036
"3,3'-diindolylmethane",0.9035
RASSF2,0.9034
VPS28,0.9034
AKR1C2,0.9033
ZNF619,0.9031999999999999
skatole,0.9031
RNF5,0.903
apicidin,0.9028
NRIP3,0.9027
pseudoephedrine,0.9026000000000001
tropisetron,0.9026000000000001
GPR160,0.9026000000000001
IDH2,0.9026000000000001
MED28,0.9022
PPP2R3C,0.9020999999999999
APOO,0.9018999999999999
clofibric-acid,0.9018
ZK-164015,0.9017000000000001
ALAS1,0.9017000000000001
ZSWIM2,0.9016
PRKAR2B,0.9015000000000001
15-delta-prostaglandin-j2,0.9013
SOX3,0.9012
HLF,0.9011
flumazenil,0.9009999999999999
L-694247,0.9007999999999999
TSN,0.9007999999999999
salicin,0.9006000000000001
BRD-K06817181,0.9006000000000001
PPP3CC,0.9003
RPA2,0.9001
PA2G4,0.9
EPB41L4B,0.8992
QX-314,0.8992
TLK2,0.899
mocimycin,0.8987999999999999
albendazole,0.8987999999999999
POLR3D,0.8986
JAK2,0.8985
PLOD1,0.8984000000000001
trichostatin-a,0.8981999999999999
GNA15,0.8979
L-755507,0.8975
tyrphostin-B44,0.8973
tyrphostin,0.8972
galantamine,0.8972
harpagoside,0.8972
TMED7,0.8968
TPMT,0.8967
MAOA,0.8967
fluocinonide,0.8966
NPEPPS,0.8963
eugenitol,0.8963
acebutolol,0.8962
AHCY,0.8959999999999999
CYP1B1,0.8959
BIRC3,0.8956000000000001
pyrrolidine-dithiocarbamate,0.8956000000000001
IRF9,0.8955
ALDH3A2,0.8954000000000001
XK,0.8954000000000001
ZNF174,0.8954000000000001
arecaidine,0.8954000000000001
GNAI1,0.8948
ZNF354B,0.8948
SB-216641,0.8943000000000001
PYGL,0.894
COX4I1,0.8935
SPECC1L,0.8935
SATB1,0.8934000000000001
BUB1B,0.8934000000000001
CP-55940,0.8931
resorcinol,0.8929
teniposide,0.8929
TLE3,0.8928
NLK,0.8926999999999999
F10,0.8925
sumatriptan,0.8925
SMAD6,0.8925
SIRT7,0.8922
tetracycline,0.892
amylocaine,0.892
PRKCI,0.8918
CHN1,0.8914
rosmarinic-acid,0.8912
fenbendazole,0.8909
EYA1,0.8906999999999999
niflumic-acid,0.8904000000000001
PVRL2,0.8898
rosiglitazone,0.8898
domperidone,0.8892
TPR,0.8891
TRIM27,0.8887999999999999
IL10,0.8887
JTE-013,0.8886
MIXL1,0.8884000000000001
estrone,0.8884000000000001
dovitinib,0.8881
CXCR4,0.8881
fludroxycortide,0.8878
CASP3,0.8874
KUC103904N,0.8873000000000001
niridazole,0.8872
KDM4C,0.8868
sitagliptin,0.8861
FGFR2,0.8861
HEATR1,0.8861
SLC36A4,0.8859
etoposide,0.8855
TOX2,0.8855
CALM3,0.8852
PDLIM1,0.8851
VU-0400195-3,0.8851
puromycin,0.8848
IRF3,0.8847
LGALS1,0.8845000000000001
POLR1A,0.8842
OXGR1,0.884
ORM1,0.884
Androgen receptor modulator,0.8839
NUDT5,0.8837999999999999
HADHB,0.8837999999999999
IRF7,0.8835999999999999
MEIS2,0.8834000000000001
FOXO4,0.8833
latrepirdine,0.8831
ZBED1,0.8826999999999999
CREB3,0.8824
fludarabine,0.8822
APBB2,0.8822
temozolomide,0.882
neurodazine,0.882
PRKCH,0.8819
benzthiazide,0.8817
NDUFB1,0.8817
probucol,0.8815000000000001
MRS-1220,0.8815000000000001
NDUFS4,0.8813
DUT,0.8812000000000001
SAL-1,0.8808
PT-630,0.8806999999999999
GRPR,0.8806
CSNK1D,0.8801000000000001
ozagrel,0.88
NFE2L2,0.88
SPRY4,0.8798999999999999
DTX2,0.8798
mirin,0.8798
EIF2AK1,0.8798
amoxapine,0.8797
CXCR2,0.8797
STXBP2,0.8792
IL1RAP,0.8792
rilmenidine,0.879
medrysone,0.879
PRPF6,0.8789
7b-cis,0.8786
PTPN4,0.8784000000000001
GPR151,0.8784000000000001
fluoropyruvate,0.8782
doxercalciferol,0.8778
HNMT,0.8776999999999999
CTNND1,0.8768
IRF9,0.8767
perphenazine,0.8765000000000001
Akt Signaling GOF,0.8762000000000001
GPR82,0.8759
CEBPZ,0.8756
trichostatin-a,0.8755
mitomycin-c,0.8753
TRIB3,0.8747
TFAP2A,0.8747
HS3ST3A1,0.8745999999999999
1-benzylimidazole,0.8745999999999999
CRY1,0.8745
WARS,0.8744
AFG3L2,0.8744
UBE2D3,0.8743000000000001
LSR,0.8743000000000001
RS-504393,0.8739
Serpin peptidase inhibitors LOF,0.8737999999999999
gabazine,0.8737
pseudopelletierine,0.8736
PCGF6,0.8733
methotrexate,0.8733
ELOVL6,0.8732
Aromatase inhibitor,0.873
EPO,0.8726999999999999
CETN3,0.8726999999999999
THM-I-94,0.8726
indirubin,0.8721
T-0070907,0.872
PIM1,0.8719
ZNF586,0.8718
"1,2-dichlorobenzene",0.8715999999999999
EPHX2,0.8714
HSD17B10,0.8714
nabumetone,0.8713
IDH1,0.8713
AP1S2,0.8711
VU-0365114-2,0.8708
ZNF365,0.8706
Wnt family LOF,0.8706
ABT-751,0.8704999999999999
TCEA1,0.8704999999999999
SATB2,0.8704000000000001
CTTN,0.8703
PPP4R1,0.8702
BLMH,0.8702
IFNAR2,0.8698999999999999
DUSP4,0.8698
ASAP2,0.8695
nikkomycin,0.8693000000000001
OAS1,0.8691
SLC22A4,0.8689
PIAS3,0.8687999999999999
tetrabenazine,0.8687
MYCBP,0.8682
TAF15,0.8682
PIK3C3,0.8682
KRT26,0.8681
MRS-1845,0.868
quinidine,0.8675
fenpiverinium,0.8675
mepacrine,0.867
RABGGTA,0.8667
ZNF572,0.8665
PJA1,0.8664000000000001
ATG4A,0.8664000000000001
EAPP,0.866
ITGA4,0.8656999999999999
LDHA,0.8654999999999999
WNT9A,0.8654999999999999
CCDC92,0.8651000000000001
GUSB,0.8651000000000001
FOSL1,0.8649
SNX11,0.8648
CLPX,0.8647
E2F8,0.8645
Phospholipases LOF,0.8643000000000001
RPS27A,0.8639
DTX2,0.8639
UBP1,0.8637
FRAT2,0.8629000000000001
LGALS8,0.8628
EPN2,0.8621
HOOK2,0.8621
desloratadine,0.8619
ZNF77,0.8617
NFKB1,0.8612000000000001
LPAR6,0.8611
cimetidine,0.861
SCAF8,0.8609
GPR148,0.8608
LY-288513,0.8603000000000001
noscapine,0.8603000000000001
ZMYM2,0.8603000000000001
hexylresorcinol,0.8595999999999999
TADA3,0.8595
STAT1,0.8593000000000001
EMPTY_VECTOR,0.8591
etacrynic-acid,0.8584999999999999
NDUFA7,0.8584
OAT,0.8582
PSMD5,0.8581
PCGF1,0.8581
ZFP36,0.8576999999999999
CHMP6,0.8571
ATP1A1,0.8569
AG-494,0.8567
dexketoprofen,0.8565999999999999
KCNK1,0.856
AP2M1,0.856
andarine,0.856
CASK,0.8556999999999999
CNOT4,0.8551000000000001
WT1,0.8548
L-701324,0.8548
UCHL1,0.8545
SLC16A6,0.8543999999999999
LEPRE1,0.8543000000000001
memantine,0.8541
LARS,0.8540000000000001
bendroflumethiazide,0.8533
NDUFAB1,0.8532
A2M,0.853
flupirtine,0.8529000000000001
VAMP7,0.8528
phenothiazine,0.8528
GNGT2,0.8526
budesonide,0.8526
norethindrone,0.8522
DNTTIP2,0.8521
ZNF133,0.852
MMP7,0.852
UBE2E3,0.8519
NRIP1,0.8518000000000001
clofazimine,0.8515
aminomethyltransferase,0.8515
SOCS4,0.8514
homosalate,0.8513
carbetocin,0.8509
exemestane,0.8502
PRL-3-inhibitor-I,0.8502
tubacin,0.85
lithocholic-acid,0.85
LYN,0.8499
UBE2C,0.8497
KUC104502N,0.8493
buspirone,0.8490000000000001
PPP2R2C,0.8489
ADSS,0.8486
SOS2,0.8486
fillalbin,0.8484999999999999
LONRF2,0.8482
nitrazepam,0.8481000000000001
STK19,0.848
SPRY4,0.8479000000000001
SLC22A5,0.8478
NRG1,0.8473999999999999
RARRES1,0.8473999999999999
PPOX,0.8473
cucurbitacin-i,0.8473
SLC1A5,0.8472
STAT6,0.8467
spectinomycin,0.8462999999999999
RRAGD,0.8461
OXA1L,0.846
piceatannol,0.846
MDL-11939,0.8459
BRD2,0.8456999999999999
