drug,score,moa
ctrp_barasertib,0.379,highly selective Aurora B kinase inhibitor
ctrp_CIL55,0.378,Not Clinically Relevant
ctrp_ML203,0.377,Not Clinically Relevant
ctrp_BRD-K49290616,0.376,Not Clinically Relevant
ctrp_serdemetan,0.375,"(JNJ-26854165) Mdm2 antagonist, stabilizes p53"
ctrp_ML050,0.375,Not Clinically Relevant
ctrp_tacrolimus,0.374,"FK-506, immunosuppressive drug usedafter allogeneic organ transplant"
ctrp_CIL41,0.373,Not Clinically Relevant
ctrp_BRD-K13999467,0.373,Not Clinically Relevant
ctrp_BRD-K51831558,0.372,Not Clinically Relevant
ctrp_BRD-K29086754,0.371,Not Clinically Relevant
ctrp_CCT036477,0.371,Not Clinically Relevant
ctrp_JW-74,0.370,Not Clinically Relevant
ctrp_BRD-K51490254,0.370,Not Clinically Relevant
ctrp_PLX-4720,0.369,Not Clinically Relevant
ctrp_BRD-A71883111,0.366,Not Clinically Relevant
gdsc_KIN001-270,0.365,Not Clinically Relevant
ctrp_epigallocatechin-3-monogallate,0.362,Not Clinically Relevant
ctrp_axitinib,0.361,"VEGFR, c-KIT and PDGFR inhibitor"
ctrp_BRD-K88742110,0.360,Not Clinically Relevant
ctrp_16-beta-bromoandrosterone,0.359,Not Clinically Relevant
ctrp_olaparib,0.359,PARP Inhibitor
ctrp_tamoxifen,0.358,"ER antagonist prodrug; converted to 4-OHT and endoxifen in the liver; competes with estrogen for ER binding, inhibits transcription of estrogen target genes"
ctrp_darinaparsin,0.355,organic arsenic compound composed of dimethylated arsenic linked to glutathione
ctrp_BMS-270394,0.355,Not Clinically Relevant
ctrp_SR1001,0.355,Not Clinically Relevant
gdsc_Cisplatin,0.355,Not Clinically Relevant
ctrp_ABT-199,0.355,Bcl2 inhibitor
ctrp_SZ4TA2,0.352,Not Clinically Relevant
ctrp_compound 1B,0.352,Not Clinically Relevant
ctrp_BRD-M00053801,0.352,Not Clinically Relevant
ctrp_foretinib,0.352,c-Met/VEGFR2 inhibitor
ctrp_RG-108,0.351,Not Clinically Relevant
ctrp_CAY10576,0.351,Not Clinically Relevant
ctrp_BRD-K42260513,0.351,Not Clinically Relevant
ctrp_Mdivi-1,0.349,Not Clinically Relevant
ctrp_BRD1835,0.349,Not Clinically Relevant
ctrp_BRD-K24690302,0.349,Not Clinically Relevant
ctrp_IU1,0.349,Not Clinically Relevant
ctrp_968,0.348,Not Clinically Relevant
ctrp_bexarotene,0.348,"retinoid that selectively activates retinoid X receptors (RXRs), induces cell differentiation and apoptosis "
ctrp_BRD-K44224150,0.347,Not Clinically Relevant
ctrp_BRD-K84807411,0.346,Not Clinically Relevant
ctrp_tipifarnib-P1,0.345,Not Clinically Relevant
ctrp_lenvatinib,0.344,"VEGFR inhibitor (VEGFR1, VEGFR2 and VEGFR3)"
ctrp_alisertib,0.344,Aurora A kinase inhibitor
ctrp_ELCPK,0.343,Not Clinically Relevant
ctrp_sitagliptin,0.343,"used for Treating type 2 diabetes, works by increasing the amount of insulin released by your body"
ctrp_Compound 7d-cis,0.343,Not Clinically Relevant
ctrp_AC55649,0.343,Not Clinically Relevant
ctrp_FGIN-1-27,0.342,Not Clinically Relevant
ctrp_Compound 1541A,0.341,Not Clinically Relevant
ctrp_belinostat,0.341,HDAC inhibitor (PXD101)
ctrp_SB-431542,0.341,Not Clinically Relevant
ctrp_KW-2449,0.340,"multi-kinase inhibitor, mostly for Flt3, modestly potent to FGFR1, Bcr-Abl and Aurora A;"
ctrp_TG-100-115,0.339,PI3Kγ/δ inhibitor
ctrp_necrostatin-7,0.338,Not Clinically Relevant
gdsc_NPK76-II-72-1,0.336,Not Clinically Relevant
ctrp_AZD1480,0.336,JAK2 inhibitor with some activity against JAK3 and Tyk2
ctrp_cabozantinib,0.334,"MET, AXL, VEGFR and RET inhibitor"
ctrp_NSC23766,0.333,Not Clinically Relevant
ctrp_fingolimod,0.329,"sphingosine-1-phosphate receptor modulator, sequesters lymphocytes in lymph nodes, mostly used for treating multiple sclerosis"
ctrp_NSC19630,0.329,Not Clinically Relevant
ctrp_tacedinaline,0.328,Not Clinically Relevant
ctrp_lomeguatrib,0.328,"Inhibitor of MGMT, a DNA repair protein that confers resistance to alkylating agents such as Temozolomide, DTIC, Carmustine, etc. "
ctrp_PF-4800567 hydrochloride,0.328,Not Clinically Relevant
ctrp_NSC 74859,0.327,Not Clinically Relevant
ctrp_PF-184,0.327,Not Clinically Relevant
ctrp_NSC30930,0.327,Not Clinically Relevant
ctrp_itraconazole,0.326,"Anti-fungal, hedgehog antagonist"
ctrp_AT-406,0.326,Not Clinically Relevant
ctrp_necrostatin-1,0.324,Not Clinically Relevant
ctrp_PX-12,0.323,thioredoxin-1 (Trx-1) inhibitor
ctrp_MST-312,0.323,Not Clinically Relevant
ctrp_LY-2157299,0.322,Not Clinically Relevant
ctrp_BRD6340,0.322,Not Clinically Relevant
ctrp_VX-680,0.322,"VX-680, pan-Aurora inhibitor, mostly against Aurora A, less potent towards Aurora B/C"
ctrp_BMS-754807,0.321,Not Clinically Relevant
ctrp_elocalcitol,0.321,vitamin D receptor agonist
ctrp_MGCD-265,0.321,"inhibitor of c-Met and VEGFR1/2/3, as well as Ron and Tie2"
ctrp_SKI-II,0.320,Not Clinically Relevant
ctrp_BRD-K92856060,0.320,Not Clinically Relevant
gdsc_Daporinad,0.320,"inhibits biosynthesis of (NAD+ from niacinamide (vitamin B3), which may deplete energy reserves in metabolically active tumor cells"
ctrp_ML162,0.320,Not Clinically Relevant
ctrp_ceranib-2,0.319,Not Clinically Relevant
ctrp_CIL70,0.318,Not Clinically Relevant
ctrp_cediranib,0.318,VEGFR inhibitor
ctrp_Ki8751,0.318,Not Clinically Relevant
ctrp_BRD-K11533227,0.317,Not Clinically Relevant
ctrp_bendamustine,0.316,alkylating agent
gdsc_SN-38,0.316,"Topo I inhibitor, active metabolite of irinotecan but 1000 times more active"
ctrp_BIBR-1532,0.316,Not Clinically Relevant
ctrp_KPT185,0.315,Not Clinically Relevant
ctrp_nintedanib,0.315,"tyrosine-kinase inhibitor, targeting VEGFR, FGFR and PDGFR"
ctrp_isoevodiamine,0.315,Not Clinically Relevant
ctrp_AZD4547,0.314,"FGFR-1,2 and 3 inhibitor"
ctrp_BRD-K90370028,0.314,Not Clinically Relevant
ctrp_sildenafil,0.314,"Viagra, used to treat erectile dysfunction and pulmonary arterial hypertension"
ctrp_cyclophosphamide,0.313,"alkylating agent, nitrogen mustard family, works by disrupting the duplication of DNA and the creation of RNA (Cytoxan)"
ctrp_NSC48300,0.312,Not Clinically Relevant
ctrp_BRD8899,0.312,Not Clinically Relevant
ctrp_BYL-719,0.311,PI3Kα inhibitor with minimal effect on PI3Kβ/γ/δ
gdsc_NSC-207895,0.311,Not Clinically Relevant
gdsc_BMS-754807,0.311,Not Clinically Relevant
ctrp_cytarabine hydrochloride,0.311,Not Clinically Relevant
ctrp_apicidin,0.310,Not Clinically Relevant
ctrp_SB-225002,0.309,Not Clinically Relevant
ctrp_NSC95397,0.308,Not Clinically Relevant
ctrp_LY-2183240,0.307,Not Clinically Relevant
ctrp_SGX-523,0.306, Met inhibitor
ctrp_PI-103,0.305,Not Clinically Relevant
ctrp_LBH-589,0.305,HDAC inhibitor
ctrp_omacetaxine mepesuccinate,0.305,"natural product, protein translation inhibitor, used for myeloid leukemia"
ctrp_JW-480,0.305,Not Clinically Relevant
ctrp_SU11274,0.305,Not Clinically Relevant
ctrp_NVP-ADW742,0.304,Not Clinically Relevant
ctrp_PLX-4032,0.302,BRAF (V600E) inhibitor
ctrp_BRD-K75293299,0.301,Not Clinically Relevant
gdsc_YM201636,0.301,Not Clinically Relevant
ctrp_BRD-K16147474,0.301,Not Clinically Relevant
ctrp_PYR-41,0.300,Not Clinically Relevant
ctrp_PDMP,0.299,Not Clinically Relevant
ctrp_pifithrin-mu,0.299,Not Clinically Relevant
ctrp_pitstop2,0.299,Not Clinically Relevant
ctrp_BRD-K37390332,0.299,Not Clinically Relevant
ctrp_BRD-K80183349,0.299,Not Clinically Relevant
ctrp_QS-11,0.298,Not Clinically Relevant
ctrp_erastin,0.298,Not Clinically Relevant
ctrp_BRD-K02251932,0.298,Not Clinically Relevant
ctrp_pandacostat,0.298,Not Clinically Relevant
ctrp_ML083,0.297,Not Clinically Relevant
ctrp_GW-843682X,0.297,Not Clinically Relevant
ctrp_importazole,0.297,Not Clinically Relevant
ctrp_BIX-01294,0.296,Not Clinically Relevant
ctrp_GMX-1778,0.295,Not Clinically Relevant
ctrp_myriocin,0.295,Not Clinically Relevant
ctrp_semagacestat,0.294,Notch (gamma secretase) inhibitor
ctrp_BRD-K61166597,0.294,Not Clinically Relevant
ctrp_SB-525334,0.294,Not Clinically Relevant
ctrp_brivanib,0.294,"multitargeted tyrosine kinase inhibitor, esp VEGFR and FGFR"
ctrp_necrosulfonamide,0.294,Not Clinically Relevant
ctrp_ISOX,0.293,Not Clinically Relevant
ctrp_etoposide,0.292,Topo II inhibitor
ctrp_ML006,0.292,Not Clinically Relevant
gdsc_Vorinostat,0.292,HDAC inhibitor (SAHA)
ctrp_AM-580,0.292,Not Clinically Relevant
ctrp_LRRK2-IN-1,0.291,Not Clinically Relevant
ctrp_thalidomide,0.290,"interacts with the ubiquitin E3 ligase cereblon, targeting this enzyme to degrade the Ikaros transcription factors IKZF1 and IKZF3. Used for multiple myeloma"
ctrp_GSK1059615,0.290,PI3Kα/β/δ/γ and mTOR inhibitor
ctrp_triazolothiadiazine,0.290,Not Clinically Relevant
ctrp_BRD-K17060750,0.290,Not Clinically Relevant
ctrp_GSK-3 inhibitor IX,0.289,Not Clinically Relevant
ctrp_SN-38,0.289,"Topo I inhibitor, active metabolite of irinotecan but 1000 times more active"
ctrp_tivozanib,0.289,VEGFR inhibitor
ctrp_YK 4-279,0.289,Not Clinically Relevant
ctrp_pazopanib,0.288,"KIT, FGFR, PDGFR and VEGFR inhibitor"
ctrp_BIRB-796,0.288,Not Clinically Relevant
ctrp_dacarbazine,0.287,"alkylating agent, Dacarbazine works by methylating guanine at the O-6 and N-7 positions"
ctrp_GSK461364,0.286,"Plk1 inhibitor, less active against Plk2 and Plk3."
ctrp_NVP-TAE684,0.285,Not Clinically Relevant
ctrp_N9-isopropylolomoucine,0.285,Not Clinically Relevant
ctrp_BRD-K34099515,0.285,Not Clinically Relevant
ctrp_cucurbitacin I,0.284,Not Clinically Relevant
ctrp_teniposide,0.284,Topo II inhibitor
gdsc_ZM447439,0.284,Not Clinically Relevant
ctrp_PL-DI,0.283,Not Clinically Relevant
ctrp_CD-437,0.283,Not Clinically Relevant
ctrp_HC-067047,0.283,Not Clinically Relevant
ctrp_momelotinib,0.283,JAK1 and JAK2 inhibitor
ctrp_CIL55A,0.283,Not Clinically Relevant
ctrp_pluripotin,0.283,Not Clinically Relevant
ctrp_Compound 23 citrate,0.282,Not Clinically Relevant
ctrp_manumycin A,0.281,Not Clinically Relevant
ctrp_BRD-K66532283,0.281,Not Clinically Relevant
gdsc_MPS-1-IN-1,0.281,Not Clinically Relevant
ctrp_RO4929097,0.281,Notch (gamma secretase) inhibitor
ctrp_BRD-K34222889,0.281,Not Clinically Relevant
ctrp_mitomycin,0.279,"DNA Alkylator, works by cross-linking DNA and inhibiting DNA synthesis"
ctrp_vorapaxar,0.279," thrombin receptor (protease-activated receptor, PAR-1) antagonist based on the natural product himbacine"
gdsc_TW 37,0.279,Not Clinically Relevant
ctrp_topotecan,0.279,Topo I inhibitor
ctrp_parbendazole,0.279,Not Clinically Relevant
gdsc_ZG-10,0.278,Not Clinically Relevant
gdsc_UNC0638,0.278,Not Clinically Relevant
ctrp_BRD-K27224038,0.277,Not Clinically Relevant
ctrp_BRD-K86535717,0.277,Not Clinically Relevant
ctrp_AZD6482,0.277,"PI3Kβ inhibitor, less active against PI3Kδ, PI3Kα and PI3Kγ "
ctrp_KU-55933,0.277,Not Clinically Relevant
gdsc_HG-5-113-01,0.276,Not Clinically Relevant
ctrp_CD-1530,0.276,Not Clinically Relevant
ctrp_sorafenib,0.275,"VEGFR, PDGFR and Raf (c-Raf) inhibitor"
ctrp_SRT-1720,0.275,Not Clinically Relevant
ctrp_BRD-K85133207,0.275,Not Clinically Relevant
ctrp_Ch-55,0.275,Not Clinically Relevant
ctrp_BRD-K96970199,0.274,Not Clinically Relevant
ctrp_BRD-K30019337,0.274,Not Clinically Relevant
ctrp_MK-2206,0.274,Akt1/2/3 inhibitor
ctrp_KU-60019,0.274,Not Clinically Relevant
gdsc_Entinostat,0.273,HDAC inhibitor
ctrp_cimetidine,0.273,(Tagamet) Antacid and antihistamine
ctrp_tandutinib,0.272,"FLT3 antagonist, also inhibits PDGFR and c-Kit, "
ctrp_ML311,0.272,Not Clinically Relevant
ctrp_rigosertib,0.271,"ON-01910, Plk-1 inhibitor"
ctrp_CIL56,0.271,Not Clinically Relevant
ctrp_ML031,0.270,Not Clinically Relevant
ctrp_navitoclax,0.270,"Bcl-2 family inhibitor: esp Bcl-xL, Bcl-2 and Bcl-w"
ctrp_BRD-K02492147,0.270,Not Clinically Relevant
ctrp_tivantinib,0.270,Met inhibitor
ctrp_pifithrin-alpha,0.268,Not Clinically Relevant
ctrp_gossypol,0.268,"Natural product, may function to inhibit Bcl2 family members"
ctrp_B02,0.268,Not Clinically Relevant
ctrp_PIK-93,0.268,Not Clinically Relevant
ctrp_AT7867,0.268,Not Clinically Relevant
ctrp_BRD-K35604418,0.268,Not Clinically Relevant
ctrp_sunitinib,0.268,"VEGFR2, PDGFRb and c-kit inhibitor; also inhibits FLT3"
ctrp_STF-31,0.267,Not Clinically Relevant
ctrp_CAL-101,0.267,"Idelalisib,  PI3K/p110δ inhibitor"
gdsc_Camptothecin,0.267,Not Clinically Relevant
ctrp_FQI-2,0.266,Not Clinically Relevant
ctrp_ETP-46464,0.266,Not Clinically Relevant
ctrp_BRD-K78574327,0.266,Not Clinically Relevant
ctrp_BI-2536,0.266,"Plk1 inhibitor, less active against Plk2 and Plk3."
ctrp_BRD-K70511574,0.266,Not Clinically Relevant
ctrp_HLI 373,0.266,Not Clinically Relevant
ctrp_GDC-0941,0.265,"Pictilisib, potent inhibitor of PI3Kα/δ, with modest selectivity against p110β (11-fold) and p110γ"
gdsc_PI-103,0.265,Not Clinically Relevant
ctrp_MG-132,0.265,Not Clinically Relevant
ctrp_CAY10618,0.265,Not Clinically Relevant
ctrp_BRD-K96431673,0.264,Not Clinically Relevant
ctrp_KH-CB19,0.264,Not Clinically Relevant
ctrp_BMS-536924,0.264,Not Clinically Relevant
gdsc_OSI-027,0.264,Not Clinically Relevant
ctrp_Bax channel blocker,0.263,Not Clinically Relevant
ctrp_KX2-391,0.262,Src inhibitor (peptidomimetic) that targets the peptide substrate site of Src
ctrp_silmitasertib,0.262,casein kinase 2 inhibitor 
ctrp_PF-3758309,0.261,Not Clinically Relevant
ctrp_TGX-221,0.261,Not Clinically Relevant
ctrp_PF-573228,0.260,Not Clinically Relevant
ctrp_BRD-K66453893,0.260,Not Clinically Relevant
ctrp_tipifarnib-P2,0.259,Not Clinically Relevant
ctrp_ZSTK474,0.259,"PI3K inhibitor, inhibits all four PI3K isoforms, but most active against PI3Kδ"
ctrp_cytochalasin B,0.259,Not Clinically Relevant
ctrp_R428,0.259,Not Clinically Relevant
ctrp_bardoxolone methyl,0.259,Not Clinically Relevant
ctrp_NSC632839,0.258,Not Clinically Relevant
ctrp_GANT-61,0.258,Not Clinically Relevant
gdsc_JW-7-24-1,0.258,Not Clinically Relevant
ctrp_YM-155,0.257,"YM155 (Sepantronium Bromide), survivin suppressant "
ctrp_NVP-231,0.256,Not Clinically Relevant
ctrp_doxorubicin,0.256,"Topo II inhibitor, DNA intercalator"
ctrp_fluvastatin,0.256,"HMG-CoA reductase inhibitor,"
ctrp_BRD-K45681478,0.255,Not Clinically Relevant
ctrp_UNC0638,0.255,Not Clinically Relevant
ctrp_vincristine,0.255,"binds tubulin, disrupts microtubule dynamics"
ctrp_3-Cl-AHPC,0.254,Not Clinically Relevant
ctrp_OSI-027,0.254,Not Clinically Relevant
ctrp_blebbistatin,0.254,Not Clinically Relevant
gdsc_AR-42,0.254,Not Clinically Relevant
ctrp_quizartinib,0.253,Flt3 inhibitor
ctrp_BRD-A02303741,0.253,Not Clinically Relevant
ctrp_KU-0063794,0.253,Not Clinically Relevant
ctrp_salermide,0.253,Not Clinically Relevant
ctrp_curcumin,0.252,"Natural Product, component of turmeric, may function as HDAC inhibitor"
ctrp_temozolomide,0.251,alkylating agent
ctrp_docetaxel,0.251,inhibits microtubule dynamics; semi-synthetic analogue of paclitaxel
gdsc_GSK690693,0.250,Not Clinically Relevant
ctrp_purmorphamine,0.249,Not Clinically Relevant
ctrp_NVP-BEZ235,0.249,PI3K/mTOR inhibitor
ctrp_niclosamide,0.249,"used to treat tapeworm infestations,  inhibits glucose uptake, oxidative phosphorylation, and anaerobic metabolism in the tapeworm"
ctrp_simvastatin,0.249,"HMG-CoA reductase inhibitor,"
ctrp_PAC-1,0.249,Not Clinically Relevant
ctrp_BRD1812,0.248,Not Clinically Relevant
gdsc_WIKI4,0.247,Not Clinically Relevant
ctrp_TPCA-1,0.247,Not Clinically Relevant
ctrp_bleomycin A2,0.247,"Induces DNA strand breaks, inhibits incorporation of thymidine into DNA strands."
gdsc_Belinostat,0.246,HDAC inhibitor (PXD101)
ctrp_tamatinib,0.246,(R4060) inhibitor of IgE and IgG-mediated activation of Fc receptor signaling. Primary target is Syk
ctrp_temsirolimus,0.245,Not Clinically Relevant
ctrp_tigecycline,0.245,antibiotic used to treat a number of bacterial infections
ctrp_AZD7762,0.245, Chk1 / Chk2 inhibitor
ctrp_FQI-1,0.245,Not Clinically Relevant
ctrp_nakiterpiosin,0.244,Not Clinically Relevant
ctrp_TG-101348,0.244,JAK2 inhibitor
ctrp_CHIR-99021,0.244,Not Clinically Relevant
ctrp_BRD-K41334119,0.244,Not Clinically Relevant
gdsc_Genentech Cpd 10,0.244,Not Clinically Relevant
ctrp_PF-750,0.243,Not Clinically Relevant
ctrp_prochlorperazine,0.243,"dopamine (D2) receptor antagonist, used for treatment of nausea and vertigo."
ctrp_ML320,0.243,Not Clinically Relevant
gdsc_CAY10603,0.243,Not Clinically Relevant
"ctrp_1S,3R-RSL-3",0.242,Not Clinically Relevant
gdsc_QL-X-138,0.242,Not Clinically Relevant
ctrp_PRIMA-1,0.240,Not Clinically Relevant
ctrp_regorafenib,0.240,VEGFR2-TIE2 inhibitor 
gdsc_CX-5461,0.239,Not Clinically Relevant
ctrp_ML312,0.238,Not Clinically Relevant
ctrp_daporinad,0.238,"inhibits biosynthesis of (NAD+ from niacinamide (vitamin B3), which may deplete energy reserves in metabolically active tumor cells"
ctrp_AGK-2,0.237,Not Clinically Relevant
ctrp_cerulenin,0.237,Not Clinically Relevant
ctrp_MLN2480,0.237,"TAK-580, pan-Raf kinase inhibitor"
ctrp_BRD-K94991378,0.237,Not Clinically Relevant
ctrp_CHM-1,0.236,Not Clinically Relevant
ctrp_TW-37,0.236,Not Clinically Relevant
ctrp_narciclasine,0.236,Not Clinically Relevant
gdsc_Etoposide,0.236,Topo II inhibitor
ctrp_methylstat,0.235,Not Clinically Relevant
ctrp_paclitaxel,0.235,disrupts microtubule dynamics
ctrp_ciclosporin,0.235,
ctrp_PRL-3 inhibitor I,0.235,Not Clinically Relevant
ctrp_piperlongumine,0.235,Not Clinically Relevant
ctrp_MK-1775,0.234,Wee1 kinase inhibitor
ctrp_leptomycin B,0.234,Not Clinically Relevant
ctrp_ouabain,0.234,Not Clinically Relevant
ctrp_Ko-143,0.234,Not Clinically Relevant
ctrp_ML210,0.234,Not Clinically Relevant
ctrp_WZ4002,0.234,Not Clinically Relevant
ctrp_palmostatin B,0.234,Not Clinically Relevant
ctrp_MK-0752,0.233,Notch (gamma secretase) inhibitor
ctrp_I-BET151,0.233,Not Clinically Relevant
ctrp_SCH-79797,0.233,Not Clinically Relevant
ctrp_dexamethasone,0.233,"synthetic corticosteroid, used to reduce inflammation"
ctrp_neopeltolide,0.232,Not Clinically Relevant
ctrp_CR-1-31B,0.231,Not Clinically Relevant
ctrp_CAY10594,0.230,Not Clinically Relevant
ctrp_WZ8040,0.230,Not Clinically Relevant
ctrp_phloretin,0.230,Not Clinically Relevant
ctrp_WP1130,0.229,Not Clinically Relevant
ctrp_JQ-1,0.229,Not Clinically Relevant
ctrp_SB-743921,0.228,kinesin spindle protein (KSP) inhibitor
ctrp_GSK2636771,0.228,"PI3K beta inhibitor, >900-fold selectivity over PI3Kα/PI3Kγ and >10-fold over PI3Kδ. "
ctrp_clofarabine,0.227,purine nucleoside antimetabolite
ctrp_CI-976,0.227,Not Clinically Relevant
ctrp_BRD-K14844214,0.227,Not Clinically Relevant
ctrp_PHA-793887,0.226,"CDK inhibitor, esp CDK2, CDK5 and CDK7"
ctrp_NVP-BSK805,0.226,Not Clinically Relevant
ctrp_RAF265,0.226,inhibitor of C-Raf/B-Raf/B-Raf V600E
ctrp_AZ-3146,0.224,Not Clinically Relevant
ctrp_myricetin,0.223,Not Clinically Relevant
ctrp_obatoclax,0.222,Not Clinically Relevant
ctrp_BRD9876,0.222,Not Clinically Relevant
ctrp_EX-527,0.222,SIRT1 inhibitor
ctrp_SR-II-138A,0.222,Not Clinically Relevant
ctrp_gemcitabine,0.221,"Nucleoside analog,incorporation into DNA creates an irreparable error that leads to inhibition of further DNA synthesis"
gdsc_QL-XII-47,0.220,Not Clinically Relevant
ctrp_UNC0321,0.219,Not Clinically Relevant
gdsc_CUDC-101,0.217,Not Clinically Relevant
ctrp_BRD4132,0.216,Not Clinically Relevant
ctrp_LE-135,0.215,Not Clinically Relevant
ctrp_sirolimus,0.215,"rapamycin, mTOR inhibitor"
ctrp_oligomycin A,0.215,Not Clinically Relevant
ctrp_fulvestrant,0.215,selective estrogen receptor degrader (SERD)
ctrp_QW-BI-011,0.214,Not Clinically Relevant
ctrp_alvocidib,0.213,"Flavopiridol, CDK inhibitor, works against CDK1, 2, 4, 6 and 9"
ctrp_BRD-K30748066,0.211,Not Clinically Relevant
ctrp_vandetanib,0.211,"VEGFR, EGFR and RET inhibitor"
ctrp_BRD-K01737880,0.209,Not Clinically Relevant
ctrp_bortezomib,0.209,proteasome inhibitor (Velcade)
ctrp_KU 0060648,0.209,Not Clinically Relevant
ctrp_DBeQ,0.203,Not Clinically Relevant
ctrp_AZD8055,0.203,mTOR inhibitor
ctrp_dinaciclib,0.199,"CDK inhibitor, esp CDK1, 2, 5, and 9"
ctrp_SMER-3,0.198,Not Clinically Relevant
gdsc_THZ-2-102-1,0.195,Not Clinically Relevant
ctrp_SID 26681509,0.192,Not Clinically Relevant
ctrp_pevonedistat,0.192,"(MLN4924), inhibitor of NEDD8-activating enzyme (NAE)"
ctrp_lovastatin,0.185,"HMG-CoA reductase inhibitor,"
ctrp_BRD-K71935468,-0.170,Not Clinically Relevant
ctrp_methotrexate,-0.184,"antimetabolite, competitively inhibits dihydrofolate reductase (DHFR), inhibits synthesis of DNA, RNA, thymidylates, and proteins"
ccle_RAF265,-0.191,inhibitor of C-Raf/B-Raf/B-Raf V600E
ctrp_SNS-032,-0.197,"CDK inhibitor, esp CDK2 , 7 and 9 "
ctrp_BMS-345541,-0.203,Not Clinically Relevant
ccle_AEW541,-0.206,Not Clinically Relevant
ctrp_bosutinib,-0.208,"BCR-Abl, Src, Lyn and Hck inhibitor"
gdsc_Mitomycin-C,-0.210,"DNA Alkylator, works by cross-linking DNA and inhibiting DNA synthesis"
ctrp_BRD-K33514849,-0.210,Not Clinically Relevant
ctrp_StemRegenin 1,-0.212,Not Clinically Relevant
ctrp_HBX-41108,-0.212,Not Clinically Relevant
ctrp_BRD-K97651142,-0.212,Not Clinically Relevant
ctrp_SNX-2112,-0.214,Not Clinically Relevant
ccle_AZD0530,-0.214,"kinase inhibitor, with selectivity against Src and Bcr-Abl"
gdsc_Sepantronium bromide,-0.217,"YM155 (Sepantronium Bromide), survivin suppressant "
ctrp_betulinic acid,-0.219,Not Clinically Relevant
gdsc_Nilotinib,-0.220,"inhibits the kinases BCR-ABL,[26] KIT, LCK, EPHA3, EPHA8, DDR1, DDR2, PDGFRB, MAPK11 and ZAK"
ctrp_avicin D,-0.222,Not Clinically Relevant
ctrp_MLN2238,-0.222,"Ixazomib, Proteasome inhibitor, inhibits the chymotrypsin-like proteolytic (β5) site of the 20S proteasome "
ccle_Paclitaxel,-0.222,disrupts microtubule dynamics
ctrp_nutlin-3,-0.222,"Mdm2 antagonist, stabilizes p53 "
gdsc_IPA-3,-0.223,Not Clinically Relevant
ctrp_BRD-K63431240,-0.223,Not Clinically Relevant
ctrp_saracatinib,-0.224,"kinase inhibitor, with selectivity against Src and Bcr-Abl"
ccle_Sorafenib,-0.225,"VEGFR, PDGFR and Raf (c-Raf) inhibitor"
ccle_Topotecan,-0.226,Topo I inhibitor
ctrp_GW-405833,-0.226,Not Clinically Relevant
ctrp_BEC,-0.227,Not Clinically Relevant
gdsc_Doxorubicin,-0.228,"Topo II inhibitor, DNA intercalator"
gdsc_Phenformin,-0.229,Anti-diabetic AMPK Activator - mTOR Inhibitor - Autophagy inducer
ctrp_GSK525762A,-0.229,Not Clinically Relevant
ctrp_brefeldin A,-0.229,Not Clinically Relevant
ctrp_pyrazolanthrone,-0.230,Not Clinically Relevant
