Name	Score(0.95 MoE)	0.95 MoE	p-value	FDR	Score
ql-xii-47			0.3585284226190476	0.8164134215500946	0.1016403846824001
pf-750			0.3640955357142857	0.8108726755218217	0.09825384410341899
brd-k28456706			0.3657811011904762	0.8102644486692016	0.0972720535746245
brd-k27986637			0.3705357142857143	0.8057175238095238	0.0943872567979739
darinaparsin			0.37345580357142855	0.8035072519083969	0.09269423169322841
sz4ta2			0.3747501488095238	0.8033818355640535	0.09194703282808839
16-beta-bromoandrosterone			0.37713452380952384	0.8018503831417624	0.09039383712421602
at-406			0.37795982142857143	0.8018503831417624	0.08987026386221615
necrosulfonamide			0.37902619047619046	0.8018503831417624	0.08909880997505921
abt-199			0.3829529761904762	0.798959922928709	0.08675814985582037
belinostat			0.3831705357142857	0.798959922928709	0.08667027800348769
wz4002			0.38855833333333334	0.7947588007736943	0.08321534308552243
tgx-221			0.38901875	0.7947588007736943	0.08295945402296517
mln2238			0.38948824404761906	0.7947588007736943	0.08268250039168548
wp1130			0.3909197916666667	0.7947588007736943	0.0816816539238801
tigecycline			0.3962825892857143	0.7908419103313841	0.07820618870057733
cp724714			0.3965313988095238	0.7908419103313841	0.07802707912011306
cx-5461			0.40084583333333335	0.7879291585127202	0.0753573421621762
crizotinib			0.40092261904761906	0.7879291585127202	0.07527160397070091
myricetin			0.4009751488095238	0.7879291585127202	0.0752590536766899
brd6340			0.40405104166666667	0.7879291585127202	0.07325169045767609
osi-930			0.4049971726190476	0.7879291585127202	0.07268448100171515
daporinad			0.4057764880952381	0.7879291585127202	0.07219864512393034
skepinone-l			0.40599270833333334	0.7879291585127202	0.07204260358698503
kin001-236			0.40751294642857144	0.7879291585127202	0.07088627778314445
brd-k11533227			0.40799895833333333	0.7879291585127202	0.07058107363554274
abt-737			0.41410967261904763	0.7843005976095617	0.06679159517148668
968			0.41557738095238095	0.7838984031936127	0.06584165354219812
brd-k02251932			0.4207642857142857	0.778493	0.062493759490951234
gsk2636771			0.42193125	0.7784859719438878	0.06178168013872225
avrainvillamide			0.42470833333333335	0.7762981927710844	0.06001371796904584
bexarotene			0.4269235119047619	0.774864185110664	0.05862881159181983
sb-525334			0.42944613095238093	0.7730086693548387	0.05699953337736165
pha-665752			0.4295391369047619	0.7730086693548387	0.056930772597203874
cerulenin			0.4302047619047619	0.7730086693548387	0.056533013380959674
aew541			0.4350486607142857	0.7700760649087222	0.0535513401141016
gossypol			0.4373172619047619	0.768548780487805	0.05196135567303976
ver-155008			0.43815565476190477	0.768548780487805	0.05144307366916819
oligomycin a			0.4401348214285714	0.7678157142857144	0.050200430131791124
rita			0.44428958333333335	0.7636779141104295	0.047440590058987056
dasatinib			0.4470434523809524	0.7614536885245902	0.045587196170799225
brd-k92856060			0.4489845238095238	0.760334496919918	0.04430776725979719
pluripotin			0.4511251488095238	0.7589390946502058	0.042839259728529734
cct036477			0.45205520833333335	0.7589390946502058	0.04223241096669421
dbeq			0.45429568452380953	0.7576727272727273	0.04061280969948861
zd-6474			0.45462053571428573	0.7576727272727273	0.04039410074632722
masitinib			0.46052574404761903	0.7521302904564315	0.036085612697711426
nsc19630			0.4610563988095238	0.7521302904564315	0.0355729659878352
brd-k44224150			0.4613875	0.7521302904564315	0.03531959969541332
blebbistatin			0.4624547619047619	0.7521302904564315	0.03440515459971846
bardoxolone methyl			0.46390892857142857	0.7521302904564315	0.03333882165696198
xl765			0.46525386904761906	0.7521302904564315	0.03245157115298421
bix-01294			0.465421875	0.7521302904564315	0.032339291177397575
tgx221			0.4672574404761905	0.7521302904564315	0.030907864836291727
vaf-347			0.47581309523809523	0.7431525316455696	0.024236460447796274
gsk4112			0.48146607142857145	0.73669133192389	0.01963791263160302
brd-k51831558			0.48369940476190476	0.7350724576271187	0.01790541383447209
vx-702			0.48671949404761905	0.7323239915074311	0.015559597639232798
seliciclib			0.4871666666666667	0.7323239915074311	0.01528862154965045
compound 1541a			0.48738809523809523	0.7323239915074311	0.015045624409520566
sb-743921			0.48949255952380955	0.7323239915074311	0.0133901087378993
motesanib			0.49564330357142855	0.7257554603854389	0.008577472129239575
brd4132			0.4966309523809524	0.7257554603854389	0.007797285769397349
elcpk			0.4972997023809524	0.7257554603854389	0.007305695402335411
ci-976			0.4979782738095238	0.7212099137931035	0.003971162867379065
regorafenib			0.4968772321428571	0.7211695464362851	0.0030201145031677496
cd-1530			0.49630892857142855	0.7211695464362851	0.002660515570607927
npk76-ii-72-1			0.4875373511904762	0.710683514099783	-0.003980905598996607
entinostat			0.48438214285714287	0.7076191304347826	-0.006179898648496261
prochlorperazine			0.48240997023809523	0.7062734204793029	-0.007649875767026505
brd-k48477130			0.4811440476190476	0.70595807860262	-0.008742462874755485
bms-345541			0.4792577380952381	0.7047291028446389	-0.01015019610751406
jw-480			0.4775212797619048	0.7037155701754386	-0.011360565215812676
methylstat			0.4769221726190476	0.7037155701754386	-0.011827256120472756
brd-k09587429			0.4755174107142857	0.7037155701754386	-0.01292683221611305
px-12			0.4702331845238095	0.6975644591611478	-0.017112839788954514
procarbazine			0.4694252976190476	0.6975644591611478	-0.017581758191775154
gw843682x			0.4630889880952381	0.6900128603104213	-0.022744527331234946
1s,3r-rsl-3			0.46026354166666666	0.6873268888888889	-0.024743303401243193
pd318088			0.4590471726190476	0.6870371937639198	-0.025687965813179184
trametinib			0.4571854166666667	0.685778125	-0.02705607772361622
fqi-1			0.45336458333333335	0.6815682326621925	-0.030157076953925558
purmorphamine			0.4520943452380952	0.6811825112107623	-0.031126272386749428
nsc95397			0.45199122023809524	0.6811825112107623	-0.031181864114541977
docetaxel			0.4500168154761905	0.6811065315315316	-0.03244327752830213
jq-1			0.4446002976190476	0.6744275395033861	-0.0364528780306239
nvp-231			0.4443668154761905	0.6744275395033861	-0.03664385988951792
tosedostat			0.4424184523809524	0.6741614512471655	-0.03798539271192187
wz-1-84			0.44130401785714285	0.6739915909090909	-0.0386395172872541
narciclasine			0.4380519345238095	0.6705487471526196	-0.04102707221976531
gsk-3 inhibitor ix			0.4371078869047619	0.6705487471526196	-0.041716075751578124
brd-k24690302			0.43266845238095236	0.6653391304347825	-0.04457454239176916
stf-31			0.43112083333333334	0.6644798165137614	-0.045552609479280325
imatinib			0.4291315476190476	0.6629342528735631	-0.04670939081363414
brd9876			0.4285614583333333	0.6629342528735631	-0.047070911080480206
brd-k37390332			0.42408794642857145	0.6581688221709007	-0.04980472142678625
fluvastatin			0.42223958333333333	0.6568171296296296	-0.05101477143543973
bms-270394			0.4216561011904762	0.6568171296296296	-0.05133896360380205
khs101			0.41976145833333334	0.6559993023255815	-0.052605240822048774
ouabain			0.419678125	0.6559993023255815	-0.05267915845935512
cimetidine			0.41876651785714286	0.6559993023255815	-0.053230883984739824
alectinib			0.4183136904761905	0.6559993023255815	-0.05346539414615057
elocalcitol			0.41713125	0.6559993023255815	-0.05407479526159505
ro4929097			0.41404017857142855	0.6546705882352941	-0.05585085878591993
nvp-bsk805			0.4128955357142857	0.6544004716981132	-0.0565213912233411
sns-032			0.41248943452380954	0.6544004716981132	-0.056723455903003976
cetuximab			0.41212738095238094	0.6544004716981132	-0.05704331782080418
sj-172550			0.40575758928571426	0.6476700712589073	-0.06090385807708933
tretinoin			0.40562738095238093	0.6476700712589073	-0.06100202433783054
brd1812			0.4048872023809524	0.6476700712589073	-0.06143602282070313
ml334 diastereomer			0.40470907738095235	0.6476700712589073	-0.06151590669520551
brd-k02492147			0.4033782738095238	0.6476700712589073	-0.06231536597039699
lfm-a13			0.4014278273809524	0.6476700712589073	-0.0634836827276053
jw-55			0.4001686011904762	0.6476700712589073	-0.06425514246178038
tg-100-115			0.398915625	0.6475152173913044	-0.06498216550600937
gsk429286a			0.39808184523809526	0.6475152173913044	-0.06550258524531427
hli 373			0.39630074404761906	0.6463934466019418	-0.06665774746738791
brd-a05715709			0.39487723214285714	0.6456386861313868	-0.06757571426984564
kin001-260			0.39214300595238094	0.6427319512195121	-0.06918344863883574
neratinib			0.39180699404761904	0.6427319512195121	-0.06939888072407677
cay10618			0.3915410714285714	0.6427319512195121	-0.06959254069800151
ml210			0.3913046130952381	0.6427319512195121	-0.06975562616226318
veliparib			0.3904952380952381	0.6427319512195121	-0.07030191141639189
ml031			0.3900636904761905	0.6427319512195121	-0.07059337791688051
ch-55			0.38762470238095237	0.6427319512195121	-0.07203499274373147
omacetaxine mepesuccinate			0.3867860119047619	0.6427319512195121	-0.07256406722356327
brd-k64610608			0.38312619047619045	0.6404497512437811	-0.07500194746598307
birb-796			0.3827552083333333	0.6404497512437811	-0.07525084412727553
cyclophosphamide			0.38090104166666666	0.63991375	-0.0764111233168359
saracatinib			0.37977410714285714	0.6396195488721804	-0.07715351199129598
r428			0.37897276785714284	0.6396195488721804	-0.0776658359358143
panobinostat			0.3774974702380952	0.638988161209068	-0.07859518348210315
repligen 136			0.37704583333333336	0.638988161209068	-0.07881620344857863
brd-k30019337			0.3756227678571429	0.638988161209068	-0.07984958148340829
cmk			0.37535104166666666	0.638988161209068	-0.08001068142880247
n9-isopropylolomoucine			0.3742	0.638988161209068	-0.08070680513528371
spautin-1			0.3741316964285714	0.638988161209068	-0.08075303334278594
parthenolide			0.3737340773809524	0.638988161209068	-0.0810363737267117
tandutinib			0.37268645833333336	0.638988161209068	-0.08161141170543298
mitomycin			0.371046875	0.638988161209068	-0.08265611240541593
azd7762			0.37102098214285717	0.638988161209068	-0.0826578055638671
hc-067047			0.37070550595238094	0.638988161209068	-0.08281657566116925
akt inhibitor viii			0.37059434523809526	0.638988161209068	-0.0829069660949683
decitabine			0.36929300595238096	0.638988161209068	-0.0838639049134855
eht-1864			0.3692358630952381	0.638988161209068	-0.08389967402418115
c6-ceramide			0.36806011904761904	0.638988161209068	-0.0847602562610912
brd-k97651142			0.36777574404761904	0.638988161209068	-0.08497708965822637
gant-61			0.36687901785714283	0.638988161209068	-0.08550623203247541
prima-1			0.36446830357142856	0.638988161209068	-0.08694720469606124
epigallocatechin-3-monogallate			0.36329122023809524	0.638988161209068	-0.08765228626199673
cil56			0.3631165178571429	0.638988161209068	-0.08782019859060632
a-804598			0.36260565476190476	0.638988161209068	-0.08813783891210639
salubrinal			0.3619090773809524	0.638988161209068	-0.08862325567407398
pifithrin-alpha			0.359783630952381	0.638988161209068	-0.08994331311729449
brd-k49290616			0.3582119047619048	0.638988161209068	-0.09099426188531007
cp466722			0.3546285714285714	0.6389018766756032	-0.09304649574122593
ar-42			0.35332931547619045	0.638272311827957	-0.09394816360814676
ex-527			0.3503822916666667	0.6346547169811321	-0.09582542944297652
ml050			0.34805967261904763	0.6321516216216216	-0.0971247227986107
zebularine			0.34753526785714284	0.6321516216216216	-0.09742348395640028
brd-k63431240			0.3468751488095238	0.6321516216216216	-0.09779643771983863
gsk1059615			0.34650967261904764	0.6321516216216216	-0.09804402523955297
vincristine			0.34628199404761906	0.6321516216216216	-0.09814802191315883
681640			0.34131755952380954	0.6283983561643837	-0.10138836462903363
xmd14-99			0.34033125	0.6283038461538462	-0.10201139915409049
brd9647			0.3389705357142857	0.6275157024793389	-0.10277591386052089
nsc30930			0.3389404761904762	0.6275157024793389	-0.1027893279003979
simvastatin			0.33753794642857143	0.6275157024793389	-0.10349195386081832
dexamethasone			0.33738541666666666	0.6275157024793389	-0.10358693620917729
brd-k52037352			0.33720669642857143	0.6275157024793389	-0.1036785834607715
bafilomycin a1			0.33634315476190474	0.6275157024793389	-0.10424060549921799
sn-38			0.3345918154761905	0.6275157024793389	-0.10529163513967925
brd-k55116708			0.3341620535714286	0.6275157024793389	-0.10551690069711238
refametinib			0.33264151785714285	0.6275157024793389	-0.10653680317514388
vismodegib			0.33144375	0.6275157024793389	-0.10722813982844392
sl0101			0.32929657738095236	0.6268762039660056	-0.10850660969659282
brd-k16147474			0.32568199404761905	0.621756534090909	-0.11063106349512043
brefeldin a			0.3241220238095238	0.6205413105413106	-0.11163249933743728
palmostatin b			0.3240596726190476	0.6205413105413106	-0.11166749807761482
tozasertib			0.32391949404761905	0.6205413105413106	-0.11178834548631192
topotecan			0.3238212797619048	0.6205413105413106	-0.11186615975411135
tivantinib			0.3221220238095238	0.6205413105413106	-0.11285410428893289
linifanib			0.32134508928571426	0.6205413105413106	-0.11335134417659556
pyrimethamine			0.3210200892857143	0.6205413105413106	-0.1135579463034787
y-39983			0.3196144345238095	0.6205413105413106	-0.11431835391800266
betulinic acid			0.3187479166666667	0.6205413105413106	-0.11491486435450426
ml162			0.3179235119047619	0.6205413105413106	-0.11541652174282299
am-580			0.31692767857142856	0.6205413105413106	-0.116122198994193
rg-108			0.3161849702380952	0.6205413105413106	-0.11655028310655031
brd-k50799972			0.3159313988095238	0.6205413105413106	-0.1166611228834433
cudc-101			0.3124654761904762	0.6205413105413106	-0.11888016204953882
sr8278			0.3114456845238095	0.6205413105413106	-0.11954227914084911
cil55a			0.3113813988095238	0.6205413105413106	-0.11957765708820353
ku 0060648			0.3105735119047619	0.6205413105413106	-0.12006405760367123
pd0325901			0.31002708333333334	0.6205413105413106	-0.12047832718960032
manumycin a			0.30986815476190477	0.6205413105413106	-0.12052042201755576
compound 7d-cis			0.3078766369047619	0.6205413105413106	-0.12161708923454154
mst-312			0.3073418154761905	0.6205413105413106	-0.12196506701434036
tw 37			0.30691785714285713	0.6205413105413106	-0.12224153378662474
sb-225002			0.306803869047619	0.6205413105413106	-0.1223243273008357
mitomycin-c			0.30662425595238096	0.6205413105413106	-0.12244711784781821
bendamustine			0.30577247023809523	0.6205413105413106	-0.12290834861041351
sirolimus			0.30525550595238093	0.6205413105413106	-0.12314851973393355
brd-k71935468			0.30507723214285715	0.6205413105413106	-0.12328672638213509
brd-k09344309			0.30451904761904763	0.6205413105413106	-0.1236617708502037
vnlg/124			0.30376488095238097	0.6205413105413106	-0.12421698871909902
apicidin			0.30366458333333335	0.6205413105413106	-0.12427611394084677
salermide			0.301571130952381	0.6205413105413106	-0.12559480257146213
ml006			0.301016369047619	0.6205413105413106	-0.12594887349594655
importazole			0.29968943452380953	0.6205413105413106	-0.1268148315994627
pf-3758309			0.29894092261904764	0.6205413105413106	-0.12722579699544526
pf2341066			0.2988233630952381	0.6205413105413106	-0.12729504854085885
isoliquiritigenin			0.29844776785714283	0.6205413105413106	-0.1275682892546378
tacedinaline			0.29753229166666667	0.6205413105413106	-0.1282702017733502
fqi-2			0.297496130952381	0.6205413105413106	-0.12829466043919774
irinotecan			0.2970327380952381	0.6205413105413106	-0.12856477173838313
olaparib			0.2966941964285714	0.6205413105413106	-0.12880284644523013
ibrutinib			0.29651815476190474	0.6205413105413106	-0.12894057717279517
bleomycin (50 um)			0.29607574404761905	0.6205413105413106	-0.12925724556749088
nsc632839			0.2939846726190476	0.6205413105413106	-0.1303895563664796
brd-k26531177			0.29371011904761907	0.6205413105413106	-0.13057249834232718
ski-ii			0.29240238095238097	0.6205413105413106	-0.13134496614048827
3-cl-ahpc			0.2920735119047619	0.6205413105413106	-0.13148720637120767
vorapaxar			0.2915516369047619	0.6205413105413106	-0.13188330414247254
17-aag			0.29139136904761903	0.6205413105413106	-0.13199812375093345
mk-1775			0.2868058035714286	0.6205413105413106	-0.13486848228108764
temsirolimus			0.28587142857142855	0.6205413105413106	-0.13555689439569218
su11274			0.2838581845238095	0.6205413105413106	-0.13685909531821513
jnk inhibitor viii			0.28032247023809526	0.6205413105413106	-0.13892443619973024
omipalisib			0.2755982142857143	0.6194046822742475	-0.141840287346607
a-770041			0.27498883928571427	0.6194046822742475	-0.14221029631598514
sorafenib			0.2743663690476191	0.6194046822742475	-0.14267902557698112
ifosfamide			0.27266086309523807	0.6190138513513513	-0.143762501217123
mk-0752			0.27230059523809524	0.6190138513513513	-0.14399106524438965
wh-4-023			0.27201949404761905	0.6190138513513513	-0.14413125768123983
tipifarnib-p2			0.2717108630952381	0.6190138513513513	-0.14433934663957027
phenformin			0.270915625	0.6190138513513513	-0.1448560721959822
ly-2183240			0.27043556547619046	0.6190138513513513	-0.14513097315973797
stf-62247			0.26839925595238096	0.6190138513513513	-0.1464069286018922
valdecoxib			0.2682971726190476	0.6190138513513513	-0.14644585232593538
kpt185			0.2663511904761905	0.6190138513513513	-0.1476111349607163
brd-k04800985			0.26497678571428573	0.6190138513513513	-0.14845103286616765
ng-25			0.26405223214285717	0.6190138513513513	-0.14904042137826035
kx2-391			0.2570799107142857	0.6061673684210527	-0.15347985298092984
b02			0.25510223214285715	0.6036221830985916	-0.15466450516640012
ql-xi-92			0.25494315476190477	0.6036221830985916	-0.1547852951997365
sgx-523			0.2549223214285714	0.6036221830985916	-0.15481741959530337
prima-1-met			0.2541761904761905	0.6036221830985916	-0.15529594222768736
brd-k41334119			0.2524589285714286	0.6036221830985916	-0.15633921570698855
nelarabine			0.25233333333333335	0.6036221830985916	-0.1564379867689295
fumonisin b1			0.24745238095238095	0.598158273381295	-0.1595556847759698
yk 4-279			0.24450193452380953	0.593159927797834	-0.16165147499393212
pyr-41			0.24059330357142858	0.5857923913043479	-0.16420788945833648
brd-k96970199			0.23981026785714285	0.5857923913043479	-0.16475467899606666
ku-60019			0.23910401785714286	0.5857923913043479	-0.16527948228589015
mdivi-1			0.23846517857142857	0.5857923913043479	-0.16571539072209873
brd-a71883111			0.23836026785714284	0.5857923913043479	-0.16577013831068865
ym-155			0.23633348214285715	0.5857923913043479	-0.16724616121642816
brd-k78574327			0.23574955357142857	0.5857923913043479	-0.16770522933224577
col-3			0.23465595238095238	0.5857923913043479	-0.16841526826024875
aa-cocf3			0.23360744047619048	0.5857619402985075	-0.16916780612777502
5-fluorouracil			0.2323391369047619	0.5847636704119851	-0.1701268633992554
bms-754807			0.2318967261904762	0.5847636704119851	-0.17043951383604627
dacinostat			0.2307215773809524	0.5847636704119851	-0.17131631205304407
sb-431542			0.22913958333333334	0.583264393939394	-0.17251481353503395
pik-93			0.22694122023809524	0.5798650190114069	-0.17426063948825438
lapatinib			0.2239498511904762	0.5744057251908397	-0.17663542693854625
