drug_name,ICB984
CXCR2,0.9873999999999999
droxinostat,0.9873000000000001
TFE3,0.9871
amonafide,0.987
RHOBTB1,0.9869
deferiprone,0.9867
COX7B,0.9865999999999999
GFOD1,0.9865999999999999
PBX1,0.9865999999999999
S1PR3,0.9865
pyroxamide,0.9863
NSD1,0.9861
CD58,0.9861
SQLE,0.9858
CLTB,0.9858
TCS-359,0.9856
ATP6V1D,0.9856
SU-11274,0.9856
ALW-II-49-7,0.9852
LGALS1,0.9852
2-aminopurine,0.9852
E2F3,0.9851000000000001
RBM6,0.9851000000000001
PSMG1,0.985
TNFRSF1A,0.985
TSPAN8,0.9848
FBXO11,0.9847
MAPK3,0.9847
SRP14,0.9845
danazol,0.9845
sitagliptin,0.9845
INS,0.9842
TMEM174,0.9841
MOK,0.9836
ergocornine,0.9836
GSK-1904529A,0.9834
mupirocin,0.9834
SOD2,0.9834
RALA,0.9833
LYRM1,0.9833
etoposide,0.9831
levocetirizine,0.9828
DUSP7,0.9826999999999999
WARS,0.9826
GABBR1,0.9823999999999999
DNAJC15,0.9823000000000001
SEC24B,0.9821
JNJ-26854165,0.9818000000000001
huperzine-a,0.9817
ISOX,0.9815999999999999
ZNF354B,0.9811
QW-BI-011,0.981
TPR,0.9809
EIF2B5,0.9809
FBRS,0.9804999999999999
KLF14,0.9803000000000001
SLC16A6,0.9802
sinensetin,0.9801000000000001
RAB31,0.98
MAS1L,0.98
IRAK2,0.98
HC-toxin,0.9799
BRD-K67258146,0.9797
BUB1B,0.9793000000000001
BRP44,0.9792000000000001
ANKZF1,0.9789
PBRM1,0.9789
CAPNS1,0.9789
17-hydroxyprogesterone-caproate,0.9788
CDK8,0.9787
repaglinide,0.9787
CISD1,0.9786
GLOD4,0.9783
YBX1,0.9782
TSPAN4,0.9781
SH2B3,0.978
AMBP,0.978
razoxane,0.9778
Mitogen activated protein kinases LOF,0.9777
EIF4G1,0.9776
LPAR6,0.9775
epigallocatechin,0.9771
ADNP2,0.977
TBK1,0.977
GRWD1,0.9765999999999999
ABCC1,0.9765
SOX10,0.9764
CCRN4L,0.9763
etomidate,0.9763
RPL39L,0.9758
GAK,0.9756999999999999
LPHN1,0.9756
SJ-172550,0.9754999999999999
YTHDF2,0.9754999999999999
ZNF562,0.9754999999999999
TES,0.9753000000000001
HSD17B4,0.975
norepinephrine,0.975
RBBP4,0.9745
SLC7A5,0.9745
sildenafil,0.9743
COASY,0.9740000000000001
CDKN2C,0.9740000000000001
KIF9,0.9736
POLA2,0.9734
TPI1,0.9732999999999999
etoposide,0.9732
HSF2,0.9731000000000001
PAQR7,0.9731000000000001
MYCBP,0.973
TCEB3,0.9729000000000001
PFN2,0.9726
KIF20A,0.9725
ISOC1,0.9721
NIPSNAP1,0.9719
WNT7B,0.9715
SETDB1,0.9712999999999999
YWHAZ,0.9712999999999999
NU-1025,0.971
CDKAL1,0.9709
TLE3,0.9706999999999999
UNC-0321,0.9704999999999999
GOT1,0.9704999999999999
POU5F1,0.9704999999999999
lonidamine,0.9704999999999999
thiotepa,0.9704
LIM class homeoboxes GOF,0.9704
RAB31,0.9704
CLEC16A,0.9702
HOXB7,0.9699
BCL9,0.9697
AURKB,0.9697
ZNF625,0.9695999999999999
ZNF576,0.9695
n-(3-acetamidophenyl)-3-chlorobenzamide,0.9692000000000001
KLF6,0.9690000000000001
TADA3,0.9690000000000001
MED4,0.9686
retinol,0.9686
CDK5,0.9684999999999999
FKBP1A,0.9684
AP4S1,0.9684
POLE3,0.9682
DNTTIP2,0.9681000000000001
TLE1,0.9681000000000001
WT-171,0.968
zidovudine,0.9679000000000001
doxercalciferol,0.9679000000000001
TIMELESS,0.9677
CHN1,0.9676
LBR,0.9676
PRKRIR,0.9676
ZNF572,0.9675
CFD,0.9673999999999999
MLLT10,0.9669
SLC29A2,0.9668000000000001
MBNL2,0.9661
DENND2D,0.966
apicidin,0.9658
ABCF1,0.9656999999999999
RXFP4,0.9653
sorafenib,0.9651000000000001
EIF5,0.9651000000000001
PI3K Signaling LOF,0.965
SLC16A5,0.965
DPH2,0.9645999999999999
IRF9,0.9643999999999999
clomifene,0.9643999999999999
INPP1,0.9642000000000001
ASF1B,0.9642000000000001
flucytosine,0.9638
RAB11FIP2,0.9636
GR-159897,0.9634999999999999
CMPK1,0.9632999999999999
PRKCH,0.9632
ATIC,0.9632
androstenedione,0.9625
CTSL2,0.9623999999999999
PPAT,0.9623
PJA1,0.9621999999999999
PPP2R1A,0.9621
PPP4R1,0.9620000000000001
GSK-429286A,0.9618000000000001
TCEA1,0.9617
vidarabine,0.9616
BAS-09104376,0.9616
PDXK,0.9612999999999999
HINT1,0.9612999999999999
CHAC1,0.9612999999999999
RPIA,0.9608
OSGEP,0.9608
ARHGEF11,0.9606999999999999
RASD1,0.9606
SMC4,0.9605
cladribine,0.9604
PAFAH1B1,0.9604
ABCG2,0.9603
COBL,0.9601999999999999
XMD-885,0.9601999999999999
clofibrate,0.9601000000000001
tripelennamine,0.9597
MAPKAPK2,0.9593
ZNF398,0.9593
BRD-K91485395,0.9592
altanserin,0.9592
metanephrine,0.9591
bendroflumethiazide,0.9590000000000001
finasteride,0.9588
L-701324,0.9584999999999999
ethisterone,0.9584
GABPB1,0.9584
SLC25A14,0.9582999999999999
FBXL19,0.9581999999999999
TNFSF10,0.958
TRAF4,0.9570000000000001
RRP8,0.9568000000000001
TCEA1,0.9568000000000001
griseofulvin,0.9567
SRC,0.9567
SIRPG,0.9565
CDKN1A,0.9565
IMPA1,0.9561
NR0B1,0.956
ibuprofen,0.9558
CPD,0.9556999999999999
safinamide,0.9556999999999999
TFDP1,0.9556
KAT2B,0.9553
sumatriptan,0.9548000000000001
bromocriptine,0.9548000000000001
IPO13,0.9547
COQ3,0.9543
AT-9283,0.9542
rescinnamine,0.9541
ATF4,0.9539
PAFAH1B2,0.9538
ABCF3,0.9537
DHX8,0.9537
ITPKA,0.9534
MTERFD1,0.9533
iobenguane,0.953
HDAC inhibitor,0.9529000000000001
ARF6,0.9526
CP-55940,0.9521
ARPC1A,0.9520000000000001
BRD-K16618170,0.9519
trichostatin-a,0.9517
fluocinonide,0.9517
AM-404,0.9517
IFIT5,0.9516
PGBD1,0.9512
KLF11,0.9511
PVRL2,0.9511
dilazep,0.951
SULT1A1,0.951
hydrocortisone,0.951
CTNS,0.9508
ALW-II-38-3,0.9506999999999999
APPBP2,0.9504
sappanone-a,0.9503
CRCP,0.9501999999999999
IRF1,0.9501999999999999
ATP1A3,0.9501000000000001
ZNF582,0.9501000000000001
CHRAC1,0.95
SQSTM1,0.9497
PROS1,0.9495
IGHMBP2,0.9493
GMPR2,0.9488
AP1S2,0.9487000000000001
parthenolide,0.9486
phensuximide,0.9484
alisertib,0.9481
PSIP1,0.9479000000000001
GW-311616,0.9479000000000001
irinotecan,0.9479000000000001
PPARD,0.9478
PFAS,0.9478
QARS,0.9476
APEX1,0.9473999999999999
ACD,0.9473999999999999
FEZ1,0.9472
C2 domain containing LOF,0.9470999999999999
leu-enkephalin,0.9468000000000001
RS-102895,0.9466
MRGPRX1,0.9465
CDK9,0.9462999999999999
ANP32E,0.9459000000000001
ZNF707,0.9457
IL8,0.9456
NOSIP,0.9454
GTDC1,0.9453
tosyl-phenylalanyl-chloromethyl-ketone,0.9451999999999999
SOAT1,0.9451
vorinostat,0.945
SLC35A3,0.9445
ZNF501,0.9443
PSMA8,0.9442
THM-I-94,0.9439
norgestimate,0.9439
ZK-164015,0.9436
tubacin,0.9436
skatole,0.9434999999999999
arecaidine,0.9434999999999999
EIF Proteins LOF,0.943
linezolid,0.9429000000000001
YES1,0.9429000000000001
IRF3,0.9429000000000001
DHDDS,0.9429000000000001
decafluorobutane,0.9427
Y-27632,0.9427
NDUFA3,0.9423
PRPF4,0.9420999999999999
MIF,0.9418000000000001
POLD4,0.9415
PA2G4,0.9412
BML-190,0.9412
SB-216763,0.9409000000000001
testosterone,0.9406
SLC7A11,0.9405
ORM1,0.9404
YWHAH,0.9404
ZBTB24,0.9403
trichostatin-a,0.9398000000000001
UCK2,0.9398000000000001
STAT2,0.9397
ACADSB,0.9396
MGST2,0.9392
ICI-199441,0.9390000000000001
diltiazem,0.9387000000000001
FGIN-1-43,0.9384
TIMP4,0.9381
mitomycin-c,0.938
Akt Signaling GOF,0.938
GNGT2,0.9376000000000001
MTSS1,0.9373999999999999
SIAH2,0.9373999999999999
ZFP1,0.9373
CCDC85B,0.937
FUT1,0.9369
EPB41L4B,0.9366
BAMBI,0.9362
ofloxacin,0.9362
estradiol,0.9361
BX-795,0.9359000000000001
CCRN4L,0.9358
FOXO3,0.9356
ZNF619,0.9356
IRF2,0.9351999999999999
CLIC4,0.935
HAL,0.9346
CEBPB,0.9346
ingenol,0.9338
MYL6B,0.9337000000000001
aminomethyltransferase,0.9337000000000001
raltitrexed,0.9336
SPHK2,0.9334
PRKAG3,0.9333
MST1,0.9331
DR1,0.9329000000000001
rucaparib,0.9328
IGF2,0.9325
lansoprazole,0.9323999999999999
treprostinil,0.9319
NMRAL1,0.9319
CRYZ,0.9312999999999999
DUT,0.9312999999999999
Targets of VEGFR inhibitors GOF,0.9309000000000001
NR2C1,0.9306
resveratrol,0.9305
PLOD2,0.9305
CDK1-5-inhibitor,0.93
oxybutynin,0.9298000000000001
TEK,0.9298000000000001
WNT11,0.9297
GSTP1,0.9296
SLC22A4,0.9289000000000001
JMJD7-PLA2G4B,0.9289000000000001
PREP,0.9288
HNF4A,0.9288
etodolac,0.9284
PHF19,0.9281999999999999
EML3,0.9281999999999999
VAT1,0.9279999999999999
STAP2,0.9279999999999999
SREBF1,0.9279999999999999
IFIH1,0.9279000000000001
CERK,0.9277
ketoconazole,0.9274
mycophenolate-mofetil,0.9272
ABCA1,0.9270999999999999
NUMB,0.9266
PNU-282987,0.9265000000000001
EIF4A2,0.9264
piceatannol,0.9261
ponalrestat,0.9259999999999999
dicloxacillin,0.9256
MGAT4A,0.9254000000000001
pindolol,0.9253
PEBP1,0.9251
DNA synthesis inhibitor,0.9248999999999999
naftidrofuryl,0.9248000000000001
PPM1L,0.9247
hexylresorcinol,0.9245
SERPINH1,0.9240999999999999
HEATR1,0.9239
SERPINB5,0.9236
CAB39,0.9234
GLOD4,0.9234
PPP2R5E,0.9233
altretamine,0.9220999999999999
cinalukast,0.9218999999999999
RBBP4,0.9218000000000001
FGFR3,0.9218000000000001
homoveratrylamine,0.9215000000000001
homosalate,0.9214
RAD51,0.9212
RELA,0.9212
MRS-1845,0.9209999999999999
GPR174,0.9209
FABP4,0.9208
epibatidine,0.9206
lenalidomide,0.9206
CAT,0.9204000000000001
POLQ,0.9204000000000001
STAT6,0.9201999999999999
CACNA1D,0.9201
NISCH,0.9198000000000001
JX-401,0.9197
doxepin,0.9194
betamethasone,0.9193000000000001
NUAK1,0.9190999999999999
triacsin-c,0.919
naltriben,0.9189
PLSCR1,0.9188
Sodium channel blocker,0.9186
F3,0.9185
FBXO11,0.9184
vecuronium,0.9181999999999999
NAA25,0.9181
VX-745,0.9178000000000001
LGALS2,0.9177
AS-605240,0.9177
pyrazinamide,0.9177
liothyronine,0.9172
CAST,0.9168000000000001
Cell Cycle Inhibition GOF,0.9163
chlormadinone,0.9162
TEAD2,0.9162
tyrphostin-B44,0.9159999999999999
clofazimine,0.9158
ELOVL6,0.9158
GBA,0.9157
GGCX,0.9155
CCND2,0.9154000000000001
BRD-K87426499,0.9153
UVRAG,0.9153
TNFSF8,0.9151
VU-0420363-1,0.9148999999999999
CGP-7930,0.9148000000000001
CCNH,0.9148000000000001
ALG5,0.9146
RASA1,0.9143000000000001
etamivan,0.9142
SNX6,0.9140999999999999
GPR152,0.9140999999999999
methotrexate,0.914
ZM-323881,0.914
LYN,0.9131999999999999
ZKSCAN2,0.9131
ATR,0.9129999999999999
RNMT,0.9127
LPGAT1,0.9122
probucol,0.912
CTLA4,0.912
GNAZ,0.9116
BRD-K72817452,0.9115000000000001
etacrynic-acid,0.9114
STAMBP,0.9111
RAB4A,0.9109
embelin,0.9107999999999999
RPA2,0.9107
FGF9,0.9105
MVP,0.9102
ERCC4,0.9101
CD24,0.9098999999999999
CASP3,0.9098
ADSS,0.9097
SATB2,0.9094
CHD1,0.9092
VPS28,0.9091
ZNF669,0.9089
TMEM50A,0.9087000000000001
ARHGAP1,0.9085
CDCA8,0.9079
FOXJ2,0.9079
idebenone,0.9079
WT1,0.9078
CSDA,0.9077
lapatinib,0.9077
MALT1,0.9076000000000001
MRGPRF,0.9075
TGM2,0.9075
MRGPRD,0.9074
lithocholic-acid,0.9073
BRD-K88761633,0.9072
ZM-241385,0.9072
teniposide,0.9070999999999999
NSC-94258,0.907
IMPDH inhibitor,0.9068999999999999
RALBP1,0.9068999999999999
MPZL1,0.9067000000000001
PSMA3,0.9066
AKT2,0.9057
FGFR4,0.9053
cytochalasin-b,0.9048999999999999
BRD-K59222562,0.9047
RPS3,0.9047
BRD-K63784565,0.9047
BRD-K41143549,0.9045000000000001
SHMT2,0.9045000000000001
PTPLAD1,0.9044
MAD2L1BP,0.9043000000000001
amsacrine,0.9043000000000001
IRL-2500,0.9042
ALAS1,0.9041
MEST,0.9037000000000001
ICAM1,0.9033
IRF9,0.9031999999999999
SPRY4,0.9031999999999999
LY-341495,0.9031999999999999
OTX2,0.9031999999999999
Dihydrofolate reductase inhibitor,0.9031
NENF,0.9031
STXBP2,0.903
RIOK2,0.903
TPD52L2,0.9028
resorcinol,0.9027
SRC-kinase-inhibitor-II,0.9026000000000001
TOMM34,0.9025
FAM120A,0.9023
GW-843682X,0.9022
etodolac,0.9022
FOSL2,0.902
FKBP4,0.902
HDAC11,0.9017000000000001
ZNF384,0.9014
JAK2,0.9012
PDGFRB,0.9012
SALL4,0.9011
PLOD3,0.9009999999999999
KIF2C,0.9009
EBF1,0.9003
PTGER4,0.9002
DYNLT3,0.9002
fluticasone,0.9001
NDUFS6,0.8996999999999999
pyrvinium-pamoate,0.8996
YTHDF2,0.8996
BRD-K73285375,0.8994
DDB2,0.8992
ABCC4,0.8992
SUPV3L1,0.8992
harpagoside,0.8991
Rho associated kinase inhibitor,0.899
RAI14,0.8987999999999999
UAP1,0.8987
SS18L1,0.8985
JAK3,0.8983
OXSR1,0.8981999999999999
PPP3CC,0.8978
propantheline,0.8978
TRAPPC6A,0.8978
ALG2,0.8978
S100A13,0.8976000000000001
EMD-386088,0.8976000000000001
dacinostat,0.8976000000000001
warfarin,0.8973
MYNN,0.8973
TTNPB,0.8970999999999999
felodipine,0.8968
PSMB10,0.8963
DCK,0.8957999999999999
RRS1,0.8956999999999999
TNFRSF6B,0.8955
BRD-K39187410,0.8953
SCYL3,0.8952
acebutolol,0.8946
desoxycortone,0.8943000000000001
GNA15,0.8937999999999999
ATRX,0.8931999999999999
carbinoxamine,0.8929
KCTD5,0.8928
TXN,0.8926999999999999
indirubin,0.8926999999999999
ZNF365,0.8926000000000001
HMOX1,0.8925
BRD-K75430629,0.8923000000000001
STK24,0.8922
CAY-10618,0.8922
PPP1R8,0.8916
MSX1,0.8915000000000001
SMARCE1,0.8906999999999999
OAT,0.8903
IL6,0.8901
IGFBP6,0.8898999999999999
RO-28-1675,0.8896
SCRN1,0.8894
esmolol,0.8891
ZNF134,0.8887999999999999
DBI,0.8887
FABP6,0.8886
SLC5A6,0.8881
"tropanyl-3,5-dimethylbenzoate",0.8881
nornicotine,0.8876000000000001
LIF,0.8872
roxatidine,0.8870999999999999
OXA1L,0.887
HIST1H2AC,0.887
Vitamin D receptor agonist,0.8869
pentoxifylline,0.8865999999999999
SLC6A8,0.8864
HEBP1,0.8862000000000001
BCKDK,0.8859999999999999
prostratin,0.8858
BRD-K88742110,0.8852
resveratrol,0.8847
CGRRF1,0.8847
SCAF8,0.8845000000000001
CRY1,0.8844
FEZ1,0.8843000000000001
estropipate,0.884
TFAP4,0.8837
PIK3CD,0.8833
zaprinast,0.8832
S100B,0.8832
ING3,0.883
SATB1,0.8829
TRAF2,0.8829
BZW2,0.8828
rilmenidine,0.8828
TXNL4B,0.8826
PRMT1,0.8824
formestane,0.8822
Ribonucleotide reductase inhibitor,0.8819
TOP2A,0.8817
CAMLG,0.8815999999999999
pyrimethamine,0.8813
CASP9,0.8809
NRBF2,0.8808
FPGS,0.8806
NPDC1,0.8803
MLLT10,0.8802
TERF2IP,0.8802
PTGER4,0.8801000000000001
EHNA,0.88
MEK1-2-inhibitor,0.8798
norketamine,0.8797
CD55,0.8797
CHUK,0.8794
oligomycin-a,0.8794
VU-0400193-3,0.8786
NRBP1,0.8783
UXT,0.8782
HOXA5,0.8781
dexamethasone,0.8779
PIT,0.8778
RAB11FIP2,0.8778
fludarabine,0.8778
TMEM154,0.8776999999999999
BAY-K8644,0.8776999999999999
PAX8,0.8776
IDH1,0.8767
ornidazole,0.8764
ZMYM2,0.8763
LAP3,0.8763
ABCF3,0.8759
BRD-K52640952,0.8756999999999999
GATA3,0.8754000000000001
HIST1H2BK,0.8753
PTPN4,0.8752
HDAC1-selective,0.875
CTNND1,0.8748999999999999
pravastatin,0.8748
LAMP2,0.8745999999999999
ALDH3A2,0.8742
KCNMA1,0.8739
tamoxifen,0.8734000000000001
FZD7,0.8726
WIPF2,0.8726
SU-1498,0.8724
SSX3,0.8719
NCF2,0.8719
VU-0400071-3,0.8718
KLF4,0.8718
rimexolone,0.8717
ICAM3,0.8717
FR-122047,0.8715999999999999
Bile acid,0.8711
L-655708,0.8708
APP,0.8706999999999999
ZNF277,0.8706999999999999
ARPC4,0.8706999999999999
methysergide,0.8706
GLDC,0.8703
clofarabine,0.8703
HOXA10,0.8703
FLT3,0.8701000000000001
EIF3J,0.87
motesanib,0.8698
RS-100329,0.8698
PKC activator,0.8698
KIAA0317,0.8697
triprolidine,0.8693000000000001
hydroxyfasudil,0.8693000000000001
cholic-acid,0.8692
SMO,0.8684000000000001
PFKFB3,0.8683
LIMK2,0.8683
GATA2,0.8682
RS-504393,0.8681
SLC22A18,0.8679000000000001
GJA1,0.8676999999999999
TM7SF2,0.8673000000000001
RAD51C,0.8673000000000001
ARHGEF2,0.8671
desoxypeganine,0.8671
SPAG4,0.867
FPL-64176,0.8669
NMUR2,0.8665999999999999
nabumetone,0.8665999999999999
felbamate,0.8662000000000001
BRD-A89049230,0.8654999999999999
ATG4A,0.8653
roscovitine,0.8651000000000001
TXLNA,0.8649
trimipramine,0.8647
MAN2A2,0.8645999999999999
GANT-58,0.8644
CDIPT,0.8643000000000001
TFAP2A,0.8642
FANCA,0.8640000000000001
ATP5S,0.8640000000000001
lapatinib,0.8640000000000001
UBE2N,0.8626
ECH1,0.8623000000000001
ZNF131,0.8615
MCL1,0.861
tubastatin-a,0.861
PAFAH1B2,0.8606999999999999
PAFAH1B3,0.8606
PDGFRA,0.8606
PNU-120596,0.8604999999999999
KCNQ1,0.8604999999999999
pseudopelletierine,0.8604
UTP14A,0.8602
UBE2K,0.8601000000000001
GNAI1,0.8597
HIC2,0.8595999999999999
RARRES3,0.8595999999999999
RIPK2,0.8595
MED26,0.8593999999999999
ergometrine,0.8593999999999999
SCP2,0.8593000000000001
ATP1A1,0.8588
POR,0.8587
SPECC1L,0.8586
carmofur,0.8582
FGF9,0.8581
fusaric-acid,0.8581
CREBL2,0.8581
GIPC1,0.8578
TCF4,0.8575
EPO,0.8573000000000001
SULT2A1,0.8571
MED1,0.857
FLT1,0.8569
amylocaine,0.8569
tropisetron,0.8567
FZD6,0.8565
BDKRB2,0.8563
SAL-1,0.8561
DNM1,0.8559
SNX13,0.8559
TRAP1,0.8558
GRN,0.8558
GTF2A2,0.8556999999999999
ACBD3,0.8554999999999999
raloxifene,0.8545999999999999
rhodomyrtoxin,0.8545
VEGFC,0.8543999999999999
ZKSCAN2,0.8543000000000001
PQBP1,0.8543000000000001
FGB,0.8542000000000001
PD-173074,0.8541
A2M,0.8541
lupanine,0.8532
RBMS1,0.853
metyrapone,0.8529000000000001
LONRF2,0.8529000000000001
ZNF433,0.8528
RPF1,0.8527
CELSR3,0.8525
PRKAB1,0.8525
PWP1,0.8523999999999999
tetracycline,0.8522
DVL1,0.8521
EBNA1BP2,0.8519
TBX2,0.8515999999999999
PRKAA1,0.8513
Kruppel like transcription factors LOF,0.8512000000000001
RICTOR,0.8511
BIBX-1382,0.851
L-368899,0.851
scriptaid,0.8508
epoxycholesterol,0.8502
EPCAM,0.8501000000000001
FADS3,0.8499
GSTT1,0.8499
icariin,0.8498
DNAJB6,0.8498
IKBKE,0.8495
GATAD2B,0.8493999999999999
metixene,0.8493999999999999
CAB39,0.8488
temozolomide,0.8488
NFATC2,0.8487
C1S,0.8484999999999999
SPRED2,0.8471
BHMT,0.8462000000000001
amcinonide,0.846
PSMD5,0.8459
CUL2,0.8454
KUC104502N,0.8454
PCCB,0.8454
HARS,0.8452
SLC35F2,0.8449
PTPRF,0.8440000000000001
ZNF85,0.8440000000000001
CLPX,0.8439
MVP,0.8436
CREG1,0.8436
CSNK1A1,0.8436
RAD23B,0.8434
PRDM4,0.8432999999999999
BRD-K97951054,0.8431000000000001
mexiletine,0.843
NFRKB,0.843
MDL-11939,0.8428
RAE1,0.8428
oxiconazole,0.8425
ZBTB49,0.8423999999999999
neurodazine,0.8423
HK1,0.8421
irilin-a,0.8420000000000001
ST14,0.8420000000000001
L-168049,0.8418000000000001
APHA-compound-8,0.8418000000000001
BCL6B,0.8417
TPM1,0.8415
MIXL1,0.8411
AKT3,0.8409
PLK4,0.8404
PIAS3,0.8399
hydroquinidine,0.8399
GCLM,0.8395
TCF7L2,0.8392000000000001
CDK2,0.8391
PIK3C3,0.8390000000000001
VAPB,0.8387
OR52B2,0.8386
VU-0404997-2,0.8384999999999999
hyperforin,0.838
ERLIN1,0.8378
ITPK1,0.8376
CDO1,0.8373999999999999
FER,0.8373
ZNF333,0.8371999999999999
LAGE3,0.8371
GPR82,0.8371
BRD-K28680267,0.8369
MAPKAP1,0.8368000000000001
AS-604850,0.8366
TNFRSF1A,0.8365
mycophenolic-acid,0.8365
CHAF1B,0.8365
SIRT7,0.8362
tacedinaline,0.836
tyrphostin-AG-1478,0.836
PPP2R4,0.8359000000000001
HDHD1,0.8359000000000001
NFIB,0.8358
kenpaullone,0.8356999999999999
tadalafil,0.8355
TPMT,0.8355
SIRPG,0.8354
ABCB7,0.8353
KYNU,0.8353
floxuridine,0.8351000000000001
HSF1,0.8351000000000001
RPS6KB1,0.835
ATP6V0B,0.8347
C5,0.8345999999999999
SMARCC2,0.8345
DCP1A,0.8345
FKBP14,0.8344
FGFR inhibitor,0.8337
FOS transcription factor family GOF,0.8337
DUSP9,0.8334999999999999
ZNF114,0.8332999999999999
ZNF77,0.8329000000000001
GLIS3,0.8325
EIF4A2,0.8323999999999999
givinostat,0.8323999999999999
olanzapine,0.8321
MED7,0.8321
megestrol,0.8312999999999999
EPHX2,0.831
SCH-28080,0.8309000000000001
eicosatetraynoic-acid,0.8306999999999999
rosmarinic-acid,0.8301000000000001
orantinib,0.8299
IGFBP4,0.8298000000000001
GW-9662,0.8297
IWR-1-ENDO,0.8297
NDUFB1,0.8292
POU2F1,0.8292
ANKZF1,0.8290000000000001
IGF2BP1,0.8290000000000001
MYCL1,0.8290000000000001
UCHL1,0.8286
ZNF267,0.8286
CARS,0.828
PTPN12,0.8279000000000001
BTG1,0.8279000000000001
COX4I1,0.8279000000000001
HNMT,0.8278
RAB1B,0.8277
valproic-acid,0.8276
MYB,0.8275
mitotane,0.8273999999999999
NCOA4,0.8273
ZNF207,0.8273
DSE,0.8271999999999999
PYCR1,0.8270000000000001
BRD-K14048378,0.8268000000000001
tropisetron,0.8268000000000001
BRD-K79511609,0.8266
PIN1,0.8265
EMSY complex LOF,0.8265
immethridine,0.8265
DCXR,0.8265
Leucine rich repeat kinase inhibitor,0.8258
BCL2L1,0.8256
MCOLN1,0.8256
Poly ADP ribose polymerases LOF,0.8255
ADAM10,0.8255
lidocaine,0.8251000000000001
BUB1B,0.8238
IB-MECA,0.8234
KDM5B,0.8234
MAPK9,0.8231999999999999
GRPR,0.8225
carbetocin,0.8225
RHO-kinase-inhibitor-III[rockout],0.8220999999999999
zolantidine,0.8219
immepip,0.8214
XK,0.8212999999999999
DMD,0.8205
RS-16566,0.8205
erythromycin,0.8204
puromycin,0.8201
MEIS2,0.8201
necrostatin-1,0.8195
UBA52,0.8184999999999999
met-leu-phe,0.8181999999999999
ARHGEF6,0.8181999999999999
ASH2L,0.8181
KDM4B,0.8172
TEAD4,0.8170999999999999
LEPRE1,0.8170000000000001
BMI1,0.8169
SOX4,0.8168000000000001
ZC3H4,0.8167
PMS1,0.8167
STK11,0.8165
TBC1D9B,0.8164
niridazole,0.8162999999999999
sulfafurazole,0.8162
CSNK1G3,0.8159000000000001
phenprobamate,0.8159000000000001
BRPF1,0.8158
hispidin,0.8157
U-0124,0.8156
CASK,0.8156
RPS27A,0.8154
ERGIC2,0.8151999999999999
olomoucine,0.8151999999999999
NQO2,0.8151
BCL6B,0.8149
Rho GTPase activating proteins LOF,0.8148000000000001
MEF2C,0.8147
S100A11,0.8146
enalapril,0.8146
beclometasone,0.8146
TRIM16,0.8144
deforolimus,0.8142
HEY1,0.8140000000000001
