drug_name,RCMB28
PAFAH1B3,0.9109
ZNF669,0.9107
17-beta-estradiol,0.9105
ZNF57,0.9104000000000001
GRWD1,0.91
RBMS1,0.91
FKBP3,0.9098999999999999
LAGE3,0.9094
EPB41L4B,0.9094
General transcription factors group 1 LOF,0.9093000000000001
PBRM1,0.909
ZNF619,0.909
cilnidipine,0.9089
butoconazole,0.9089
PPP4R1,0.9087999999999999
IL1RAP,0.9087999999999999
BCL9,0.9087999999999999
MRGPRX4,0.9085
KLF10,0.9084
WASF3,0.9079
diphenyleneiodonium,0.9077
IRF2,0.9077
rifaximin,0.9074
FZD6,0.907
IPO13,0.9067000000000001
mitomycin-c,0.9066
BCL6B,0.9065000000000001
ICAM3,0.9065000000000001
STAMBP,0.9062
BMI1,0.9061
zolpidem,0.9059
DFFB,0.9059
GBA,0.9057
FAM120A,0.9055
ZNF488,0.9054000000000001
PTPN2,0.9053
CASK,0.9047
DGKZ,0.9046
amonafide,0.9045000000000001
GABBR1,0.9043000000000001
CABIN1,0.904
KIF20A,0.9039
STK24,0.9039
halcinonide,0.9037000000000001
aminomethyltransferase,0.9034
MCOLN1,0.9034
RAB11FIP2,0.9033
diphenoxylate,0.9031999999999999
PRKAR2B,0.9031
PSMA8,0.9027
RS-504393,0.9027
phenytoin,0.9025
I-OMe-AG-538,0.9024
XK,0.9023
RRAGB,0.9023
CHUK,0.9020999999999999
SACM1L,0.9018
pyrimethamine,0.9018
calycanthine,0.9017000000000001
SPRED2,0.9017000000000001
TXLNA,0.9014
PKC activator,0.9012
lithocholic-acid,0.9007
carbinoxamine,0.9006000000000001
CELSR3,0.9006000000000001
spectinomycin,0.9005
EBNA1BP2,0.9
KDELR3,0.8998999999999999
APOE,0.8996
sinensetin,0.8996
CEBPB,0.8995000000000001
EZH1,0.8991
ABCF3,0.8989
niridazole,0.8987999999999999
F10,0.8987999999999999
YBX1,0.8985
GIPC1,0.8984000000000001
ACBD3,0.8983
COBL,0.8978
ZNF444,0.8976999999999999
FGFR2,0.8976999999999999
ebelactone-b,0.8975
IRF3,0.8973
immepip,0.8970999999999999
PDLIM1,0.8970999999999999
CHRAC1,0.897
PSMB10,0.8968
ITPK1,0.8967
FOSL2,0.8966
IMPDH inhibitor,0.8964
ZNF174,0.8963
CD19,0.8959999999999999
propantheline,0.8957999999999999
ZNF134,0.8956999999999999
MTSS1,0.8952
razoxane,0.8952
RFC5,0.8948
ATP5F1,0.8946999999999999
warfarin,0.8946999999999999
SHB,0.8945000000000001
mycophenolic-acid,0.8944
VEGFA,0.8943000000000001
THM-I-94,0.8942
TRAK2,0.8942
IDH2,0.894
PROKR1,0.8939
PRKAA2,0.8934000000000001
SU-11274,0.8933
ZNF267,0.8931
EIF2AK1,0.893
lysylphenylalanyl-tyrosine,0.893
FGFR4,0.8926999999999999
S100B,0.8926000000000001
timolol,0.8926000000000001
STK17A,0.8924
SHMT2,0.8920999999999999
HAX1,0.8919
STO-609,0.8918
beta-CCP,0.8917
PAFAH1B2,0.8917
NFATC2,0.8917
hydrastinine,0.8915000000000001
TM7SF2,0.8914
MAPKAPK2,0.8914
roxatidine,0.8913
Rho GTPase activating proteins LOF,0.8913
ST6GALNAC2,0.8912
ZFP1,0.8911
BCL6,0.8909
B4GALT4,0.8909
DSE,0.8904000000000001
DTX3L,0.8904000000000001
RAB5A,0.8896
AXIN1,0.8895000000000001
PTPN11,0.8895000000000001
ZNF680,0.8895000000000001
VU-0365114-2,0.8893000000000001
CRY1,0.8892
NONO,0.8892
RS-67333,0.8891
CARS,0.8889
CAMLG,0.8887
CSDA,0.8886
GFOD1,0.8886
BX-795,0.8885
ARAF,0.8879
valproic-acid,0.8876000000000001
SIRT7,0.8874
irinotecan,0.8874
PDGFRB,0.8873000000000001
SLC22A18,0.8872
BRD-K06817181,0.8872
huperzine-a,0.8865999999999999
SMS,0.8865000000000001
tretinoin,0.8859999999999999
SOX4,0.8858
nikkomycin,0.8858
STAP2,0.8858
HIF1AN,0.8858
TEAD2,0.8856999999999999
EIF2AK1,0.8856999999999999
mycophenolate-mofetil,0.8851
TLK2,0.885
Glucocorticoid receptor agonist,0.8848999999999999
CLPX,0.8848999999999999
COX4I1,0.8845000000000001
SU-1498,0.8845000000000001
TNFSF8,0.8843000000000001
MCL1,0.8842
PU-H71,0.8837999999999999
EPN2,0.8833
desoxypeganine,0.8832
IL1B,0.8829
TIMM50,0.8829
mitotane,0.8828
TRAF4,0.8828
cytochalasin-d,0.8826999999999999
PCGF6,0.8826999999999999
pyroxamide,0.8826
reserpine,0.8826
fluocinonide,0.8822
ZK-164015,0.8819
ZMPSTE24,0.8817
atovaquone,0.8814
resorcinol,0.8813
midazolam,0.8812000000000001
ZNF365,0.8811
IFI30,0.8808
LGALS8,0.8808
O3FAR1,0.8808
WNT9A,0.8795000000000001
TADA3,0.8792
vardenafil,0.8791
CEP57,0.879
ASH2L,0.8789
SQLE,0.8787999999999999
INS,0.8786
PGAM1,0.8786
ABCA5,0.8784000000000001
NUP62,0.8782
SLC6A8,0.8781
SYK,0.8781
IFIH1,0.8778
XMD-885,0.8773000000000001
VAV3,0.8772
PIK3R1,0.8771
SMC4,0.877
GLIS3,0.8767
ABCA1,0.8764
ZNF114,0.8763
Progesterone receptor agonist,0.8762000000000001
harpagoside,0.8759999999999999
LSM5,0.8759999999999999
PHGDH,0.8759
Wnt family LOF,0.8759
CNOT4,0.8748999999999999
sorafenib,0.8748
CDX2,0.8744
carmofur,0.8744
clobetasol,0.8744
S100A13,0.8743000000000001
RNPS1,0.8741
ACD,0.8741
mirtazapine,0.8741
RIT1,0.8740000000000001
RO-28-1675,0.8740000000000001
carmoxirole,0.8736
X linked mental retardation group 2 LOF,0.8734999999999999
SREBF1,0.8731
PTHLH,0.8729
TRIB3,0.8728
MDL-11939,0.8726
GSK3B,0.8725
SET,0.8725
ITGB1,0.8724
PUS10,0.8722
irsogladine,0.8715999999999999
dydrogesterone,0.8715
IGF2BP3,0.8715
ECH1,0.871
tyrphostin-B44,0.8708
CTSL2,0.8706
FUT1,0.8703
thiotepa,0.8703
droxinostat,0.8702
acebutolol,0.8702
NAT10,0.8701000000000001
ZKSCAN2,0.8698999999999999
BDKRB2,0.8698
ZNF563,0.8698
tacedinaline,0.8698
Sodium channel blocker,0.8695999999999999
OPN5,0.8694
ZNF174,0.8684000000000001
vorinostat,0.8681
arecaidine,0.868
ZNF266,0.868
CXADR,0.8678
CD24,0.8674
MAD2L1BP,0.8673000000000001
ZNF572,0.8673000000000001
ipsapirone,0.8672
danusertib,0.8672
FOXN3,0.867
naproxol,0.867
CASP10,0.8665999999999999
JTE-907,0.8665
NDUFAB1,0.8661
HSD17B10,0.8658
tyrphostin-AG-538,0.8653
CXCL2,0.8652
GPR83,0.8652
SYPL1,0.8652
AMDHD2,0.8649
methazolamide,0.8648
PSEN1,0.8639
puromycin,0.8637
CTNND1,0.8634999999999999
SPRY4,0.8634999999999999
GJA1,0.8632
MDH1,0.8628
CLIC4,0.8625
CERS3,0.8625
CAT,0.8623000000000001
panobinostat,0.8623000000000001
triamcinolone,0.8621
ketoconazole,0.8619
ERGIC2,0.8618000000000001
COQ3,0.8618000000000001
HMGA1,0.8612000000000001
RNF5,0.8612000000000001
PAH,0.8612000000000001
ICAM1,0.861
KLF4,0.8609
pravastatin,0.8603000000000001
Y-27632,0.8601000000000001
L-689560,0.86
BARX1,0.8599
cucurbitacin-i,0.8598
KIAA0528,0.8598
CEACAM6,0.8597
clofibrate,0.8595
RIOK2,0.8593000000000001
ZNF707,0.8592
PAK4,0.8591
4-(2-Amino-ethyl)-benzenesulfonamide,0.8589
ARC-239,0.8589
KAT2B,0.8588
RS-16566,0.8588
ABT-751,0.8587
LAP3,0.8583
SUCNR1,0.8582
amylocaine,0.8576
WNT7B,0.8573999999999999
MTERFD1,0.8572
GW-583340,0.8572
TCF7L1,0.857
PRKAG3,0.8569
brazilin,0.8565999999999999
ASCC3,0.8565
L-2167,0.8563
duloxetine,0.8561
CCDC92,0.8556999999999999
FLT3,0.8556
HOXA5,0.8556
"1,2-dichlorobenzene",0.8554999999999999
VAPB,0.8554
prednisolone,0.855
PDIA5,0.8547
ozagrel,0.8543999999999999
GLOD4,0.8543000000000001
NPI-2358,0.8541
FPGS,0.8541
DUSP9,0.8540000000000001
EPHX2,0.8539
POU2F1,0.8539
L-168049,0.8523999999999999
prostaglandin,0.8523000000000001
IL21R,0.8522
CDKN2C,0.8522
PIGK,0.8522
RAB1B,0.8521
OXTR,0.852
triamcinolone,0.8519
dicloxacillin,0.8514
TPD52L3,0.8514
BRD-K75430629,0.8513
CASP3,0.8512000000000001
hispidin,0.8512000000000001
BRD-K79511609,0.8509
PIN1,0.8506999999999999
PPP3CC,0.8504999999999999
GSTT1,0.8504
PD-0325901,0.8501000000000001
SC-19220,0.85
ABCC4,0.8499
TG-101348,0.8498
indolophenanthridine,0.8493
CTSK,0.8493
RHO-kinase-inhibitor-III[rockout],0.8493
PRKCH,0.8492000000000001
NDUFB6,0.8491
KIAA0922,0.8487
IER3,0.8482999999999999
SLC25A5,0.8479000000000001
ELK3,0.8478
SLC25A22,0.8476
LEF1,0.8475
LPAR6,0.8475
MYL6B,0.8473999999999999
KIF5B,0.8472
epigallocatechin,0.8472
estropipate,0.8468000000000001
gamma-homolinolenic-acid,0.8467
GPR148,0.8467
BRD-K86682249,0.8467
CMPD-1,0.8464
GPR82,0.8462999999999999
docosatrienoic-acid,0.8462000000000001
OTX2,0.8459
POU5F2,0.8456999999999999
F12,0.8453
HCAR1,0.845
TFAP2A,0.8448
iopanoic-acid,0.8447
DLGAP5,0.8447
IWR-1-ENDO,0.8445
ANKRD49,0.8443999999999999
TEAD4,0.8443999999999999
olomoucine,0.8442000000000001
FLT1,0.8439
CALM3,0.8437
IL10,0.8434
Norepinephrine reuptake inhibitor,0.8434
procyclidine,0.8434
CD24,0.8432
CMPK1,0.8432
FBXO5,0.8432
ANXA3,0.843
KUC103904N,0.8425
HCFC1,0.8425
UFD1L,0.8423999999999999
Minor histocompatibility antigens LOF,0.8423999999999999
HEAT,0.8423
MXD4,0.8422
CD58,0.8421
IP6K2,0.8421
FXR antagonist,0.8416
PWP1,0.8415
CD81,0.8412000000000001
Phospholipases LOF,0.8411
GCLM,0.8409
LARS,0.8408
beclometasone,0.8408
naloxone,0.8406999999999999
nomifensine,0.8404
TGM2,0.8402
NUMB,0.8402
FLT1,0.8397
TIMELESS,0.8395
arecaidine,0.8393
PRKCI,0.8391
APEX1,0.8388
ZRSR2,0.8387
SMAD5,0.8387
pyrvinium-pamoate,0.8386
megestrol,0.8384
RPL39L,0.8384
RRM2,0.8382
U-0124,0.8382
R-96544,0.8376
NVP-AUY922,0.8375
SLC35A3,0.8375
IL2RB,0.8369
toremifene,0.8362
HOOK2,0.8362
PIT,0.8361
