,MED211
ctrp_GDC-0879,-0.31980828163354347
ctrp_BRD-K64610608,-0.3198240449739811
gdsc_SN-38,-0.32023817264610827
gdsc_Zibotentan,-0.3205175808607032
ctrp_BRD-K50799972,-0.32124278409976664
ctrp_WAY-362450,-0.3220396988724888
ctrp_afatinib,-0.32213657292021064
ctrp_trifluoperazine,-0.3226242615350872
gdsc_MK-2206,-0.32287118384999997
ctrp_AA-COCF3,-0.32363763134905627
ctrp_GSK4112,-0.323709096495781
ctrp_BRD-A05715709,-0.3239789822128777
ctrp_azacitidine,-0.324092745580232
ctrp_pluripotin,-0.325756096733347
gdsc_CMK,-0.32633412017115115
ctrp_BRD-K17060750,-0.3264229429797603
ctrp_erismodegib,-0.3271262485543385
ctrp_BRD-K04800985,-0.32796269717011506
gdsc_Embelin,-0.32815563284352756
gdsc_Serdemetan,-0.3296238126460127
gdsc_AZD8055,-0.330297802895181
ctrp_trametinib,-0.33044828324144415
ccle_Nutlin-3,-0.3312723717481712
ctrp_PF-543,-0.331644324238139
ctrp_BRD-K33199242,-0.3326900911653371
ctrp_MI-1,-0.33301273020603
ctrp_ibrutinib,-0.3342573384699171
gdsc_Ponatinib,-0.33455876515766503
gdsc_Saracatinib,-0.3359832541803948
gdsc_Cytarabine,-0.33607186314661636
ccle_Panobinostat,-0.337130695591913
gdsc_Thapsigargin,-0.33750062372447337
gdsc_Obatoclax Mesylate,-0.3394341532578464
gdsc_SGC0946,-0.33979243544218823
gdsc_PF-562271,-0.34112490504569565
gdsc_BMS-345541,-0.34166090586158276
ctrp_IPR-456,-0.34197301196580954
gdsc_S-Trityl-L-cysteine,-0.3424018874739332
gdsc_Luminespib,-0.34304386304394097
gdsc_Palbociclib,-0.34379196674204926
ctrp_procarbazine,-0.34508755783354994
gdsc_Bleomycin,-0.3454425461778891
ctrp_PD 153035,-0.3457286945564757
ctrp_BRD9647,-0.34588396183844156
ctrp_BRD-K09587429,-0.3463206254551797
gdsc_Cisplatin,-0.3464709951903518
gdsc_Piperlongumine,-0.34709271429223343
gdsc_GSK269962A,-0.34775629653279944
gdsc_PD0325901,-0.3486152552241164
ctrp_etomoxir,-0.34949998940056914
gdsc_Tipifarnib,-0.35049572024301573
ccle_AZD6244,-0.3505058004877122
gdsc_Tamoxifen,-0.3521657591085392
ctrp_isonicotinohydroxamic acid,-0.3523952393827143
gdsc_Enzastaurin,-0.3529738753290557
ctrp_nilotinib,-0.3532265335107148
gdsc_QL-VIII-58,-0.35472598931929095
gdsc_A-443654,-0.3555119243119509
gdsc_Bleomycin (50 uM),-0.35579791470424127
gdsc_Dactolisib,-0.3571665585538503
gdsc_PF-4708671,-0.3584178642220694
gdsc_AS601245,-0.3588859862231575
ctrp_IC-87114,-0.359300234226086
ctrp_SB-431542,-0.35952255504633646
ccle_PLX4720,-0.36020065794486095
gdsc_JNK-9L,-0.36028471161456976
gdsc_TPCA-1,-0.3605902831500466
ctrp_imatinib,-0.36116328182112456
gdsc_Midostaurin,-0.3612698765450094
gdsc_Pyrimethamine,-0.36141965985200847
gdsc_WH-4-023,-0.36256103739348444
gdsc_XMD11-85h,-0.3630470528242541
gdsc_BMS-536924,-0.36389756008740126
gdsc_Bicalutamide,-0.36411420800774114
gdsc_AKT inhibitor VIII,-0.3668468956742155
ctrp_BCL-LZH-4,-0.3670786493708217
gdsc_Trametinib,-0.3672139503831513
gdsc_Paclitaxel,-0.3679582958700172
ctrp_erlotinib,-0.36840762975364605
gdsc_NVP-BHG712,-0.3701276363867421
ctrp_birinapant,-0.37023542577047236
ctrp_CBB-1007,-0.3709517035907282
gdsc_HG6-64-1,-0.37157121549239974
gdsc_(5Z)-7-Oxozeaenol,-0.3720518291409615
gdsc_Pevonedistat,-0.3737254123302379
gdsc_FH535,-0.373910496548771
gdsc_LFM-A13,-0.3756463347781464
gdsc_Refametinib,-0.3763468820474937
ccle_Nilotinib,-0.37872063458011024
ctrp_RITA,-0.3791308217505172
ctrp_zebularine,-0.38220158743078314
gdsc_Talazoparib,-0.38324004198751555
gdsc_TGX221,-0.3834425088248467
gdsc_Salubrinal,-0.38363110378347276
ctrp_compound 1B,-0.3838427753152111
gdsc_EHT-1864,-0.38457473102927603
ctrp_BRD-K52037352,-0.3862362670541982
gdsc_Lenalidomide,-0.3864010987912443
gdsc_KIN001-266,-0.3889452439091714
gdsc_A-770041,-0.39142132657718043
gdsc_Olaparib,-0.39319784519299755
gdsc_OSI-930,-0.3943666484135133
ctrp_PLX-4720,-0.3947193410462861
