drug_name,RCMB24
SLC29A2,0.9765999999999999
sulfafurazole,0.9764
AIRE,0.9763
rhodomyrtoxin,0.9763
KIAA0528,0.9763
NFATC2,0.9763
danoprevir,0.9762000000000001
pseudoephedrine,0.9761
losartan,0.976
iobenguane,0.976
BRD-K63784565,0.976
GRPR,0.9759
CCND2,0.9759
perospirone,0.9756999999999999
PRUNE,0.9756
RITA,0.9756
etodolac,0.9754
TEK,0.9753000000000001
HADHA,0.975
beta-CCP,0.975
CUL2,0.9749
CXCR4,0.9749
SIRPG,0.9747
SR-95639A,0.9747
ATG4A,0.9745
isoxicam,0.9743
PIN1,0.9742000000000001
SMAD6,0.9742000000000001
RIT1,0.9741
CISD1,0.9739
PRDM1,0.9738
RBMS1,0.9738
HOXB7,0.9737
TLE3,0.9736
FEZ1,0.9734
acetyl-farnesyl-cysteine,0.9734
LYZ,0.9732
ATF1,0.9732
L-701324,0.9732
IFIT5,0.9731000000000001
TCEB3,0.9729000000000001
BRD-K88742110,0.9728
LPGAT1,0.9728
BRD-K14236372,0.9725
UAP1,0.9723999999999999
KIF20A,0.9723999999999999
BRD-K67258146,0.9723999999999999
NDUFA4,0.9722
MRGPRX1,0.9721
ATF4,0.9721
droxinostat,0.972
Bacterial 30S ribosomal subunit inhibitor,0.9719
PPIG,0.9719
DTX2,0.9718000000000001
PRKCI,0.9717
TP53TG1,0.9716
S1PR3,0.9714
PI3K Signaling LOF,0.9712000000000001
SALL4,0.971
parthenolide,0.9708
GSK-1904529A,0.9706999999999999
SAL-1,0.9706999999999999
GNA15,0.9706
HG-5-88-01,0.9704999999999999
CEP72,0.9704
FBRS,0.9703
flucytosine,0.9702
PBX4,0.9701000000000001
SIAH2,0.97
SCMH1,0.9695999999999999
guggulsterone,0.9693999999999999
norketamine,0.9693
Dihydrofolate reductase inhibitor,0.9692000000000001
AP4S1,0.9691
ZNF207,0.9687
IRF9,0.9684
fenoterol,0.9682
EIF2AK1,0.9682
FPL-64176,0.9682
zileuton,0.9681000000000001
PA2G4,0.9681000000000001
ZNF572,0.9679000000000001
ofloxacin,0.9679000000000001
sildenafil,0.9679000000000001
BAS-09104376,0.9679000000000001
ABCF1,0.9676
SLC22A4,0.9676
BRD-K26947839,0.9675
ZNF354B,0.9673999999999999
spectinomycin,0.9671
OR52B2,0.9667
BRD-K97951054,0.9666
BRD-K59222562,0.9665
ebelactone-b,0.9665
CHUK,0.9665
zidovudine,0.9665
SIN3A,0.9664
PNU-120596,0.9662000000000001
GK,0.9662000000000001
GW-843682X,0.9662000000000001
benzthiazide,0.9661
ZNF333,0.9658
SH2B3,0.9655
GSTP1,0.9654
griseofulvin,0.9654
SMAD7,0.9654
U-0124,0.9653
GS-39783,0.9652
PRSS2,0.9651000000000001
TFAP4,0.965
DICER1,0.9645
BRD-K39187410,0.9645
CAMLG,0.9645
BRD-K75430629,0.9643999999999999
PPAT,0.9642000000000001
vecuronium,0.9641
tubacin,0.9641
YES1,0.963
POU2AF1,0.963
CAST,0.963
CABIN1,0.963
PIGA,0.9629000000000001
SOX10,0.9625
etoposide,0.9623
ARPC1A,0.9621
TES,0.9621
RAB31,0.9621
CIAPIN1,0.9618000000000001
idebenone,0.9616
ponalrestat,0.9616
rimexolone,0.9615
danazol,0.9614
INPP1,0.9614
GNAI1,0.9611
CISH,0.961
EMD-386088,0.961
mitomycin-c,0.9608
MSRB2,0.9608
MTSS1,0.9608
PCCB,0.9606
CGRRF1,0.9603
FKBP4,0.9601999999999999
COQ3,0.96
pyrazinamide,0.9598
danazol,0.9598
cefatrizine,0.9598
SPAG4,0.9595
PLK2,0.9593
SHMT2,0.9592
ABCA5,0.9591
BRD-K15107389,0.9591
PRPF6,0.9589
tyrphostin-AG-835,0.9589
lumicolchicine,0.9581000000000001
CNOT3,0.9579000000000001
HMOX1,0.9578
olanzapine,0.9577
EXOC2,0.9576
TAF5L,0.9575
O3FAR1,0.9573
alisertib,0.9573
CD55,0.9573
EIF5,0.9571999999999999
LGMN,0.9570000000000001
mupirocin,0.9567
MRPS2,0.9567
HADHB,0.9564
estradiol,0.9564
CHRAC1,0.9561
GMPR2,0.9561
diethylcarbamazine,0.9561
POU5F1,0.956
rescinnamine,0.956
DUSP9,0.9559000000000001
TM7SF2,0.9558
RAB11FIP2,0.9556
ZNF669,0.9553
BRD-K86682249,0.9551000000000001
PTPRF,0.9551000000000001
WNT11,0.9549
BRD-K73285375,0.9549
UCHL1,0.9548000000000001
idarubicin,0.9547
OSGEP,0.9543
DMD,0.9540000000000001
HDAC1-selective,0.9540000000000001
lenalidomide,0.9537
CD24,0.9537
LIAS,0.9537
doxylamine,0.9533
BRD-A80383043,0.953
RNPS1,0.953
SERPINB5,0.9528
TSPAN4,0.9527
SHB,0.9526
TGFBR2,0.9525
ASAH1,0.9525
sitagliptin,0.9523
DNAJC15,0.9521999999999999
WT-171,0.9521999999999999
COASY,0.9521
arecaidine,0.9521
Sterol demethylase inhibitor,0.9521
SC-19220,0.9521
PT-630,0.9520000000000001
"3,3'-diindolylmethane",0.9518000000000001
WASF3,0.9518000000000001
clebopride,0.9514
PREP,0.9512999999999999
CEP57,0.9512
buphenine,0.9511
DDB2,0.951
pyrimethamine,0.951
PPP1R8,0.9508
BRD-A05680309,0.9504
BRD-K16618170,0.9503
MAN2A2,0.9501000000000001
RELB,0.95
TER-14687,0.9495999999999999
MPL,0.9495999999999999
SLC16A6,0.9494
PRKRIR,0.9490999999999999
SPRED2,0.9487000000000001
ipsapirone,0.9486
EIF4A2,0.9486
heliotrine,0.9484999999999999
carbetocin,0.9484
BMS-191011,0.9481
RAB11FIP2,0.948
BRD-K79511609,0.948
PIAS3,0.9478
NFIB,0.9477
amcinonide,0.9477
MED4,0.9477
JNJ-26854165,0.9473999999999999
BRPF1,0.9473999999999999
TNFRSF6B,0.9470000000000001
3-methyl-GABA,0.9468000000000001
HSD17B4,0.9468000000000001
DNAJB6,0.9468000000000001
KAT2B,0.9467
HAL,0.9465
TPM1,0.9462999999999999
SACM1L,0.9459000000000001
MED28,0.9459000000000001
AP2A1,0.9458
HADH,0.9458
BRD-K34608650,0.9455
MK-212,0.9455
NRIP1,0.9451999999999999
ingenol,0.9451
DUSP7,0.945
JTE-013,0.9449
IL1RAP,0.9448000000000001
DTX3L,0.9447
ZKSCAN2,0.9447
fluocinonide,0.9447
ABT-751,0.9445999999999999
SCAP,0.9445
ALDH3B2,0.9444
MSL3,0.9444
HSD17B10,0.9442
pindolol,0.9440000000000001
FOXJ2,0.9440000000000001
SETDB1,0.9439
CMPK1,0.9437000000000001
BCKDK,0.9437000000000001
BRD-A38793261,0.9436
MAOA,0.9434999999999999
DECR1,0.9434
carbinoxamine,0.9431999999999999
motesanib,0.9431999999999999
fexaramine,0.9428
LGALS1,0.9427
voriconazole,0.9423
STK17A,0.9420999999999999
FGIN-1-43,0.9420000000000001
RBM15,0.9420000000000001
PIK3CD,0.9416
testosterone,0.9416
OXSR1,0.9415
oligomycin-a,0.9409000000000001
necrostatin-1,0.9408
TGFB1,0.9407
ODC1,0.9407
CELSR2,0.9406
nocodazole,0.9405
hydrocortisone,0.9405
ITPK1,0.9404
SIX4,0.9401999999999999
Bile acid,0.9401
PTPN11,0.94
CD58,0.9398000000000001
SIRPG,0.9398000000000001
TTNPB,0.9397
GBA,0.9395
ARF6,0.9393
tripelennamine,0.9393
FCGR2A,0.9393
lansoprazole,0.9393
ZKSCAN2,0.9390000000000001
SIX2,0.9389
RPS6KB2,0.9386
FAM20B,0.9383
VX-222,0.9383
SMC4,0.9381
doxepin,0.938
altrenogest,0.9379000000000001
CCL2,0.9379000000000001
parthenolide,0.9378
FKBP3,0.9378
RPF1,0.9375
TLE1,0.9373
gliquidone,0.9368000000000001
STAT4,0.9367
WIPF2,0.9367
altanserin,0.9366
raloxifene,0.9364
DR1,0.9364
EPB41L4B,0.9362999999999999
SUB1,0.9359999999999999
GW-3965,0.9357
ZNF563,0.9356
indirubin,0.9351999999999999
BIRC2,0.9351999999999999
nabumetone,0.9351999999999999
methazolamide,0.9351
AT-9283,0.9347
SLC36A4,0.9346
IGFBP6,0.9344
BUB1B,0.9344
SLC1A5,0.9343
LPAR6,0.9342
KLF6,0.9340999999999999
GANT-58,0.9336
RNMT,0.9336
DNA synthesis inhibitor,0.9333
NS-1619,0.9331999999999999
AMBP,0.9331
oxymetholone,0.9331
fenretinide,0.9329000000000001
IKK-2-inhibitor,0.9328
SIRT7,0.9327
Serpin peptidase inhibitors LOF,0.9326000000000001
cycloheximide,0.9323
SATB1,0.9318000000000001
HEBP1,0.9317
XK,0.9311
MAPK1,0.9311
C2 domain containing LOF,0.9309999999999999
BRD-K63954456,0.9307
LIF,0.9305
LPHN1,0.9305
cholic-acid,0.9304000000000001
tropisetron,0.9301999999999999
TPR,0.93
BRP44,0.9299
AGPAT2,0.9297
NPI-2358,0.9294
flecainide,0.9290999999999999
mecillinam,0.929
MSX1,0.929
BTG3,0.9289000000000001
prostratin,0.9288
SEC16A,0.9287000000000001
lidocaine,0.9287000000000001
MCOLN1,0.9286
CPNE3,0.9283
HOOK2,0.9281999999999999
PTGER4,0.9278
methysergide,0.9277
SLC29A1,0.9276000000000001
quetiapine,0.9275
AKR1C2,0.9273
DBI,0.9273
GABARAPL1,0.927
P2RY6,0.927
PIGB,0.9268000000000001
LRP4,0.9266
IFI30,0.9265000000000001
ORM1,0.9265000000000001
MPDZ,0.9265000000000001
CTLA4,0.9262999999999999
CASC3,0.9262999999999999
LAMP2,0.9262
DSE,0.9261
ZNF212,0.9259999999999999
F3,0.9259000000000001
LSR,0.9259000000000001
GPR148,0.9258
KIF9,0.9256
GSK-429286A,0.9256
GLOD4,0.9255
GNAS,0.9253
MYCBP,0.9251
"1,2-dichlorobenzene",0.9251
CP-55940,0.925
genistein,0.925
tranilast,0.9248999999999999
SRPK1,0.9247
MAP3K1,0.9247
GYS1,0.9246
Targets of VEGFR inhibitors GOF,0.9245
ATP6V0C,0.9245
mitotane,0.9245
ITPKA,0.9242
PKC activator,0.9242
triamcinolone,0.9239
DNAJC15,0.9239
GSK-461364,0.9237000000000001
LEF1,0.9235
GLOD4,0.9234
DUT,0.9234
CDKAL1,0.9234
PAK4,0.9233
NR2C1,0.9231999999999999
AXIN1,0.9229
VPS28,0.9229
UBE2E3,0.9226000000000001
ALG2,0.9226000000000001
BMY-45778,0.9225
pentoxifylline,0.9225
HARS,0.9220999999999999
GIT2,0.9220999999999999
treprostinil,0.9220999999999999
UTS2R,0.9218999999999999
ibuprofen,0.9218000000000001
PTK2,0.9217
BRL-50481,0.9216
betahistine,0.9214
dexketoprofen,0.9211
oleylethanolamide,0.9209999999999999
VAPB,0.9209
CTNNBIP1,0.9205
BLMH,0.9204000000000001
TCEA1,0.9204000000000001
BRD-K41143549,0.9204000000000001
NIPSNAP1,0.9201
MYLK2,0.92
sorafenib,0.92
SOX4,0.92
MGST2,0.9198999999999999
MDL-11939,0.9198999999999999
TCF7L2,0.9195
CAB39,0.9194
naltriben,0.9193000000000001
CLTB,0.9193000000000001
lapatinib,0.9193000000000001
EDNRB,0.9193000000000001
MLLT10,0.9186
synephrine,0.9184
ATF5,0.9183
HC-toxin,0.9181999999999999
EMSY complex LOF,0.9181
icariin,0.9181
GNAZ,0.9179
tolbutamide,0.9178000000000001
Y-27632,0.9176000000000001
vinorelbine,0.9176000000000001
flumazenil,0.9175
androstenol,0.9175
STAMBP,0.9173
MYNN,0.9172
METRN,0.917
AM-404,0.917
KUC104502N,0.9167000000000001
DLX3,0.9164
DENND1B,0.9163
YWHAH,0.9162
STK33,0.9161
linezolid,0.9159
NDUFA3,0.9159
FUT2,0.9158
"tropanyl-3,5-dimethylbenzoate",0.9158
SLC7A5,0.9157
metyrapone,0.9157
megestrol,0.9155
n-arachidonyl-GABA,0.9153
IB-MECA,0.9152
SU-11274,0.9148999999999999
ARHGEF11,0.9147
temozolomide,0.9147
scoulerine,0.9142
chlormadinone,0.9142
MAPK3,0.9137000000000001
KYNU,0.9131999999999999
CYP1B1,0.9129999999999999
melperone,0.9128000000000001
liquiritigenin,0.9128000000000001
FXR antagonist,0.9126000000000001
GPR83,0.9123
anagrelide,0.9123
EPCAM,0.9123
KIAA0922,0.912
VU-0420363-1,0.9118999999999999
QX-222,0.9118999999999999
LDHA,0.9118
BRD-K61463582,0.9118
ZNF576,0.9117000000000001
GR-159897,0.9115000000000001
ZSCAN29,0.9114
KLF14,0.9109999999999999
metixene,0.9109
IGFBP6,0.9107
TRIB3,0.9107
RPS6KB1,0.9107
PIGK,0.9106000000000001
econazole,0.9106000000000001
TCEA1,0.9103
RRS1,0.9101
immepip,0.9097
NRP1,0.9096
TFF1,0.9096
PIK3C3,0.9092
TAF15,0.9092
MKNK1,0.909
SEC24B,0.909
FZD7,0.909
SB-218795,0.9087000000000001
CTBP2,0.9085
LEPRE1,0.9084
OXCT1,0.9081999999999999
RAD23B,0.9081999999999999
ketoconazole,0.9081999999999999
arctigenin,0.9081
RPL39L,0.9081
CSDA,0.9081
guggulsterone,0.9079999999999999
prednisolone,0.9078
TRAF4,0.9078
S100A13,0.9078
NUP62,0.9075
arecaidine,0.9073
PIK3CB,0.9070999999999999
olaparib,0.9068999999999999
tyrphostin-AG-112,0.9068999999999999
fluoropyruvate,0.9068
TAK-715,0.9066
PLOD3,0.9065000000000001
SMARCC2,0.9064
metanephrine,0.9063
etomidate,0.9062
ABCC4,0.9059999999999999
POLRMT,0.9059999999999999
EMPTY_VECTOR,0.9056000000000001
PDGFRB,0.9056000000000001
RBBP4,0.9056000000000001
GW-311616,0.9056000000000001
clofibrate,0.9055
LRRC16A,0.9052
CAY-10618,0.905
CEBPZ,0.9048999999999999
DUSP2,0.9048
JX-401,0.9046
BRD-K30064966,0.9046
PAFAH1B3,0.9045000000000001
enzastaurin,0.9043000000000001
docosatrienoic-acid,0.9041
mefenamic-acid,0.9037000000000001
amiloride,0.9033
ethisterone,0.9029
MCL1,0.9029
ITPR3,0.9028
pantoprazole,0.9027
SOS2,0.9027
hydrastinine,0.9026000000000001
LPAR6,0.9025
DRAP1,0.9023
PARP15,0.902
BRD-K72817452,0.9018999999999999
CDK8,0.9018999999999999
PYCR1,0.9016
ANKZF1,0.9014
desoxycortone,0.9013
ZNF548,0.9013
resveratrol,0.9012
ETV1,0.9009
POLD4,0.9009
TNFRSF10A,0.9007999999999999
IL6,0.9007999999999999
IL12B,0.9007999999999999
INS,0.9006000000000001
ZNF621,0.9002
alfacalcidol,0.9001
MTFR1,0.9
MDH1,0.8998
NMRAL1,0.8994
"16,16-dimethylprostaglandin-e2",0.8994
TNFSF13B,0.8991
DHH,0.899
NS-3694,0.8985
BRD-K87426499,0.8984000000000001
PPP2R1A,0.898
RO-10-5824,0.8978
methantheline,0.8978
PEMT,0.8976999999999999
LHX9,0.8976000000000001
ITGB1,0.8974
MALT1,0.8974
PPIA,0.8973
RNF5,0.8972
HLA-DPB1,0.8972
A2M,0.8970999999999999
CTSL2,0.8970999999999999
AP1S2,0.8969
niflumic-acid,0.8968
OAZ1,0.8967
I-OMe-AG-538,0.8963
NRG1,0.8962
QPCT,0.8961
IPO13,0.8959999999999999
xanthohumol,0.8957999999999999
lithocholic-acid,0.8956999999999999
RUVBL2,0.8955
PRKAB1,0.8955
17-hydroxyprogesterone-caproate,0.8954000000000001
MORF4L1,0.8948999999999999
ERCC1,0.8948
acetohydroxamic-acid,0.8937999999999999
DPH2,0.8937999999999999
toremifene,0.8934000000000001
oxybutynin,0.8934000000000001
ZNF267,0.8933
entacapone,0.893
GNPDA1,0.893
RAD51C,0.8925
GMEB2,0.8925
XMD-885,0.892
isoliquiritigenin,0.8919
tyrphostin-B44,0.8916
HMGN3,0.8916
esmolol,0.8914
Cyclooxygenase inhibitor,0.8912
oleanolic-acid,0.8909999999999999
RS-100329,0.8909
ATP6V1F,0.8906000000000001
deracoxib,0.8905
MAF,0.8905
dilazep,0.8902
etifenin,0.89
RAB4A,0.8894
pyrrolidine-dithiocarbamate,0.8892
GW-9662,0.8889
GPRC5A,0.8889
GLTSCR1,0.8887
GNGT2,0.8886
dapsone,0.8886
Akt Signaling GOF,0.8885
IRF3,0.8881999999999999
ATP5O,0.8879
epigallocatechin,0.8878
EHNA,0.8876999999999999
methylnorlichexanthone,0.8876000000000001
PRL-3-inhibitor-I,0.8874
SPHK2,0.8869
FER,0.8869
IGHMBP2,0.8868
DYRK3,0.8868
RS-16566,0.8864
HLF,0.8864
ZNF57,0.8863
L-2167,0.8863
EIF4G1,0.8858
WT1,0.8855
homochlorcyclizine,0.8854000000000001
EIF2B5,0.8853
SNX13,0.8852
E2F6,0.8852
gabazine,0.885
SB-216641,0.8847
eicosatetraynoic-acid,0.8845000000000001
STK24,0.8845000000000001
TATDN2,0.8841
ARHGEF2,0.8837999999999999
NAA25,0.8835
westcort,0.8835
SERPINB6,0.8834000000000001
GPSM2,0.8833
MYCBP2,0.8826999999999999
clofibric-acid,0.8826
pioglitazone,0.8823000000000001
felodipine,0.8820999999999999
PPT1,0.8819
YM-298198,0.8818
mepyramine,0.8813
GRWD1,0.8811
CGP-55845,0.8808
HOXA5,0.8806999999999999
rifapentine,0.8806999999999999
ASNS,0.8806
SPRY4,0.8806
PKM2,0.8803
cycloheximide,0.8802
flubendazole,0.8798
safinamide,0.8797
CD320,0.8794
SYK,0.8794
DHX8,0.8791
ASCC3,0.879
SQSTM1,0.879
PSMB10,0.8789
HMGA1,0.8787999999999999
OAT,0.8787999999999999
memantine,0.8787
RO-28-1675,0.8781
lonidamine,0.8781
buspirone,0.8779
phensuximide,0.8778
TPD52L3,0.8774
FLT3,0.8772
RAI14,0.8768
CRYZ,0.8768
MRGPRD,0.8767
RASSF2,0.8765999999999999
betamethasone,0.8762000000000001
VAV3,0.8761
LAP3,0.8759999999999999
cephalotaxine,0.8759999999999999
GALT,0.8756
ZNF114,0.8755
RASGRP4,0.8754000000000001
probenecid,0.8753
MRGPRX3,0.8751000000000001
RHO-kinase-inhibitor-III[rockout],0.8751000000000001
PRKCH,0.8743000000000001
PPP2R5A,0.8741
ATP5S,0.8734999999999999
ZNF395,0.8732
pravastatin,0.873
C2CD2L,0.873
ATIC,0.8729
F10,0.8728
ALW-II-38-3,0.8728
CCT7,0.8724
KIAA0317,0.8723000000000001
MMP14,0.8721
FAM120A,0.8721
PHGDH,0.8719
MIXL1,0.8713
ARC-239,0.8713
IL8,0.8713
DCTD,0.8712000000000001
valproic-acid,0.8709
CASP7,0.8708
farnesol,0.8706999999999999
PIPOX,0.8704000000000001
PHTF1,0.8701000000000001
dexamethasone,0.87
EZH1,0.8698999999999999
TNFSF10,0.8691
decafluorobutane,0.8687999999999999
LDLR,0.8687
RAB1B,0.8686
HOMEZ,0.8683
VDAC1,0.8679000000000001
NFE2L1,0.8679000000000001
MAZ-51,0.8676999999999999
umbelliferone,0.8676999999999999
NPEPPS,0.8675
ALDH3B2,0.8674
Integrin subunits beta LOF,0.8674
etamivan,0.8668
GSK-3-inhibitor-IX,0.8667
CSK,0.8667
CDK19,0.8667
ZIC2,0.8665
PRKAG3,0.8665
SULT1A2,0.8664000000000001
SSX3,0.8664000000000001
MYL6B,0.8656
IFNB1,0.8654999999999999
EPN2,0.8652
SLC38A3,0.8649
erythromycin,0.8648
PD-173074,0.8643000000000001
ramipril,0.8641
BRD2,0.8640000000000001
LIM class homeoboxes GOF,0.8639
GPATCH8,0.8639
GAK,0.8637999999999999
lupanine,0.8637
TEAD2,0.8636
CFL1,0.8632
PROKR1,0.8632
JUNB,0.8629000000000001
RASGRP4,0.8629000000000001
GFOD1,0.8628
ICI-199441,0.8628
RRAGD,0.8623999999999999
ZNF707,0.8622
ZFP1,0.8622
EPS8,0.8622
MAGEA10,0.8622
TNFRSF1A,0.8618000000000001
BAG1,0.8617
FOXO4,0.8617
PRR15L,0.8613
nicardipine,0.8611
HDAC11,0.8611
RIOK2,0.8609
PEBP1,0.8608
hydralazine,0.8606999999999999
HOXB5,0.8604999999999999
trazodone,0.8604999999999999
CEACAM6,0.8602
ICAM3,0.8601000000000001
PLEKHM1,0.86
YTHDF2,0.8599
QARS,0.8595999999999999
HEATR1,0.8595
amylocaine,0.8593000000000001
ERCC4,0.8591
PIAS1,0.8588
FEZ1,0.8587
EPHX2,0.8584999999999999
prostaglandin-a1,0.8582
LIN28B,0.858
X linked mental retardation group 2 LOF,0.8575
naloxone,0.8573999999999999
ZNF597,0.8573999999999999
MPZL1,0.857
POLA1,0.8569
CERS3,0.8569
lobelanidine,0.8568000000000001
TBK1,0.8567
CTNND1,0.8564
GPR156,0.8563
CEBPB,0.8562000000000001
CERS2,0.8561
fenbendazole,0.8558
PSMA8,0.8556999999999999
manumycin-a,0.8553000000000001
GJA1,0.8552
ID1,0.8549
MOK,0.8547
CGP-37157,0.8545999999999999
EPO,0.8545
tipifarnib,0.8543000000000001
estrone,0.8543000000000001
STK24,0.8542000000000001
FGB,0.8542000000000001
ABCB5,0.8541
AKT2,0.8534
HOXA9,0.8533
MKI67IP,0.8533
triprolidine,0.8528
ozagrel,0.8528
eugenitol,0.8523000000000001
UBE2N,0.8521
LY-320135,0.852
FBXL19,0.8519
CAT,0.8519
ASF1B,0.8518000000000001
CARS,0.8517
CP,0.8517
BMS-641988,0.8515999999999999
TBX3,0.8514
PPP2R5E,0.8513
PC,0.8508
Sodium channel blocker,0.8503000000000001
pepstatin,0.8502
TRIB1,0.8502
SLC7A11,0.8501000000000001
oxybuprocaine,0.8499
molindone,0.8498
FPGS,0.8495999999999999
SC5DL,0.8495
EML3,0.8493
clomifene,0.8491
GATAD2B,0.8491
AS-604850,0.8484999999999999
rifaximin,0.8484999999999999
LHX3,0.8484999999999999
ANP32E,0.8481000000000001
BMY-14802,0.848
IKBKG,0.848
NR1H3,0.8479000000000001
GYKI-52466,0.8479000000000001
S100A1,0.8476
dihydrexidine,0.8473999999999999
